Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,113.06934,166.69923,306.29672,29.13406,168.12419,79.28208,77.5111,78.56628,93.41345
2,0.008,112.83273,167.12294,306.70169,29.13406,168.12419,79.28208,77.16847,78.79358,93.45842
3,0.017,112.66637,167.50082,306.78998,29.13406,168.12419,79.28208,77.39022,78.47778,93.41618
4,0.025,112.98667,167.80479,306.8757,29.13406,168.12419,79.28208,77.5111,78.56628,93.41345
5,0.033,112.98667,167.80479,306.8757,29.13406,168.12419,79.28208,77.5111,78.56628,93.41345
6,0.042,113.06721,167.75121,307.29886,29.13406,168.12419,79.28208,77.5111,78.56628,93.41345
7,0.05,112.98667,167.80479,306.8757,28.92486,167.54906,79.12792,77.5111,78.56628,93.41345
8,0.058,112.66637,167.50082,306.78998,28.92486,167.54906,79.12792,77.5111,78.56628,93.41345
9,0.067,113.24232,167.24695,306.8399,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
10,0.075,112.83273,167.12294,306.70169,29.13406,168.12419,79.28208,77.5111,78.56628,93.41345
11,0.083,113.58547,166.81273,306.43707,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
12,0.092,113.58547,166.81273,306.43707,29.13406,168.12419,79.28208,77.87084,78.27593,93.48963
13,0.1,113.58547,166.81273,306.43707,29.13406,168.12419,79.28208,77.87084,78.27593,93.48963
14,0.108,113.72648,166.85832,306.33478,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
15,0.117,113.50134,166.99828,306.423,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
16,0.125,113.50134,166.99828,306.423,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
17,0.133,113.50134,166.99828,306.423,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
18,0.142,113.74261,166.87393,306.54688,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
19,0.15,113.50134,166.99828,306.423,29.13406,168.12419,79.28208,77.87084,78.27593,93.48963
20,0.158,113.35762,166.85376,306.2948,29.13406,168.12419,79.28208,77.87084,78.27593,93.48963
21,0.167,113.50134,166.99828,306.423,29.13406,168.12419,79.28208,77.13,78.05845,93.74825
22,0.175,113.50134,166.99828,306.423,29.13406,168.12419,79.28208,77.13,78.05845,93.74825
23,0.183,113.44086,166.89914,306.94855,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
24,0.192,113.44086,166.89914,306.94855,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
25,0.2,113.44086,166.89914,306.94855,28.92486,167.54906,79.12792,77.13,78.05845,93.74825
26,0.208,113.23967,166.8015,306.85168,28.92486,167.54906,79.12792,76.43117,78.42206,93.6111
27,0.217,113.14317,166.88197,306.9996,28.92486,167.54906,79.12792,76.43117,78.42206,93.6111
28,0.225,112.67509,167.32259,307.10779,28.92486,167.54906,79.12792,76.43117,78.42206,93.6111
29,0.233,112.42767,167.81453,307.28598,28.92486,167.54906,79.12792,75.94158,78.93343,93.70927
30,0.242,112.15726,168.10233,307.52695,29.13406,168.12419,79.28208,76.10487,78.65872,93.64063
31,0.25,112.15357,168.06142,307.34824,28.92486,167.54906,79.12792,76.10487,78.65872,93.64063
32,0.258,112.18721,167.90443,307.32037,28.33785,167.57327,78.89383,76.10487,78.65872,93.64063
33,0.267,111.96099,168.13261,307.62436,28.2808,167.73941,79.36906,76.11503,78.78622,93.75502
34,0.275,111.96099,168.13261,307.62436,28.92486,167.54906,79.12792,76.11503,78.78622,93.75502
35,0.283,112.15726,168.10233,307.52695,28.92486,167.54906,79.12792,76.11503,78.78622,93.75502
36,0.292,112.15357,168.06142,307.34824,28.92486,167.54906,79.12792,76.77644,78.63868,93.3893
37,0.3,112.42767,167.81453,307.28598,28.92486,167.54906,79.12792,77.1628,78.59222,93.35586
38,0.308,112.68348,167.25659,307.25021,28.92486,167.54906,79.12792,77.13,78.05845,93.74825
39,0.317,112.84147,166.94473,307.01953,29.13406,168.12419,79.28208,77.19625,78.35936,93.55977
40,0.325,113.23967,166.8015,306.85168,29.13406,168.12419,79.28208,77.19625,78.35936,93.55977
41,0.333,113.23967,166.8015,306.85168,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
42,0.342,113.12473,166.89519,306.91431,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
43,0.35,113.12473,166.89519,306.91431,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
44,0.358,113.12473,166.89519,306.91431,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
45,0.367,113.03214,166.76712,306.80423,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
46,0.375,113.12473,166.89519,306.91431,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
47,0.383,113.12473,166.89519,306.91431,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
48,0.392,112.90718,166.81079,306.82645,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
49,0.4,112.83023,166.67719,306.71362,29.13406,168.12419,79.28208,77.18533,78.34358,93.46715
50,0.408,112.90718,166.81079,306.82645,29.13406,168.12419,79.28208,77.16036,78.32893,93.53624
51,0.417,112.81068,166.8913,306.97437,28.92486,167.54906,79.12792,77.45264,78.2563,93.51427
52,0.425,112.50388,166.94496,306.98685,28.92486,167.54906,79.12792,77.5111,78.56628,93.41345
53,0.433,112.84147,166.94473,307.01953,28.92486,167.54906,79.12792,76.799,78.39001,93.5006
54,0.442,112.50596,167.57677,307.00537,29.13406,168.12419,79.28208,76.43397,78.86609,93.43423
55,0.45,111.9573,168.09172,307.44568,29.13406,168.12419,79.28208,76.43397,78.86609,93.43423
56,0.458,111.9573,168.09172,307.44568,29.13406,168.12419,79.28208,76.78175,78.91457,93.58205
57,0.467,111.9573,168.09172,307.44568,29.13406,168.12419,79.28208,76.61853,79.18923,93.65067
58,0.475,111.37048,168.74127,307.61343,29.13406,168.12419,79.28208,76.27438,79.2588,93.58961
59,0.483,111.47225,169.04825,307.67844,29.13406,168.12419,79.28208,76.27438,79.2588,93.58961
60,0.492,111.37048,168.74127,307.61343,28.49003,168.31454,79.52321,76.27438,79.2588,93.58961
61,0.5,111.5998,168.34383,307.72256,28.92486,167.54906,79.12792,76.72796,79.27991,93.71011
62,0.508,111.67904,168.45392,307.50046,28.92486,167.54906,79.12792,76.72796,79.27991,93.71011
63,0.517,111.9573,168.09172,307.44568,29.13406,168.12419,79.28208,76.42747,78.8566,93.40661
64,0.525,112.15357,168.06142,307.34824,28.49003,168.31454,79.52321,77.16036,78.32893,93.53624
65,0.533,112.3479,167.88869,307.23608,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
66,0.542,112.50596,167.57677,307.00537,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
67,0.55,112.75213,167.12476,306.96701,29.13406,168.12419,79.28208,77.84837,78.52451,93.37837
68,0.558,112.84147,166.94473,307.01953,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
69,0.567,112.84147,166.94473,307.01953,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
70,0.575,113.23967,166.8015,306.85168,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
71,0.583,112.90718,166.81079,306.82645,28.92486,167.54906,79.12792,77.87084,78.27593,93.48963
72,0.592,113.12473,166.89519,306.91431,29.13406,168.12419,79.28208,77.87084,78.27593,93.48963
73,0.6,112.51981,166.918,306.41568,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
74,0.608,112.60039,166.86444,306.83893,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
75,0.617,112.50388,166.94496,306.98685,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
76,0.625,112.84147,166.94473,307.01953,29.13406,168.12419,79.28208,77.53361,78.31768,93.52472
77,0.633,112.50388,166.94496,306.98685,28.92486,167.54906,79.12792,77.53361,78.31768,93.52472
