Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,58.37481,-208.20927,547.68427,260.04071,-180.50761,523.34625,244.0155,-248.8423,438.00763,282.01617,-125.61938,422.84183
2,0.008,58.8192,-207.23717,548.16095,260.48132,-179.87135,524.12793,244.70349,-247.95061,439.86148,282.25681,-125.00102,423.04318
3,0.017,59.38003,-206.47948,548.42328,261.27933,-178.07924,525.06079,244.58922,-247.16986,440.53406,282.56158,-124.08727,423.99249
4,0.025,60.09945,-205.85861,549.61444,261.50797,-176.41454,525.77472,245.51625,-246.80815,441.46027,282.65057,-123.25287,425.00436
5,0.033,61.08091,-203.8401,550.2373,261.69113,-175.75862,526.61499,245.91365,-246.26505,444.11328,283.00189,-123.04598,425.51306
6,0.042,61.93754,-203.27997,551.55957,262.50397,-174.61029,528.75201,246.54387,-244.92467,445.4006,283.34961,-122.49612,427.33731
7,0.05,62.48244,-202.39597,552.93988,262.69662,-173.46472,530.3808,247.12444,-244.21999,447.25729,283.66968,-121.08207,428.93137
8,0.058,63.1161,-201.09988,554.49695,263.2059,-172.73164,532.08356,247.71094,-244.09898,449.60211,282.85034,-121.23562,429.81113
9,0.067,63.47485,-200.3696,556.35455,263.81042,-171.49101,533.89685,248.79597,-244.20142,451.86029,283.72287,-120.98016,431.24542
10,0.075,64.32255,-198.21594,558.95453,263.52625,-170.82298,536.60364,248.94464,-242.80157,454.44299,284.31482,-121.02977,434.42172
11,0.083,65.49792,-197.18227,561.54175,264.44635,-169.85715,539.16077,249.73254,-243.54224,457.92429,285.33652,-120.25837,436.64642
12,0.092,66.00642,-195.56764,563.70648,264.15704,-169.80615,541.99982,250.31599,-243.16023,460.46094,285.46136,-120.02417,438.45697
13,0.1,66.26798,-193.69481,566.18469,264.45425,-169.00497,544.88843,250.68565,-243.79185,464.54126,286.60709,-120.17118,441.94235
14,0.108,66.17735,-192.24744,568.66919,264.17786,-169.34566,547.72101,250.49084,-243.02837,467.42545,287.84464,-120.84971,444.19217
15,0.117,65.13167,-189.94916,570.29633,264.11154,-167.96501,550.47711,251.70094,-244.22012,470.97574,287.19592,-121.49724,448.26968
16,0.125,65.78202,-188.74057,575.18604,263.55151,-168.14172,553.38074,251.96887,-245.53203,474.16843,287.35016,-121.98395,450.33539
17,0.133,65.6439,-187.89034,577.70386,263.45844,-167.97443,556.51575,251.88715,-244.88388,477.07547,288.07471,-121.60524,453.41751
18,0.142,65.49693,-186.28499,580.28162,263.28314,-167.97234,559.00439,251.54039,-245.14752,480.20099,288.24005,-122.82778,456.08429
19,0.15,65.10415,-185.35022,582.56305,262.82388,-167.76892,561.71405,252.24452,-245.75928,483.15964,288.8175,-122.61529,459.52176
20,0.158,64.10483,-184.56894,584.6535,262.16364,-168.02219,564.2923,252.01292,-246.03453,485.37762,289.30341,-123.53393,461.31824
21,0.167,63.34385,-184.39781,586.48151,261.61743,-168.18117,565.93213,251.97092,-245.69035,487.98413,289.58557,-123.89065,464.27756
22,0.175,63.24731,-184.65479,588.38647,261.84137,-167.36166,568.14697,251.3103,-246.25348,490.21579,290.86472,-124.02058,466.1926
23,0.183,62.33035,-184.39308,590.10846,261.04749,-168.01369,569.90448,251.55717,-247.67397,492.63843,290.90244,-124.52921,467.6181
24,0.192,62.09785,-184.23006,590.67114,260.42252,-168.61673,571.46844,251.07079,-247.33499,494.37793,291.75021,-125.50986,469.80362
25,0.2,61.34615,-184.39702,591.08398,259.92575,-168.71211,572.65662,250.89767,-247.21814,495.4603,292.10361,-125.08287,471.15924
26,0.208,60.3463,-184.57214,591.77667,259.47781,-168.45027,574.03436,250.9537,-247.13057,496.67831,291.44397,-124.86858,472.70157
27,0.217,59.9811,-184.8029,591.97369,259.14929,-168.3223,575.11017,251.12851,-247.23489,497.72791,291.48721,-125.1514,473.26355
28,0.225,59.58511,-185.62062,592.00769,258.73685,-168.81514,575.55292,250.81073,-247.79764,499.12906,292.0502,-124.84791,474.43167
29,0.233,59.3871,-185.80139,591.90704,258.16547,-169.24315,575.98334,251.01408,-247.91583,499.36118,292.42477,-125.05139,476.89798
