Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,90.9752,262.39966,539.26831,257.52008,297.41537,447.57056,303.98401,171.21176,454.16867
2,0.008,91.32998,262.88345,539.76489,257.38257,297.52011,446.75482,303.14404,171.6705,453.48779
3,0.017,91.14593,263.0545,539.60748,257.11829,297.77682,446.32523,303.3714,171.39505,452.93375
4,0.025,91.13094,263.65604,539.01685,256.70761,297.62848,444.80215,302.84552,172.12337,452.15756
5,0.033,91.26167,263.99268,538.31311,256.81744,297.22565,443.60013,303.01666,172.51787,451.64752
6,0.042,91.0981,264.35699,538.0188,256.94604,297.61099,442.71667,302.45459,172.36542,450.9122
7,0.05,91.09811,264.60922,537.74634,256.51254,298.41162,441.67111,301.7554,172.7421,449.4249
8,0.058,90.86645,265.26553,537.32861,256.79776,298.41714,440.4512,301.24908,172.96701,448.5069
9,0.067,91.00469,265.37466,536.49237,256.85577,297.6936,438.49414,300.79004,173.59088,447.38406
10,0.075,91.12321,265.61963,535.92273,256.19083,297.5231,437.43008,300.97116,172.47017,445.82501
11,0.083,90.8375,265.62411,535.27466,255.75522,297.84686,436.96286,300.83292,172.16594,445.62741
12,0.092,91.18702,265.78958,534.88745,255.35899,298.24509,436.58133,299.89847,172.15646,444.05936
13,0.1,90.92673,266.26154,534.49506,254.88089,297.82614,434.99216,300.23334,171.99138,443.96768
14,0.108,91.12483,266.36694,534.08801,254.68533,296.91116,433.32401,300.30783,172.24059,443.55426
15,0.117,90.89973,266.50845,533.53815,254.55573,296.81015,432.71667,300.00986,171.86639,442.85455
16,0.125,90.59477,266.64648,533.34656,254.02913,296.81998,432.47101,300.02069,171.23849,442.51254
17,0.133,90.29988,266.59534,533.14001,254.02913,296.81998,432.47101,298.91739,170.89874,441.64792
18,0.142,90.27233,266.43979,532.8764,253.64348,296.36353,431.89896,298.79617,170.70575,441.17917
19,0.15,90.20817,266.4826,532.99768,253.65694,296.31912,431.68799,298.95062,170.30797,441.18851
20,0.158,90.22713,266.13089,532.97058,253.65694,296.31912,431.68799,298.95062,170.30797,441.18851
21,0.167,90.29931,265.83209,532.96564,253.80009,296.11688,431.61472,298.88235,170.12804,440.9632
22,0.175,90.66395,265.49124,533.13501,253.64676,295.91193,431.72864,298.90152,170.02693,440.80774
23,0.183,90.58467,265.06461,533.09589,253.69337,295.54095,431.60504,299.26495,169.76665,440.7533
24,0.192,90.70621,264.53738,533.37042,253.74936,295.36868,431.7399,300.05096,169.22456,440.30493
25,0.2,91.10221,264.25797,533.2655,254.23639,294.98517,431.75427,300.10175,169.52148,439.81436
26,0.208,91.32632,264.39087,533.3335,254.60326,294.61826,431.90897,300.13217,169.55711,439.81793
27,0.217,91.08779,264.00388,533.30231,254.694,294.15515,431.9606,300.4256,169.16785,439.99115
28,0.225,91.15871,262.93204,533.54291,254.54102,293.1825,431.99448,300.92267,168.68465,439.73828
29,0.233,91.00858,262.59875,533.33685,255.00935,292.53937,431.87714,300.86682,168.37207,439.02441
30,0.242,91.44852,261.86804,533.35266,255.21286,292.09613,432.3829,301.72025,167.49261,439.54141
31,0.25,91.96871,261.54074,533.19836,255.66864,291.68768,432.75839,302.25345,167.01398,439.79767
32,0.258,93.03168,260.38773,533.52167,255.61481,291.93661,432.95535,302.50452,166.53986,439.86612
33,0.267,93.66112,259.43555,534.09528,255.95769,291.99512,433.17868,302.50452,166.53986,439.86612
34,0.275,94.28081,258.51682,534.60809,257.44382,290.86923,434.17575,302.6528,165.60695,440.06229
35,0.283,94.34944,258.20889,535.08691,257.77219,289.88229,434.49155,303.34314,164.96883,440.36963
36,0.292,95.06433,257.6879,535.70557,259.21268,288.83731,435.48352,303.30548,164.21321,440.50653
37,0.3,95.84436,256.39801,535.83813,259.09201,288.19928,435.51782,303.66006,163.59175,440.42484
38,0.308,96.75276,254.94566,536.21576,259.62546,286.9079,436.28,304.82202,162.46066,440.75833
39,0.317,96.8845,254.41852,536.26599,260.15079,286.28122,436.46411,305.90579,160.64201,441.13806
40,0.325,97.19873,253.91628,536.64008,260.34146,285.86545,436.64417,305.87073,160.00652,441.25281
41,0.333,97.89782,253.59854,537.24713,261.49783,285.4729,437.41721,305.87073,160.00652,441.25281
42,0.342,98.24774,253.28638,537.12506,261.97272,285.32468,437.96655,306.66409,159.19666,441.07663
43,0.35,98.54903,252.78789,537.27362,262.58221,284.83459,438.1076,306.40137,158.5891,441.14658
44,0.358,99.27586,252.26227,537.21796,262.729,284.49365,438.09494,306.4259,158.5078,440.58978
45,0.367,99.82936,251.49307,537.22998,262.89664,283.32129,438.58023,306.39801,157.80286,440.86407
46,0.375,100.04904,251.38412,537.21454,263.7854,284.35327,439.2113,306.91586,156.83472,441.17798
47,0.383,100.34685,250.85237,536.87885,264.46625,283.56244,439.30383,306.41574,156.55077,440.69678
48,0.392,100.68651,251.09473,536.8606,264.8158,283.12595,438.7681,306.40656,156.03607,440.52475
49,0.4,100.81923,251.0294,536.88287,264.74698,282.52478,438.43472,306.62048,155.42346,440.12674
50,0.408,100.81923,251.0294,536.88287,264.74698,282.52478,438.43472,306.69788,155.24779,439.94937
51,0.417,100.81923,251.0294,536.88287,265.15079,282.45367,438.13089,306.76691,155.53331,440.05005
52,0.425,101.07183,251.05095,536.8739,265.34128,282.11414,437.55707,306.76691,155.53331,440.05005
53,0.433,100.89717,251.33025,536.74554,265.25565,282.5484,437.3652,306.51123,155.81979,439.78372
54,0.442,101.04446,251.78955,536.76428,265.25171,283.31689,437.44421,306.63702,157.14133,439.90729
55,0.45,100.952,251.967,536.37885,265.11996,283.98499,437.32764,307.13306,157.53043,439.86566
56,0.458,101.12841,252.39044,536.33356,264.80112,284.19714,436.94064,307.43088,158.40228,439.94968
57,0.467,100.85069,252.83923,535.81769,264.15253,284.60629,436.92575,306.97543,159.31944,439.65048
58,0.475,100.52176,253.06131,535.76343,264.05753,285.25024,436.66479,307.23724,159.62044,439.7207
59,0.483,100.15469,253.24428,535.37079,263.56677,286.15704,436.0903,306.96509,159.68776,439.48657
60,0.492,99.63651,254.23282,535.28992,263.38718,286.74008,435.63284,307.16858,160.10066,439.17236
61,0.5,99.23852,255.22835,534.73376,263.07523,286.88,435.15756,307.23788,160.55087,439.09573
62,0.508,98.98881,256.52066,534.41693,262.74527,287.64917,434.82919,306.34885,161.2527,438.97797
63,0.517,98.94122,256.91312,534.19916,262.25183,287.33868,434.56952,306.0177,161.88628,438.84366
64,0.525,98.39225,257.57434,533.52625,261.7782,287.68155,433.68576,305.65558,162.49416,438.75616
65,0.533,98.47823,258.04694,533.23706,261.39523,287.86331,432.98111,305.75064,162.23651,439.04648
66,0.542,98.02895,258.60556,532.56018,261.19745,287.78778,432.64331,305.02426,162.18784,439.25333
67,0.55,97.74337,258.79135,532.05743,260.49979,287.73035,432.39587,303.98236,161.97063,439.93652
68,0.558,97.27846,258.64008,531.93646,260.36801,287.38345,432.28525,303.57028,162.03186,440.08676
69,0.567,97.05283,258.75943,531.66016,260.49725,286.97736,431.9433,303.10681,161.48695,440.00717
70,0.575,96.56179,258.58099,531.33582,260.49725,286.97736,431.9433,302.61243,160.36986,440.12122
71,0.583,96.14452,258.79092,531.30042,260.30847,286.6803,431.72021,302.22012,159.64632,439.99301
72,0.592,96.0008,258.57025,531.3576,259.8197,285.47772,431.65677,302.22119,158.63074,440.67258
73,0.6,95.46341,258.41367,531.66333,259.8197,285.47772,431.65677,301.9776,158.53401,440.99249
74,0.608,95.42264,258.37854,531.52588,259.47372,284.82208,432.07437,301.76669,158.34247,440.70419
75,0.617,94.4271,258.707,530.98267,259.3382,284.79443,432.12411,301.89395,158.37172,440.91879
76,0.625,95.026,258.28751,531.81952,259.15289,284.59415,432.21802,301.65881,158.26843,440.79169
77,0.633,94.8439,257.91547,531.90253,258.90326,284.44943,432.44147,301.06985,157.59383,440.66162
78,0.642,94.26076,257.75827,532.14099,258.57153,284.29105,432.60748,300.5144,157.49037,440.58197
79,0.65,93.76609,257.68054,532.50641,258.51981,284.21786,432.67972,300.5144,157.49037,440.58197
80,0.658,93.78884,257.51617,532.64777,258.51981,284.21786,432.67972,300.16364,157.52095,440.60724
81,0.667,93.78884,257.51617,532.64777,258.51981,284.21786,432.67972,300.16364,157.52095,440.60724
82,0.675,93.65379,257.54016,532.66357,258.30676,283.97516,432.60873,300.16364,157.52095,440.60724
83,0.683,93.65379,257.54016,532.66357,258.30676,283.97516,432.60873,299.858,157.48444,440.55591
84,0.692,93.73506,257.43491,532.79047,258.16159,283.73709,432.35309,299.858,157.48444,440.55591
85,0.7,93.55316,257.64478,532.7356,257.93707,283.79477,432.2262,299.62286,157.38101,440.42892
86,0.708,93.53705,257.6293,532.61584,257.72394,283.55219,432.15524,299.62286,157.38101,440.42892
87,0.717,93.43642,257.73392,532.68781,257.53107,283.59695,432.0062,299.62286,157.38101,440.42892
88,0.725,93.39803,257.8913,532.74634,257.35092,283.65637,431.99066,299.62286,157.38101,440.42892
89,0.733,93.2038,258.06619,532.56152,257.35092,283.65637,431.99066,299.15225,157.47745,440.00388
90,0.742,93.28722,258.29684,532.44653,257.32257,283.74194,431.92343,299.15225,157.47745,440.00388
91,0.75,93.2202,258.79587,532.37518,257.3634,283.82281,431.84689,299.28433,157.7341,439.60178
92,0.758,92.91257,259.16806,532.03448,257.15067,284.02707,431.2395,299.28433,157.7341,439.60178
93,0.767,92.91257,259.16806,532.03448,257.4024,284.34637,431.30499,299.25037,157.82738,439.32965
94,0.775,92.68724,259.54941,532.0719,257.50381,284.73999,431.52158,298.55688,158.73271,438.88248
95,0.783,92.68724,259.54941,532.0719,257.46634,285.48907,431.50931,298.15186,159.40562,438.57611
96,0.792,92.83392,260.00333,532.47974,257.35556,285.66367,432.08331,298.5744,159.71713,438.66711
97,0.8,93.04313,260.03351,532.72015,256.7316,286.4628,432.49612,298.88031,159.75351,438.71863
98,0.808,92.85303,260.28445,532.9671,256.93591,286.63263,432.73312,298.93027,160.25211,438.8107
99,0.817,92.60885,259.64304,533.77594,256.41968,286.80194,432.74066,298.78082,161.03864,438.51443
100,0.825,92.4923,259.74606,534.10669,256.27951,287.47552,432.98035,300.10907,161.6769,438.82227
101,0.833,92.51315,259.74899,534.49084,256.18323,287.93781,433.84372,300.17395,162.00464,439.05768
102,0.842,92.54996,259.19574,535.1803,256.26465,288.83905,435.05301,300.08566,162.72006,439.23022
103,0.85,92.81922,258.77051,535.70471,255.99077,290.03299,436.0705,301.85492,162.80391,439.89304
104,0.858,92.69864,258.31656,535.71191,255.92397,290.24496,436.26157,302.44009,163.38593,440.24164
105,0.867,92.70879,258.30673,535.87897,256.30807,290.41324,436.827,302.44009,163.38593,440.24164
106,0.875,92.57488,257.88876,536.36169,256.30807,290.41324,436.827,302.99344,164.13065,440.71576
107,0.883,92.57533,257.73032,536.58289,256.34274,290.8844,437.60706,303.11572,164.77937,441.01938
108,0.892,92.58299,257.70322,536.776,256.17059,291.20071,438.86566,303.15622,164.83517,441.65549
109,0.9,92.79781,257.23883,537.28918,256.28912,291.12021,440.3075,303.47293,164.87657,442.76575
110,0.908,93.02658,256.72034,537.72357,257.07468,290.4614,440.90759,303.67648,165.31204,443.38281
111,0.917,93.46238,256.39456,538.53314,257.70023,290.44797,442.28732,303.52728,165.24895,444.84778
112,0.925,93.37393,256.655,538.99719,258.98007,290.73685,444.79712,304.43655,164.60828,447.38864
113,0.933,93.49609,256.49594,539.45654,258.82571,291.48178,446.21887,304.16037,165.20105,448.30728
114,0.942,93.89323,256.38889,539.89294,259.99731,291.39124,448.13983,304.30487,165.67546,450.01147
115,0.95,93.31171,256.62198,541.05518,259.19595,291.14597,450.30951,304.55139,166.18466,451.31393
116,0.958,93.57388,255.64813,543.22839,260.26822,292.08072,452.7775,305.03232,165.78426,453.08643
117,0.967,93.30363,256.63409,544.24408,260.92755,292.104,454.61957,305.0976,166.38869,454.51633
118,0.975,93.92594,254.93076,545.65228,260.64987,292.31934,456.28577,305.49854,166.79765,456.39911
119,0.983,93.57506,255.14116,545.94299,261.47098,293.01041,458.83279,305.73477,167.2998,458.40497
120,0.992,92.83112,256.8898,546.61737,260.58563,293.86523,460.52069,306.07941,167.93939,460.70688
121,1,93.28486,255.89375,548.12341,260.82275,294.72791,462.52353,305.99576,168.55362,462.03729
122,1.008,93.10567,256.44727,549.6933,261.6543,295.77048,464.26782,306.5929,168.89722,462.87558
123,1.017,92.94512,256.07721,550.50183,261.80438,296.91452,465.25232,307.19983,170.12285,464.35138
124,1.025,92.65086,256.47128,550.84827,261.67017,297.87357,466.63992,306.88422,171.29625,465.35239
125,1.033,92.36015,257.00525,551.54852,261.58426,298.46918,467.53293,307.76855,171.97351,467.40143
126,1.042,91.46108,257.17395,551.96564,260.68121,300.08621,469.08261,307.18604,173.58566,467.89032
127,1.05,90.53891,257.66858,552.5166,259.83722,301.36008,469.51172,306.14517,175.96492,468.83203
128,1.058,90.06355,259.18927,552.74664,258.07056,302.52963,469.52109,305.60974,177.60512,469.49377
129,1.067,89.26067,260.43195,553.09259,257.85828,303.85889,470.11108,305.22647,178.41451,469.89935
130,1.075,88.57198,262.11493,552.66406,257.9227,306.86777,470.14624,304.53751,181.41298,470.33759
131,1.083,87.22829,263.15692,552.12146,256.70294,308.1947,470.27441,304.37653,183.28336,470.24362
132,1.092,87.05685,264.47397,551.69513,255.56552,309.97455,469.7229,303.88641,186.00986,471.6077
133,1.1,86.61804,266.32968,551.05939,254.00697,313.23361,468.18988,302.92377,187.92137,471.27652
134,1.108,84.11841,268.23212,550.23828,251.98889,314.1965,466.92737,303.03677,189.68021,471.20416
135,1.117,83.2585,269.30292,549.05658,251.76697,316.27048,465.65344,301.1463,193.16016,470.10077
136,1.125,82.4259,270.73645,547.99561,248.55548,318.30545,463.60294,301.36209,194.21979,470.82669
137,1.133,80.90049,273.28232,546.48242,247.60092,319.23395,461.24216,300.71265,196.33206,469.47235
138,1.142,79.74184,274.64044,545.5434,245.62685,319.94086,459.17267,300.74182,196.99718,468.78171
139,1.15,79.03175,275.98819,544.66504,245.08626,320.16107,456.11536,299.19302,199.28627,468.02008
140,1.158,77.80361,276.93411,542.41638,243.94067,321.76404,453.55252,299.94205,197.71643,467.01346
141,1.167,77.55599,278.37515,541.30072,241.96378,322.77426,451.15308,297.53442,199.73477,465.16754
142,1.175,76.60223,279.67896,539.65344,241.56795,322.17999,448.20911,296.96906,200.14532,463.54617
143,1.183,75.72201,280.41541,537.39404,240.21005,322.35477,444.5658,296.42297,199.82367,461.29865
