Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,303.60239,-213.02448,988.53278,320.0752,-162.61864,979.28857,354.97025,-147.15146,982.29724,373.67783,-124.66897,995.99249,371.00964,-197.84503,1020.16022,417.32031,-198.08223,1044.68994,467.46524,-200.74054,1050.40723
2,0.008,303.60239,-213.02448,988.53278,320.25665,-162.98174,979.44049,354.97025,-147.15146,982.29724,373.67551,-124.31943,995.93945,371.00964,-197.84503,1020.16022,417.29999,-197.81252,1044.63916,467.43405,-200.53862,1050.51318
3,0.017,303.60239,-213.02448,988.53278,320.0752,-162.61864,979.28857,355.19623,-145.74005,982.29419,373.68546,-124.6733,996.25403,371.00964,-197.84503,1020.16022,417.35867,-197.68507,1044.41357,467.24799,-200.35048,1050.47864
4,0.025,303.5553,-213.12517,988.6369,320.0752,-162.61864,979.28857,354.97025,-147.15146,982.29724,373.67551,-124.31943,995.93945,371.00964,-197.84503,1020.16022,417.50238,-197.67067,1044.67639,467.07349,-200.37469,1050.39551
5,0.033,303.5553,-213.12517,988.6369,320.0752,-162.61864,979.28857,355.35559,-145.64377,982.19159,373.67551,-124.31943,995.93945,371.00964,-197.84503,1020.16022,417.21658,-197.64188,1044.36865,467.27917,-200.55244,1050.37268
6,0.042,303.5553,-213.12517,988.6369,320.0752,-162.61864,979.28857,355.12964,-147.05498,982.19458,373.67551,-124.31943,995.93945,371.00964,-197.84503,1020.16022,417.26797,-197.76707,1044.56201,467.40103,-200.56288,1050.43591
7,0.05,303.5553,-213.12517,988.6369,320.0752,-162.61864,979.28857,354.55655,-148.74796,981.94177,373.67551,-124.31943,995.93945,371.00964,-197.84503,1020.16022,417.26797,-197.76707,1044.56201,467.46524,-200.74054,1050.40723
8,0.058,303.5553,-213.12517,988.6369,320.0752,-162.61864,979.28857,354.97025,-147.15146,982.29724,373.67783,-124.66897,995.99249,371.00964,-197.84503,1020.16022,417.02109,-197.96628,1044.7439,467.44812,-200.67311,1050.31641
9,0.067,303.50989,-213.18971,988.72394,320.25665,-162.98174,979.44049,354.55655,-148.74796,981.94177,373.68784,-125.0228,996.30707,371.00964,-197.84503,1020.16022,416.93414,-198.12366,1044.6604,467.20172,-200.62326,1050.5697
10,0.075,303.5553,-213.12517,988.6369,319.99966,-162.7869,979.72363,354.55655,-148.74796,981.94177,373.68784,-125.0228,996.30707,371.00964,-197.84503,1020.16022,416.90436,-198.24034,1044.78076,467.01874,-200.52812,1050.58276
11,0.083,303.50989,-213.18971,988.72394,319.99966,-162.7869,979.72363,354.55655,-148.74796,981.94177,373.5939,-124.91945,996.44153,370.87567,-198.3723,1020.42212,416.90436,-198.24034,1044.78076,466.97516,-200.96889,1051.14917
12,0.092,303.54349,-213.31776,988.80548,319.99966,-162.7869,979.72363,354.55655,-148.74796,981.94177,373.80334,-124.94545,996.93024,370.78159,-198.46887,1020.48505,416.94458,-198.54767,1045.01599,466.94574,-199.5354,1051.27917
13,0.1,303.5553,-213.12517,988.6369,319.99966,-162.7869,979.72363,354.55655,-148.74796,981.94177,373.80334,-124.94545,996.93024,370.78159,-198.46887,1020.48505,416.65811,-198.49223,1044.96008,466.52701,-199.08498,1051.04175
14,0.108,303.50989,-213.18971,988.72394,319.99966,-162.7869,979.72363,354.55655,-148.74796,981.94177,373.25931,-125.23502,997.28851,370.80093,-198.53171,1020.64636,416.65811,-198.49223,1044.96008,466.17221,-199.14215,1051.31226
15,0.117,303.54349,-213.31776,988.80548,319.99966,-162.7869,979.72363,354.46747,-148.88947,982.0434,373.25931,-125.23502,997.28851,370.80093,-198.53171,1020.64636,416.65811,-198.49223,1044.96008,466.13232,-199.44366,1051.44531
16,0.125,303.54349,-213.31776,988.80548,319.99966,-162.7869,979.72363,355.33102,-149.33066,982.22748,373.25931,-125.23502,997.28851,370.75153,-198.715,1020.57385,416.60226,-198.54044,1045.18445,466.36462,-199.2509,1051.25085
17,0.133,303.54349,-213.31776,988.80548,319.74072,-162.79735,979.81287,353.85977,-148.05371,982.43481,373.25931,-125.23502,997.28851,370.75153,-198.715,1020.57385,416.65811,-198.49223,1044.96008,466.32089,-199.5816,1051.45117
18,0.142,303.54349,-213.31776,988.80548,319.74072,-162.79735,979.81287,354.42889,-148.24048,982.66022,373.25931,-125.23502,997.28851,370.80093,-198.53171,1020.64636,416.65811,-198.49223,1044.96008,466.42157,-199.11578,1051.25513
19,0.15,303.50989,-213.18971,988.72394,319.74072,-162.79735,979.81287,353.85977,-148.05371,982.43481,373.25931,-125.23502,997.28851,370.53119,-198.62329,1020.61731,416.65811,-198.49223,1044.96008,466.19174,-199.2803,1051.38623
20,0.158,303.50989,-213.18971,988.72394,319.74072,-162.79735,979.81287,353.85977,-148.05371,982.43481,373.25931,-125.23502,997.28851,370.57532,-198.38622,1020.5354,416.65811,-198.49223,1044.96008,466.50439,-200.59103,1051.33984
21,0.167,303.54349,-213.31776,988.80548,319.6806,-162.32164,980.00812,353.85977,-148.05371,982.43481,373.25931,-125.23502,997.28851,370.78098,-198.29895,1020.53473,416.65811,-198.49223,1044.96008,466.54187,-200.33217,1051.1864
22,0.175,303.6033,-213.07306,988.81775,319.74072,-162.79735,979.81287,353.85977,-148.05371,982.43481,373.25931,-125.23502,997.28851,370.78098,-198.29895,1020.53473,417.12131,-198.39195,1044.86572,466.48105,-200.25777,1051.12158
23,0.183,303.50989,-213.18971,988.72394,319.74072,-162.79735,979.81287,353.94885,-147.91208,982.33325,373.25931,-125.23502,997.28851,370.64941,-198.05682,1020.3609,417.2149,-198.13509,1044.83826,466.54123,-200.23622,1051.00879
24,0.192,303.50989,-213.18971,988.72394,319.74072,-162.79735,979.81287,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.47226,-197.96652,1020.3457,417.09396,-197.95877,1044.74731,466.54123,-200.23622,1051.00879
25,0.2,303.51254,-213.0296,988.88647,319.74072,-162.79735,979.81287,354.36282,-146.31673,982.68829,373.54968,-124.88835,997.26837,370.74075,-197.87703,1020.28925,416.69034,-198.04202,1044.83557,466.58429,-200.16153,1050.84021
26,0.208,303.70444,-213.10779,988.89166,319.91962,-162.35971,979.9082,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.64941,-198.05682,1020.3609,416.72699,-198.10912,1044.78149,466.60086,-199.94672,1050.70142
27,0.217,303.51254,-213.0296,988.88647,319.91962,-162.35971,979.9082,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.74075,-197.87703,1020.28925,416.69034,-198.04202,1044.83557,466.51959,-200.15891,1050.94238
28,0.225,303.51254,-213.0296,988.88647,319.99966,-162.7869,979.72363,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.64941,-198.05682,1020.3609,416.61746,-198.19341,1044.77026,466.67776,-200.48586,1050.92993
29,0.233,303.6369,-213.2011,988.89929,319.74072,-162.79735,979.81287,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.85571,-198.13948,1020.31049,416.61746,-198.19341,1044.77026,466.54385,-200.4102,1050.98669
30,0.242,303.6033,-213.07306,988.81775,319.99966,-162.7869,979.72363,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,416.66956,-198.14752,1044.92834,466.80099,-200.62662,1051.20178
31,0.25,303.6033,-213.07306,988.81775,319.74072,-162.79735,979.81287,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,416.61746,-198.19341,1044.77026,466.79315,-200.50273,1050.68689
32,0.258,303.51254,-213.0296,988.88647,319.74072,-162.79735,979.81287,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,416.43958,-198.36594,1044.84155,466.74017,-200.55222,1051.13696
33,0.267,303.6033,-213.07306,988.81775,319.91962,-162.35971,979.9082,353.94885,-147.91208,982.33325,373.53961,-124.53439,996.95367,370.87503,-198.20238,1020.47186,417.14206,-198.28645,1044.77295,466.56488,-200.72943,1051.20984
34,0.275,303.6033,-213.07306,988.81775,319.99966,-162.7869,979.72363,354.36282,-146.31673,982.68829,373.54968,-124.88835,997.26837,370.4758,-198.05975,1020.62103,417.04373,-198.30273,1044.78601,466.60468,-200.48462,1051.05151
35,0.283,303.6033,-213.07306,988.81775,319.99966,-162.7869,979.72363,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,417.14206,-198.28645,1044.77295,466.50385,-200.66235,1051.14673
36,0.292,303.6033,-213.07306,988.81775,319.99966,-162.7869,979.72363,354.36282,-146.31673,982.68829,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,417.14206,-198.28645,1044.77295,466.70746,-200.73607,1050.74487
37,0.3,303.6033,-213.07306,988.81775,319.74072,-162.79735,979.81287,354.36282,-146.31673,982.68829,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,417.04373,-198.30273,1044.78601,466.9437,-200.91496,1050.78369
38,0.308,303.6033,-213.07306,988.81775,319.74072,-162.79735,979.81287,354.36282,-146.31673,982.68829,373.54968,-124.88835,997.26837,370.78098,-198.29895,1020.53473,417.04181,-198.5481,1044.92383,466.80392,-200.87297,1050.99988
39,0.317,303.6033,-213.07306,988.81775,319.99966,-162.7869,979.72363,353.94885,-147.91208,982.33325,373.79324,-124.59151,996.6156,370.87503,-198.20238,1020.47186,417.12131,-198.39195,1044.86572,466.97986,-201.15108,1050.92554
40,0.325,303.6033,-213.07306,988.81775,320.08972,-163.11598,979.57129,353.94885,-147.91208,982.33325,373.53961,-124.53439,996.95367,370.87503,-198.20238,1020.47186,417.14206,-198.28645,1044.77295,467.08707,-201.02539,1050.81897
41,0.333,303.5553,-213.12517,988.6369,319.99966,-162.7869,979.72363,353.94885,-147.91208,982.33325,373.54968,-124.88835,997.26837,370.87503,-198.20238,1020.47186,417.15756,-198.61856,1044.96399,466.97089,-201.16982,1051.0354
42,0.342,303.6033,-213.07306,988.81775,320.08972,-163.11598,979.57129,353.94885,-147.91208,982.33325,373.25931,-125.23502,997.28851,370.87503,-198.20238,1020.47186,417.0592,-198.63486,1044.97705,466.97089,-201.16982,1051.0354
