Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,805.52075,10.13621,1433.03174,798.78864,52.70468,1391.53589,831.54968,75.40868,1367.95264,878.78113,90.32561,1337.62061,874.27777,36.0811,1438.90771,931.26855,41.38776,1411.47131,964.07086,38.45235,1380.94226
2,0.008,805.52075,10.13621,1433.03174,798.78864,52.70468,1391.53589,831.73651,75.3817,1367.76379,879.5575,89.70031,1337.05994,874.25714,36.00591,1438.58496,930.92096,41.51599,1411.14172,964.04303,38.29903,1380.87231
3,0.017,805.52075,10.13621,1433.03174,799.64368,48.38256,1391.80652,831.73651,75.3817,1367.76379,879.71851,89.66635,1336.76843,873.80139,35.86098,1438.03137,930.91138,41.40203,1410.94739,964.11694,38.05676,1380.61011
4,0.025,805.42816,10.61082,1432.70093,798.53693,52.77459,1391.4408,831.73651,75.3817,1367.76379,879.96655,89.91235,1336.61438,874.18359,36.11681,1438.20496,930.86359,41.53498,1410.7074,963.75531,37.9826,1380.37036
5,0.033,805.50507,10.89356,1432.66138,799.14117,49.77703,1391.70471,831.73651,75.3817,1367.76379,878.82611,90.24582,1336.52869,874.04315,36.06919,1438.17798,931.05505,41.20633,1410.09534,963.88422,38.14962,1379.85217
6,0.042,805.47443,11.12452,1432.46997,799.14117,49.77703,1391.70471,831.32574,75.80157,1367.75061,878.36517,90.5015,1336.65088,874.09473,35.89325,1437.95679,931.11639,41.14501,1409.96924,963.59003,38.42587,1379.47791
7,0.05,805.55621,11.29538,1432.38354,798.8855,49.5731,1391.20984,831.28717,75.95248,1367.63696,878.34973,91.09446,1336.17114,873.97339,36.19086,1437.94348,931.01556,41.49931,1409.75415,963.6983,38.52351,1379.41138
8,0.058,805.45563,11.29338,1432.3374,798.8855,49.5731,1391.20984,831.20306,76.17321,1367.39893,877.68286,91.49274,1336.28271,873.88873,36.13292,1437.73596,931.02338,41.67177,1409.67712,963.82184,38.61864,1379.2821
9,0.067,805.22803,12.29905,1432.09106,798.52985,49.56933,1390.69934,831.55005,76.71813,1367.28333,877.24719,91.19703,1335.2146,873.5658,36.32563,1437.6803,930.61572,41.87762,1409.64478,963.89685,38.83675,1379.13318
10,0.075,804.86499,12.88826,1431.86646,798.52985,49.56933,1390.69934,831.43433,76.86904,1367.29797,877.13409,91.28135,1335.07959,873.18085,36.22217,1437.56873,930.47772,42.03556,1409.1322,963.33588,38.95876,1378.7478
11,0.083,804.29944,12.16666,1431.91504,798.52985,49.56933,1390.69934,830.98517,77.33104,1367.19714,876.53589,91.46362,1334.8678,872.94226,36.90053,1437.4552,930.03564,42.02045,1409.22961,963.33588,38.95876,1378.7478
12,0.092,804.14056,12.41317,1431.92725,797.40973,49.24841,1390.07434,830.04108,76.71111,1366.58289,875.96289,91.33678,1334.95728,872.5498,37.35343,1437.17944,929.43219,42.92925,1408.96631,963.14856,40.10182,1378.69836
13,0.1,803.55023,13.52936,1431.79553,797.341,49.5288,1390.56226,829.90033,77.44115,1366.04395,875.8042,91.62563,1334.58728,872.28406,37.55599,1437.08472,928.94006,42.99149,1408.8916,962.07336,40.90429,1378.66431
14,0.108,803.21478,14.19263,1431.5835,797.40973,49.24841,1390.07434,829.49347,77.90222,1365.77148,875.8656,92.24747,1334.60327,872.09076,38.0563,1436.98877,928.83667,43.28725,1408.90234,961.59192,41.4139,1378.35657
15,0.117,803.21478,14.19263,1431.5835,797.07404,49.25962,1390.0531,829.49347,77.90222,1365.77148,875.92456,92.37566,1334.5354,872.04767,38.15844,1436.94788,928.77631,43.49146,1408.83508,961.64185,41.60477,1378.42004
16,0.125,803.21478,14.19263,1431.5835,796.46704,49.95613,1389.95471,829.44482,78.38052,1365.67712,875.7121,92.60155,1334.32422,871.8927,38.89368,1437.27051,928.49884,44.21049,1408.93311,961.64185,41.60477,1378.42004
17,0.133,802.94421,14.09935,1431.69592,796.3985,50.23643,1390.44263,829.28809,78.44751,1365.78906,875.40692,92.68309,1334.60046,871.71747,38.9324,1437.15503,928.34991,44.10802,1409.00562,961.30573,41.70476,1378.64722
18,0.142,802.69379,14.32265,1431.86707,796.3985,50.23643,1390.44263,829.02795,78.37638,1365.76367,875.32715,92.61955,1334.74792,872.34497,39.63593,1437.51013,928.31317,44.17576,1409.24597,961.41577,41.77206,1378.75549
19,0.15,802.69379,14.32265,1431.86707,796.3985,50.23643,1390.44263,829.02795,78.37638,1365.76367,875.22626,92.61115,1335.28394,872.05371,39.28188,1437.44287,928.05145,44.36885,1409.65552,961.62927,42.30902,1379.74841
