Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,624.15448,406.86276,1423.70459,695.68408,457.98358,1398.98303,709.48688,374.60339,1414.7594
2,0.008,622.7149,403.57358,1418.25549,694.56042,457.17517,1400.2561,709.89465,373.00006,1408.03613
3,0.017,622.17822,401.40012,1415.32068,693.11682,455.63293,1401.8136,709.23096,372.31601,1400.10156
4,0.025,622.92322,396.99609,1410.18787,692.89117,455.13702,1404.11829,710.17926,373.61789,1396.49231
5,0.033,623.52655,394.67624,1404.91138,692.10358,454.16812,1407.00415,711.03217,374.39932,1391.46606
6,0.042,624.06653,391.25769,1402.18152,692.33112,453.97525,1408.89795,713.3241,374.43103,1386.54663
7,0.05,626.1424,390.77023,1397.46838,692.51355,452.6879,1410.0166,715.02264,378.12332,1383.86719
8,0.058,627.64233,389.11505,1396.72131,690.52136,452.20776,1411.42896,716.03235,379.34949,1381.4458
9,0.067,630.42389,385.81949,1394.51318,689.8515,452.59622,1412.40759,717.16357,383.26126,1380.18091
10,0.075,630.42389,385.81949,1394.51318,690.91138,453.439,1414.00024,719.23938,380.62686,1380.80408
11,0.083,632.24731,386.72784,1395.68542,691.68768,453.04953,1414.73474,718.89215,382.84653,1381.67517
12,0.092,631.01599,387.21579,1397.552,693.30383,453.77414,1414.2395,718.61975,380.026,1384.81677
13,0.1,629.66693,387.80032,1398.32068,692.70782,453.78366,1415.8833,717.99548,380.22726,1387.67505
14,0.108,627.93604,391.19211,1401.65466,692.88324,454.17422,1416.05701,717.42871,378.81882,1391.54749
15,0.117,628.22638,389.98352,1407.15833,692.43616,453.61789,1415.73022,714.83508,377.05484,1396.60413
16,0.125,627.84497,391.50638,1411.18945,692.01141,454.67831,1415.69263,714.2652,375.52695,1401.3606
17,0.133,624.85608,392.59756,1412.64526,691.68146,455.14954,1415.30127,711.04028,373.75406,1406.64038
18,0.142,623.85986,395.43814,1417.62292,692.11377,455.40695,1414.83459,710.0033,374.03711,1412.07239
19,0.15,623.6499,397.70737,1420.33472,691.85114,456.32767,1414.04199,711.37451,374.20465,1419.45862
20,0.158,623.74487,399.16983,1423.06897,692.24426,457.08499,1413.74524,708.9118,376.67575,1424.11169
21,0.167,622.7135,401.68256,1425.45129,693.10742,458.4556,1412.77002,708.65729,378.10883,1428.44751
22,0.175,624.09479,405.67334,1429.60852,693.37885,459.74823,1411.28503,709.32941,378.65158,1433.578
23,0.183,624.83246,406.28049,1430.56555,694.75836,460.18594,1408.72693,709.24658,379.90564,1435.25342
24,0.192,624.61798,409.46655,1431.04126,693.50159,460.98972,1407.10291,708.21277,381.84116,1435.94946
25,0.2,623.646,411.29462,1431.09473,694.60101,460.34323,1404.82727,707.68658,381.39536,1435.50867
26,0.208,624.30774,411.41928,1430.94421,694.25543,460.14316,1403.04736,707.29077,379.86981,1432.62878
27,0.217,622.12933,413.20502,1429.50879,694.27936,458.36624,1401.60181,706.06244,378.12595,1430.25256
28,0.225,619.81818,410.83505,1427.09546,693.72296,456.75235,1401.5863,703.89099,376.03885,1424.01904
29,0.233,619.72205,409.35919,1425.26025,693.06097,456.14026,1402.07397,704.11322,373.21191,1416.75159
30,0.242,619.62543,403.62466,1422.35815,692.71649,455.24579,1403.51343,705.05035,372.37311,1411.20544
31,0.25,619.69629,401.86465,1416.57959,691.68042,455.34363,1406.49915,703.65802,372.71722,1403.24622
32,0.258,619.92554,396.80566,1413.5835,692.08185,454.1745,1408.93799,707.76587,372.53873,1399.18176
33,0.267,621.14771,394.14569,1408.83691,690.17847,453.01474,1411.19263,710.12469,372.78894,1396.87256
34,0.275,623.50098,391.11252,1405.23303,689.82306,453.07971,1413.02344,711.22064,374.59006,1392.11951
35,0.283,624.63879,390.8425,1401.09119,691.36261,452.2229,1415.60547,714.07813,376.38614,1389.27893
36,0.292,627.51733,390.30295,1398.56079,690.34967,452.27325,1416.09045,716.06097,378.83215,1387.39905
37,0.3,629.24933,388.05243,1398.04785,690.31262,452.3298,1417.17297,716.59741,379.69897,1385.83472
38,0.308,629.65649,387.14011,1398.32971,690.9032,452.94418,1418.0459,718.66516,380.35757,1387.84241
39,0.317,632.22174,386.6817,1399.81616,691.19763,453.39163,1419.82556,719.49896,380.85663,1389.39221
40,0.325,633.20258,384.76996,1403.10388,692.52197,453.67157,1420.33374,718.62799,379.97394,1393.24036
41,0.333,631.85901,389.67657,1406.27588,691.8548,454.85626,1422.06165,719.0722,379.81625,1398.36304
42,0.342,627.84753,392.45154,1410.25903,691.09503,455.58432,1421.21106,716.03644,378.56146,1401.0708
43,0.35,628.28827,390.83209,1414.70947,691.38037,456.44223,1420.88574,714.6568,378.07462,1406.3324
44,0.358,627.24054,395.56021,1419.32227,692.97455,458.12936,1420.53967,714.65137,378.20764,1412.90588
45,0.367,625.58838,398.27179,1422.79932,693.10577,460.58261,1419.82666,713.41681,379.36523,1418.78418
46,0.375,625.59753,400.9285,1425.2002,692.62213,461.8317,1418.85168,711.85248,380.44388,1425.42419
47,0.383,625.02307,405.65936,1430.08081,693.42657,463.78781,1417.10742,713.30719,381.39902,1430.69812
48,0.392,624.77319,407.47165,1431.35059,693.86096,465.76581,1416.60925,710.85339,385.26971,1434.03906
49,0.4,625.23071,412.84659,1434.88489,695.16199,467.45425,1414.38123,711.57983,388.34393,1437.83752
50,0.408,625.66846,415.26355,1435.62988,695.64508,468.11395,1412.74756,711.51477,391.15442,1442.10815
51,0.417,627.07703,416.3476,1436.49219,695.67987,470.1907,1409.18604,711.64954,392.50623,1442.91467
52,0.425,626.87885,419.74203,1436.29199,696.11066,468.4577,1407.44714,711.3053,392.77817,1442.77051
53,0.433,625.35443,422.3071,1436.00439,696.37604,468.48431,1405.39758,710.89191,392.84772,1441.67432
54,0.442,624.90784,422.16705,1435.11841,695.73694,467.91272,1402.69495,710.02252,389.7489,1437.17627
55,0.45,623.70209,420.45627,1433.36511,695.987,467.25656,1401.85352,707.38843,388.5838,1434.4856
56,0.458,621.89655,419.79681,1431.67395,695.12024,465.73508,1402.37109,706.58185,384.60226,1428.19275
57,0.467,622.78473,416.08456,1426.85742,693.56732,465.14249,1402.89258,703.97076,383.33539,1421.16577
58,0.475,620.61011,412.4516,1424.45984,693.47046,463.89099,1403.80713,705.46222,380.90854,1415.94373
59,0.483,621.17548,408.73419,1419.2019,692.12213,463.73877,1405.42212,707.24286,380.63968,1408.80933
60,0.492,621.4892,404.56787,1415.53894,692.05298,463.05865,1407.35852,709.90381,381.27264,1403.91797
