Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
109,0.9,799.56226,437.13583,1404.2948
110,0.908,791.6358,433.16034,1405.5271
111,0.917,782.39014,432.65555,1405.245
112,0.925,776.78821,431.06708,1407.34827
113,0.933,768.33942,429.73871,1407.43384
114,0.942,758.89111,427.51129,1408.05481
115,0.95,752.15155,425.91699,1408.91846
116,0.958,744.31647,425.57144,1409.73157
117,0.967,735.68988,423.91501,1411.10083
118,0.975,726.71417,422.92874,1411.39526
119,0.983,717.92523,421.98932,1411.82666
120,0.992,712.60339,420.92197,1413.27148
121,1,703.20911,421.3671,1414.19482
122,1.008,694.86597,419.15167,1413.89294
123,1.017,688.66248,420.15088,1414.78284
124,1.025,680.61023,419.7518,1416.61536
125,1.033,672.63318,417.7251,1417.78918
126,1.042,667.53589,417.29581,1417.93835
127,1.05,659.68048,416.59399,1418.67041
128,1.058,652.08539,415.94611,1419.89563
129,1.067,645.88306,416.30301,1421.00232
130,1.075,638.58459,414.56812,1420.89429
131,1.083,631.5683,415.4762,1423.06848
132,1.092,624.97021,413.99561,1423.21814
133,1.1,617.883,415.26425,1423.12122
134,1.108,610.53766,414.44736,1424.4491
135,1.117,603.91278,413.73495,1424.80347
136,1.125,597.4693,413.86774,1424.98145
137,1.133,589.78528,413.2482,1426.52783
138,1.142,582.91278,414.26324,1425.96301
139,1.15,576.07501,412.71075,1425.93909
140,1.158,569.66895,412.646,1425.28369
141,1.167,562.84265,413.04373,1424.48657
142,1.175,555.47974,412.77295,1424.47156
143,1.183,547.93848,411.52463,1425.04895
144,1.192,541.65533,412.46582,1424.60254
145,1.2,533.71313,412.51691,1424.06018
146,1.208,525.98999,412.31598,1423.15063
147,1.217,519.45306,413.72943,1423.04651
148,1.225,511.8783,413.76953,1422.2749
149,1.233,504.89087,413.39194,1420.89063
150,1.242,498.48343,413.82648,1420.2074
151,1.25,491.13165,412.94757,1419.03882
152,1.258,483.89789,413.767,1419.26514
153,1.267,476.74442,412.60861,1418.49548
154,1.275,469.18427,414.95337,1417.75024
155,1.283,461.18539,415.04144,1417.23547
156,1.292,453.11655,414.03796,1415.66003
157,1.3,446.72641,415.64426,1414.87598
158,1.308,438.85617,414.98672,1413.10071
159,1.317,430.83896,416.54181,1412.59973
160,1.325,422.73697,416.4805,1411.09778
161,1.333,415.7453,417.5112,1409.97095
162,1.342,408.2229,417.88544,1408.80249
163,1.35,399.64926,417.66895,1407.47644
164,1.358,392.21573,419.6369,1405.85657
165,1.367,384.73553,419.36511,1405.04065
166,1.375,376.73297,420.9874,1403.49548
167,1.383,368.29514,422.06586,1402.30359
168,1.392,360.29807,422.06,1400.53479
169,1.4,351.73926,423.68036,1399.245
170,1.408,343.92657,424.90244,1399.05627
171,1.417,336.05438,426.65228,1397.15833
172,1.425,327.68082,426.84772,1395.96362
173,1.433,320.60696,428.34671,1395.4176
174,1.442,310.76727,430.20779,1394.68848
175,1.45,303.94977,431.62155,1394.51038
176,1.458,294.46027,432.55664,1393.16406
177,1.467,287.09167,435.26431,1392.99463
178,1.475,277.82742,436.74164,1392.26526
179,1.483,268.87018,437.80984,1393.01904
180,1.492,260.14276,440.22665,1393.1571
181,1.5,250.84872,442.24023,1394.05005
182,1.508,242.85625,443.8233,1393.42773
183,1.517,233.53699,444.767,1394.95569
184,1.525,226.02875,445.99103,1395.07935
185,1.533,217.0386,448.82986,1396.10608
186,1.542,208.19403,450.00076,1397.63843
187,1.55,199.46982,451.88751,1398.07019
188,1.558,191.22163,452.49551,1398.46472
189,1.567,182.0361,455.27869,1400.07947
190,1.575,173.75075,454.84738,1400.71179
191,1.583,165.06978,458.10123,1400.99805
192,1.592,156.16273,458.64868,1402.03906
193,1.6,147.64671,459.88309,1401.95776
194,1.608,139.92796,462.48663,1403.57019
195,1.617,132.3029,462.6265,1403.84021
196,1.625,125.05615,462.33057,1403.6012
197,1.633,115.52599,463.80951,1404.69263
198,1.642,106.83566,464.56882,1405.43567
199,1.65,100.44314,464.84885,1406.271
200,1.658,91.44458,465.44318,1405.40344
201,1.667,83.72845,467.86142,1405.59399
202,1.675,74.94164,468.298,1406.46167
203,1.683,67.29806,467.50647,1406.63147
204,1.692,60.44617,468.72122,1407.64441
205,1.7,51.51606,469.09146,1408.37683
206,1.708,43.82421,469.36542,1409.84875
207,1.717,36.02684,470.57129,1410.00183
208,1.725,28.12544,470.16257,1410.44604
209,1.733,20.99836,470.4942,1411.00708
210,1.742,13.57049,470.03442,1411.07703
211,1.75,5.54729,471.24527,1410.84937
212,1.758,-2.11549,471.64832,1412.21326
213,1.767,-9.51084,471.36823,1412.89246
214,1.775,-18.70328,471.91183,1412.02783
215,1.783,-25.14236,473.02902,1411.7002
216,1.792,-34.04358,474.45947,1410.86292
217,1.8,-41.23952,474.61597,1411.50549
218,1.808,-48.30877,474.45181,1411.90112
219,1.817,-57.66829,474.80643,1410.43188
220,1.825,-64.50568,475.16306,1410.19702
221,1.833,-73.18512,475.30536,1409.22717
222,1.842,-80.85916,475.99722,1408.54932
223,1.85,-88.26773,476.30325,1408.08813
224,1.858,-97.28519,476.33081,1407.11121
225,1.867,-104.48899,475.90097,1406.13403
226,1.875,-113.41591,476.53824,1405.6958
227,1.883,-121.76469,476.71341,1404.99463
228,1.892,-129.61926,476.90668,1403.5022
229,1.9,-137.60898,476.4718,1403.42371
230,1.908,-144.19159,476.48965,1403.31348
231,1.917,-152.9408,476.34836,1401.29675
232,1.925,-160.76036,475.52005,1400.92639
233,1.933,-168.75224,475.91116,1400.47949
234,1.942,-176.60579,476.00488,1400.44189
235,1.95,-184.68475,475.59567,1399.66528
236,1.958,-192.84807,476.01068,1398.8302
237,1.967,-200.2567,474.86157,1397.68994
238,1.975,-208.5912,474.04935,1397.99512
239,1.983,-216.53972,472.60791,1397.69629
240,1.992,-224.1264,472.50198,1397.98877
241,2,-233.50206,472.25021,1396.96741
242,2.008,-240.75824,471.35184,1396.37756
243,2.017,-250.52394,471.04852,1396.80725
244,2.025,-258.46558,469.00748,1397.3999
245,2.033,-265.34879,466.7041,1396.47949
246,2.042,-275.57831,466.44507,1395.68018
247,2.05,-285.34399,466.82703,1396.04492
248,2.058,-293.06219,466.15771,1397.04565
249,2.067,-302.12268,465.1582,1396.21851
250,2.075,-310.03635,463.87863,1396.37732
251,2.083,-319.40308,463.17313,1397.81238
252,2.092,-327.29507,462.14792,1398.54077
253,2.1,-336.64609,461.59335,1398.797
254,2.108,-345.62155,459.91144,1399.9657
255,2.117,-354.86954,460.46207,1399.99927
256,2.125,-363.15872,459.3215,1401.61865
257,2.133,-371.98138,459.21729,1402.07385
258,2.142,-379.62076,458.56082,1402.88501
259,2.15,-388.19177,458.08777,1403.88782
260,2.158,-395.8952,457.80737,1403.72559
261,2.167,-404.74243,457.82117,1404.32678
262,2.175,-412.50699,457.54904,1405.6377
263,2.183,-421.79962,457.77866,1405.73633
264,2.192,-431.20825,458.05008,1406.28809
265,2.2,-438.61258,456.78412,1407.70398
266,2.208,-445.14029,456.97479,1408.69946
267,2.217,-454.62677,458.12415,1408.1886
268,2.225,-461.28424,457.91632,1410.01807
269,2.233,-470.32208,459.10373,1410.13623
270,2.242,-476.79459,458.21716,1410.80811
271,2.25,-485.08603,459.46732,1411.85205
272,2.258,-492.5683,459.64398,1412.46277
273,2.267,-499.50696,459.73764,1413.40955
274,2.275,-507.08862,459.85742,1414.05212
275,2.283,-513.68195,459.9809,1415.56958
276,2.292,-522.34613,460.42953,1415.84399
277,2.3,-528.25232,460.71878,1416.31128
278,2.308,-535.10931,461.31534,1417.36328
279,2.317,-542.14465,461.2861,1417.354
280,2.325,-549.81079,461.73868,1417.78174
281,2.333,-557.23724,462.11014,1417.71143
282,2.342,-564.88873,461.73932,1417.00269
283,2.35,-570.4292,462.46756,1417.65393
284,2.358,-577.85962,462.58585,1417.375
285,2.367,-587.06415,463.75784,1416.30176
286,2.375,-592.52032,464.34857,1416.83594
287,2.383,-599.67371,464.53415,1417.021
288,2.392,-607.56488,464.7355,1415.67603
289,2.4,-613.83679,464.84302,1415.80835
290,2.408,-621.15338,465.59189,1415.53784
291,2.417,-628.74713,466.65857,1414.35913
292,2.425,-635.94501,466.45584,1413.83179
293,2.433,-643.10449,467.4436,1413.57483
294,2.442,-651.42535,469.05203,1413.01611
295,2.45,-659.57251,469.50058,1412.63074
296,2.458,-665.91132,469.03552,1411.21802
297,2.467,-672.87518,469.40125,1410.10168
298,2.475,-681.125,472.52179,1411.32288
299,2.483,-688.55005,471.23358,1409.89624
300,2.492,-696.12024,472.77209,1408.61084
301,2.5,-704.13782,474.56161,1408.27417
302,2.508,-712.09235,475.77591,1407.61499
303,2.517,-717.36334,474.27075,1405.87402
304,2.525,-727.34479,477.59799,1405.80212
305,2.533,-732.92206,477.24854,1404.37781
306,2.542,-742.00055,478.86551,1403.18604
307,2.55,-747.98767,479.5546,1402.89355
308,2.558,-756.9787,482.41507,1401.25537
309,2.567,-763.8924,482.95959,1400.80981
310,2.575,-774.0332,485.15781,1398.00195
311,2.583,-781.67804,486.56638,1397.08191
312,2.592,-789.91809,488.35156,1395.45349
313,2.6,-796.99213,490.48157,1394.95642
314,2.608,-806.11877,492.17999,1394.57922
315,2.617,-812.26862,493.24796,1392.97791
316,2.625,-820.69836,495.44339,1391.20337
317,2.633,-827.03064,496.4744,1391.42163
318,2.642,-838.15656,500.31128,1388.92615
319,2.65,-845.0423,502.24512,1388.86853
320,2.658,-852.71149,504.60867,1388.27563
321,2.667,-862.41571,507.0994,1388.05896
322,2.675,-870.23199,509.34058,1386.65222
323,2.683,-878.00348,511.97525,1386.73096
324,2.692,-887.13269,513.84119,1386.60767
325,2.7,-894.51965,516.64252,1387.12952
326,2.708,-902.11548,518.08319,1387.74072
327,2.717,-911.22278,520.69708,1388.0271
328,2.725,-918.66907,522.78491,1388.60559
329,2.733,-926.89746,524.64697,1388.72864
330,2.742,-933.83765,526.3103,1389.58228
331,2.75,-943.55573,530.008,1391.54993
332,2.758,-950.66144,530.28308,1392.03662
333,2.767,-959.77429,533.36023,1392.68762
334,2.775,-966.90253,534.63745,1393.14429
335,2.783,-974.75873,535.10431,1393.94275
336,2.792,-982.53046,537.29144,1393.89587
337,2.8,-990.57062,538.84027,1394.25549
338,2.808,-999.37128,539.85162,1395.35791
339,2.817,-1006.6922,542.401,1395.33215
340,2.825,-1014.49066,542.58893,1395.9884
341,2.833,-1021.36804,543.20435,1396.28735
342,2.842,-1028.72803,544.5119,1396.81921
343,2.85,-1037.93274,546.61499,1396.85669
344,2.858,-1044.84387,546.86792,1397.81091
345,2.867,-1050.75623,546.75104,1397.80579
346,2.875,-1058.65637,548.01288,1399.33606
347,2.883,-1065.77869,548.96802,1399.81604
348,2.892,-1074.23804,550.70898,1400.07544
349,2.9,-1080.32031,550.77332,1400.99426
350,2.908,-1086.72668,551.66663,1401.45935
351,2.917,-1095.28796,552.86322,1402.00964
352,2.925,-1101.96521,553.10406,1402.23755
353,2.933,-1109.25513,553.73407,1403.08069
354,2.942,-1116.30603,554.23309,1403.95178
355,2.95,-1122.30505,553.84216,1404.31067
356,2.958,-1130.23352,555.39215,1403.82312
357,2.967,-1137.84729,555.88965,1404.86987
358,2.975,-1143.60669,555.64838,1404.92358
359,2.983,-1151.18335,556.94623,1405.43481
360,2.992,-1158.32153,557.15887,1405.34583
361,3,-1164.32019,556.98816,1405.28735
362,3.008,-1171.47693,557.54077,1405.30151
363,3.017,-1177.43042,557.65594,1404.35144
364,3.025,-1185.32068,558.56097,1404.42419
365,3.033,-1192.05408,559.26758,1404.39856
366,3.042,-1199.47827,559.65454,1403.71533
367,3.05,-1205.87878,559.92395,1403.35413
368,3.058,-1213.86621,559.94806,1403.01135
369,3.067,-1220.73486,559.91364,1402.17993
370,3.075,-1227.59009,560.34583,1401.99072
371,3.083,-1234.98999,560.15814,1401.91235
372,3.092,-1241.94995,560.4259,1401.12756
373,3.1,-1247.89136,560.448,1400.64575
374,3.108,-1256.27722,560.26733,1399.64001
375,3.117,-1263.41443,560.43109,1399.33667
376,3.125,-1269.49915,559.64941,1398.41748
377,3.133,-1277.63135,560.08881,1397.78479
378,3.142,-1285.16174,559.74622,1397.37988
379,3.15,-1291.52185,558.69269,1397.21619
380,3.158,-1297.98401,558.19476,1396.38269
381,3.167,-1306.0686,556.8645,1395.93909
382,3.175,-1313.52295,556.79883,1395.49866
383,3.183,-1321.62268,556.10052,1394.60693
384,3.192,-1328.98999,555.30957,1394.2168
385,3.2,-1335.96704,554.33228,1393.31189
386,3.208,-1343.57556,553.29852,1392.49829
387,3.217,-1351.1615,552.25616,1393.18408
388,3.225,-1358.62878,551.26379,1392.88794
389,3.233,-1367.06409,550.56116,1392.05347
390,3.242,-1374.40662,549.43115,1392.16797
391,3.25,-1382.28296,547.69135,1391.13037
392,3.258,-1390.09143,546.92889,1390.74316
393,3.267,-1398.17993,545.78259,1390.31238
394,3.275,-1407.11011,543.40607,1390.52429
395,3.283,-1414.26367,542.6778,1390.79834
396,3.292,-1422.84204,541.86371,1390.85974
397,3.3,-1431.50464,540.15991,1390.84363
398,3.308,-1439.35132,539.14557,1391.92688
399,3.317,-1447.06738,538.25354,1392.37891
400,3.325,-1455.47961,536.18646,1392.5033
401,3.333,-1462.95789,534.78876,1393.59546
402,3.342,-1471.00269,534.17859,1394.42188
