Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
46,0.375,1204.39429,530.81799,909.2326
47,0.383,1194.46497,529.13098,910.43359
48,0.392,1188.65833,531.32971,911.35162
49,0.4,1177.89221,529.75256,913.03375
50,0.408,1170.34534,530.97919,915.32678
51,0.417,1160.88196,528.7099,914.89642
52,0.425,1154.06995,530.3277,917.01862
53,0.433,1147.96997,533.0448,915.63208
54,0.442,1136.97729,529.48846,919.17596
55,0.45,1128.08997,529.38635,920.41174
56,0.458,1119.01318,526.80615,920.12714
57,0.467,1111.53027,528.88409,921.93164
58,0.475,1102.3866,527.21515,922.92834
59,0.483,1093.51208,528.58777,924.12787
60,0.492,1083.66321,527.33704,925.56647
61,0.5,1074.93896,526.47772,925.43793
62,0.508,1066.90039,527.59717,926.62524
63,0.517,1055.50232,526.5675,928.97809
64,0.525,1048.99402,527.14288,928.97083
65,0.533,1039.40027,526.31555,929.93079
66,0.542,1029.76501,524.31207,929.58569
67,0.55,1021.02277,526.66449,932.45105
68,0.558,1011.46613,525.23083,932.41766
69,0.567,1004.00745,525.60663,933.60345
70,0.575,994.99335,525.19006,933.93628
71,0.583,984.11432,524.06781,934.77856
72,0.592,975.98322,524.26215,936.07489
73,0.6,967.77081,523.84296,935.89777
74,0.608,957.66821,523.35291,936.49475
75,0.617,949.1192,523.50696,936.69061
76,0.625,939.77216,522.2984,937.2536
77,0.633,928.94049,521.40253,937.55804
78,0.642,920.38672,520.33295,937.87811
79,0.65,911.60004,522.16138,937.68292
80,0.658,903.0213,520.08569,936.88153
81,0.667,894.18597,520.43634,937.56366
82,0.675,884.42505,520.04688,937.52814
83,0.683,874.87793,519.33789,936.36737
84,0.692,864.80591,518.99634,937.03528
85,0.7,857.49573,519.62866,936.97424
86,0.708,848.01294,517.58392,935.44153
87,0.717,837.98102,517.52948,934.94464
88,0.725,830.58228,517.05743,934.76202
89,0.733,822.54608,516.47559,933.80145
90,0.742,812.91272,518.00848,933.51324
91,0.75,806.12585,518.60425,932.45831
92,0.758,795.21503,515.92126,930.89417
93,0.767,786.74231,516.22729,930.56299
94,0.775,779.17279,516.66699,929.28204
95,0.783,767.85858,514.60358,929.25183
96,0.792,761.75037,516.1778,927.51697
97,0.8,753.82111,516.08038,926.4223
98,0.808,746.73376,516.15497,925.26758
99,0.817,735.99414,514.47308,924.96869
100,0.825,728.76733,513.59851,924.6582
101,0.833,719.27032,513.46753,924.77246
102,0.842,709.69098,510.97385,923.56183
103,0.85,703.68207,512.59198,922.32507
104,0.858,696.67084,512.08539,921.99084
105,0.867,690.48401,513.00238,921.83282
106,0.875,682.56909,513.15936,921.70856
107,0.883,675.63855,513.58594,920.37512
108,0.892,666.71613,511.56555,919.81067
109,0.9,660.9162,511.96805,919.80115
110,0.908,654.95276,511.634,920.63623
111,0.917,649.10339,513.36133,919.37225
112,0.925,639.35571,510.83368,920.16595
113,0.933,630.72882,509.48859,918.87134
114,0.942,625.51575,510.16351,919.19489
115,0.95,618.47473,508.82187,919.35413
116,0.958,613.32642,509.43185,919.5752
117,0.967,604.60223,508.9588,917.20532
118,0.975,599.9646,510.10657,917.30188
119,0.983,592.07623,507.97809,917.10144
120,0.992,587.76086,509.85986,917.33917
121,1,581.02362,508.33658,916.1452
122,1.008,576.08704,509.50934,915.29303
123,1.017,569.85468,508.70303,914.85791
124,1.025,565.78333,510.15359,914.94482
125,1.033,559.40381,510.05743,913.75586
126,1.042,554.42175,509.63312,914.07886
127,1.05,549.78741,509.9866,913.09497
128,1.058,545.93341,510.24957,913.36871
129,1.067,539.53796,509.17285,913.17828
130,1.075,534.7536,509.88455,913.01672
131,1.083,530.86243,508.505,912.66187
132,1.092,526.32184,510.19211,912.43561
133,1.1,522.05371,510.09415,911.98895
134,1.108,514.2973,508.05112,912.04785
135,1.117,511.85883,511.45749,911.98523
136,1.125,505.05475,509.95038,912.59961
137,1.133,500.72629,510.10651,912.12378
138,1.142,496.00775,511.78174,912.14807
139,1.15,489.86917,510.37399,912.03796
140,1.158,486.7074,510.89676,912.2334
141,1.167,482.83835,511.93158,912.28552
142,1.175,474.0387,511.05753,910.51782
143,1.183,470.03543,512.23309,910.70306
144,1.192,462.68738,509.80194,910.12921
145,1.2,460.98898,512.40759,909.4729
146,1.208,453.64456,512.39716,909.02295
147,1.217,448.64185,512.56653,908.72211
148,1.225,444.13586,514.77454,908.48602
149,1.233,436.72141,513.27222,908.12469
150,1.242,430.06116,513.49139,906.70996
151,1.25,424.8793,514.10486,907.33514
152,1.258,418.98294,515.18323,905.41589
153,1.267,411.44272,514.14532,904.54083
154,1.275,405.10266,516.01447,904.40405
155,1.283,399.7648,515.99829,903.08728
156,1.292,392.82047,515.44623,900.57135
157,1.3,388.0907,517.06812,900.19025
158,1.308,381.41595,516.1098,899.99084
159,1.317,372.73187,516.50092,898.6712
160,1.325,366.18192,519.06891,897.50696
161,1.333,357.61044,517.24658,895.97095
162,1.342,351.5928,517.88007,895.11835
163,1.35,345.5083,518.09357,894.93048
164,1.358,337.83377,517.48926,892.34119
165,1.367,327.74814,517.93726,892.62811
166,1.375,321.91519,519.961,891.54492
167,1.383,314.66537,520.82782,888.88068
168,1.392,306.43942,520.43915,887.96399
169,1.4,298.03946,520.05035,885.86188
170,1.408,292.23489,521.42163,885.43451
171,1.417,280.77423,520.67908,883.26508
172,1.425,273.83353,519.83435,883.2356
173,1.433,266.20816,521.6897,882.14563
174,1.442,256.65149,523.06152,881.01825
175,1.45,248.87486,522.06268,880.21344
176,1.458,238.43687,522.86157,879.47406
177,1.467,231.44424,523.09216,879.51337
178,1.475,220.03049,524.53943,877.91162
179,1.483,213.92888,524.17139,877.73022
180,1.492,203.71786,526.07379,877.07288
181,1.5,194.214,525.54541,876.80994
182,1.508,185.18376,525.46216,876.42236
183,1.517,175.59129,526.24243,877.08313
184,1.525,167.08095,527.01361,878.08118
185,1.533,157.45273,527.77948,877.24219
186,1.542,150.38481,526.83582,877.8407
187,1.55,141.04898,528.10425,879.01532
188,1.558,131.08348,528.14886,880.63757
189,1.567,120.6202,529.27032,881.11572
190,1.575,113.2962,527.15271,880.38318
191,1.583,102.65221,527.6347,882.69336
192,1.592,95.41164,527.92969,884.13892
193,1.6,85.02145,528.82794,885.41235
194,1.608,77.98033,529.18964,887.65515
195,1.617,66.59658,529.06451,886.89929
196,1.625,57.61557,529.16199,888.61066
197,1.633,48.89169,530.02545,889.8952
198,1.642,39.71527,530.21948,891.52887
199,1.65,30.11283,529.33038,893.76752
200,1.658,19.47058,529.7005,893.62738
201,1.667,14.07221,530.33112,893.04932
202,1.675,3.52047,531.62848,895.9881
203,1.683,-3.47024,532.38715,897.33875
204,1.692,-14.19331,532.27234,897.06348
205,1.7,-22.45167,531.04541,898.23444
206,1.708,-32.13605,533.48206,899.29877
207,1.717,-42.52718,533.94299,900.53876
208,1.725,-51.08204,532.61005,901.40442
209,1.733,-61.07596,533.09271,902.69739
210,1.742,-68.20849,533.87164,902.66138
211,1.75,-78.2172,536.10913,903.57269
212,1.758,-88.55064,535.6402,905.62268
213,1.767,-95.7768,534.67047,905.29034
214,1.775,-105.2729,535.50128,904.54559
215,1.783,-115.33558,538.22217,906.72931
216,1.792,-123.67493,536.15125,907.94391
217,1.8,-133.62109,537.34247,908.0401
218,1.808,-143.49791,537.0863,908.5351
219,1.817,-153.12433,538.58569,908.83948
220,1.825,-161.78842,538.6507,910.33063
221,1.833,-172.25577,539.0119,909.65039
222,1.842,-181.62547,539.33502,909.98529
223,1.85,-190.48627,538.66272,911.28632
224,1.858,-200.73541,539.41309,910.28345
225,1.867,-209.70303,538.78156,910.49255
226,1.875,-218.05792,538.33911,911.2337
227,1.883,-228.72789,539.95593,910.28876
228,1.892,-237.35358,539.83453,911.35785
229,1.9,-246.74532,539.48322,909.93549
230,1.908,-256.77631,539.74866,909.76093
231,1.917,-263.74966,538.33649,910.05603
232,1.925,-274.6702,540.13336,910.05133
233,1.933,-283.39935,540.17932,908.98517
234,1.942,-293.22394,539.07123,909.17236
235,1.95,-303.94531,540.05652,909.12445
236,1.958,-312.07022,539.74249,908.99677
237,1.967,-322.25894,540.37659,909.13965
238,1.975,-330.97009,541.00934,908.98846
239,1.983,-340.74231,540.1405,908.55902
240,1.992,-349.9693,539.99359,909.21631
241,2,-359.74573,541.23975,909.71136
242,2.008,-367.64178,542.17914,909.15613
243,2.017,-376.4469,541.75403,909.01563
244,2.025,-385.8602,541.89038,909.58771
245,2.033,-395.5076,542.66864,909.83466
246,2.042,-403.69849,542.24567,910.98096
247,2.05,-413.95172,543.6026,910.63995
248,2.058,-420.84216,542.33514,911.33826
249,2.067,-430.23074,543.6828,910.7793
250,2.075,-438.77374,543.4986,911.57117
251,2.083,-446.92603,544.1333,913.18591
252,2.092,-453.80841,543.16913,912.80383
253,2.1,-462.99429,543.19257,912.60944
254,2.108,-471.32272,544.15808,913.96301
255,2.117,-478.85358,544.58447,915.31903
256,2.125,-486.37625,544.159,915.34357
257,2.133,-493.70886,545.46808,916.30487
258,2.142,-500.81662,545.61517,917.89386
259,2.15,-508.12088,546.1875,918.52881
260,2.158,-516.34973,547.24646,918.65045
261,2.167,-522.76227,545.94037,919.16937
262,2.175,-529.07214,544.47809,919.40723
263,2.183,-537.45697,546.18414,920.86285
264,2.192,-543.48633,546.33759,921.10175
265,2.2,-550.37421,545.46161,921.29706
266,2.208,-558.5022,546.9361,922.11505
267,2.217,-564.51117,546.96228,923.63501
268,2.225,-570.37549,547.64429,923.62897
269,2.233,-576.40717,546.98975,923.41071
270,2.242,-584.96094,547.91913,923.724
271,2.25,-590.95032,548.02716,923.55872
272,2.258,-596.99408,548.01862,924.34229
273,2.267,-602.4649,548.55804,925.62512
274,2.275,-608.41022,548.6156,924.70624
275,2.283,-615.01929,548.68964,925.17004
276,2.292,-622.12598,548.89655,925.0459
277,2.3,-627.80139,549.29108,925.02783
278,2.308,-633.00641,549.09271,925.6629
279,2.317,-639.70361,549.34979,925.53046
280,2.325,-644.97113,549.60419,926.29651
281,2.333,-650.90326,549.87299,927.23938
282,2.342,-658.28668,551.39716,926.53766
283,2.35,-664.49463,552.22797,926.71045
284,2.358,-669.60681,552.34735,926.28491
285,2.367,-675.77692,550.98309,926.09851
286,2.375,-683.07611,552.67133,926.14429
287,2.383,-690.4043,553.02435,925.9425
288,2.392,-696.33514,553.93335,925.40686
289,2.4,-701.11047,554.3974,924.47119
290,2.408,-707.63165,555.0426,924.06683
291,2.417,-715.23883,555.30377,922.87946
292,2.425,-721.25043,555.74774,922.638
293,2.433,-727.42303,555.62683,922.57855
294,2.442,-734.65356,557.0116,922.10156
295,2.45,-741.30389,558.45502,920.58563
296,2.458,-747.41986,558.53253,920.27917
297,2.467,-753.90277,558.51556,919.32294
298,2.475,-762.09753,559.13751,919.09521
299,2.483,-769.28357,559.80371,917.729
300,2.492,-773.73193,559.23706,916.15375
301,2.5,-781.94025,561.65424,915.03308
302,2.508,-788.77936,562.04425,914.68005
303,2.517,-796.80902,563.34894,913.92847
304,2.525,-803.16345,563.40399,913.38342
305,2.533,-811.39221,565.52637,912.2738
306,2.542,-818.73029,565.66656,911.44824
307,2.55,-825.15198,565.18909,910.48541
308,2.558,-834.68042,566.16809,909.73621
309,2.567,-841.07483,566.8042,908.51074
310,2.575,-849.06244,568.97766,906.11176
311,2.583,-856.65582,569.53998,904.87952
312,2.592,-864.54944,568.87592,904.03265
313,2.6,-872.4834,569.06348,903.31885
314,2.608,-880.62646,571.71973,901.27747
315,2.617,-889.20142,572.78516,901.10486
316,2.625,-897.10522,574.70514,898.98944
317,2.633,-905.99579,575.92639,897.94666
318,2.642,-914.11542,575.87012,897.23975
319,2.65,-921.50146,576.31927,896.23047
320,2.658,-931.03137,579.11987,895.12866
321,2.667,-940.55499,578.49994,893.5368
322,2.675,-947.82916,579.40753,893.64685
323,2.683,-956.59619,581.56909,892.33807
324,2.692,-965.77234,582.98328,892.06055
325,2.7,-973.05945,584.78131,891.18671
326,2.708,-982.01776,585.40552,890.04175
327,2.717,-990.05048,585.68738,890.90375
328,2.725,-996.98004,587.87292,889.47522
329,2.733,-1006.60254,589.2478,889.35498
330,2.742,-1014.39709,589.31903,890.23669
331,2.75,-1021.82666,589.70276,890.45575
332,2.758,-1029.92261,590.64722,889.91968
333,2.767,-1038.64697,591.69495,891.10095
334,2.775,-1045.44922,592.38116,892.21558
335,2.783,-1053.0625,593.54602,892.86481
336,2.792,-1060.93579,595.08081,892.75507
337,2.8,-1068.38574,595.03381,893.5777
338,2.808,-1076.06104,595.78381,895.08325
339,2.817,-1084.90942,597.7865,895.83063
340,2.825,-1093.90369,598.48126,895.74158
341,2.833,-1100.76257,598.69757,896.94263
342,2.842,-1116.90564,599.39349,901.10651
343,2.85,-1125.78723,596.81952,902.70105
344,2.858,-1135.44873,599.6153,903.12415
345,2.867,-1143.10522,599.2533,903.06128
346,2.875,-1148.96228,600.28021,904.31512
347,2.883,-1143.35083,603.48212,900.15839
348,2.892,-1150.19543,604.22687,901.08246
349,2.9,-1157.10632,604.16162,900.7868
350,2.908,-1163.62976,604.87207,901.61871
351,2.917,-1170.88562,605.59821,901.75281
352,2.925,-1177.44556,605.47015,902.24292
353,2.933,-1185.05139,606.95825,903.40649
354,2.942,-1191.60327,605.8786,902.40833
355,2.95,-1198.25525,605.95502,903.14972
356,2.958,-1205.39075,607.56805,903.22845
357,2.967,-1210.91614,607.21936,904.36475
358,2.975,-1219.04822,608.65674,904.31879
359,2.983,-1226.27405,609.18842,904.28516
360,2.992,-1233.31445,608.90924,904.14301
361,3,-1240.71472,609.53693,904.67188
362,3.008,-1248.38123,609.36145,904.82428
363,3.017,-1255.58044,611.00153,905.70117
364,3.025,-1262.16235,610.91058,905.45898
365,3.033,-1269.15979,611.58551,905.70837
366,3.042,-1275.95764,611.86218,905.44592
367,3.05,-1282.58374,611.35583,905.37921
368,3.058,-1291.20044,611.16791,904.73993
369,3.067,-1297.9425,612.11835,904.82361
370,3.075,-1304.80005,612.49109,904.46423
371,3.083,-1313.02734,612.45081,905.17242
372,3.092,-1320.42554,613.32037,904.88696
373,3.1,-1327.1748,612.72443,903.50726
374,3.108,-1334.53967,614.72156,904.47125
375,3.117,-1343.25427,614.995,903.59143
376,3.125,-1352.12549,615.0824,902.64795
377,3.133,-1359.58337,614.99078,903.17682
378,3.142,-1367.47485,616.1145,902.87109
379,3.15,-1374.41162,616.22168,901.00116
380,3.158,-1380.20093,616.51282,900.19104
381,3.167,-1389.91162,616.21765,900.9057
382,3.175,-1396.0625,615.7522,899.09607
383,3.183,-1402.6908,617.11591,898.27612
384,3.192,-1413.97693,617.84418,898.38049
385,3.2,-1421.08386,617.72479,897.46375
386,3.208,-1428.83789,617.7981,897.28796
387,3.217,-1436.29614,618.19519,897.86902
388,3.225,-1444.39392,617.57007,897.06122
389,3.233,-1453.2373,618.67902,896.42841
390,3.242,-1462.23682,618.83289,896.25037
391,3.25,-1470.01025,618.51605,896.03381
392,3.258,-1478.4834,619.44556,896.30316
393,3.267,-1486.06995,618.41144,896.07355
394,3.275,-1494.08643,617.76514,896.82825
395,3.283,-1503.58398,618.85413,896.78186
396,3.292,-1511.25098,618.86151,896.0304
397,3.3,-1519.34314,618.04816,896.93866
398,3.308,-1526.25952,618.77869,897.50928
399,3.317,-1534.45349,619.1203,897.94531
400,3.325,-1541.13257,618.18701,897.85535
401,3.333,-1551.19458,617.52161,899.62787
402,3.342,-1558.2207,618.04272,899.78046
