Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
364,3.025,-1191.07959,678.04022,1034.09326
365,3.033,-1197.3822,678.23303,1034.43506
366,3.042,-1205.46094,678.88318,1034.06165
367,3.05,-1211.88672,679.86096,1033.86487
368,3.058,-1219.69922,681.40204,1033.76245
369,3.067,-1226.77722,681.43573,1033.44067
370,3.075,-1234.03772,681.08868,1032.64685
371,3.083,-1240.67603,682.31262,1032.69031
372,3.092,-1248.46387,681.46381,1032.36707
373,3.1,-1254.99451,681.13287,1032.28027
374,3.108,-1263.15381,682.22961,1031.54578
375,3.117,-1270.73523,681.94727,1031.15503
376,3.125,-1278.60144,682.9129,1030.59387
377,3.133,-1286.65662,683.6377,1030.19495
378,3.142,-1295.07654,683.56744,1029.9032
379,3.15,-1302.46338,683.50146,1029.44104
380,3.158,-1310.3634,683.56964,1029.03882
381,3.167,-1318.39075,683.81976,1028.33594
382,3.175,-1324.94751,683.83136,1027.33276
383,3.183,-1333.43884,683.97577,1027.82935
384,3.192,-1340.91699,683.8042,1027.67651
385,3.2,-1349.62256,682.67694,1027.0094
386,3.208,-1357.71704,684.40057,1026.86914
387,3.217,-1366.28113,684.31006,1026.08167
388,3.225,-1373.52576,684.01349,1025.83289
389,3.233,-1381.93555,684.06976,1026.96826
390,3.242,-1389.80322,684.17548,1026.33362
391,3.25,-1398.29089,682.05737,1026.53418
392,3.258,-1406.09424,682.03528,1026.68811
393,3.267,-1414.41223,682.08282,1026.37366
394,3.275,-1422.73608,681.29761,1026.83545
395,3.283,-1430.23938,681.43292,1026.48401
396,3.292,-1438.56445,681.49536,1027.41602
397,3.3,-1446.33545,682.03827,1027.59827
398,3.308,-1455.71448,681.27625,1027.82483
399,3.317,-1464.39246,681.17084,1029.62061
400,3.325,-1471.49536,680.55536,1030.71069
401,3.333,-1479.46936,678.44189,1031.09473
402,3.342,-1487.58386,677.44757,1032.42175
