Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
46,0.375,1443.65259,327.0239,1395.71472
47,0.383,1434.06482,327.91925,1396.52319
48,0.392,1426.51868,329.49094,1398.42615
49,0.4,1421.15479,330.85233,1400.08862
50,0.408,1412.77563,332.52338,1401.34741
51,0.417,1404.75488,332.96521,1402.51599
52,0.425,1396.91272,334.32602,1402.92688
53,0.433,1388.92651,335.19531,1403.63147
54,0.442,1381.07214,336.18616,1404.81104
55,0.45,1373.63293,336.41061,1405.79883
56,0.458,1366.07068,337.71951,1406.88367
57,0.467,1358.80933,338.00049,1407.27368
58,0.475,1351.54077,338.50089,1408.86108
59,0.483,1344.07117,339.11136,1409.95288
60,0.492,1337.21924,340.06009,1410.54004
61,0.5,1329.80798,340.4859,1411.18372
62,0.508,1322.81995,340.93881,1411.55933
63,0.517,1315.51196,341.41904,1412.41785
64,0.525,1308.70239,342.27487,1413.06897
65,0.533,1301.71167,342.19574,1413.45496
66,0.542,1294.97742,343.5325,1414.41858
67,0.55,1288.15015,343.36774,1414.48169
68,0.558,1280.81372,344.01566,1414.60254
69,0.567,1273.37793,343.80447,1415.11609
70,0.575,1266.3894,344.49243,1415.24792
71,0.583,1260.0874,344.94162,1415.12207
72,0.592,1252.30786,344.85944,1414.89185
73,0.6,1245.06738,345.05139,1414.43958
74,0.608,1237.71765,345.28467,1414.87256
75,0.617,1230.44482,345.31351,1413.8457
76,0.625,1223.32751,346.13666,1413.60205
77,0.633,1215.22522,345.43155,1412.19641
78,0.642,1208.67407,345.05795,1411.31519
79,0.65,1201.30432,345.15805,1410.95349
80,0.658,1193.27551,345.3317,1409.90125
81,0.667,1185.67676,345.26022,1409.19165
82,0.675,1178.99561,344.38953,1408.01233
83,0.683,1171.01758,344.52917,1406.99561
84,0.692,1164.45581,343.8244,1406.08459
85,0.7,1155.79456,342.7692,1404.55261
86,0.708,1148.00586,341.92459,1403.8241
87,0.717,1140.87439,341.32587,1402.47534
88,0.725,1133.03906,340.90771,1401.05908
89,0.733,1125.52075,339.95813,1400.07007
90,0.742,1117.65833,339.39313,1399.08789
91,0.75,1110.29407,338.89633,1397.84668
92,0.758,1102.47559,337.74954,1397.03003
93,0.767,1094.16919,336.18048,1395.61841
94,0.775,1087.34802,334.96304,1394.84741
95,0.783,1079.42163,334.28101,1394.31946
96,0.792,1071.21069,332.95508,1392.99426
97,0.8,1063.41272,331.3475,1393.15283
98,0.808,1054.88,330.33057,1392.32178
99,0.817,1047.26868,329.16272,1392.02124
100,0.825,1039.35376,328.25467,1390.7113
101,0.833,1030.47888,325.38977,1389.67041
102,0.842,1023.09186,324.47769,1389.5116
103,0.85,1013.69904,323.38416,1389.672
104,0.858,1007.60858,321.65836,1389.13745
105,0.867,997.05725,319.11902,1389.38965
106,0.875,991.36493,317.99658,1391.08301
107,0.883,980.90057,315.97244,1389.82727
108,0.892,972.59412,313.83493,1390.80725
109,0.9,965.32684,312.56033,1391.25354
110,0.908,955.9494,311.33524,1390.79126
111,0.917,947.74225,309.53796,1392.37073
112,0.925,940.07385,306.85962,1392.31226
113,0.933,933.6037,306.57986,1392.80798
114,0.942,923.1286,304.14688,1393.66187
115,0.95,914.28143,303.19501,1393.44531
116,0.958,906.16541,301.90387,1393.83081
117,0.967,899.51044,301.51981,1395.31458
118,0.975,891.5351,301.00415,1396.59229
119,0.983,882.81262,298.50412,1396.30713
120,0.992,875.06812,297.24814,1397.77185
121,1,867.89032,297.04428,1398.69092
122,1.008,859.92773,295.73721,1400.11633
123,1.017,850.92218,295.1785,1400.00342
124,1.025,844.16357,292.96405,1401.56934
125,1.033,835.85712,292.01721,1403.34802
126,1.042,828.23114,291.55594,1404.0105
127,1.05,821.68158,290.5766,1405.91077
128,1.058,813.49829,289.7688,1406.6709
129,1.067,807.04871,288.81561,1407.86877
130,1.075,798.87512,287.85675,1409.17456
131,1.083,792.00409,287.04248,1410.31738
132,1.092,784.20197,286.69778,1411.49817
133,1.1,777.46423,286.08701,1412.59998
134,1.108,770.13507,285.3486,1412.86694
135,1.117,762.51581,284.3215,1413.67346
136,1.125,756.09637,282.7536,1414.18701
137,1.133,747.94177,282.5517,1413.87732
138,1.142,741.28973,281.46152,1415.1825
139,1.15,734.07153,281.21423,1415.6897
140,1.158,726.159,280.75629,1415.65088
141,1.167,719.91064,280.29761,1415.1925
142,1.175,710.69623,280.25424,1415.49683
143,1.183,704.00092,279.19424,1415.3833
144,1.192,696.94141,277.53946,1415.80554
145,1.2,689.22882,278.40363,1415.60669
146,1.208,682.14288,277.3237,1414.42542
147,1.217,674.36621,277.94525,1414.6925
148,1.225,667.48523,277.34311,1414.17517
149,1.233,659.25458,278.36749,1413.82849
150,1.242,652.25854,277.53854,1412.8739
151,1.25,644.77478,277.35873,1412.34387
152,1.258,637.71869,277.12808,1411.44714
153,1.267,629.91925,277.00876,1410.88538
154,1.275,622.43286,277.61554,1411.66431
155,1.283,614.82758,277.48218,1409.62915
156,1.292,607.51074,278.53296,1409.95251
157,1.3,599.25934,278.40341,1407.948
158,1.308,591.78162,278.64166,1406.59595
159,1.317,584.09369,278.51617,1405.22522
160,1.325,576.19958,279.3331,1405.18274
161,1.333,567.38531,279.2309,1404.36328
162,1.342,559.6701,279.36282,1401.8385
163,1.35,552.11542,280.67587,1400.63318
164,1.358,543.80939,280.57791,1400.46655
165,1.367,536.55713,281.77872,1399.02881
166,1.375,528.63464,281.20425,1397.29053
167,1.383,519.63239,282.23941,1396.08997
168,1.392,511.21402,283.15839,1395.00537
169,1.4,502.94556,283.8609,1395.05933
170,1.408,493.38867,283.78378,1393.20166
171,1.417,486.5152,283.77463,1391.80493
172,1.425,477.28574,285.76141,1391.19348
173,1.433,469.20795,287.08206,1389.57813
174,1.442,460.53528,288.28842,1388.66821
175,1.45,452.22455,289.09756,1388.13159
176,1.458,443.62253,290.72272,1387.00342
177,1.467,433.72711,292.46393,1387.19446
178,1.475,425.32855,293.78323,1386.37659
179,1.483,417.02072,294.98428,1387.23438
180,1.492,408.68262,296.88828,1387.04443
181,1.5,399.20184,298.8869,1386.69885
182,1.508,389.47263,299.53824,1388.2196
183,1.517,381.6301,301.12604,1389.10986
184,1.525,372.31308,303.02014,1390.28564
185,1.533,363.87439,303.88779,1391.29883
186,1.542,354.62543,303.80969,1392.9729
187,1.55,344.75024,306.12497,1394.05591
188,1.558,336.21878,308.43884,1394.89392
189,1.567,328.21585,309.73938,1396.47595
190,1.575,320.32462,311.11435,1396.80615
191,1.583,312.08942,312.52484,1398.10486
192,1.592,303.49493,313.28998,1398.87317
193,1.6,295.1842,315.4826,1399.69727
194,1.608,287.29059,316.13351,1400.57019
195,1.617,279.73755,316.45706,1401.73401
196,1.625,271.65454,319.23077,1402.7843
197,1.633,263,320.63162,1403.49609
198,1.642,254.87094,320.79797,1404.13416
199,1.65,247.42084,322.00662,1405.79358
200,1.658,240.56818,322.97766,1406.1698
201,1.667,232.13824,324.26974,1407.44226
202,1.675,224.48463,324.68018,1407.71399
203,1.683,217.01137,326.2319,1408.57593
204,1.692,209.60428,327.01813,1409.86914
205,1.7,201.85603,328.08121,1411.15552
206,1.708,195.05949,328.87833,1411.08875
207,1.717,187.16228,329.95822,1411.7041
208,1.725,179.6777,330.50659,1412.78748
209,1.733,172.36169,331.59683,1412.39001
210,1.742,164.94151,332.86243,1413.29236
211,1.75,157.37892,333.465,1413.40564
212,1.758,149.89708,334.41013,1413.35876
213,1.767,142.39865,334.61639,1413.922
214,1.775,134.91722,335.22577,1414.01563
215,1.783,127.31366,336.93115,1413.19556
216,1.792,119.53242,337.10138,1412.95142
217,1.8,112.12366,337.3652,1412.50183
218,1.808,103.86681,337.39917,1411.98181
219,1.817,96.49312,339.08798,1410.52991
220,1.825,89.12478,338.90997,1410.51294
221,1.833,80.47421,339.99246,1409.63916
222,1.842,73.20271,340.71429,1408.80713
223,1.85,65.89517,340.04187,1407.74207
224,1.858,57.19421,340.83203,1407.11206
225,1.867,49.12395,340.96738,1405.50842
226,1.875,41.16524,341.66534,1404.59473
227,1.883,33.66606,341.78162,1404.18469
228,1.892,24.91609,341.41003,1403.45154
229,1.9,17.55356,342.04489,1401.74377
230,1.908,9.82844,342.44653,1399.9043
231,1.917,1.68278,342.1492,1398.68933
232,1.925,-6.35484,341.87125,1397.70288
233,1.933,-14.03069,339.88586,1396.48193
234,1.942,-22.79209,340.59262,1395.36792
235,1.95,-31.0182,339.01938,1393.92676
236,1.958,-37.2934,339.85672,1393.32019
237,1.967,-46.22345,339.05984,1391.73718
238,1.975,-54.48723,337.72409,1390.604
239,1.983,-62.58797,337.68155,1389.54773
240,1.992,-70.81189,337.77142,1388.55151
241,2,-78.05625,336.45755,1388.03577
242,2.008,-86.77983,335.2941,1386.41113
243,2.017,-95.76172,334.62619,1384.80371
244,2.025,-104.48322,333.66721,1384.31873
245,2.033,-111.90484,332.17426,1384.1488
246,2.042,-121.12315,332.03305,1382.87085
247,2.05,-130.03322,330.82764,1382.01099
248,2.058,-139.22562,330.84781,1381.76831
249,2.067,-146.95044,328.66733,1382.46594
250,2.075,-156.29492,328.71146,1382.76782
251,2.083,-164.92084,328.57767,1383.06763
252,2.092,-173.11426,327.3638,1383.4054
253,2.1,-181.5235,327.30408,1382.84692
254,2.108,-190.62759,326.98456,1382.29053
255,2.117,-199.40207,327.26657,1383.31506
256,2.125,-206.86574,325.96292,1383.20142
257,2.133,-215.48373,327.03067,1383.87048
258,2.142,-223.63107,325.13028,1384.50598
259,2.15,-231.80496,326.11121,1384.76758
260,2.158,-241.46713,325.23215,1385.37061
261,2.167,-248.42638,325.64182,1384.95728
262,2.175,-257.47409,325.57455,1386.25562
263,2.183,-266.647,324.59134,1387.33081
264,2.192,-273.71603,325.00348,1387.93958
265,2.2,-282.32895,325.20673,1388.43066
266,2.208,-289.6438,324.66104,1390.27393
267,2.217,-298.93427,324.46802,1391.10242
268,2.225,-306.93066,324.84396,1392.12561
269,2.233,-313.85181,324.43817,1393.31677
270,2.242,-321.8396,325.18393,1394.9447
271,2.25,-330.06348,324.20026,1396.4303
272,2.258,-336.45877,324.2085,1397.3761
273,2.267,-345.35114,325.16409,1397.65393
274,2.275,-352.02466,323.31155,1399.18445
275,2.283,-360.28491,325.5549,1399.25073
276,2.292,-367.4939,325.17682,1400.46155
277,2.3,-374.21579,325.23895,1401.33228
278,2.308,-382.50858,324.59177,1401.88416
279,2.317,-389.36349,324.03192,1402.41321
280,2.325,-397.04581,324.56424,1402.43335
281,2.333,-404.11768,324.07626,1403.59546
282,2.342,-411.34973,323.75861,1402.97229
283,2.35,-417.38974,325.00543,1401.36084
284,2.358,-426.83902,325.61755,1402.7179
285,2.367,-433.75922,323.8399,1402.84656
286,2.375,-441.29367,323.86896,1403.46338
287,2.383,-447.66107,324.49884,1402.98499
288,2.392,-456.47647,326.19907,1402.49365
289,2.4,-463.34006,324.52179,1402.599
290,2.408,-470.73315,324.66086,1402.39355
291,2.417,-478.99292,326.42691,1401.12781
292,2.425,-485.84363,324.49725,1400.72375
293,2.433,-493.09586,326.42679,1400.73853
294,2.442,-500.59564,325.793,1401.22595
295,2.45,-507.66953,327.58389,1399.44727
296,2.458,-514.90955,326.77216,1399.13477
297,2.467,-522.92761,329.36627,1398.52307
298,2.475,-529.63824,328.79092,1398.27832
299,2.483,-538.14722,329.31488,1396.80225
300,2.492,-545.45789,330.7149,1396.50598
301,2.5,-553.95496,331.38782,1396.13086
302,2.508,-560.91962,331.34055,1395.20251
303,2.517,-569.96735,332.81781,1393.31702
304,2.525,-576.74042,334.51819,1393.72559
305,2.533,-584.99127,335.55246,1394.07312
306,2.542,-592.28949,337.42853,1389.95239
307,2.55,-601.49573,338.41928,1390.93896
308,2.558,-607.91077,340.17093,1390.31689
309,2.567,-616.27594,341.08044,1388.61438
310,2.575,-624.6897,342.77478,1387.67944
311,2.583,-631.67926,344.13803,1386.87744
312,2.592,-639.74255,345.07291,1384.60425
313,2.6,-647.47003,347.5506,1384.31311
314,2.608,-655.90265,349.46002,1383.93237
315,2.617,-664.36066,351.14221,1381.95386
316,2.625,-672.49847,353.59906,1381.05542
317,2.633,-680.12671,353.96585,1380.55273
318,2.642,-688.41705,357.3895,1379.70422
319,2.65,-696.12018,359.2366,1377.39478
320,2.658,-705.1015,362.74023,1378.12402
321,2.667,-712.4848,364.97079,1377.30969
322,2.675,-719.0329,367.83511,1378.66382
323,2.683,-730.01416,368.98413,1378.19434
324,2.692,-738.79193,369.18796,1378.48438
325,2.7,-745.85797,374.16415,1378.03552
326,2.708,-755.01855,374.95441,1380.33679
327,2.717,-762.73047,377.27435,1380.56384
328,2.725,-770.09283,379.8002,1382.4978
329,2.733,-778.70349,380.51535,1384.14868
330,2.742,-787.91119,384.25192,1384.37305
331,2.75,-795.85675,385.03976,1384.54431
332,2.758,-801.77332,388.45465,1386.7157
333,2.767,-810.2677,388.69446,1387.09521
334,2.775,-818.12885,390.74597,1387.8479
335,2.783,-825.43872,394.60049,1389.21802
336,2.792,-835.50128,393.85696,1390.99561
337,2.8,-839.75024,397.03644,1391.98499
338,2.808,-850.43402,395.9454,1392.61389
339,2.817,-855.0647,399.74939,1395.18481
340,2.825,-862.65234,401.5079,1395.9657
341,2.833,-871.59552,402.33603,1396.33728
342,2.842,-879.59851,404.11139,1397.13257
343,2.85,-883.95813,404.78326,1399.24683
344,2.858,-891.48883,405.84921,1399.46985
345,2.867,-898.35608,408.0278,1399.77075
346,2.875,-907.15588,409.36163,1401.21936
347,2.883,-913.10767,410.44641,1401.72534
348,2.892,-921.02814,411.72269,1403.06958
349,2.9,-926.70471,412.17957,1403.94116
350,2.908,-932.29913,414.25543,1404.35181
351,2.917,-940.76654,415.10889,1405.11047
352,2.925,-947.42798,416.26825,1406.04749
353,2.933,-954.1048,417.42831,1406.98804
354,2.942,-960.32623,416.78546,1407.56836
355,2.95,-965.49548,420.5408,1407.29663
356,2.958,-973.90057,420.05115,1406.49719
357,2.967,-981.44733,421.93417,1407.35718
358,2.975,-986.54456,423.80194,1407.39404
359,2.983,-994.79907,421.29083,1407.00574
360,2.992,-1001.08661,423.90631,1407.58215
361,3,-1007.68903,423.27512,1408.12573
362,3.008,-1013.33813,423.22647,1406.82141
363,3.017,-1021.8092,423.18787,1407.59363
364,3.025,-1028.12085,424.68448,1405.58203
365,3.033,-1035.05896,424.77597,1405.77637
366,3.042,-1040.59583,425.97488,1405.94971
367,3.05,-1049.06873,423.53903,1404.59412
368,3.058,-1055.52722,424.11395,1403.98877
369,3.067,-1061.78601,427.14044,1403.94312
370,3.075,-1068.85742,425.91702,1402.4375
371,3.083,-1076.13696,424.92099,1400.4386
372,3.092,-1083.57654,425.28,1401.29358
373,3.1,-1091.40515,423.75711,1399.81055
374,3.108,-1097.49829,424.61142,1397.09058
375,3.117,-1106.13867,424.05673,1396.98572
376,3.125,-1112.28296,425.66907,1395.1084
377,3.133,-1120.86768,423.64615,1395.25439
378,3.142,-1126.79895,424.12842,1392.71313
379,3.15,-1135.70898,423.34027,1392.07153
380,3.158,-1141.80151,423.69388,1391.53308
381,3.167,-1147.82166,421.69223,1390.89539
382,3.175,-1156.5116,421.6055,1389.52698
383,3.183,-1162.80261,422.01065,1387.83447
384,3.192,-1172.10608,421.70435,1385.89465
385,3.2,-1176.41992,418.2247,1385.53333
386,3.208,-1187.51892,419.4866,1384.5791
387,3.217,-1191.58618,417.41962,1383.05505
388,3.225,-1201.46606,416.63043,1380.11072
389,3.233,-1206.76953,416.94232,1379.79553
390,3.242,-1216.01074,415.61749,1378.5708
391,3.25,-1221.98816,413.68848,1378.19092
392,3.258,-1231.6925,413.75729,1375.46021
393,3.267,-1239.68945,411.55728,1375.41943
394,3.275,-1247.16028,410.28256,1374.51318
395,3.283,-1256.04724,409.65399,1374.83398
396,3.292,-1262.42603,409.40698,1375.07764
397,3.3,-1272.77039,405.66095,1373.828
398,3.308,-1279.77466,404.81174,1373.44189
399,3.317,-1286.77747,404.26083,1374.78125
400,3.325,-1295.10925,403.86172,1375.69482
401,3.333,-1302.83191,400.86258,1375.57458
402,3.342,-1311.50623,401.62375,1375.37988
