Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
56,0.458,1102.05188,589.64673,936.66718
57,0.467,1091.75781,588.5799,937.25671
58,0.475,1082.86499,588.49823,937.46631
59,0.483,1074.10522,588.67078,937.96832
60,0.492,1065.31396,587.16992,940.02484
61,0.5,1056.86316,587.87732,941.39752
62,0.508,1047.35791,586.52393,942.90704
63,0.517,1039.66064,587.29333,942.45868
64,0.525,1029.67432,586.27319,943.9317
65,0.533,1019.67017,585.31152,944.74664
66,0.542,1011.25922,586.8288,946.52783
67,0.55,1001.93018,586.8114,946.71252
68,0.558,993.68768,586.1792,947.4776
69,0.567,984.12567,586.34033,949.87433
70,0.575,975.5368,584.17651,949.26538
71,0.583,965.03302,586.80151,950.27087
72,0.592,956.28705,585.07764,950.43219
73,0.6,945.09222,583.29437,951.6922
74,0.608,938.35443,583.51178,952.25275
75,0.617,929.31866,582.40833,952.88544
76,0.625,920.02917,580.4848,952.27606
77,0.633,909.90411,584.22803,953.39685
78,0.642,900.84119,583.70441,953.75439
79,0.65,891.76251,581.98944,954.10022
80,0.658,883.7229,581.75928,953.677
81,0.667,874.47284,581.48877,954.05359
82,0.675,863.89917,580.29138,953.41443
83,0.683,855.73663,579.79889,952.82166
84,0.692,846.3869,579.28107,953.04742
85,0.7,838.00568,578.85529,952.87689
86,0.708,829.04846,577.59857,952.86481
87,0.717,818.50635,579.61554,951.97736
88,0.725,809.80023,577.43842,951.26715
89,0.733,801.93756,578.03802,951.41266
90,0.742,793.58063,576.90546,950.48834
91,0.75,784.41565,575.88153,949.05072
92,0.758,775.1579,577.2525,949.12567
93,0.767,765.99213,577.21002,948.51471
94,0.775,757.25043,574.92926,947.77246
95,0.783,749.16821,574.33221,946.93121
96,0.792,742.16382,574.65912,945.89734
97,0.8,733.29065,573.06683,946.05261
98,0.808,724.76007,573.22705,945.24274
99,0.817,716.52155,574.15015,944.22729
100,0.825,708.62274,571.37665,942.56036
101,0.833,700.34839,572.25195,943.25452
102,0.842,692.68762,571.89825,942.57983
103,0.85,684.26355,573.81372,943.28937
104,0.858,676.89404,572.66223,942.45038
105,0.867,670.5141,571.87823,942.85614
106,0.875,663.09149,571.84979,942.57135
107,0.883,655.25427,570.18561,941.20117
108,0.892,648.77106,571.15308,941.1748
109,0.9,641.62451,569.79041,940.53223
110,0.908,635.22839,569.88623,940.90613
111,0.917,628.73694,568.40167,939.85468
112,0.925,621.79443,569.34766,939.914
113,0.933,615.00525,569.21301,939.04175
114,0.942,608.16937,570.24109,939.75275
115,0.95,602.62677,570.53406,939.64478
116,0.958,595.34302,569.55518,939.80994
117,0.967,590.48938,569.97217,938.88055
118,0.975,583.99634,569.48438,938.70764
119,0.983,579.28534,569.43213,937.59216
120,0.992,574.0542,569.39722,936.28674
121,1,567.08624,568.98846,935.1781
122,1.008,562.4212,570.05255,935.18433
123,1.017,557.34949,569.36359,934.95551
124,1.025,551.76947,568.26672,934.11694
125,1.033,546.76685,570.1897,933.94293
126,1.042,541.73914,570.32684,933.23132
127,1.05,536.01251,569.77197,933.38599
128,1.058,531.04895,570.7868,933.56641
129,1.067,526.42078,569.94836,933.09802
130,1.075,522.24554,570.5304,932.8158
131,1.083,517.93982,570.14819,932.98456
132,1.092,512.02045,570.13696,932.81952
133,1.1,507.52847,571.24103,932.96716
134,1.108,501.96329,569.72589,932.28241
135,1.117,497.62463,570.63373,932.33331
136,1.125,493.759,570.00183,931.89819
137,1.133,487.92111,570.13129,932.17706
138,1.142,482.77136,571.79285,931.99878
139,1.15,477.41806,572.89667,931.70074
140,1.158,474.06015,571.24915,931.21179
141,1.167,468.8436,571.60693,930.93634
142,1.175,462.98074,571.95856,930.62744
143,1.183,458.021,572.50806,930.31598
144,1.192,451.5531,572.30988,929.20831
145,1.2,447.13361,572.27631,928.8999
146,1.208,442.6286,573.40167,928.79041
147,1.217,437.04327,573.67053,928.15448
148,1.225,430.54428,574.73206,927.7691
149,1.233,425.34186,574.10858,926.66815
150,1.242,419.32669,576.24042,926.0744
151,1.25,413.79547,575.73004,925.27686
152,1.258,407.58347,576.5163,924.55066
153,1.267,401.47888,576.39844,923.41919
154,1.275,394.97421,577.74445,923.0437
155,1.283,389.19647,577.60168,921.80646
156,1.292,382.33197,577.96362,921.53461
157,1.3,377.15591,577.12634,919.34338
158,1.308,370.35388,577.59406,917.89648
159,1.317,363.09464,577.8382,917.05548
160,1.325,356.64835,579.36255,915.8728
161,1.333,350.31693,578.50488,913.69434
162,1.342,343.41693,579.51526,913.60449
163,1.35,334.29504,580.55756,912.49139
164,1.358,327.32178,580.46106,910.78876
165,1.367,320.7124,580.03784,910.00964
166,1.375,313.3735,580.97687,908.77759
167,1.383,305.71381,582.55518,906.39471
168,1.392,297.74542,581.854,904.82159
169,1.4,289.53104,581.4057,903.72925
170,1.408,281.49789,581.43622,903.07574
171,1.417,273.50778,583.53503,901.78998
172,1.425,264.65189,583.71509,900.7804
173,1.433,255.75331,583.95898,899.53546
174,1.442,247.87851,583.55505,897.66071
175,1.45,240.37608,585.5542,897.05127
176,1.458,230.28874,585.67242,896.23468
177,1.467,221.87724,585.94275,895.03052
178,1.475,213.60411,587.65546,894.33276
179,1.483,204.70366,587.13739,894.0899
180,1.492,197.84259,587.63269,892.71045
181,1.5,188.09467,588.46027,892.58521
182,1.508,178.36694,588.3241,892.41162
183,1.517,170.35066,588.28937,892.26123
184,1.525,160.30191,589.71155,892.17999
185,1.533,152.26407,590.35168,892.08423
186,1.542,143.23781,589.56061,893.49512
187,1.55,134.09746,590.71246,894.05664
188,1.558,123.68502,590.52167,894.79669
189,1.567,114.98567,590.74628,895.32318
190,1.575,105.5979,591.25092,896.54871
191,1.583,96.5752,590.82562,897.90863
192,1.592,87.65063,590.74646,898.79291
193,1.6,79.02858,591.3125,899.82184
194,1.608,69.51904,592.50861,900.31036
195,1.617,59.35688,591.37604,902.17242
196,1.625,50.46268,592.05243,903.41309
197,1.633,42.45491,593.54535,903.90326
198,1.642,33.54249,593.87555,903.9118
199,1.65,23.11038,593.82501,906.92053
200,1.658,14.61108,593.82758,906.89978
201,1.667,5.55687,593.77051,907.76782
202,1.675,-4.95386,593.71069,909.52008
203,1.683,-13.97389,594.43347,910.77844
204,1.692,-22.73192,595.22595,911.07404
205,1.7,-31.30196,594.8277,911.90204
206,1.708,-42.42498,595.30139,913.35101
207,1.717,-51.80592,596.7868,915.12781
208,1.725,-60.81351,597.22906,915.67401
209,1.733,-70.55508,596.43036,915.85718
210,1.742,-79.69746,597.3855,917.54321
211,1.75,-89.25449,597.05194,918.52136
212,1.758,-98.8832,597.29523,918.5968
213,1.767,-107.2415,597.99152,919.41577
214,1.775,-117.76936,598.91003,921.43018
215,1.783,-127.42373,600.12134,921.77112
216,1.792,-136.63112,600.48419,921.8811
217,1.8,-146.61273,600.7312,922.49445
218,1.808,-156.37045,600.16205,923.9986
219,1.817,-164.94185,600.52545,923.97369
220,1.825,-174.65094,600.55334,925.05957
221,1.833,-184.93102,600.35083,924.85992
222,1.842,-192.86452,599.74957,924.72247
223,1.85,-203.24011,600.44507,925.23328
224,1.858,-213.10217,601.48706,925.38593
225,1.867,-221.80679,601.85486,925.44147
226,1.875,-231.82285,601.22437,925.96063
227,1.883,-241.11847,601.20044,926.16382
228,1.892,-250.32805,602.21716,926.27826
229,1.9,-259.82547,601.72272,926.16455
230,1.908,-269.33783,602.27686,925.69446
231,1.917,-278.89124,602.0589,925.49609
232,1.925,-288.44946,602.00854,925.59454
233,1.933,-298.03784,602.06689,925.73895
234,1.942,-307.04874,601.3147,926.09863
235,1.95,-316.56421,601.41394,926.53461
236,1.958,-325.99768,600.89063,926.14117
237,1.967,-336.267,599.8623,925.9801
238,1.975,-344.98297,601.33221,925.9079
239,1.983,-354.06015,601.35162,926.07581
240,1.992,-363.87695,601.43427,926.1861
241,2,-373.02505,602.42285,926.03424
242,2.008,-381.97104,603.013,926.41345
243,2.017,-390.91937,603.39191,927.06976
244,2.025,-400.08551,603.2229,927.93811
245,2.033,-408.60492,602.83783,928.37292
246,2.042,-416.28693,602.5946,928.35626
247,2.05,-425.56015,602.90302,928.24176
248,2.058,-433.80984,604.69635,929.31299
249,2.067,-441.77823,604.34875,929.09821
250,2.075,-450.32169,605.27618,930.15607
251,2.083,-457.66132,604.88898,930.04694
252,2.092,-465.83093,605.10736,930.97021
253,2.1,-474.38617,605.58801,932.11206
254,2.108,-480.92517,605.21527,933.2179
255,2.117,-490.5195,606.34918,933.50989
256,2.125,-496.68723,605.60522,933.84247
257,2.133,-505.27036,606.77399,934.98846
258,2.142,-511.70477,605.86029,935.84705
259,2.15,-518.6134,606.86987,936.37054
260,2.158,-525.23901,605.7334,936.77588
261,2.167,-531.99921,607.92444,937.315
262,2.175,-540.52826,608.19647,939.39752
263,2.183,-546.80481,607.89136,939.11102
264,2.192,-554.80188,608.17328,938.84772
265,2.2,-561.61578,608.18964,939.49994
266,2.208,-567.32074,607.60229,939.75763
267,2.217,-573.96515,607.86499,939.21509
268,2.225,-581.62537,609.79486,941.49591
269,2.233,-587.97363,609.55499,941.08484
270,2.242,-593.82483,609.17352,941.5415
271,2.25,-600.16803,609.06097,940.95892
272,2.258,-606.73138,610.1673,941.7179
273,2.267,-613.94525,610.41571,942.33496
274,2.275,-620.40399,610.07166,942.97168
275,2.283,-625.97748,610.43713,943.88733
276,2.292,-631.96124,610.0426,943.50293
277,2.3,-637.66809,609.75592,943.38855
278,2.308,-643.58337,610.58636,943.72369
279,2.317,-649.61047,610.27124,944.45825
280,2.325,-657.19324,611.21936,944.44397
281,2.333,-663.86719,611.3512,945.1366
282,2.342,-670.33429,611.96576,945.47302
283,2.35,-676.05029,613.06909,944.7901
284,2.358,-681.46436,612.75317,944.6839
285,2.367,-687.4455,613.61328,944.07928
286,2.375,-695.36908,614.32678,943.82996
287,2.383,-700.83038,614.37506,943.66809
288,2.392,-706.65039,614.41302,943.14709
289,2.4,-712.55328,613.99573,942.58405
290,2.408,-720.08649,615.17938,942.02173
291,2.417,-727.18854,617.59772,941.78857
292,2.425,-733.19562,617.34546,941.34021
293,2.433,-738.74823,616.87952,940.48047
294,2.442,-744.91925,617.49518,939.88306
295,2.45,-752.62128,618.68549,938.58441
296,2.458,-758.70947,619.34216,938.6601
297,2.467,-765.79919,619.32959,937.20013
298,2.475,-773.83386,620.83447,936.62244
299,2.483,-779.94373,621.4856,934.875
300,2.492,-786.4577,621.47803,934.52686
301,2.5,-793.95953,623.44922,933.81616
302,2.508,-800.84375,623.20227,933.03345
303,2.517,-806.58026,623.15674,931.95221
304,2.525,-815.76489,625.95398,931.11469
305,2.533,-821.79181,625.67108,929.90851
306,2.542,-830.198,626.31268,928.36121
307,2.55,-838.02209,627.37231,927.37714
308,2.558,-844.11334,627.62982,926.09045
309,2.567,-852.56335,628.90228,924.46478
310,2.575,-860.36176,629.50702,923.27826
311,2.583,-868.58838,630.64185,921.8299
312,2.592,-876.30359,631.02167,921.55164
313,2.6,-883.82794,632.34076,919.73425
314,2.608,-892.6059,634.30579,918.27917
315,2.617,-899.44672,634.62958,916.34937
316,2.625,-909.35431,636.02246,915.26489
317,2.633,-915.79358,636.51038,914.05237
318,2.642,-924.55566,638.20856,913.1936
319,2.65,-932.97351,638.19702,911.82867
320,2.658,-941.54224,640.37506,909.90692
321,2.667,-949.91364,641.19098,908.62866
322,2.675,-957.64905,642.78436,907.73053
323,2.683,-966.49084,643.89795,906.75061
324,2.692,-974.68762,644.65063,906.05219
325,2.7,-982.93231,646.88086,905.23865
326,2.708,-990.58057,646.75085,904.81854
327,2.717,-999.24091,649.6875,904.16846
328,2.725,-1007.53009,649.67969,903.6803
329,2.733,-1016.3678,650.90808,903.72913
330,2.742,-1023.47388,652.35724,903.07214
331,2.75,-1031.05896,652.7251,903.74731
332,2.758,-1040.44885,652.96307,905.07025
333,2.767,-1046.63904,654.54584,904.88574
334,2.775,-1055.4541,655.86725,905.77759
335,2.783,-1063.24719,655.86725,906.42993
336,2.792,-1070.50769,658.00824,906.91968
337,2.8,-1078.30945,658.32397,907.54797
338,2.808,-1086.39636,658.85815,907.65271
339,2.817,-1094.09863,660.42688,908.63428
340,2.825,-1101.96387,660.81201,909.20349
341,2.833,-1107.8103,661.20709,909.23993
342,2.842,-1116.80664,661.81128,910.09448
343,2.85,-1123.76929,663.23425,910.58246
344,2.858,-1131.38184,663.50641,911.33691
345,2.867,-1137.14063,663.04199,910.78851
346,2.875,-1146.45276,665.03467,911.38293
347,2.883,-1153.46411,665.33502,912.7652
348,2.892,-1161.46045,666.00409,913.53351
349,2.9,-1167.28003,666.91077,913.55347
350,2.908,-1174.5144,667.0683,914.00787
351,2.917,-1183.10547,667.66876,915.33423
352,2.925,-1189.90918,668.02069,915.4115
353,2.933,-1195.24231,667.31586,915.461
354,2.942,-1202.84656,668.41003,915.84021
355,2.95,-1210.64343,669.98248,917.1217
356,2.958,-1217.35242,669.58203,917.04828
357,2.967,-1224.2124,669.44055,917.43665
358,2.975,-1232.57275,670.35876,917.70752
359,2.983,-1238.79871,670.04486,917.44354
360,2.992,-1246.9469,671.31848,918.51416
361,3,-1253.45532,671.45996,918.51489
362,3.008,-1260.36279,670.57336,918.2243
363,3.017,-1268.61316,671.68298,918.56714
364,3.025,-1275.99048,672.66772,918.50092
365,3.033,-1282.12512,672.21057,918.78796
366,3.042,-1290.53357,672.479,919.14191
367,3.05,-1297.96582,673.03973,918.70007
368,3.058,-1305.44788,673.76752,918.22296
369,3.067,-1313.19507,674.26593,918.56091
370,3.075,-1320.49683,673.85455,917.96985
371,3.083,-1327.44214,673.70197,917.70319
372,3.092,-1335.677,674.41748,918.11823
373,3.1,-1343.10889,675.10498,917.62982
374,3.108,-1350.34509,675.3266,917.14166
375,3.117,-1358.521,676.06836,916.94019
376,3.125,-1366.03845,675.83252,916.3291
377,3.133,-1374.12341,676.68866,916.45758
378,3.142,-1382.99622,677.00311,916.28693
379,3.15,-1389.86218,675.89331,916.20056
380,3.158,-1397.86133,676.84851,915.06787
381,3.167,-1406.40369,677.3114,914.77136
382,3.175,-1413.80701,677.49304,914.41254
383,3.183,-1421.47473,677.47516,913.85382
384,3.192,-1429.68335,678.06976,913.51367
385,3.2,-1438.0188,678.07233,913.46265
386,3.208,-1445.9906,678.23419,912.92303
387,3.217,-1454.13062,678.04761,913.46735
388,3.225,-1463.91577,678.23315,915.50812
389,3.233,-1472.07349,678.5672,915.90552
390,3.242,-1480.19678,679.14246,915.63721
391,3.25,-1487.3689,678.61053,912.92072
392,3.258,-1496.01904,679.18024,913.29828
393,3.267,-1503.94849,678.8335,913.4787
394,3.275,-1512.0177,678.78375,913.64215
395,3.283,-1519.89771,678.2572,913.66931
396,3.292,-1528.24988,678.81586,914.90448
397,3.3,-1535.83875,678.54596,914.73041
398,3.308,-1544.59998,678.05255,915.40741
399,3.317,-1552.02063,678.37781,915.83612
400,3.325,-1560.07312,678.20587,916.67816
401,3.333,-1567.36572,677.81451,917.92657
402,3.342,-1575.76685,677.63678,918.92719
