Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
173,1.433,327.50912,604.91901,943.61102
174,1.442,318.92804,604.39557,942.06097
175,1.45,311.15237,605.09552,940.8327
176,1.458,302.14719,605.26514,940.4516
177,1.467,293.92319,606.32202,938.87738
178,1.475,285.72638,606.70465,937.28076
179,1.483,276.8093,606.78455,936.85254
180,1.492,268.14133,606.63562,936.24078
181,1.5,259.48206,607.03351,935.7085
182,1.508,250.83499,607.53485,935.36108
183,1.517,241.759,607.71307,935.44727
184,1.525,233.81625,607.96106,936.14618
185,1.533,225.67569,608.17352,936.3266
186,1.542,215.07304,609.05237,936.8609
187,1.55,205.90535,609.18781,937.56787
188,1.558,196.91016,610.18323,937.91742
189,1.567,188.15898,610.01593,938.90448
190,1.575,179.01016,611.06689,939.0069
191,1.583,169.38025,611.15167,939.87274
192,1.592,159.63297,611.55493,941.5921
193,1.6,151.45097,612.6145,941.92914
194,1.608,142.55415,613.21729,943.13654
195,1.617,132.83841,613.52301,942.89185
196,1.625,123.28805,613.92059,944.58893
197,1.633,114.59451,613.80536,945.08771
198,1.642,105.62201,615.68103,945.89197
199,1.65,95.48585,615.81427,946.1496
200,1.658,86.81265,617.49884,947.43134
201,1.667,77.57204,617.63141,948.61169
202,1.675,67.86389,618.37305,949.17902
203,1.683,57.89195,619.2204,949.80408
204,1.692,49.66784,619.27393,950.32373
205,1.7,38.57617,620.50781,951.84131
206,1.708,30.72122,620.80048,953.18097
207,1.717,21.13484,621.94855,953.49396
208,1.725,11.09645,622.96271,954.31366
209,1.733,2.2911,624.01099,955.28687
210,1.742,-6.58217,623.75934,955.57623
211,1.75,-17.43626,624.75006,955.5899
212,1.758,-26.91424,625.54681,957.13062
213,1.767,-35.3357,625.62054,958.28558
214,1.775,-44.45103,626.0257,958.19476
215,1.783,-54.55852,627.39532,958.26727
216,1.792,-63.35688,627.93481,959.44202
217,1.8,-72.70447,628.36279,959.2843
218,1.808,-82.54604,628.19617,959.48749
219,1.817,-92.22354,629.12793,960.49036
220,1.825,-101.52702,629.185,959.54803
221,1.833,-110.25273,628.67169,959.63293
222,1.842,-119.64633,631.31805,959.53058
223,1.85,-130.03458,631.44879,959.1488
224,1.858,-139.14526,631.1748,959.28674
225,1.867,-148.27583,631.75458,959.50916
226,1.875,-157.90767,632.13617,958.84937
227,1.883,-167.69992,632.06818,958.77679
228,1.892,-177.36057,632.3006,958.62714
229,1.9,-186.75153,633.16919,958.12695
230,1.908,-195.35466,634.21008,957.82672
231,1.917,-205.69217,633.24109,958.14709
232,1.925,-215.73271,633.56091,957.16412
233,1.933,-225.24879,633.95044,957.29974
234,1.942,-235.07343,634.00519,957.21057
235,1.95,-244.14731,633.86359,957.47284
236,1.958,-253.60332,634.13379,956.95905
237,1.967,-262.42386,633.87329,957.01361
238,1.975,-272.25455,634.43127,957.37524
239,1.983,-280.97311,634.57379,956.88647
240,1.992,-289.69299,634.83679,957.32562
241,2,-299.3855,634.49719,957.39124
242,2.008,-308.25757,635.43048,957.68445
243,2.017,-317.35522,635.07074,958.76721
244,2.025,-326.23816,635.12817,958.1441
245,2.033,-334.22559,634.60315,958.09222
246,2.042,-343.15549,634.61877,958.20532
247,2.05,-351.37906,635.16443,959.05273
248,2.058,-359.75375,634.75189,959.51965
249,2.067,-367.77731,634.81226,960.18597
250,2.075,-375.74908,635.00189,960.5329
251,2.083,-383.39294,634.93878,960.73828
252,2.092,-391.4978,635.13116,961.9165
253,2.1,-398.88406,634.99414,962.04816
254,2.108,-406.58835,635.40723,963.08148
255,2.117,-414.53946,635.56677,963.99115
256,2.125,-421.77643,635.1087,964.8111
257,2.133,-429.0621,635.24738,965.53015
258,2.142,-437.08347,635.14087,966.9892
259,2.15,-443.93164,635.6651,967.23334
260,2.158,-451.08453,635.31921,968.38794
261,2.167,-458.31265,635.32355,969.17108
262,2.175,-465.37158,634.98755,969.84967
263,2.183,-473.20691,635.151,970.16962
264,2.192,-479.49359,635.03302,971.14844
265,2.2,-486.32443,635.86432,971.68536
266,2.208,-493.42291,635.64557,972.23724
267,2.217,-499.19186,636.4082,972.19769
268,2.225,-506.46249,637.08295,972.90063
269,2.233,-513.09827,637.42621,972.86542
270,2.242,-519.50818,636.78802,974.73755
271,2.25,-526.44141,636.98566,974.90857
272,2.258,-533.02649,637.50275,975.28119
273,2.267,-538.75702,637.19421,975.95349
274,2.275,-545.65637,637.53448,977.01337
275,2.283,-552.50562,638.22516,977.6239
276,2.292,-558.81201,638.64514,977.92365
277,2.3,-564.9715,638.60907,978.42517
278,2.308,-571.15881,638.92639,978.92664
279,2.317,-576.87805,639.6579,980.26501
280,2.325,-584.24005,640.06927,979.89355
281,2.333,-589.86157,639.5658,980.19708
282,2.342,-596.35577,639.47565,980.28839
283,2.35,-602.67767,640.81378,979.71149
284,2.358,-608.26697,640.98138,979.43884
285,2.367,-615.09247,641.36023,979.20288
286,2.375,-621.0155,641.73126,979.0993
287,2.383,-626.84943,642.38977,978.39594
288,2.392,-633.72968,642.81799,978.4115
289,2.4,-641.24561,643.5282,978.034
290,2.408,-647.27991,643.96082,977.7951
291,2.417,-653.23248,644.25201,977.11139
292,2.425,-659.35602,644.49359,976.25879
293,2.433,-665.89056,645.17206,975.96985
294,2.442,-673.20996,645.28619,975.67133
295,2.45,-679.24188,646.37164,974.92645
296,2.458,-685.54926,647.28943,974.29932
297,2.467,-692.75055,646.61621,973.31104
298,2.475,-699.94983,647.75751,972.28192
299,2.483,-705.98499,647.89105,972.08679
300,2.492,-712.86505,649.24176,971.28583
301,2.5,-720.03461,649.79205,970.14484
302,2.508,-727.53717,650.65424,968.97833
303,2.517,-733.82574,650.98724,968.47614
304,2.525,-740.85669,652.27185,965.93475
305,2.533,-749.2157,652.46948,964.36365
306,2.542,-755.53516,653.38885,963.27454
307,2.55,-765.04565,654.55884,962.14868
308,2.558,-773.44281,654.96405,961.4762
309,2.567,-780.16345,656.25262,959.59564
310,2.575,-789.51648,656.83246,958.37805
311,2.583,-797.2077,658.42896,957.57104
312,2.592,-805.61237,658.91901,956.11615
313,2.6,-814.41028,660.30042,954.22058
314,2.608,-823.29828,661.35785,953.27692
315,2.617,-827.1037,662.07239,952.47314
316,2.625,-834.84601,662.84076,951.13916
317,2.633,-843.19641,665.13422,949.58722
318,2.642,-850.48199,665.94318,947.63489
319,2.65,-860.44904,666.62195,947.08673
320,2.658,-868.25824,668.71289,944.9541
321,2.667,-875.87463,669.04272,943.73969
322,2.675,-884.39423,670.33081,943.22101
323,2.683,-892.37689,671.30328,941.53265
324,2.692,-901.16144,673.31549,940.76648
325,2.7,-908.81268,673.2171,939.78076
326,2.708,-917.9577,674.5473,939.38544
327,2.717,-925.22516,675.34338,939.17883
328,2.725,-934.6499,676.87457,938.64893
329,2.733,-942.15143,677.19751,939.45892
330,2.742,-949.67261,678.17926,939.85535
331,2.75,-957.59821,679.98126,939.63403
332,2.758,-965.78662,680.36121,940.41748
333,2.767,-974.04224,681.1048,941.0697
334,2.775,-981.81158,682.44421,941.5755
335,2.783,-990.45386,683.71637,941.71582
336,2.792,-997.45856,684.21533,943.18292
337,2.8,-1005.5119,684.50153,943.14246
338,2.808,-1012.16486,686.46326,943.84796
339,2.817,-1020.59473,687.85535,944.25598
340,2.825,-1026.87939,688.01215,944.5426
341,2.833,-1035.89905,688.71893,945.53125
342,2.842,-1043.42371,691.2442,945.875
343,2.85,-1051.125,691.18329,946.91095
344,2.858,-1057.95776,691.62695,946.98059
345,2.867,-1065.06714,692.80737,946.75366
346,2.875,-1074.04504,694.45093,948.68689
347,2.883,-1080.97864,694.51709,948.46039
348,2.892,-1087.73938,695.03503,948.79602
349,2.9,-1094.98181,696.14594,949.08386
350,2.908,-1103.10852,698.36731,950.40631
351,2.917,-1110.15198,697.98456,951.14813
352,2.925,-1116.39966,698.27533,951.81146
353,2.933,-1123.81128,699.37476,952.03766
354,2.942,-1129.8634,698.95837,952.47467
355,2.95,-1140.09131,701.38257,953.47656
356,2.958,-1147.15649,701.97638,953.9436
357,2.967,-1153.99207,701.89648,953.65503
358,2.975,-1160.06665,701.87012,954.10767
359,2.983,-1167.8241,703.46552,953.46509
360,2.992,-1175.2179,704.34796,954.82306
361,3,-1183.4873,704.86298,953.80402
362,3.008,-1189.59814,704.60712,954.2381
363,3.017,-1197.45581,705.25842,953.78998
364,3.025,-1204.66602,705.30664,953.73431
365,3.033,-1211.7854,705.23505,953.9057
366,3.042,-1219.68286,707.50873,954.27142
367,3.05,-1227.79028,707.25958,954.3042
368,3.058,-1234.83643,707.16241,954.72803
369,3.067,-1241.98547,708.14917,954.37195
370,3.075,-1248.59338,707.10449,954.47351
371,3.083,-1258.36755,709.9082,954.30969
372,3.092,-1265.63245,709.57642,954.58521
373,3.1,-1272.2644,709.52692,952.00012
374,3.108,-1280.0686,709.3031,951.81525
375,3.117,-1287.5896,710.20514,951.73755
376,3.125,-1294.68481,709.58313,951.18011
377,3.133,-1302.44727,710.93005,951.01764
378,3.142,-1311.6991,712.18915,951.49463
379,3.15,-1319.01685,711.69647,950.76154
380,3.158,-1326.40979,711.0741,950.349
381,3.167,-1335.2948,712.09863,950.63104
382,3.175,-1343.22656,712.50183,949.15277
383,3.183,-1351.21497,712.33771,949.43829
384,3.192,-1360.31775,713.97748,948.37793
385,3.2,-1367.97864,713.63879,947.97516
386,3.208,-1376.19434,713.34198,948.58331
387,3.217,-1385.08777,713.05066,949.26025
388,3.225,-1391.58044,712.64349,949.22284
389,3.233,-1399.99036,712.36108,949.09399
390,3.242,-1408.17798,713.1333,949.16199
391,3.25,-1415.75305,711.88727,948.98633
392,3.258,-1423.23682,712.27484,948.61652
393,3.267,-1434.31311,713.23346,949.07843
394,3.275,-1439.90601,712.71954,949.14209
395,3.283,-1449.57788,712.85358,949.30524
396,3.292,-1457.1947,713.33331,949.68329
397,3.3,-1465.29041,711.9624,951.66394
398,3.308,-1472.2572,710.91248,951.97528
399,3.317,-1481.80151,711.49249,953.15167
400,3.325,-1489.04419,710.54218,953.26294
401,3.333,-1496.18066,709.54919,954.38672
402,3.342,-1504.16296,709.87256,955.74231
