Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
60,0.492,1293.74109,412.54883,1475.05627
61,0.5,1286.8822,413.30011,1476.51758
62,0.508,1279.3136,412.86124,1477.23706
63,0.517,1271.73376,414.78189,1478.15015
64,0.525,1265.18225,414.97711,1477.77832
65,0.533,1258.04529,414.65057,1478.29919
66,0.542,1251.91162,415.49423,1479.7052
67,0.55,1243.37048,415.87158,1479.31787
68,0.558,1236.53906,416.06552,1480.03857
69,0.567,1229.76147,415.79236,1479.83496
70,0.575,1222.76794,416.59158,1479.98096
71,0.583,1213.99768,416.56662,1481.41052
72,0.592,1207.66052,417.26526,1480.70044
73,0.6,1201.37915,416.71765,1480.11914
74,0.608,1191.62781,416.82434,1480.00903
75,0.617,1185.65918,417.58142,1479.46497
76,0.625,1177.36279,416.26498,1479.31506
77,0.633,1170.05981,416.82932,1478.24329
78,0.642,1162.11938,415.68295,1477.78735
79,0.65,1155.30908,415.7836,1477.21509
80,0.658,1147.84131,415.46509,1475.96387
81,0.667,1141.07629,415.2919,1475.54114
82,0.675,1132.82373,414.85446,1475.23584
83,0.683,1125.81995,414.38785,1473.78931
84,0.692,1117.57776,413.68607,1472.4989
85,0.7,1111.08862,412.66251,1471.42749
86,0.708,1103.19128,412.57611,1470.2561
87,0.717,1095.61829,412.12286,1469.94714
88,0.725,1088.55969,410.34653,1468.67212
89,0.733,1079.96375,409.88205,1468.52454
90,0.742,1072.9353,409.34564,1467.29382
91,0.75,1065.1637,409.19724,1465.83154
92,0.758,1058.16223,406.80222,1465.53857
93,0.767,1050.71851,406.22748,1463.90967
94,0.775,1042.32312,403.94431,1463.34216
95,0.783,1035.00708,402.82245,1463.61096
96,0.792,1026.45459,402.51816,1462.70276
97,0.8,1018.65588,400.42331,1461.77686
98,0.808,1010.13428,399.3959,1461.85938
99,0.817,1003.8974,397.11758,1460.78955
100,0.825,995.4386,394.78549,1461.26111
101,0.833,987.30225,393.98352,1461.15833
102,0.842,978.80505,392.9064,1460.54431
103,0.85,971.10889,390.72342,1460.21924
104,0.858,963.56238,388.20471,1460.67847
105,0.867,955.1568,387.03247,1461.38501
106,0.875,946.00116,385.4931,1461.55042
107,0.883,937.5639,382.27014,1461.12866
108,0.892,930.2594,380.6236,1461.36218
109,0.9,921.62872,378.78952,1461.97095
110,0.908,915.19867,377.39026,1462.72559
111,0.917,905.47516,375.60883,1463.55493
112,0.925,896.73022,374.09366,1463.84033
113,0.933,889.50415,371.8569,1463.66174
114,0.942,881.33765,370.22668,1463.94983
115,0.95,872.61261,369.55026,1466.19495
116,0.958,865.33417,366.93903,1466.37219
117,0.967,856.77527,365.69983,1466.42871
118,0.975,849.57666,365.65027,1467.73584
119,0.983,840.896,364.51816,1468.05957
120,0.992,832.90936,361.29147,1470.03137
121,1,824.88538,361.38345,1470.3335
122,1.008,815.80389,361.08148,1470.63965
123,1.017,809.76245,358.58627,1472.58313
124,1.025,801.44629,358.19839,1472.66321
125,1.033,793.44946,358.0148,1474.35681
126,1.042,786.92358,356.53732,1475.77014
127,1.05,779.81787,355.62143,1476.43518
128,1.058,772.05457,355.62906,1478.8103
129,1.067,765.23938,353.84296,1478.56177
130,1.075,756.83911,354.22125,1479.70837
131,1.083,748.66223,353.46503,1480.70007
132,1.092,742.65283,351.43274,1481.32678
133,1.1,734.30927,352.3526,1482.47424
134,1.108,728.06488,351.34637,1483.70679
135,1.117,720.63788,349.81485,1483.98816
136,1.125,712.61853,350.63455,1484.84094
137,1.133,706.07495,349.51553,1484.98145
138,1.142,698.44336,349.58624,1484.69458
139,1.15,692.38617,348.49744,1485.13391
140,1.158,683.8045,347.36444,1485.27747
141,1.167,677.7569,347.41391,1487.03784
142,1.175,670.33582,347.54691,1485.5459
143,1.183,662.31415,346.91483,1484.7572
144,1.192,656.52771,346.87689,1484.88794
145,1.2,647.6972,346.38773,1484.10498
146,1.208,641.2677,344.82556,1484.64795
147,1.217,633.05676,345.29956,1484.11206
148,1.225,624.90393,344.67667,1483.77429
149,1.233,618.91895,347.22418,1482.38562
150,1.242,611.22119,344.63931,1483.06287
151,1.25,604.9093,346.05057,1482.39221
152,1.258,597.5022,345.39734,1481.26367
153,1.267,589.20361,344.64853,1479.62085
154,1.275,582.21478,345.93893,1478.95752
155,1.283,574.47559,345.21652,1478.40503
156,1.292,565.38818,346.12863,1477.46057
157,1.3,559.65796,346.49881,1476.11389
158,1.308,552.20905,347.29175,1474.99622
159,1.317,543.46375,346.7735,1473.85046
160,1.325,536.80182,348.32352,1473.60437
161,1.333,528.92188,347.45609,1471.56067
162,1.342,520.42365,348.79153,1470.47937
163,1.35,513.13489,349.52631,1468.5575
164,1.358,505.51199,350.38467,1467.03699
165,1.367,497.47873,351.85825,1466.68396
166,1.375,489.25888,351.09979,1464.54834
167,1.383,480.31454,352.71985,1463.97534
168,1.392,474.08276,352.3064,1461.84778
169,1.4,465.862,355.24466,1460.43213
170,1.408,456.99911,355.52368,1460.13879
171,1.417,447.81262,357.02042,1457.64355
172,1.425,439.73206,358.06537,1457.83545
173,1.433,431.21967,357.66083,1457.07666
174,1.442,424.29099,360.23965,1456.52405
175,1.45,415.88806,363.1261,1454.9137
176,1.458,407.73254,362.69122,1454.44409
177,1.467,398.09799,364.75507,1452.74988
178,1.475,388.9455,367.07617,1454.72217
179,1.483,380.88748,368.89896,1454.6377
180,1.492,372.51178,370.3222,1454.34351
181,1.5,363.33484,371.26312,1455.5105
182,1.508,354.04407,373.0773,1455.69971
183,1.517,345.83652,374.38147,1456.55261
184,1.525,336.71512,376.4115,1457.24365
185,1.533,327.96133,379.43924,1457.63513
186,1.542,318.94916,380.85388,1459.34448
187,1.55,310.29541,379.69077,1460.7616
188,1.558,301.67599,383.09607,1461.36768
189,1.567,294.00885,384.04538,1462.70544
190,1.575,285.50369,385.14862,1463.27759
191,1.583,277.00922,386.9119,1463.12183
192,1.592,269.58371,390.58755,1464.4801
193,1.6,260.87122,392.35419,1466.1095
194,1.608,251.65016,392.89941,1466.10242
195,1.617,243.23262,395.26285,1466.62244
196,1.625,235.91112,394.79626,1467.06763
197,1.633,226.40227,396.24307,1469.17114
198,1.642,217.57065,397.67358,1469.23535
199,1.65,208.91687,398.29788,1469.76184
200,1.658,201.73726,398.02542,1472.01025
201,1.667,194.21255,400.25302,1471.71436
202,1.675,185.96413,401.47073,1472.71582
203,1.683,177.82646,401.93814,1473.69446
204,1.692,170.03903,403.92746,1474.56824
205,1.7,162.79584,403.21304,1475.02551
206,1.708,155.01529,406.4838,1476.2179
207,1.717,147.0033,405.75702,1476.79321
208,1.725,139.63779,405.89737,1477.84363
209,1.733,132.29309,407.29138,1477.771
210,1.742,124.35316,407.15381,1478.3114
211,1.75,115.32863,409.11371,1478.88452
212,1.758,109.64007,408.10104,1478.97632
213,1.767,101.95921,409.9736,1479.11389
214,1.775,92.57006,410.23877,1479.31372
215,1.783,84.84609,412.27444,1480.0293
216,1.792,78.14068,411.79813,1479.23193
217,1.8,69.89951,412.62692,1478.7865
218,1.808,62.44832,413.42712,1477.32422
219,1.817,54.44205,412.56827,1477.82397
220,1.825,46.9188,414.30865,1477.14319
221,1.833,39.1782,414.45135,1477.14063
222,1.842,30.37781,416.16052,1476.05811
223,1.85,22.01411,415.40982,1475.31958
224,1.858,15.63047,415.17413,1474.48865
225,1.867,6.63423,415.5145,1473.24487
226,1.875,-1.54527,416.0723,1471.58008
227,1.883,-7.86816,415.10675,1470.44043
228,1.892,-16.00093,415.82956,1469.99878
229,1.9,-25.31675,415.56638,1468.30225
230,1.908,-32.05948,416.50455,1467.85986
231,1.917,-40.05772,414.69791,1467.50574
232,1.925,-47.99336,416.12296,1466.703
233,1.933,-56.96572,414.98114,1464.14233
234,1.942,-63.98713,413.27927,1464.61804
235,1.95,-71.84109,413.05933,1463.2749
236,1.958,-79.38247,411.73328,1462.92261
237,1.967,-86.95394,412.4946,1462.11169
238,1.975,-94.38956,412.02405,1462.12036
239,1.983,-101.4769,411.6308,1459.99463
240,1.992,-111.03502,410.3703,1459.48242
241,2,-119.66697,410.22253,1460.0614
242,2.008,-126.75907,405.2587,1457.52014
243,2.017,-134.65756,408.23001,1456.81421
244,2.025,-144.13681,407.56506,1457.83826
245,2.033,-150.26764,405.94229,1455.08459
246,2.042,-160.81117,403.73312,1455.34839
247,2.05,-169.10474,405.18494,1455.57312
248,2.058,-177.40208,401.28351,1454.59607
249,2.067,-186.06673,399.57816,1454.16699
250,2.075,-194.73706,400.15363,1454.03015
251,2.083,-204.09196,399.8121,1454.94751
252,2.092,-210.90039,399.36694,1455.44788
253,2.1,-220.26846,397.27676,1456.79236
254,2.108,-229.10356,399.69305,1456.76172
255,2.117,-237.37575,396.28592,1455.50122
256,2.125,-246.18697,396.44946,1457.06934
257,2.133,-254.55743,394.60721,1457.58508
258,2.142,-261.68588,393.52844,1457.67639
259,2.15,-269.74039,395.10599,1458.44312
260,2.158,-278.63531,394.83301,1459.15259
261,2.167,-287.20728,393.1828,1459.15833
262,2.175,-296.38449,392.87775,1459.45081
263,2.183,-304.46609,394.31802,1459.95166
264,2.192,-311.73224,394.83591,1461.08813
265,2.2,-320.85507,393.86908,1462.19788
266,2.208,-327.77869,393.83292,1462.90857
267,2.217,-336.49197,395.28491,1464.45386
268,2.225,-344.35596,394.2326,1464.45728
269,2.233,-352.92346,392.74802,1465.25269
270,2.242,-359.87344,394.30408,1467.63867
271,2.25,-367.57379,393.71973,1466.88806
272,2.258,-375.92667,392.95355,1468.52795
273,2.267,-384.66232,395.05893,1470.63989
274,2.275,-391.14935,394.29736,1470.40454
275,2.283,-398.69058,392.2312,1471.17944
276,2.292,-405.91699,395.77139,1473.59204
277,2.3,-413.92181,393.99353,1474.11206
278,2.308,-421.94626,392.42056,1474.84949
279,2.317,-428.98401,395.07935,1474.24377
280,2.325,-437.17761,393.16788,1474.53223
281,2.333,-443.64331,393.43414,1473.99231
282,2.342,-450.25854,395.00461,1474.18542
283,2.35,-458.84424,394.08875,1475.07202
284,2.358,-464.70496,395.10413,1475.2439
285,2.367,-473.65076,395.08633,1475.45166
286,2.375,-479.04297,398.0589,1474.95776
287,2.383,-486.68805,396.11551,1474.97998
288,2.392,-495.62146,393.92365,1474.79858
289,2.4,-501.39407,396.27176,1474.89087
290,2.408,-509.2027,395.05524,1472.82434
291,2.417,-515.67554,398.15329,1473.26245
292,2.425,-524.14532,396.99039,1473.4104
293,2.433,-530.98096,400.61987,1473.92627
294,2.442,-538.36145,397.9317,1471.90173
295,2.45,-547.15247,396.39084,1471.28149
296,2.458,-554.11334,399.97046,1471.91528
297,2.467,-560.97327,399.42535,1470.93835
298,2.475,-568.91937,400.92416,1468.81982
299,2.483,-577.38861,399.8284,1468.63245
300,2.492,-583.91974,403.09525,1468.98328
301,2.5,-593.1275,401.49649,1465.73572
302,2.508,-598.31946,403.78168,1465.40356
303,2.517,-608.63147,404.24179,1465.69824
304,2.525,-614.76416,406.68762,1464.43713
305,2.533,-623.67627,405.45398,1462.48181
306,2.542,-629.65051,409.50925,1462.34851
307,2.55,-639.43848,409.84509,1461.82129
308,2.558,-645.6441,412.03162,1458.78906
309,2.567,-653.16711,415.72409,1459.80481
310,2.575,-661.79156,415.08728,1459.96741
311,2.583,-668.31946,417.43835,1456.78369
312,2.592,-677.89783,417.45642,1456.0979
313,2.6,-684.8819,421.71075,1456.80957
314,2.608,-693.3324,422.03229,1453.10364
315,2.617,-700.70105,424.72705,1452.87305
316,2.625,-708.32458,429.29025,1453.12317
317,2.633,-718.14081,431.8168,1452.00293
318,2.642,-724.45538,431.26639,1450.42871
319,2.65,-734.03625,435.30804,1449.15881
320,2.658,-740.71039,433.71564,1446.60474
321,2.667,-750.16241,439.74759,1448.28223
322,2.675,-757.32281,443.11475,1449.62109
323,2.683,-766.07513,443.14694,1447.84863
324,2.692,-776.07745,446.24295,1448.99292
325,2.7,-781.24823,448.4285,1449.03711
326,2.708,-790.98615,452.28513,1451.36914
327,2.717,-800.24939,451.68283,1450.03943
328,2.725,-807.72638,455.18262,1450.66064
329,2.733,-816.92529,460.97156,1453.05103
330,2.742,-823.72052,457.95917,1453.46118
331,2.75,-832.92889,463.77194,1455.86816
332,2.758,-840.28729,463.49634,1455.65613
333,2.767,-849.48737,467.2327,1457.46423
334,2.775,-857.05298,469.7948,1458.57056
335,2.783,-865.32935,470.14423,1459.41882
336,2.792,-873.03235,474.00311,1459.75037
337,2.8,-880.68762,474.57339,1459.31531
338,2.808,-887.31213,475.97952,1460.72083
339,2.817,-896.1239,477.56985,1461.20581
340,2.825,-903.5979,480.96802,1461.08691
341,2.833,-911.35425,483.05966,1461.68933
342,2.842,-920.74805,486.14905,1464.57642
343,2.85,-925.24554,483.52039,1463.8811
344,2.858,-935.4823,488.50067,1466.54773
345,2.867,-941.20685,486.21671,1465.82935
346,2.875,-950.46259,489.26199,1466.49316
347,2.883,-957.11798,489.4436,1467.79651
348,2.892,-960.68262,488.3071,1467.57947
349,2.9,-969.84424,491.35422,1470.43311
350,2.908,-973.91888,488.67148,1470.18188
351,2.917,-981.17145,490.32245,1472.00732
352,2.925,-992.23541,495.11166,1470.7627
353,2.933,-998.36932,495.9422,1472.36914
354,2.942,-1003.59326,493.20346,1472.61292
355,2.95,-1010.61011,495.46716,1472.74756
356,2.958,-1017.09216,495.64157,1474.03845
357,2.967,-1024.47327,497.00455,1472.46155
358,2.975,-1032.23706,498.24216,1473.38989
359,2.983,-1038.65894,498.41461,1474.67798
360,2.992,-1043.97217,496.84109,1474.08105
361,3,-1054.21448,499.50583,1474.00256
362,3.008,-1061.65149,503.15363,1474.65881
363,3.017,-1065.63,500.53564,1474.42725
364,3.025,-1074.75232,502.12756,1472.7677
365,3.033,-1081.15613,500.50494,1472.66504
366,3.042,-1085.12158,497.89996,1472.43933
367,3.05,-1095.62854,502.58948,1471.23425
368,3.058,-1099.58105,499.99646,1471.01172
369,3.067,-1107.46057,501.39038,1471.24084
370,3.075,-1116.04749,502.7944,1470.3158
371,3.083,-1121.2323,501.2561,1469.74756
372,3.092,-1129.53857,503.64594,1467.87695
373,3.1,-1134.46802,501.64069,1466.49927
374,3.108,-1142.49487,499.19171,1467.14856
375,3.117,-1150.73242,501.58731,1465.29395
376,3.125,-1155.86877,500.06821,1464.74023
377,3.133,-1165.02295,502.38342,1464.34595
378,3.142,-1171.42273,501.47083,1463.59363
379,3.15,-1177.72021,497.09485,1462.97375
380,3.158,-1186.43372,498.68207,1461.40442
381,3.167,-1191.52356,497.18344,1460.86536
382,3.175,-1199.59839,499.58179,1459.04895
383,3.183,-1207.65759,495.46576,1458.36145
384,3.192,-1212.72314,493.98022,1457.83142
385,3.2,-1221.93396,494.16394,1456.25452
386,3.208,-1226.98242,492.68719,1455.73059
387,3.217,-1236.07739,493.31265,1454.02527
388,3.225,-1242.9646,491.03085,1453.27527
389,3.233,-1249.22827,490.16095,1452.56824
390,3.242,-1260.91272,492.07095,1452.32703
391,3.25,-1269.27527,491.35587,1451.90259
392,3.258,-1275.59094,489.13458,1450.76099
393,3.267,-1283.86108,487.34894,1450.68713
394,3.275,-1290.99048,486.53271,1449.69116
395,3.283,-1300.74036,485.5563,1449.31897
396,3.292,-1307.52527,484.41556,1448.49426
397,3.3,-1314.91077,483.39807,1448.0918
398,3.308,-1323.23523,481.26978,1448.86328
399,3.317,-1331.32007,480.22849,1449.04663
400,3.325,-1339.82446,477.55743,1450.18518
401,3.333,-1347.78979,477.85324,1450.75269
402,3.342,-1356.18506,476.07437,1452.0603
