Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
113,0.933,801.73602,628.29626,1093.36719
114,0.942,794.50073,625.67157,1093.56458
115,0.95,786.74054,625.44476,1094.85156
116,0.958,780.7486,624.8598,1096.0835
117,0.967,773.60095,622.16351,1096.54309
118,0.975,766.74274,621.09564,1097.94238
119,0.983,761.40973,620.07483,1097.49268
120,0.992,753.96478,618.32391,1098.33374
121,1,748.21442,616.73322,1099.84216
122,1.008,741.7702,616.04016,1100.50183
123,1.017,736.87665,614.49823,1101.49475
124,1.025,729.6546,613.354,1102.18701
125,1.033,723.50397,610.67181,1101.5304
126,1.042,718.284,610.55994,1103.29504
127,1.05,711.45294,609.83655,1103.77222
128,1.058,705.55231,610.52832,1105.30457
129,1.067,701.05493,609.3194,1105.60815
130,1.075,694.71411,608.39386,1107.06604
131,1.083,688.51917,607.65771,1107.29968
132,1.092,682.9212,607.12585,1108.48547
133,1.1,676.91492,606.7912,1109.37061
134,1.108,671.67389,607.04028,1109.81445
135,1.117,666.33972,606.5965,1110.83191
136,1.125,660.95111,605.59247,1111.66418
137,1.133,656.20984,605.52258,1112.36536
138,1.142,649.42999,605.93372,1112.77502
139,1.15,644.92169,605.23511,1113.42834
140,1.158,638.73376,604.18048,1113.03455
141,1.167,633.75659,604.38202,1113.02539
142,1.175,628.60876,604.73938,1113.03284
143,1.183,622.88983,605.15839,1112.26172
144,1.192,617.23895,605.31226,1113.28992
145,1.2,612.25055,604.54395,1112.68921
146,1.208,605.98676,604.83087,1111.99268
147,1.217,600.3653,604.74573,1110.6886
148,1.225,595.19775,604.09283,1110.47388
149,1.233,589.33282,604.45715,1110.62854
150,1.242,584.23834,605.11499,1109.948
151,1.25,577.2049,604.36371,1109.52148
152,1.258,571.98401,603.77832,1107.82422
153,1.267,565.27448,604.4563,1107.47217
154,1.275,559.40717,605.01001,1107.14514
155,1.283,552.87152,604.44489,1106.46655
156,1.292,545.98871,604.57758,1104.9115
157,1.3,539.66986,605.39429,1104.83838
158,1.308,533.25104,604.8313,1104.66528
159,1.317,526.75812,605.1474,1102.67847
160,1.325,519.59387,605.96271,1101.94775
161,1.333,513.0401,606.52246,1100.64185
162,1.342,505.50711,607.82068,1098.69824
163,1.35,498.32721,607.20178,1097.53833
164,1.358,491.54083,607.04449,1095.87036
165,1.367,483.24335,607.79816,1094.55566
166,1.375,476.84094,608.06061,1093.67322
167,1.383,468.58264,609.83221,1092.11926
168,1.392,460.67761,610.30054,1090.87659
169,1.4,453.33533,610.09888,1089.40393
170,1.408,445.15314,611.03571,1086.64185
171,1.417,437.00296,610.47485,1085.99097
172,1.425,428.56198,611.42419,1084.60938
173,1.433,419.82025,612.34351,1083.41833
174,1.442,411.76303,612.55151,1081.48547
175,1.45,404.62015,612.85486,1080.81763
176,1.458,396.10748,612.52399,1079.38049
177,1.467,387.06448,613.7467,1078.40051
178,1.475,378.31967,613.89862,1077.69897
179,1.483,370.51184,614.14203,1076.16614
180,1.492,362.28064,613.8819,1075.98743
181,1.5,354.5834,614.00262,1075.63403
182,1.508,344.49527,614.55206,1075.00525
183,1.517,335.39536,615.32953,1075.51074
184,1.525,326.5553,615.26422,1075.5708
185,1.533,318.05338,616.72949,1075.27234
186,1.542,308.79822,616.13287,1075.98608
187,1.55,299.5351,617.62225,1076.10278
188,1.558,290.84949,617.87372,1076.96619
189,1.567,282.54565,618.53448,1077.90027
190,1.575,273.51312,619.65118,1078.31494
191,1.583,264.51154,621.49255,1079.09814
192,1.592,254.9545,621.43628,1079.59631
193,1.6,247.09201,624.24323,1080.13196
194,1.608,237.93341,624.74432,1080.65503
195,1.617,228.86435,625.6424,1080.63342
196,1.625,220.06189,627.21075,1081.50305
197,1.633,210.55823,628.60492,1082.16846
198,1.642,201.98604,629.39294,1082.46216
199,1.65,193.16603,630.98389,1082.42908
200,1.658,183.71468,633.04675,1083.10388
201,1.667,175.07198,632.74957,1083.64099
202,1.675,165.10912,636.052,1084.78345
203,1.683,156.42035,636.38794,1084.92554
204,1.692,147.74008,637.13379,1085.58313
205,1.7,137.51663,639.04114,1086.40918
206,1.708,128.80032,639.20502,1086.38318
207,1.717,120.55801,640.55164,1087.94849
208,1.725,110.69166,642.41071,1087.71936
209,1.733,101.31553,641.89203,1088.78589
210,1.742,92.59873,643.48816,1089.44556
211,1.75,83.82961,644.66882,1089.98108
212,1.758,74.86699,644.73584,1089.53357
213,1.767,65.62269,645.75439,1089.77087
214,1.775,57.46564,647.2702,1090.35107
215,1.783,47.39446,648.23993,1090.39771
216,1.792,39.08725,648.52039,1089.51428
217,1.8,30.78434,649.35468,1089.59045
218,1.808,21.65654,651.90295,1089.5481
219,1.817,12.20321,651.51575,1088.90039
220,1.825,3.72975,652.74182,1089.09631
221,1.833,-4.19262,653.90344,1087.32861
222,1.842,-14.46321,654.13354,1087.53833
223,1.85,-22.78842,654.38812,1086.85547
224,1.858,-32.54417,655.97137,1086.29395
225,1.867,-41.22301,657.19391,1085.53906
226,1.875,-49.46788,657.39911,1084.96729
227,1.883,-59.4839,658.38794,1084.5415
228,1.892,-68.71148,659.44659,1083.49756
229,1.9,-77.44206,659.47888,1083.44751
230,1.908,-86.67753,659.88605,1082.12903
231,1.917,-95.93748,660.74811,1082.32642
232,1.925,-106.02922,660.60297,1081.32825
233,1.933,-115.15768,661.50879,1081.59021
234,1.942,-123.8049,661.08643,1080.88196
235,1.95,-132.9671,661.63599,1079.99109
236,1.958,-142.20267,660.29626,1079.87292
237,1.967,-151.60385,660.82605,1078.96436
238,1.975,-160.26279,660.99054,1078.69189
239,1.983,-169.15671,661.17865,1079.75549
240,1.992,-177.93889,661.00671,1078.89465
241,2,-186.86397,660.64771,1079.18811
242,2.008,-194.77223,660.1037,1078.0332
243,2.017,-203.50125,659.11957,1078.26746
244,2.025,-211.99585,659.05908,1079.03638
245,2.033,-220.41469,658.87799,1079.42078
246,2.042,-228.09468,658.56824,1079.672
247,2.05,-236.70387,658.23047,1079.67773
248,2.058,-244.9684,657.5011,1078.89758
249,2.067,-253.33713,658.02484,1079.51807
250,2.075,-260.75333,656.63147,1079.99597
251,2.083,-268.69247,657.22894,1080.65527
252,2.092,-276.94608,655.63507,1082.21838
253,2.1,-284.22403,654.53766,1082.96899
254,2.108,-292.5994,653.90936,1083.78857
255,2.117,-300.49536,653.95319,1085.88342
256,2.125,-307.0607,654.37402,1086.2998
257,2.133,-315.20074,654.65228,1088.34094
258,2.142,-322.0072,653.9259,1089.20337
259,2.15,-329.98059,653.67639,1089.70264
260,2.158,-338.29483,653.79138,1090.42834
261,2.167,-344.87561,653.46204,1092.05676
262,2.175,-352.0892,655.44171,1092.58887
263,2.183,-359.06262,654.28418,1093.78699
264,2.192,-366.92154,653.46735,1095.02356
265,2.2,-373.52658,653.2804,1094.95837
266,2.208,-381.8259,653.83923,1095.59814
267,2.217,-387.80063,654.7478,1097.36633
268,2.225,-395.64737,654.9281,1097.96997
269,2.233,-401.32709,654.74286,1098.70044
270,2.242,-409.95117,654.92584,1098.85168
271,2.25,-416.41724,654.75494,1100.89771
272,2.258,-423.88806,655.10419,1102.02234
273,2.267,-430.11429,654.96033,1102.82458
274,2.275,-438.05835,655.49036,1103.72351
275,2.283,-443.71082,656.00079,1104.92688
276,2.292,-448.94794,656.19745,1105.01526
277,2.3,-457.86423,657.56146,1106.14014
278,2.308,-463.03754,657.0437,1106.18738
279,2.317,-469.79221,657.10181,1107.30164
280,2.325,-476.90326,658.09442,1107.58508
281,2.333,-482.74893,658.27734,1107.20093
282,2.342,-488.37598,658.7605,1107.51392
283,2.35,-495.94144,659.17047,1107.48792
284,2.358,-501.44208,659.88623,1108.12878
285,2.367,-507.18616,659.43774,1107.90808
286,2.375,-513.58606,660.28668,1107.64124
287,2.383,-520.49524,660.74268,1108.09436
288,2.392,-527.08936,660.22748,1106.45679
289,2.4,-532.95667,661.20129,1106.18274
290,2.408,-540.98895,661.47131,1105.9115
291,2.417,-547.10901,661.74817,1106.02014
292,2.425,-553.53986,661.17731,1105.64673
293,2.433,-560.08722,662.56006,1105.70081
294,2.442,-567.13647,662.4566,1104.04993
295,2.45,-572.96924,662.44696,1103.52808
296,2.458,-579.51764,664.17914,1103.00488
297,2.467,-586.60272,664.55756,1103.55615
298,2.475,-593.78381,664.76245,1103.12097
299,2.483,-600.7619,665.07172,1102.06531
300,2.492,-607.94678,666.31732,1101.20886
301,2.5,-614.92468,666.44958,1100.18152
302,2.508,-622.14435,668.0213,1099.7948
303,2.517,-628.45978,668.56818,1098.28247
304,2.525,-636.21167,670.39984,1096.75061
305,2.533,-643.43237,670.51337,1095.98816
306,2.542,-651.20599,671.37213,1095.05725
307,2.55,-658.66095,673.71613,1092.97742
308,2.558,-666.35583,674.44385,1091.86353
309,2.567,-674.07031,675.4975,1090.49109
310,2.575,-682.07098,676.75409,1089.43311
311,2.583,-689.427,678.50574,1088.34741
312,2.592,-697.7536,678.61401,1086.84094
313,2.6,-706.38708,680.59857,1086.38062
314,2.608,-713.83582,681.50525,1083.71301
315,2.617,-721.63007,683.1814,1082.24451
316,2.625,-729.68927,683.49469,1080.15979
317,2.633,-737.77844,684.78973,1079.20288
318,2.642,-745.80627,686.25696,1077.16626
319,2.65,-753.60425,687.85779,1075.87585
320,2.658,-762.80554,688.98615,1073.94751
321,2.667,-769.85498,689.41913,1072.80054
322,2.675,-778.16406,690.59747,1071.2417
323,2.683,-786.2749,692.17828,1069.66504
324,2.692,-794.85913,692.33392,1069.88135
325,2.7,-802.78107,693.34412,1069.92212
326,2.708,-811.4278,694.7774,1069.56995
327,2.717,-821.02002,695.49023,1068.60413
328,2.725,-830.11517,697.11072,1068.77893
329,2.733,-836.42261,697.57886,1068.73645
330,2.742,-846.92975,700.05042,1069.38977
331,2.75,-853.3219,699.34259,1070.38916
332,2.758,-862.31494,700.52625,1070.47888
333,2.767,-869.59265,702.58185,1070.89124
334,2.775,-878.82947,704.04803,1071.94568
335,2.783,-886.02844,705.04486,1072.38257
336,2.792,-892.56384,707.76337,1072.74829
337,2.8,-902.10144,708.19507,1072.19556
338,2.808,-908.1875,710.06482,1073.22412
339,2.817,-916.96594,711.40033,1075.13647
340,2.825,-924.77997,713.44287,1074.44275
341,2.833,-931.65875,713.31744,1074.69885
342,2.842,-941.42615,716.31958,1075.3252
343,2.85,-947.96222,716.99115,1076.31873
344,2.858,-955.40887,717.41675,1076.79443
345,2.867,-962.34027,718.38873,1077.46082
346,2.875,-970.43329,719.70624,1077.71558
347,2.883,-977.72711,720.74023,1078.45044
348,2.892,-986.23529,721.8988,1079.43323
349,2.9,-992.76202,721.78174,1079.77344
350,2.908,-1001.75806,725.15918,1080.80652
351,2.917,-1007.67346,724.72498,1080.98584
352,2.925,-1017.01605,726.57123,1082.10706
353,2.933,-1023.9906,727.83197,1082.33301
354,2.942,-1030.01074,728.05969,1083.51367
355,2.95,-1038.7677,728.58533,1083.7998
356,2.958,-1045.70471,729.49335,1084.09961
357,2.967,-1053.17957,731.07117,1084.73792
358,2.975,-1060.30994,732.16858,1085.38379
359,2.983,-1068.05078,732.89728,1085.8208
360,2.992,-1074.70129,733.07056,1084.89722
361,3,-1081.81287,734.25684,1085.15857
362,3.008,-1090.25806,735.52643,1085.7146
363,3.017,-1096.3905,735.90851,1085.73303
364,3.025,-1104.32141,737.55981,1086.271
365,3.033,-1111.05457,737.72351,1084.90186
366,3.042,-1116.56519,737.70178,1084.41614
367,3.05,-1126.32227,739.18445,1085.23816
368,3.058,-1133.52979,739.55286,1084.13623
369,3.067,-1138.98499,739.06989,1083.81726
370,3.075,-1148.47681,740.88593,1083.85327
371,3.083,-1155.09058,741.04938,1082.87793
372,3.092,-1162.62231,741.34149,1082.91162
373,3.1,-1170.85144,742.86499,1082.66589
374,3.108,-1177.75586,742.50446,1082.11194
375,3.117,-1185.11475,742.23535,1081.51819
376,3.125,-1194.00146,743.07166,1080.88135
377,3.133,-1199.93152,743.74707,1080.67554
378,3.142,-1209.07129,744.66577,1079.85242
379,3.15,-1216.53931,743.77466,1079.07422
380,3.158,-1223.86462,743.79956,1079.15222
381,3.167,-1232.65039,744.21045,1078.82495
382,3.175,-1240.38623,744.66638,1078.78198
383,3.183,-1248.49329,743.48486,1078.14148
384,3.192,-1256.12292,744.03876,1077.62781
385,3.2,-1265.33887,744.4519,1078.01367
386,3.208,-1271.94556,744.02631,1078.08716
387,3.217,-1282.19189,744.63049,1077.95996
388,3.225,-1289.73157,743.97058,1077.63538
389,3.233,-1297.06238,742.98401,1077.95093
390,3.242,-1304.51599,742.21405,1077.99023
391,3.25,-1313.27417,742.47473,1078.39172
392,3.258,-1320.25989,741.8089,1077.55762
393,3.267,-1328.22888,741.19165,1077.72717
394,3.275,-1336.578,740.89459,1078.70605
395,3.283,-1345.02844,740.13898,1078.78491
396,3.292,-1352.58057,739.6214,1079.31104
397,3.3,-1360.58069,738.81543,1079.54773
398,3.308,-1370.9978,739.44788,1081.2832
399,3.317,-1377.60986,738.42792,1081.87427
400,3.325,-1385.46167,737.1355,1083.38647
401,3.333,-1393.78918,736.72455,1084.99487
402,3.342,-1402.34119,736.47821,1086.32556
