Frame#,Time,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z
25,0.2,1627.64124,445.42212,1274.1377,1517.5647,605.07642,1241.0896
26,0.208,1620.0575,446.03259,1272.54077,1507.70959,604.27252,1239.74915
27,0.217,1612.62268,446.74399,1270.84375,1501.07898,606.04785,1238.84131
28,0.225,1604.52881,447.51248,1269.17578,1494.05017,607.47107,1236.67566
29,0.233,1597.00891,448.25143,1267.98962,1484.86426,607.89099,1235.10852
30,0.242,1588.24683,448.15344,1266.63843,1477.41565,608.00708,1234.34143
31,0.25,1579.90393,449.27655,1265.17151,1473.06824,607.71558,1233.48828
32,0.258,1572.37988,449.86581,1264.02966,1465.13745,608.78137,1232.07385
33,0.267,1564.69653,450.79776,1263.02295,1456.36218,608.19879,1231.32642
34,0.275,1555.30066,451.71155,1262.91406,1449.65076,610.49255,1230.17834
35,0.283,1546.77075,451.95102,1262.6958,1440.81079,611.26758,1229.2738
36,0.292,1539.31018,452.49054,1262.7196,1432.49268,611.40735,1227.79077
37,0.3,1530.92786,453.8837,1262.37097,1424.29431,612.2572,1227.34314
38,0.308,1522.42712,455.065,1262.87,1417.37341,612.39185,1227.47607
39,0.317,1514.25256,455.02142,1263.67297,1407.51233,612.78741,1226.60925
40,0.325,1505.82825,456.63251,1264.35547,1399.31165,614.80054,1227.14893
41,0.333,1498.16516,457.05554,1264.83533,1390.89563,614.70428,1228.15015
42,0.342,1489.30334,457.28253,1265.11475,1382.2251,615.5293,1227.77722
43,0.35,1479.84717,458.026,1266.64978,1374.84607,615.80603,1227.55859
44,0.358,1472.82129,459.32877,1267.29639,1364.66187,616.31293,1228.9397
45,0.367,1464.24097,460.20273,1268.29602,1356.96777,618.53223,1228.79871
46,0.375,1456.04773,460.85812,1268.87842,1347.32568,620.64587,1230.19226
47,0.383,1447.70508,462.03848,1269.86572,1338.09534,620.57446,1230.62683
48,0.392,1440.50134,463.59808,1271.46619,1330.81409,621.39294,1232.22095
49,0.4,1433.08789,464.58789,1272.24658,1321.40271,622.16711,1232.1676
50,0.408,1424.55713,465.24878,1273.17798,1313.73108,623.8324,1232.83789
51,0.417,1416.83435,466.03693,1273.81763,1305.55847,625.38824,1231.97571
52,0.425,1407.28308,466.05057,1274.53259,1296.26013,624.30347,1233.66919
53,0.433,1400.3042,467.40475,1275.55139,1287.77832,625.48492,1234.78687
54,0.442,1391.92444,467.49695,1275.94531,1279.33899,625.03265,1234.42395
55,0.45,1384.60107,468.41901,1276.8291,1271.87317,627.2901,1234.66577
56,0.458,1376.96924,468.99271,1277.61328,1262.97205,628.16937,1235.45874
57,0.467,1370.32458,469.50311,1278.60425,1254.24414,627.24274,1236.79102
58,0.475,1361.93542,470.05585,1279.58325,1245.02258,629.78766,1237.37573
59,0.483,1354.28589,470.16226,1279.90234,1237.19934,627.28491,1236.50232
60,0.492,1346.94519,470.65091,1280.22681,1226.86792,631.06537,1238.85815
61,0.5,1338.82434,470.84918,1281.57556,1218.83484,628.77673,1238.3656
62,0.508,1332.23743,471.64209,1282.82654,1211.74756,630.09802,1238.91455
63,0.517,1325.14343,471.49023,1282.56128,1202.41772,629.25427,1239.34265
64,0.525,1316.82776,471.81805,1283.71582,1194.18994,629.49426,1241.10742
65,0.533,1310.39722,471.62445,1284.20776,1185.94714,628.43982,1240.94238
66,0.542,1302.32898,472.57449,1284.92883,1178.09351,629.04169,1241.12573
67,0.55,1294.43518,472.53564,1284.94348,1170.77942,627.84033,1240.39307
68,0.558,1287.2561,473.83615,1285.14807,1161.30798,629.83954,1242.73132
69,0.567,1280.27478,473.23935,1285.66199,1152.85999,629.40417,1242.58069
70,0.575,1272.65918,474.07199,1285.28137,1145.19836,629.93585,1242.34033
71,0.583,1265.06201,474.3905,1285.27148,1137.8584,629.84119,1242.35913
72,0.592,1257.43665,473.77527,1285.00928,1129.72498,629.64105,1242.30347
73,0.6,1250.06702,473.88058,1284.73352,1120.38782,630.11737,1242.99451
74,0.608,1242.073,474.4523,1284.55481,1113.271,630.26422,1243.43457
75,0.617,1233.87732,474.44122,1284.62085,1105.38135,629.39148,1242.87585
76,0.625,1226.22119,475.08093,1283.61133,1095.76587,631.02441,1241.96143
77,0.633,1219.36487,474.46814,1282.56323,1087.90576,630.79999,1242.01782
78,0.642,1211.71252,475.02267,1282.66943,1079.52649,631.02301,1241.80103
79,0.65,1203.30627,474.61179,1281.94702,1070.69873,629.34015,1242.8147
80,0.658,1196.14124,474.2439,1280.96326,1062.43774,630.23157,1241.31458
81,0.667,1187.95703,474.75769,1280.1405,1053.98804,628.63477,1240.94861
82,0.675,1179.2926,474.08881,1279.67773,1046.05847,629.22668,1240.20203
83,0.683,1172.10449,474.15933,1278.40857,1037.59888,627.76636,1239.56775
84,0.692,1163.79028,473.24597,1278.06128,1028.72522,627.42517,1237.75928
85,0.7,1156.42078,473.2728,1276.59216,1020.30908,626.93707,1237.07129
86,0.708,1148.71472,471.93237,1274.93738,1011.95862,625.14099,1236.86548
87,0.717,1140.83875,471.53934,1274.36633,1003.94171,626.3595,1235.69543
88,0.725,1132.77783,469.92996,1273.46631,994.89941,624.83606,1235.87708
89,0.733,1126.32385,469.56946,1272.64636,987.05518,625.3681,1235.14868
90,0.742,1117.47925,469.5867,1271.62476,979.16016,625.07056,1234.49219
91,0.75,1108.93555,468.08548,1270.83521,970.1109,622.30542,1233.35193
92,0.758,1101.71863,466.95013,1270.54382,961.58929,621.87122,1233.27515
93,0.767,1093.96179,465.26715,1269.37671,953.34888,621.61957,1232.88013
94,0.775,1084.58398,465.86008,1267.91431,944.97705,620.17212,1233.09363
95,0.783,1077.01831,464.00552,1268.01929,936.39404,617.88318,1232.01611
96,0.792,1068.17542,462.41681,1267.13513,928.79285,617.85596,1232.60498
97,0.8,1061.28369,461.22409,1266.25183,919.59552,616.80396,1231.97546
98,0.808,1052.76428,460.27698,1265.77576,911.37506,614.58533,1233.04224
99,0.817,1043.64063,460.30771,1265.83972,903.08075,614.14355,1232.8927
100,0.825,1034.77173,458.35532,1265.42639,895.2265,613.14594,1233.14136
101,0.833,1026.3324,456.84332,1264.77856,886.90649,610.16241,1232.5387
102,0.842,1017.25916,457.0047,1264.68091,878.1203,608.07135,1233.1665
103,0.85,1008.94031,455.6283,1264.38037,870.97675,608.92297,1232.8075
104,0.858,1000.21387,453.21671,1264.72168,862.3772,606.01001,1232.56287
105,0.867,992.17297,452.82556,1265.06909,854.07788,604.30957,1234.14526
106,0.875,984.06757,451.8028,1265.30579,846.89606,602.10883,1235.30957
107,0.883,975.62323,448.99332,1266.18115,839.91937,601.83698,1235.83081
108,0.892,966.66235,449.43091,1267.53174,832.12439,599.36462,1236.94678
109,0.9,958.61609,448.09637,1267.88245,823.91888,597.17059,1237.71252
110,0.908,950.26245,447.01718,1268.09583,815.90106,595.75848,1238.22986
111,0.917,942.04022,445.62961,1269.25098,808.80145,594.92596,1239.75293
112,0.925,934.08887,443.8548,1270.51111,800.91223,593.68683,1240.8501
113,0.933,925.11462,443.77264,1271.71912,792.35071,591.86804,1240.43921
114,0.942,917.47192,443.40198,1272.08728,784.82526,590.33557,1242.54492
115,0.95,909.66284,441.728,1273.64441,778.96277,589.62732,1242.75464
116,0.958,901.60834,441.1525,1275.27551,770.41858,587.56122,1243.16846
117,0.967,893.24023,439.6752,1275.72742,763.31384,584.58752,1244.04004
118,0.975,885.73114,438.17706,1277.01416,755.60596,583.84692,1245.63599
119,0.983,877.72314,438.14847,1277.4856,749.18622,583.05969,1245.2655
120,0.992,870.36041,437.3118,1279.1991,741.32507,581.20123,1246.41406
121,1,862.73755,435.16034,1279.55652,734.80811,581.07562,1247.99695
122,1.008,856.28802,435.48679,1280.52393,726.86609,579.36981,1248.01013
123,1.017,848.31427,434.30481,1282.49133,720.94745,579.02917,1248.49365
124,1.025,841.44135,432.53384,1283.27478,716.02795,576.66364,1250.18677
125,1.033,835.23657,431.43719,1284.68018,707.69006,575.81384,1250.401
126,1.042,827.45001,430.60065,1285.57373,702.15692,577.26007,1250.90125
127,1.05,820.85352,429.0079,1287.7157,694.60669,575.52539,1252.39282
128,1.058,814.1499,428.71951,1288.51355,687.69562,575.52167,1253.90051
129,1.067,806.32416,427.05664,1289.03491,681.24042,575.27325,1253.50916
130,1.075,800.30743,427.18079,1290.07324,675.38794,573.96002,1254.52063
131,1.083,793.39282,426.81406,1291.45654,670.16956,573.26062,1255.53931
132,1.092,786.59711,425.0144,1291.93604,663.04761,572.84479,1256.6615
133,1.1,780.19147,423.64148,1293.10144,658.43536,572.38525,1257.20557
134,1.108,773.52209,424.1105,1293.86401,650.98682,571.55548,1258.28662
135,1.117,766.71985,422.67694,1294.3999,644.4375,572.97424,1258.79272
136,1.125,759.62872,422.63345,1295.19983,639.3869,571.59937,1259.29163
137,1.133,753.13635,421.85294,1296.15039,633.73798,570.64532,1260.20288
138,1.142,746.05133,421.09167,1296.14502,627.51923,570.6073,1260.03711
139,1.15,740.07288,420.09741,1296.93799,622.19891,570.81909,1261.35498
140,1.158,732.60278,419.87915,1296.57483,615.52191,569.78912,1259.92358
141,1.167,725.72876,419.7283,1296.38818,610.25073,570.36786,1260.16052
142,1.175,719.7135,418.35733,1296.53101,603.51074,571.89362,1259.82104
143,1.183,712.71393,417.82321,1296.79346,597.41052,571.56354,1260.13879
144,1.192,705.05042,418.5621,1296.42041,592.49963,571.12433,1260.12708
145,1.2,698.67969,416.80219,1296.15747,585.41541,570.76233,1259.81165
146,1.208,691.55298,416.02032,1295.46045,581.68628,570.96454,1258.91675
147,1.217,684.63367,416.22986,1294.59192,573.91351,570.39319,1258.88074
148,1.225,677.65399,416.4212,1294.24646,569.11322,570.06897,1257.23499
149,1.233,670.51215,416.20947,1292.82739,561.92554,570.45343,1257.55688
150,1.242,662.50873,416.09668,1292.53406,557.36621,570.10626,1256.87061
151,1.25,656.55182,415.46411,1292.0575,549.70538,570.70349,1256.49304
152,1.258,648.2807,415.88083,1291.40442,542.09222,571.54022,1254.66711
153,1.267,641.10681,415.69263,1290.22656,535.92621,571.84052,1255.12073
154,1.275,633.38654,415.95428,1289.51917,529.86847,570.88055,1253.77344
155,1.283,626.5741,415.33249,1287.9353,523.1037,571.92236,1254.09741
156,1.292,618.72021,416.20102,1287.27722,516.18384,572.15955,1251.8938
157,1.3,611.04352,416.78857,1285.87695,509.74487,571.47302,1252.04321
158,1.308,603.0285,415.91217,1285.03772,502.45633,572.82947,1250.84375
159,1.317,595.37561,416.20798,1283.55273,494.58429,573.62299,1248.63293
160,1.325,587.56274,415.6958,1282.70325,488.75772,573.17926,1247.97668
161,1.333,579.3819,416.22089,1281.82166,480.29065,573.97748,1246.88904
162,1.342,571.74304,415.82257,1280.25342,472.3866,573.51825,1244.69214
163,1.35,564.29388,415.69678,1278.59888,465.61884,574.14178,1244.28088
164,1.358,556.9624,416.52652,1277.27612,457.54974,575.33264,1243.15881
165,1.367,548.77612,416.81238,1275.64087,449.73044,576.40509,1240.83582
166,1.375,540.03662,417.98129,1273.59802,441.5943,576.3562,1239.18713
167,1.383,531.56451,418.91595,1272.46338,435.06305,576.89252,1238.01965
168,1.392,524.12189,418.92953,1271.29932,427.34952,576.96075,1236.34021
169,1.4,515.62408,419.52072,1270.09436,420.14413,577.8454,1235.01599
170,1.408,507.87225,419.49292,1268.28687,410.72519,579.72943,1233.26147
171,1.417,498.84592,420.43451,1267.59131,404.0387,579.01227,1232.14075
172,1.425,491.35999,421.07999,1265.84277,395.52881,580.71222,1231.42822
173,1.433,482.27563,421.80292,1264.7605,387.54733,581.41534,1230.26001
174,1.442,473.99741,423.11188,1263.58887,380.12088,582.74231,1228.48279
175,1.45,464.85788,423.40002,1261.67834,371.7359,583.47211,1227.84338
176,1.458,455.46533,424.57022,1260.67664,362.20804,584.55371,1226.39673
177,1.467,446.92694,425.18549,1259.5769,353.27942,585.79266,1224.75928
178,1.475,438.23688,426.52634,1259.41516,344.76138,586.88031,1223.71484
179,1.483,429.20404,426.93857,1259.69946,336.89862,586.75598,1223.53137
180,1.492,420.68652,428.66476,1259.31824,328.75336,588.18512,1222.20667
181,1.5,411.22931,429.76132,1260.01733,320.02509,588.70435,1222.40454
182,1.508,402.72818,431.41925,1260.86218,311.60773,589.04706,1223.08911
183,1.517,394.75363,432.3147,1261.9856,301.72601,589.93335,1223.38147
184,1.525,386.15408,433.81778,1262.06506,292.83493,591.54022,1222.69751
185,1.533,375.91687,433.2175,1263.13538,284.95227,591.80988,1223.49963
186,1.542,366.74719,434.70181,1263.81323,276.5798,593.15289,1224.0625
187,1.55,357.98911,435.74155,1264.06787,268.24774,593.38184,1225.02393
188,1.558,351.07364,436.8587,1265.43066,258.42261,596.18982,1225.91772
189,1.567,341.88779,438.16891,1266.61938,249.33435,597.21259,1225.58545
190,1.575,333.21652,439.24228,1267.30359,241.58606,597.62317,1226.1792
191,1.583,323.91495,440.06668,1267.82898,233.24181,599.00623,1227.33252
192,1.592,316.65292,441.01181,1268.50635,224.60587,600.70642,1227.87378
193,1.6,307.87897,442.39145,1269.71924,214.61053,602.12231,1228.20996
194,1.608,299.4505,443.73825,1269.95874,205.73656,603.84235,1229.20142
195,1.617,291.23059,444.58133,1270.55798,197.3093,604.07855,1229.53772
196,1.625,282.92914,445.74252,1271.31201,188.83316,604.84161,1229.66956
197,1.633,273.91135,447.04898,1272.44165,179.00967,606.33911,1230.44165
198,1.642,266.97241,447.36301,1272.17603,170.44588,607.08154,1230.20801
199,1.65,258.78333,448.42596,1274.1167,161.20445,608.02667,1230.94617
200,1.658,251.42506,450.05615,1275.12561,152.98645,609.52856,1230.84766
201,1.667,243.00615,450.77734,1274.88342,143.37625,609.13354,1231.16052
202,1.675,235.47305,451.36954,1276.79834,135.06213,611.00458,1231.7085
203,1.683,227.57562,452.24585,1277.53259,126.40534,611.508,1233.53589
204,1.692,220.78471,453.95065,1277.89783,117.49253,613.05743,1234.2644
205,1.7,213.40161,454.52679,1279.35486,109.63461,612.64325,1234.65564
206,1.708,204.28088,454.17529,1278.59375,100.34155,614.37439,1235.47876
207,1.717,196.52771,455.75558,1279.75964,91.18869,615.19598,1235.06897
208,1.725,189.80717,456.2338,1280.66199,82.05161,616.22675,1235.73987
209,1.733,181.50668,456.90436,1280.45508,74.33527,616.57983,1236.17383
210,1.742,174.03229,457.18365,1281.43372,65.72135,617.23077,1237.46277
211,1.75,166.26289,459.71658,1282.65942,57.22094,617.24658,1237.2467
212,1.758,157.83765,458.65518,1281.90369,50.11233,619.67847,1237.71375
213,1.767,151.18748,460.08905,1282.2533,41.04276,620.51526,1238.27161
214,1.775,143.10852,460.36801,1282.10327,32.51715,620.68036,1238.44983
215,1.783,134.47554,461.9003,1281.82678,24.44183,620.43457,1238.82471
216,1.792,127.39119,462.88019,1281.27612,15.8547,623.04224,1238.63611
217,1.8,119.28072,463.11679,1281.03503,7.57982,621.31519,1238.14771
218,1.808,110.4412,463.72693,1280.5564,-0.36506,623.24854,1238.35242
219,1.817,102.71407,465.65253,1280.31982,-8.88709,624.1355,1237.82202
220,1.825,94.64964,465.24985,1279.31226,-17.31861,624.40131,1237.38513
221,1.833,86.98441,465.19894,1278.58154,-25.33213,624.5069,1236.63721
222,1.842,80.21831,466.04462,1278.02698,-31.85881,626.1571,1236.61523
223,1.85,70.96205,466.27649,1277.30249,-41.54161,627.32288,1235.8125
224,1.858,61.41851,465.75388,1275.974,-49.99625,626.83008,1234.47339
225,1.867,55.82512,466.97177,1275.29272,-58.71644,626.16248,1234.81763
226,1.875,46.04869,466.58078,1274.75073,-68.18659,628.46118,1233.95081
227,1.883,39.01744,466.72037,1274.00671,-76.57345,628.09644,1233.59058
228,1.892,31.76752,466.96417,1273.40515,-85.59673,628.80682,1232.86023
229,1.9,23.97181,467.97592,1271.9408,-94.8653,629.68701,1231.74207
230,1.908,14.5651,467.34601,1271.24646,-103.73204,629.97931,1231.95227
231,1.917,6.97215,466.47906,1269.77979,-112.1804,630.06812,1230.8634
232,1.925,-2.00566,466.25824,1269.33386,-120.3705,629.74506,1230.00476
233,1.933,-9.33151,466.19049,1267.39307,-129.54356,630.04016,1229.4718
234,1.942,-17.43338,466.89172,1267.00208,-138.1944,629.93707,1229.26892
235,1.95,-26.32825,465.88757,1265.61243,-146.8952,629.69244,1229.45667
236,1.958,-34.97093,466.59879,1264.15576,-155.6465,627.98248,1227.52124
237,1.967,-43.00732,465.07309,1263.19116,-164.11818,628.48322,1227.84973
238,1.975,-51.01847,463.69937,1263.23059,-172.29539,628.53314,1227.51245
239,1.983,-58.75911,463.6734,1261.27283,-181.46175,628.59277,1227.38916
240,1.992,-68.04474,465.18008,1260.7887,-189.21983,627.57043,1227.07434
241,2,-76.69626,463.98389,1260.51367,-197.92232,626.76135,1226.22156
242,2.008,-85.51136,463.52814,1259.30176,-206.24512,625.90521,1227.38342
243,2.017,-94.4128,462.8266,1258.80591,-214.72197,625.57422,1227.24768
244,2.025,-104.16124,462.43216,1258.61902,-223.20876,624.3963,1227.43604
245,2.033,-111.75482,461.68008,1257.57373,-231.19806,624.51019,1227.49524
246,2.042,-121.21105,461.57748,1257.18042,-238.84598,623.63867,1226.9917
247,2.05,-129.64006,460.8475,1257.10913,-247.70648,623.80048,1227.74377
248,2.058,-137.10432,462.2215,1256.83398,-256.06622,622.27069,1228.19019
249,2.067,-146.64615,460.8837,1257.55383,-264.27151,621.69556,1227.79224
250,2.075,-156.36072,460.69617,1258.08423,-272.0275,621.14758,1228.57678
251,2.083,-166.09543,461.16211,1257.86682,-280.54379,620.98492,1229.62317
252,2.092,-173.42513,460.93808,1258.37488,-288.53442,620.25232,1230.41553
253,2.1,-183.0882,459.91586,1259.33862,-297.00998,620.07166,1231.90808
254,2.108,-191.01212,461.96481,1259.8761,-304.8118,619.63721,1232.69458
255,2.117,-200.0338,460.32831,1260.00635,-313.31238,618.91034,1232.8136
256,2.125,-208.06432,460.79263,1261.16113,-322.26587,618.44312,1234.11389
257,2.133,-217.26544,461.46176,1262.30981,-330.62054,618.20825,1235.12231
258,2.142,-225.99464,461.8414,1262.59192,-338.1825,617.56689,1236.43079
259,2.15,-234.96107,462.17719,1263.61121,-346.64276,617.63098,1237.0647
260,2.158,-241.53612,461.77151,1264.55994,-354.81049,616.07489,1238.28259
261,2.167,-250.84212,461.99155,1265.01514,-362.46484,617.19678,1239.25659
262,2.175,-257.54926,461.54443,1265.69592,-368.87772,617.20483,1239.64441
263,2.183,-266.32654,462.36096,1266.67126,-376.15311,617.6618,1240.38721
264,2.192,-274.52603,462.96527,1268.67322,-384.93842,618.29529,1241.59509
265,2.2,-281.00647,462.59628,1269.26404,-391.82761,617.75476,1241.83069
266,2.208,-289.69455,462.00238,1269.94019,-400.33896,617.91705,1243.62659
267,2.217,-296.79736,463.68594,1271.67163,-407.20258,617.203,1244.23608
268,2.225,-304.70999,462.90659,1272.26282,-414.94199,617.73547,1244.33704
269,2.233,-312.61948,461.75378,1273.49768,-422.05667,617.33527,1245.65869
270,2.242,-318.91016,461.79007,1273.77917,-429.82959,619.26172,1246.18188
271,2.25,-325.7923,462.9722,1275.98181,-437.12369,618.46765,1247.30762
272,2.258,-333.34555,462.94086,1277.10999,-445.04166,619.3374,1248.71399
273,2.267,-340.85611,462.17401,1278.19604,-451.87137,619.02026,1248.83862
274,2.275,-348.58572,460.22702,1279.76025,-459.23465,619.54846,1250.66943
275,2.283,-354.68423,461.56305,1280.1322,-466.06818,619.60718,1250.61475
276,2.292,-362.56287,462.66324,1280.37341,-472.09579,619.61383,1250.77039
277,2.3,-369.50723,462.1358,1281.25049,-479.9295,619.91492,1252.47974
278,2.308,-374.96561,461.4758,1281.68298,-486.12927,619.38525,1253.10645
279,2.317,-382.55948,460.53253,1282.48352,-493.41049,619.90381,1252.66345
280,2.325,-389.05313,461.5806,1282.50781,-500.4874,620.0163,1253.67737
281,2.333,-395.44775,462.19012,1282.64746,-506.01785,620.77869,1254.00635
282,2.342,-404.13287,461.75381,1283.82214,-511.69751,622.02991,1254.27832
283,2.35,-409.68799,461.04309,1283.39832,-518.93317,622.08679,1253.66138
284,2.358,-417.13159,460.70535,1282.85437,-526.29926,623.29449,1253.33069
285,2.367,-425.02667,462.93912,1282.88098,-531.82318,622.74329,1253.78711
286,2.375,-431.18173,462.59161,1283.87195,-537.24554,622.77185,1253.73718
287,2.383,-437.56894,462.56824,1282.6969,-544.99762,623.46393,1253.09753
288,2.392,-443.21869,461.85953,1282.58984,-551.26099,624.34222,1252.64099
289,2.4,-452.44058,462.65979,1282.1178,-557.12207,624.87207,1252.67029
290,2.408,-459.20026,463.13272,1281.63416,-564.52423,625.04303,1252.58936
291,2.417,-466.89612,463.58578,1282.36584,-572.11908,625.47906,1252.8324
292,2.425,-473.59616,463.16486,1281.55066,-577.3728,626.32324,1251.97583
293,2.433,-481.48618,464.23029,1281.88062,-582.83246,625.93219,1252.01575
294,2.442,-488.19278,465.24582,1279.83545,-592.24103,626.6651,1250.36328
295,2.45,-495.20563,464.48114,1279.44348,-597.61572,627.10516,1250.58264
296,2.458,-502.60529,466.90094,1279.6665,-605.46527,628.5661,1249.85254
297,2.467,-510.04385,466.21292,1278.93201,-613.22693,629.16241,1249.43823
298,2.475,-518.46832,466.84964,1276.9176,-619.00409,628.86737,1248.96667
299,2.483,-526.14093,468.27811,1277.73828,-626.85773,628.88263,1247.94141
300,2.492,-533.3891,469.41739,1277.22827,-633.8457,631.49188,1247.86475
301,2.5,-540.99878,469.29794,1276.73022,-641.65717,632.06427,1245.53198
302,2.508,-548.73279,470.98111,1274.63538,-648.63531,632.78076,1245.91846
303,2.517,-555.88196,471.5968,1273.91077,-655.36987,633.68536,1244.50464
304,2.525,-563.38544,472.25992,1273.12732,-664.21387,635.15753,1243.41174
305,2.533,-571.98041,473.73715,1271.32043,-670.24365,635.84094,1242.97229
306,2.542,-580.21777,474.15948,1270.1814,-679.53357,636.84058,1241.5144
307,2.55,-587.047,474.88687,1268.28333,-685.80359,638.48499,1240.40417
308,2.558,-595.69653,477.74353,1267.40564,-694.61279,639.87695,1238.82434
309,2.567,-603.19897,477.46457,1266.19568,-701.5849,640.5188,1237.39209
310,2.575,-611.14679,479.63879,1265.28442,-709.87939,642.90271,1236.28467
311,2.583,-618.30725,481.02365,1263.06958,-717.24146,642.77155,1234.35034
312,2.592,-626.83478,481.23541,1262.29565,-725.92102,645.27753,1233.80579
313,2.6,-634.95483,484.13431,1260.91211,-732.90369,645.87799,1231.3645
314,2.608,-643.98236,485.20169,1259.08374,-741.84796,648.23584,1230.93005
315,2.617,-652.55664,486.06439,1258.22717,-750.17578,649.66943,1228.4491
316,2.625,-660.12952,487.63431,1256.83191,-757.32825,650.83582,1227.24487
317,2.633,-667.97662,488.58926,1255.03015,-766.61499,653.49524,1225.67163
318,2.642,-677.01013,490.44803,1254.68213,-773.23877,654.30566,1224.17261
319,2.65,-685.65924,493.23465,1252.54614,-782.27448,656.60425,1222.21899
320,2.658,-692.88715,496.22321,1250.91064,-789.1615,657.40167,1221.52319
321,2.667,-702.36194,496.93207,1250.88086,-798.19098,660.00043,1219.74609
322,2.675,-710.49719,500.52884,1249.58801,-805.93439,661.11682,1218.7478
323,2.683,-719.00507,500.33331,1250.76465,-814.72827,663.09674,1218.02661
324,2.692,-726.80371,504.05832,1251.81616,-824.3678,664.71832,1217.96289
325,2.7,-735.39252,503.2103,1250.48401,-831.53326,665.48499,1217.50452
326,2.708,-742.92084,506.332,1251.11475,-840.74445,667.85382,1217.7655
327,2.717,-751.0025,507.49579,1252.26221,-847.40381,668.79449,1216.72485
328,2.725,-758.74005,509.20688,1252.69751,-856.82043,671.61523,1217.01721
329,2.733,-767.94653,511.17715,1253.26489,-863.78748,672.19873,1217.36267
330,2.742,-775.44916,512.09448,1254.67126,-874.24097,674.30322,1218.05957
331,2.75,-784.20929,512.69238,1255.18457,-880.54022,675.05756,1218.63953
332,2.758,-792.1228,515.29395,1257.22815,-891.38391,677.25159,1218.38342
333,2.767,-799.38129,514.82208,1257.98364,-896.94275,676.70764,1219.31201
334,2.775,-808.75311,517.36682,1258.8291,-906.60168,679.62909,1219.98132
335,2.783,-815.95001,517.82648,1258.64587,-913.79352,680.42664,1220.02759
336,2.792,-825.85876,520.83978,1259.96631,-922.33179,682.15863,1220.68347
337,2.8,-832.34637,521.19696,1260.12952,-930.74768,684.24133,1221.23486
338,2.808,-837.06897,524.06738,1261.29907,-937.60022,685.63586,1222.37842
339,2.817,-846.22992,526.7384,1262.81897,-946.46118,687.65674,1222.08887
340,2.825,-853.60785,527.19971,1262.63696,-954.95123,687.88037,1222.82959
341,2.833,-859.91119,526.57245,1263.79016,-962.16711,689.20563,1222.67004
342,2.842,-867.79138,530.53601,1265.15601,-970.08063,689.89417,1223.05396
343,2.85,-876.01111,530.58508,1265.81775,-979.39832,691.7619,1224.30212
344,2.858,-882.151,531.35419,1266.50806,-986.16003,693.03546,1224.60352
345,2.867,-888.50159,531.6405,1267.89624,-994.72565,694.54926,1224.57397
346,2.875,-894.58142,533.33044,1269.43921,-1000.90833,694.3219,1226.40393
347,2.883,-904.03552,533.00299,1269.01392,-1007.95618,695.06427,1226.23804
348,2.892,-911.2995,535.72528,1270.57727,-1016.98071,696.87537,1226.67236
349,2.9,-918.00629,536.33551,1272.05896,-1023.65076,697.45667,1227.32263
350,2.908,-924.04633,537.07678,1272.31665,-1031.71997,698.72894,1228.91907
351,2.917,-929.65863,538.01599,1272.46741,-1039.03613,699.27875,1228.88794
352,2.925,-935.13947,540.75446,1272.82495,-1046.25366,700.59833,1229.58521
