Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
104,0.858,907.17371,583.61255,1057.2865
105,0.867,897.49426,580.93945,1059.03906
106,0.875,887.01459,578.88623,1057.75928
107,0.883,883.60498,577.97321,1058.04333
108,0.892,875.65527,576.3418,1058.52295
109,0.9,870.87012,575.4668,1059.14453
110,0.908,863.36926,571.40369,1063.99365
111,0.917,855.08514,569.87054,1064.04773
112,0.925,847.40137,567.52716,1064.99304
113,0.933,841.02008,565.80841,1066.14978
114,0.942,833.12225,562.82086,1066.87854
115,0.95,825.3197,560.81287,1068.67859
116,0.958,818.98621,560.52509,1069.35425
117,0.967,811.78351,557.99194,1070.21033
118,0.975,805.15735,556.66614,1071.81689
119,0.983,798.98926,555.73022,1072.03809
120,0.992,792.50513,553.3927,1072.43335
121,1,785.13007,551.36639,1074.25171
122,1.008,778.93494,550.47162,1074.39514
123,1.017,772.17706,548.7074,1075.74902
124,1.025,765.86755,547.09784,1076.96912
125,1.033,758.69861,546.43835,1076.79248
126,1.042,753.18481,545.04889,1077.96533
127,1.05,747.44812,544.8205,1079.56531
128,1.058,741.75824,543.31555,1080.57214
129,1.067,735.71692,542.33301,1080.83179
130,1.075,728.36371,541.83685,1082.69409
131,1.083,724.8045,541.31256,1083.92578
132,1.092,719.30011,540.09015,1084.91833
133,1.1,711.88989,540.06409,1086.52344
134,1.108,706.85535,540.24518,1086.51929
135,1.117,702.35571,540.02374,1086.64001
136,1.125,696.22577,538.62158,1089.08887
137,1.133,691.3194,539.05475,1088.09631
138,1.142,687.88068,537.16479,1089.05566
139,1.15,680.495,537.96198,1089.46387
140,1.158,674.04248,537.185,1089.52454
141,1.167,666.5802,537.58533,1089.5022
142,1.175,659.70068,537.72607,1089.60168
143,1.183,653.5838,538.26196,1088.86243
144,1.192,645.08844,537.77625,1089.27625
145,1.2,645.72388,537.86816,1089.54468
146,1.208,640.19543,538.63312,1089.13293
147,1.217,634.99982,537.42029,1089.20178
148,1.225,628.91711,535.78778,1089.28943
149,1.233,623.42731,536.62683,1088.17957
150,1.242,616.46008,537.52582,1087.94519
151,1.25,610.84961,535.91528,1088.00476
152,1.258,604.02283,536.11798,1086.78247
153,1.267,599.67108,537.409,1085.40894
154,1.275,592.40338,536.61035,1084.78613
155,1.283,585.32916,536.56,1084.55957
156,1.292,577.63055,537.48071,1083.90625
157,1.3,572.59479,536.21185,1083.19373
158,1.308,563.99097,537.3302,1081.86865
159,1.317,557.80249,537.00061,1080.90051
160,1.325,551.37671,536.66467,1080.4491
161,1.333,544.41229,537.92993,1078.79236
162,1.342,537.92529,537.48901,1077.94348
163,1.35,530.22156,538.75891,1076.81262
164,1.358,522.00226,539.40503,1075.25195
165,1.367,514.99445,539.52679,1073.73779
166,1.375,507.59482,540.75342,1071.38489
167,1.383,501.86264,539.44312,1070.69861
168,1.392,492.29956,541.90723,1069.42249
169,1.4,484.95456,541.33466,1068.38281
170,1.408,477.67621,541.7334,1066.5437
171,1.417,469.00943,542.17255,1065.43933
172,1.425,460.36261,542.74921,1063.67053
173,1.433,452.60742,541.97363,1062.86499
174,1.442,443.22128,542.14264,1060.14075
175,1.45,434.06482,544.01202,1059.95996
176,1.458,426.2709,543.03986,1060.14539
177,1.467,416.95978,543.12146,1058.13538
178,1.475,408.00165,543.66125,1057.58606
179,1.483,399.64694,543.46759,1056.53162
180,1.492,390.35416,543.84802,1055.81641
181,1.5,382.64209,543.7702,1055.79041
182,1.508,373.67902,544.53113,1055.48926
183,1.517,362.23587,544.4837,1055.97327
184,1.525,356.04575,542.62726,1057.42896
185,1.533,345.75858,544.30432,1057.23547
186,1.542,338.10513,543.96307,1057.68994
187,1.55,327.48257,546.02692,1058.5415
188,1.558,319.84708,544.5415,1059.31921
189,1.567,309.11215,546.67072,1060.63
190,1.575,301.61234,546.79901,1060.91882
191,1.583,292.51538,548.17596,1061.63708
192,1.592,282.69415,550.56091,1061.61206
193,1.6,274.80075,552.60077,1062.08777
194,1.608,265.87955,553.31763,1063.0011
195,1.617,258.78925,553.70355,1063.4856
196,1.625,249.78116,556.42615,1064.51233
197,1.633,241.33107,557.63763,1064.33252
198,1.642,232.95566,557.89447,1064.54028
199,1.65,225.41171,560.52435,1065.55432
200,1.658,217.59892,560.8609,1064.89587
201,1.667,207.89078,562.61865,1064.94641
202,1.675,197.73589,565.86078,1065.41748
203,1.683,190.46495,565.85242,1066.41113
204,1.692,181.49498,568.35797,1067.07361
205,1.7,172.5511,567.90619,1067.52039
206,1.708,163.56631,571.0625,1067.69421
207,1.717,155.51472,571.1272,1068.53271
208,1.725,145.90689,572.37469,1069.53381
209,1.733,137.08725,573.18951,1068.75452
210,1.742,127.40524,574.13477,1069.50146
211,1.75,119.9297,575.80164,1070.28125
212,1.758,111.23978,576.47461,1070.45032
213,1.767,101.51354,576.88873,1070.48352
214,1.775,92.9236,578.81165,1069.76208
215,1.783,83.86642,578.90479,1069.95581
216,1.792,75.25614,581.10535,1069.27368
217,1.8,66.80247,580.48981,1069.13098
218,1.808,56.85376,582.80609,1068.7356
219,1.817,49.15569,583.91742,1068.6366
220,1.825,40.16683,585.38715,1067.31299
221,1.833,31.44862,585.68927,1066.72192
222,1.842,21.64233,586.57648,1066.06714
223,1.85,13.45285,588.16431,1065.70459
224,1.858,4.95711,588.30206,1065.40161
225,1.867,-4.64223,589.41705,1064.23499
226,1.875,-13.48822,591.0426,1062.91211
227,1.883,-22.62506,591.52521,1062.60669
228,1.892,-30.6841,592.01892,1061.90479
229,1.9,-41.00388,593.98639,1060.72534
230,1.908,-50.12194,593.01538,1060.41284
231,1.917,-58.33577,594.42627,1059.2749
232,1.925,-67.81413,594.883,1057.4303
233,1.933,-76.71262,595.48773,1057.9613
234,1.942,-86.06866,596.47198,1056.95374
235,1.95,-94.5545,595.96844,1056.03271
236,1.958,-104.64584,597.24329,1055.0907
237,1.967,-113.15576,595.77063,1055.13623
238,1.975,-122.37627,596.43573,1054.11377
239,1.983,-131.49226,597.50061,1053.6792
240,1.992,-140.07951,596.61536,1053.47046
241,2,-148.53,595.83612,1053.43506
242,2.008,-157.76059,595.80817,1053.92041
243,2.017,-165.86081,595.09412,1053.16821
244,2.025,-175.13867,594.13409,1053.33801
245,2.033,-182.76601,594.85443,1052.95825
246,2.042,-191.59348,592.98669,1053.39771
247,2.05,-200.46809,593.35327,1053.2749
248,2.058,-208.78854,592.79346,1053.94043
249,2.067,-217.52364,592.03564,1053.86926
250,2.075,-225.7641,590.78204,1054.60083
251,2.083,-233.41222,590.16071,1055.521
252,2.092,-241.8723,589.18231,1055.72119
253,2.1,-250.16441,589.16998,1056.99353
254,2.108,-257.21643,589.46204,1058.5415
255,2.117,-266.3439,589.14185,1059.70984
256,2.125,-274.30762,586.45642,1060.06201
257,2.133,-281.02609,586.56622,1062.39673
258,2.142,-288.30325,587.79059,1063.52466
259,2.15,-296.85733,586.3714,1064.92932
260,2.158,-304.49115,586.03174,1065.16394
261,2.167,-311.0354,587.24133,1066.59351
262,2.175,-318.8381,587.6095,1067.06287
263,2.183,-325.0491,586.63977,1068.13147
264,2.192,-332.38437,586.45978,1069.453
265,2.2,-340.57022,587.26904,1070.01245
266,2.208,-346.92877,588.38403,1071.26538
267,2.217,-353.00458,588.09564,1072.48547
268,2.225,-361.39453,587.40338,1072.78235
269,2.233,-366.1539,588.86066,1073.50684
270,2.242,-375.39752,588.54382,1074.86511
271,2.25,-383.09393,588.0083,1076.04773
272,2.258,-388.24307,588.60333,1076.3905
273,2.267,-395.34991,587.67175,1077.94202
274,2.275,-401.2905,589.56567,1079.57178
275,2.283,-409.14539,588.05267,1080.14258
276,2.292,-414.67554,589.37225,1079.97083
277,2.3,-420.78171,589.33124,1081.31873
278,2.308,-427.25696,590.44672,1082.63379
279,2.317,-433.26755,589.83148,1083.04248
280,2.325,-440.54709,590.93591,1082.98071
281,2.333,-446.23624,591.35791,1083.54224
282,2.342,-452.78912,590.98071,1083.32727
283,2.35,-459.02432,591.55896,1083.36841
284,2.358,-466.35098,592.19885,1083.54431
285,2.367,-472.49985,592.85687,1082.34436
286,2.375,-477.45154,592.70142,1082.93225
287,2.383,-484.92874,594.26849,1082.3772
288,2.392,-491.51495,593.00989,1083.18823
289,2.4,-497.55164,594.31738,1082.78784
290,2.408,-505.06851,594.17255,1082.47717
291,2.417,-511.97858,594.15521,1082.20117
292,2.425,-518.69055,593.83698,1080.86755
293,2.433,-523.58234,594.48346,1080.91272
294,2.442,-531.49567,595.38507,1081.08704
295,2.45,-538.65576,595.78802,1080.94702
296,2.458,-545.90308,595.3714,1081.20117
297,2.467,-551.29401,596.95239,1078.96106
298,2.475,-559.77264,595.59601,1078.10596
299,2.483,-566.11707,597.91217,1079.09668
300,2.492,-573.61694,597.20697,1077.96497
301,2.5,-581.07483,598.1795,1076.36914
302,2.508,-587.8634,601.11481,1075.78345
303,2.517,-594.49469,599.33527,1075.3075
304,2.525,-601.99103,601.828,1074.81299
305,2.533,-609.77429,603.02582,1073.26343
306,2.542,-617.65112,603.98602,1071.28784
307,2.55,-625.15735,605.00397,1070.11719
308,2.558,-633.05829,606.34869,1069.72473
309,2.567,-639.72003,607.16278,1068.82544
310,2.575,-647.0163,610.11285,1067.74329
311,2.583,-654.81836,610.37201,1065.78406
312,2.592,-664.45752,610.18585,1065.03906
313,2.6,-670.37897,612.87756,1062.3501
314,2.608,-680.06848,613.58313,1062.28699
315,2.617,-688.87366,613.62439,1060.6554
316,2.625,-697.24896,615.95905,1059.08472
317,2.633,-704.50977,616.64185,1058.21753
318,2.642,-712.13641,618.18762,1056.2019
319,2.65,-719.51422,618.33459,1054.13074
320,2.658,-729.41254,620.48877,1052.99548
321,2.667,-737.41235,620.24854,1051.86768
322,2.675,-745.41254,621.29346,1050.70288
323,2.683,-755.46307,624.11871,1050.17822
324,2.692,-761.55359,623.33148,1049.49255
325,2.7,-771.74121,624.03473,1048.90198
326,2.708,-777.47333,626.69952,1050.12805
327,2.717,-788.39746,626.0285,1049.0448
328,2.725,-797.02155,625.94775,1049.39807
329,2.733,-805.36108,627.7887,1049.31909
330,2.742,-813.55371,628.26685,1049.97144
331,2.75,-820.8183,630.64795,1050.77698
332,2.758,-829.33557,629.69299,1051.63965
333,2.767,-837.72186,633.51941,1051.55432
334,2.775,-846.0556,633.07086,1053.45447
335,2.783,-853.1803,636.32275,1053.8855
336,2.792,-861.96515,636.47577,1054.52991
337,2.8,-868.00433,637.64734,1054.93188
338,2.808,-878.64905,639.38391,1056.79907
339,2.817,-884.57593,641.84833,1056.56348
340,2.825,-893.7691,641.44006,1056.84656
341,2.833,-898.80957,644.05975,1057.35815
342,2.842,-906.4845,646.79681,1058.6322
343,2.85,-914.94415,646.37756,1058.27075
344,2.858,-921.56555,649.39661,1058.22339
345,2.867,-928.88208,649.74707,1058.82336
346,2.875,-935.91534,650.28955,1059.80115
347,2.883,-942.53674,652.94647,1060.45288
348,2.892,-951.70111,654.08557,1060.92712
349,2.9,-956.58929,655.26044,1061.30212
350,2.908,-966.73987,655.74658,1062.49902
351,2.917,-972.37982,657.77747,1063.68701
352,2.925,-979.38538,657.2608,1063.8866
353,2.933,-986.74658,658.25397,1064.64319
354,2.942,-992.76709,659.82214,1065.42603
355,2.95,-1003.03009,661.97412,1067.08215
356,2.958,-1008.06635,662.5105,1067.20789
357,2.967,-1017.31573,662.24921,1066.80798
358,2.975,-1020.99457,666.3501,1066.59375
359,2.983,-1029.4187,666.19879,1067.5802
360,2.992,-1037.27502,666.30182,1068.51147
361,3,-1040.82117,665.84265,1067.30396
362,3.008,-1054.17761,669.88855,1066.79993
363,3.017,-1056.27539,670.29926,1066.73975
364,3.025,-1065.17273,670.25482,1065.09534
365,3.033,-1071.3927,670.48535,1065.71936
366,3.042,-1077.55957,671.80713,1066.44543
367,3.05,-1089.75806,674.60437,1067.59802
368,3.058,-1093.76001,673.229,1065.58179
369,3.067,-1102.11719,673.13928,1066.64453
370,3.075,-1106.28662,674.35248,1065.10925
371,3.083,-1117.17224,674.32629,1063.30286
372,3.092,-1122.64307,677.10248,1062.92419
373,3.1,-1132.84998,676.45129,1063.47485
374,3.108,-1134.61597,676.38721,1063.63879
375,3.117,-1148.00085,676.1134,1060.89075
376,3.125,-1154.89697,679.85632,1060.6676
377,3.133,-1163.16357,678.83734,1059.44788
378,3.142,-1171.21802,680.27289,1060.03748
379,3.15,-1174.63147,679.61676,1059.5332
380,3.158,-1180.89404,678.63831,1060.302
381,3.167,-1197.84497,681.3349,1058.15955
382,3.175,-1201.70422,682.12622,1057.17468
383,3.183,-1211.21655,679.0799,1056.70447
384,3.192,-1217.4259,681.70392,1056.67419
385,3.2,-1225.11877,678.97406,1056.70032
386,3.208,-1229.39221,678.41602,1056.26221
387,3.217,-1240.2666,679.31427,1056.2428
388,3.225,-1247.38293,678.1059,1056.28516
389,3.233,-1255.22339,677.35834,1054.15967
390,3.242,-1260.99036,675.81665,1052.10608
391,3.25,-1271.44714,678.87549,1057.5603
392,3.258,-1283.70178,678.63824,1055.45032
393,3.267,-1292.08276,679.98651,1055.12866
394,3.275,-1299.46118,677.68329,1055.65454
395,3.283,-1305.29956,676.49567,1056.4447
396,3.292,-1313.11755,676.48376,1057.10388
397,3.3,-1320.95447,676.47278,1057.7655
398,3.308,-1327.50391,675.11475,1057.89429
399,3.317,-1337.62891,673.492,1059.01941
400,3.325,-1347.64319,673.11664,1061.24182
401,3.333,-1352.39575,672.51862,1061.20068
402,3.342,-1360.39868,671.21375,1062.00488
