Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
19,0.15,1522.09436,262.45566,1406.49634,1552.5835,527.44098,1421.0387,1589.23755,179.9377,1441.44568
20,0.158,1514.34827,262.49652,1405.11646,1545.71375,528.69391,1419.9585,1584.04504,180.1739,1441.98132
21,0.167,1507.71936,262.66498,1404.45654,1538.4718,529.80139,1419.22021,1575.26868,178.97151,1440.49512
22,0.175,1499.37512,263.89111,1403.35144,1531.26868,531.04877,1417.18604,1568.06238,180.03352,1438.54456
23,0.183,1491.44727,264.62909,1402.40991,1524.24512,531.45184,1415.31726,1561.53235,181.57329,1438.28027
24,0.192,1483.88354,266.36819,1401.62793,1517.46716,531.43701,1413.52563,1552.01074,181.25896,1436.88965
25,0.2,1477.40332,266.41116,1400.62683,1509.79187,532.78717,1412.81396,1544.85742,183.26004,1436.21631
26,0.208,1469.70361,267.28229,1399.85852,1502.71936,533.16144,1411.53223,1537.79382,184.34779,1436.12988
27,0.217,1460.42712,267.27643,1398.46741,1494.97327,534.7392,1409.29651,1528.75732,183.96552,1434.63281
28,0.225,1452.802,268.96991,1398.43176,1487.37109,535.52808,1407.88184,1521.93152,186.75323,1434.37537
29,0.233,1446.40527,269.81665,1398.44812,1479.55481,536.61786,1406.83887,1514.24402,187.38831,1433.23193
30,0.242,1438.39343,272.07123,1397.45129,1472.8634,538.14075,1405.14905,1505.1637,187.58521,1433.63489
31,0.25,1428.65503,272.00684,1398.13904,1465.57324,539.12701,1405.28674,1496.72498,189.31543,1433.48804
32,0.258,1420.69397,273.07458,1397.07837,1458.18469,540.04053,1403.46082,1489.18115,190.19122,1432.90576
33,0.267,1413.26099,273.53357,1396.95508,1449.9718,541.54932,1403.66101,1480.97131,191.31654,1431.25317
34,0.275,1404.59521,275.07108,1396.47693,1440.6377,542.354,1401.90771,1474.48206,193.99205,1431.41614
35,0.283,1396.16211,277.7338,1396.8656,1434.9502,544.32697,1401.77063,1464.56909,193.34142,1431.00281
36,0.292,1387.06458,278.39111,1397.87634,1426.02283,545.28894,1401.5094,1456.37402,194.71539,1432.60742
37,0.3,1378.62195,279.3772,1397.61572,1416.91785,546.44012,1400.72949,1447.99194,195.77641,1432.49304
38,0.308,1369.44812,281.37698,1398.15466,1408.82739,547.72241,1401.10828,1439.65906,196.99799,1433.04358
39,0.317,1361.02905,282.27707,1398.48389,1401.53223,549.57031,1401.92224,1431.94434,199.49873,1434.34058
40,0.325,1351.75903,284.01782,1399.53833,1391.54675,549.72888,1401.78381,1421.03186,199.14,1435.21985
41,0.333,1343.65186,285.84921,1401.93079,1384.42102,551.23676,1402.41016,1412.50085,201.76497,1436.96338
42,0.342,1334.26245,286.15518,1402.3988,1375.26416,552.54889,1403.58923,1403.74585,202.19746,1437.35461
43,0.35,1326.19824,288.8187,1402.88257,1367.93311,554.75635,1403.68921,1394.52588,203.18814,1439.62598
44,0.358,1317.49951,289.7338,1404.08569,1358.6333,556.74121,1404.17725,1387.00464,206.86626,1441.1532
45,0.367,1309.17004,291.81964,1406.30591,1350.65491,558.8844,1405.20007,1378.69995,207.20378,1441.7019
46,0.375,1301.87048,293.306,1407.06531,1341.39404,558.92297,1406.14099,1370.98254,207.92712,1443.86768
47,0.383,1292.8158,293.49957,1409.23242,1333.68066,559.57813,1406.90759,1362.63257,210.00385,1445.08838
48,0.392,1285.00012,295.05286,1410.04626,1325.31702,560.70715,1407.62854,1354.37073,210.89938,1446.90051
49,0.4,1276.85559,298.25418,1411.26782,1315.73584,562.17236,1408.01294,1346.23193,212.99017,1448.02698
50,0.408,1269.47876,297.71341,1412.11792,1307.86377,563.69666,1409.05798,1339.50195,214.3468,1450.05896
51,0.417,1261.07971,299.67212,1414.3103,1299.06555,564.81555,1409.07227,1331.47058,215.15945,1450.87549
52,0.425,1254.19629,299.99335,1414.98706,1291.45776,565.5321,1409.12061,1323.73401,215.65236,1452.62817
53,0.433,1247.88416,300.32474,1414.7074,1282.80786,566.37628,1411.20959,1317.48828,216.99811,1453.82727
54,0.442,1238.66968,301.90784,1416.10034,1273.7135,566.50421,1411.07996,1308.31604,217.37921,1454.57922
55,0.45,1231.27454,301.54471,1417.06433,1267.00098,567.15692,1411.3418,1302.64233,219.3224,1455.81763
56,0.458,1224.83301,302.39404,1418.1062,1258.85303,567.26257,1410.64929,1293.50842,219.05861,1457.07043
57,0.467,1216.65454,301.42731,1418.76794,1251.13892,568.80646,1412.4082,1286.77673,220.46632,1459.17383
58,0.475,1209.6582,303.10968,1420.16455,1243.10217,568.26056,1412.56873,1281.2478,221.5022,1459.44678
59,0.483,1201.64551,302.8244,1420.8042,1234.29041,568.25745,1412.93884,1273.39624,220.43867,1459.57739
60,0.492,1194.37,301.63397,1421.81201,1227.20105,569.69763,1414.0249,1267.60718,221.48669,1461.09399
61,0.5,1189.15417,302.40689,1422.224,1219.44397,568.06256,1414.68152,1260.94946,221.31171,1462.02429
62,0.508,1181.45581,302.50449,1423.13318,1212.68835,569.50964,1414.58984,1254.42651,220.78015,1462.09399
63,0.517,1175.37598,302.52197,1424.52148,1203.58521,570.70129,1415.46509,1246.33618,222.17586,1464.22839
64,0.525,1167.92749,303.30444,1424.7926,1195.8147,569.44592,1417.47986,1239.08398,222.30464,1464.54272
65,0.533,1161.78162,302.93793,1425.22253,1188.56897,570.54071,1416.61682,1232.15771,223.81082,1464.76892
66,0.542,1154.13892,303.22589,1426.67188,1180.89612,569.37427,1417.0083,1227.45654,223.58284,1465.88843
67,0.55,1147.40369,302.05426,1427.47034,1174.28101,570.4718,1417.69788,1220.90479,222.79797,1466.73157
68,0.558,1141.40491,302.95435,1427.55383,1166.44409,569.01141,1418.64966,1214.09216,224.24106,1466.48987
69,0.567,1134.09668,300.94745,1428.33765,1158.10693,570.90063,1419.09778,1206.17749,223.0788,1467.44812
70,0.575,1127.55505,303.95505,1428.76184,1151.14795,569.06458,1419.05005,1199.92505,224.56548,1468.42944
71,0.583,1119.68311,300.78223,1429.30786,1143.20764,569.94696,1418.52466,1191.82446,224.79427,1468.4906
72,0.592,1113.06042,302.85806,1429.06506,1135.65466,568.65637,1418.54785,1187.74768,223.91515,1467.62915
73,0.6,1104.61438,300.99371,1428.75562,1127.91199,569.84229,1418.01306,1181.13843,223.91016,1467.23328
74,0.608,1098.55713,302.46722,1429.12488,1120.00476,568.51642,1418.19397,1172.63647,224.07472,1467.3783
75,0.617,1091.00305,301.00876,1427.96228,1111.61499,569.59729,1418.36853,1165.60608,223.25175,1466.70618
76,0.625,1084.38623,301.34912,1427.85449,1104.86365,567.85229,1417.66418,1158.91553,223.76122,1466.44446
77,0.633,1077.01929,301.71548,1426.93225,1096.41284,569.28638,1417.12097,1153.12695,224.5751,1465.91687
78,0.642,1070.50769,300.50226,1426.42615,1087.64429,568.11707,1416.51721,1148.15796,223.50548,1465.34998
79,0.65,1062.32629,300.66226,1425.35425,1079.60046,569.12573,1417.0282,1140.4292,222.8029,1463.54236
80,0.658,1055.45386,300.51266,1425.62244,1073.25366,567.09021,1415.73193,1133.45068,223.1329,1462.85706
81,0.667,1047.36218,298.65054,1424.05847,1065.2052,568.16058,1415.0293,1125.65918,223.58952,1461.65991
82,0.675,1039.80273,297.52258,1424.22217,1056.47742,566.65289,1414.19739,1118.56372,223.4523,1461.24023
83,0.683,1032.19275,297.34726,1422.59595,1048.35144,565.14093,1413.32837,1111.52966,222.75835,1460.86792
84,0.692,1024.70618,296.65805,1422.03198,1040.72107,565.89679,1412.19763,1104.16235,220.58916,1460.11719
85,0.7,1018.38251,296.03088,1420.6554,1033.45117,563.76172,1411.30542,1096.10632,220.57466,1458.4231
86,0.708,1010.34314,296.48755,1420.46973,1024.62036,564.58539,1410.91919,1089.39099,219.77985,1457.62329
87,0.717,1003.66986,294.7692,1419.302,1017.65387,563.5119,1410.03101,1081.65039,218.68257,1456.95398
88,0.725,994.97211,293.62891,1417.92542,1009.76227,562.01282,1408.8103,1075.5658,219.48535,1455.53418
89,0.733,987.74078,293.0162,1416.99841,1002.07996,561.0625,1408.47607,1066.84119,217.84186,1454.6604
90,0.742,980.90936,292.30927,1416.78699,994.01489,560.04657,1408.13281,1060.12427,216.17427,1452.97595
91,0.75,972.28693,292.02512,1416.03247,986.42706,559.94098,1407.09961,1053.88696,215.8047,1452.0531
92,0.758,964.01764,288.69989,1416.18127,978.99054,558.35645,1406.83582,1046.14355,214.64217,1450.97107
93,0.767,957.56995,287.65836,1414.61926,970.75519,557.80719,1406.71423,1038.1886,213.12379,1449.65076
94,0.775,949.44855,287.11414,1413.54395,963.54352,556.3609,1406.01892,1029.33801,211.02274,1448.05542
95,0.783,941.88763,285.14221,1413.17102,955.2392,555.39819,1406.52771,1022.98883,210.38875,1447.48242
96,0.792,936.93805,286.09634,1413.22656,946.93347,553.7168,1405.74084,1014.21582,209.32918,1446.8833
97,0.8,928.01526,284.55301,1411.86658,939.03131,553.35547,1405.94446,1007.93829,207.80972,1445.62769
98,0.808,918.13489,280.92758,1411.67786,931.43408,551.30139,1405.22437,999.83441,207.60371,1445.30664
99,0.817,910.16345,280.01202,1411.20374,921.83997,549.41443,1405.53857,992.47998,204.08299,1444.89465
100,0.825,901.88763,277.14288,1410.57068,913.86353,548.78516,1405.60254,984.51019,203.16481,1443.44397
101,0.833,896.31763,277.93753,1410.21387,905.37158,545.68616,1405.58191,976.45648,202.24062,1443.34363
102,0.842,887.6615,276.12759,1410.11646,898.30151,545.289,1406.54382,968.50378,201.33328,1441.83228
103,0.85,878.8493,273.62704,1409.59119,889.91956,542.53809,1406.8689,959.95618,198.91476,1442.35364
104,0.858,870.46027,270.8002,1409.98401,881.33411,540.81195,1407.03296,952.14429,197.08955,1441.97815
105,0.867,862.60724,269.82339,1410.27332,873.49701,540.19073,1406.73535,944.27258,195.12122,1442.25867
106,0.875,854.76111,268.63724,1410.79248,865.63721,538.78912,1407.03955,935.21808,192.5141,1442.21436
107,0.883,846.03381,265.91138,1410.98682,857.0401,535.86035,1408.70471,926.15564,190.38713,1441.34485
108,0.892,837.95367,265.11453,1410.36462,848.36029,533.48944,1408.36841,918.74109,189.60217,1441.73547
109,0.9,829.24329,263.5018,1411.36426,840.62952,532.33319,1410.46729,909.72595,187.63431,1441.96948
110,0.908,820.867,263.13953,1411.75439,831.94617,531.36499,1410.81812,900.64496,185.35272,1442.13928
111,0.917,811.25049,259.80927,1411.50574,824.08344,529.31317,1412.18677,893.12518,183.45491,1443.09558
112,0.925,805.30554,258.81851,1412.41895,816.4361,527.94952,1413.57629,883.61603,182.57333,1442.50977
113,0.933,795.55383,257.70996,1411.96228,807.93683,527.1239,1414.40161,876.42444,180.83353,1443.76355
114,0.942,787.78754,254.98639,1412.69556,799.33752,526.33521,1415.77527,867.6167,179.33945,1443.72839
115,0.95,779.40082,254.31537,1414.01038,791.53595,524.84656,1416.65674,858.69177,177.86099,1443.83826
116,0.958,771.12561,253.71294,1413.76929,783.43939,523.13647,1417.29504,850.87842,176.58455,1444.79663
117,0.967,763.78412,253.43697,1414.40051,775.789,521.65558,1418.75037,842.32416,175.9649,1445.41711
118,0.975,754.90527,250.71803,1414.65991,767.45477,521.42761,1419.77649,834.17139,174.73526,1445.37219
119,0.983,745.70929,248.85928,1415.39026,759.4436,520.39935,1420.67175,825.85449,173.36914,1446.1936
120,0.992,737.51941,249.31561,1416.31812,751.80627,519.14862,1421.51318,817.96332,172.1629,1446.51514
121,1,729.66656,249.93152,1416.17554,744.97845,518.05194,1422.53088,809.13562,171.12302,1447.75623
122,1.008,723.01617,248.93193,1416.33813,737.80865,517.28894,1423.44397,801.42438,170.36844,1448.65393
123,1.017,714.47217,246.25996,1418.46521,729.12457,516.32172,1424.60596,792.7326,169.21423,1449.17041
124,1.025,707.36182,246.41162,1418.22485,722.94183,515.96405,1424.69373,784.92804,169.2953,1449.45825
125,1.033,698.64722,245.74284,1419.6073,715.45697,514.23688,1425.84595,776.21979,167.59688,1451.25781
126,1.042,690.94965,245.05205,1420.26685,708.87982,515.32562,1426.70813,768.32928,165.83488,1451.89502
127,1.05,684.47241,245.17633,1420.90527,701.87177,513.56293,1427.76392,759.90491,165.10652,1453.42688
128,1.058,675.07092,243.62639,1422.2251,694.00385,512.3078,1429.65503,752.30725,164.95526,1454.16467
129,1.067,667.35138,243.12863,1422.48364,687.37262,512.46387,1429.13916,743.30713,164.23036,1454.45935
130,1.075,660.86993,243.02078,1424.26501,680.68628,511.57941,1430.14453,736.23132,163.80679,1455.46838
131,1.083,652.29553,241.99904,1424.27234,674.50616,511.87796,1432.23633,729.04254,162.95152,1456.09473
132,1.092,645.53156,241.633,1425.12317,666.86951,510.61407,1433.02673,720.33258,162.28094,1457.53979
133,1.1,638.04773,241.5022,1426.73438,660.65717,510.33173,1433.54895,713.73615,162.30724,1458.18945
134,1.108,630.25549,241.16498,1426.88635,654.23926,510.40012,1434.27893,706.06842,161.38509,1459.34729
135,1.117,623.45776,241.7487,1427.18567,646.67944,509.34744,1434.44922,698.07001,160.81607,1460.05481
136,1.125,615.78491,241.05707,1428.25098,641.92389,508.85803,1435.62,689.14581,160.48499,1460.21802
137,1.133,607.62604,240.68939,1427.93433,634.34399,508.07111,1435.60999,682.35028,160.33528,1460.7478
138,1.142,600.00299,240.01817,1428.5968,628.27063,509.74103,1436.55261,673.90277,158.92111,1461.104
139,1.15,592.64398,240.10724,1428.91455,620.48669,507.96759,1435.47021,665.87329,158.89993,1461.32898
140,1.158,584.91284,237.76051,1428.90918,613.99933,507.83435,1436.01025,658.17169,157.48297,1461.60291
141,1.167,577.69586,238.45998,1428.82227,607.38202,507.29147,1436.40295,650.23981,158.04802,1461.34863
142,1.175,570.70673,238.30486,1428.40881,601.17163,506.57721,1435.5636,642.15247,157.92517,1460.72717
143,1.183,563.01343,239.06448,1428.3551,595.33148,506.91693,1435.41711,635.27734,157.59814,1460.86084
144,1.192,556.14673,239.17082,1426.78455,587.8468,505.92542,1435.28125,627.96777,157.09976,1460.41968
145,1.2,548.93298,238.82365,1426.5,581.03717,507.02377,1434.89404,619.68298,157.16641,1460.31494
146,1.208,541.14514,239.74008,1426.09424,573.83826,505.71573,1434.52588,612.62915,157.19209,1460.0061
147,1.217,533.58185,238.72997,1425.90283,567.68317,506.84888,1433.72925,605.16058,156.84033,1459.26501
148,1.225,526.32977,239.12421,1424.62549,559.49231,506.06226,1433.11597,597.08618,156.46268,1459.422
149,1.233,519.53381,239.26875,1424.1217,554.68134,506.51346,1432.01624,589.77112,156.64278,1458.6416
150,1.242,511.15466,239.18112,1423.99683,546.63458,505.87619,1431.96899,582.4281,156.71719,1457.60034
151,1.25,504.38177,239.18582,1423.21021,540.0545,506.96924,1430.6499,574.64984,156.75484,1457.79309
152,1.258,496.62775,240.20178,1422.12097,532.73212,505.66696,1430.17175,566.93158,157.63622,1456.81409
153,1.267,488.82217,239.33633,1421.604,526.16382,508.8472,1429.26221,559.4942,157.06079,1455.83472
154,1.275,481.70593,239.10201,1420.87927,518.62518,507.14185,1428.26489,551.19464,157.23462,1455.56213
155,1.283,473.52802,240.14682,1419.63928,511.56564,507.04535,1427.60718,543.71503,157.85429,1454.31262
156,1.292,466.05042,240.90768,1418.7937,503.32315,507.6647,1427.12939,535.54572,157.86638,1453.8479
157,1.3,458.91501,241.93979,1417.59253,496.9772,506.39594,1424.91125,527.23041,158.38942,1452.87231
158,1.308,450.40579,241.97594,1417.02185,489.12933,509.60358,1424.42004,520.00372,158.60172,1453.02759
159,1.317,442.23227,242.23198,1415.63501,481.38828,508.31549,1422.67358,511.95148,159.73587,1451.0708
160,1.325,434.60098,243.11536,1414.44763,473.7435,510.18549,1422.05383,503.63541,159.39482,1450.4021
161,1.333,427.66104,243.55057,1413.38452,466.08969,509.59232,1420.18335,495.53729,160.44315,1449.47559
162,1.342,419.2706,243.2435,1412.86157,458.29462,510.68207,1418.97754,487.24857,161.05751,1448.49475
163,1.35,410.7934,244.18614,1411.43945,450.74747,510.19193,1417.29932,479.05014,160.97139,1447.40491
164,1.358,402.70123,245.13303,1409.78491,443.72275,511.80722,1415.83032,470.92175,162.43208,1446.44727
165,1.367,395.05774,245.966,1409.3634,435.4176,512.44354,1414.22083,462.83505,162.8549,1445.13062
166,1.375,386.55679,246.99863,1407.78296,427.4277,512.23456,1412.78284,454.87549,163.94933,1444.09473
167,1.383,378.06274,247.45775,1406.99255,420.06537,513.6405,1411.78467,446.00552,164.56453,1443.13757
168,1.392,370.04721,249.17235,1406.46912,412.87476,514.30988,1409.91516,437.19666,165.31274,1441.97205
169,1.4,361.39026,249.75063,1404.70605,404.78189,516.85443,1409.22571,429.07486,166.13135,1440.70569
170,1.408,352.60974,251.2701,1404.95251,396.62808,516.13751,1408.14453,420.0231,166.87741,1440.27417
171,1.417,344.46991,252.22952,1403.95813,389.06601,516.80505,1406.75293,412.2514,168.15402,1439.49072
172,1.425,335.60056,252.65726,1403.0968,380.91983,520.0545,1405.50757,403.46307,168.72253,1438.73279
173,1.433,327.48871,253.66663,1402.2594,372.75226,520.12952,1404.34485,393.62381,169.92351,1438.54187
174,1.442,318.83435,255.74321,1401.58191,364.13702,522.3725,1402.97754,386.20197,171.5506,1438.12927
175,1.45,310.61288,256.13321,1401.14917,356.36945,524.38965,1402.16663,377.00787,172.61679,1437.53967
176,1.458,302.30292,258.88605,1400.40405,348.88922,524.69995,1401.47241,369.082,175.60428,1436.62537
177,1.467,294.1546,260.26962,1400.77234,341.13522,526.30792,1400.13538,359.9176,176.85619,1436.21497
178,1.475,284.88873,261.6503,1401.45593,332.28189,528.19128,1399.25671,351.67929,177.76712,1435.72437
179,1.483,275.96741,263.42456,1401.70581,322.98694,530.44702,1400.65796,343.40039,178.58072,1436.70081
180,1.492,266.6651,263.96948,1402.29382,314.09229,529.85016,1400.17456,334.78784,180.64964,1436.89648
181,1.5,257.99722,265.92154,1403.29688,305.05807,533.33502,1398.9126,325.84103,181.25977,1437.50476
182,1.508,249.2852,267.78256,1403.96716,297.10785,535.53583,1399.31311,317.10617,183.073,1439.26575
183,1.517,239.95784,270.20837,1404.99524,288.82959,535.12158,1400.44373,307.33649,185.73615,1439.78589
184,1.525,231.15379,271.73224,1406.32727,280.72998,538.67908,1400.65125,298.6282,186.77345,1441.76831
185,1.533,221.47516,272.67065,1407.72522,272.40988,540.26978,1401.34131,289.24817,188.81349,1442.8147
186,1.542,212.87343,274.40579,1409.23572,262.47629,541.0954,1401.32422,280.48169,190.66035,1444.5387
187,1.55,204.13618,277.38217,1410.01038,255.0166,543.45636,1402.20325,271.82156,191.37605,1446.26025
188,1.558,195.13251,279.26266,1411.46362,246.61499,543.65723,1402.50293,261.91974,193.09979,1447.47107
189,1.567,186.47305,280.68518,1412.17004,237.33565,545.92938,1404.10339,254.67653,195.90216,1449.07507
190,1.575,178.02673,282.10471,1413.86877,228.35944,547.56201,1404.51978,245.61671,197.67117,1451.33215
191,1.583,169.76991,283.85147,1414.74268,219.18565,546.7688,1405.20544,236.62256,198.82326,1451.84729
192,1.592,161.18445,285.82108,1416.92371,209.54579,549.09045,1406.17603,228.7417,200.8653,1453.87244
193,1.6,153.00377,286.81793,1417.50793,202.17227,550.79749,1405.97864,220.72662,201.27576,1454.41345
194,1.608,145.12212,287.52011,1418.15186,193.77261,551.67285,1405.91321,212.57863,202.99919,1456.58179
195,1.617,137.51125,288.48184,1419.0293,184.24905,553.59808,1406.87903,204.62985,204.2141,1456.83789
196,1.625,129.07253,289.40762,1419.71252,175.57225,553.51453,1407.49878,197.14096,206.16228,1457.62427
197,1.633,120.70692,290.40796,1420.48376,168.17686,554.89526,1407.72168,189.20306,207.40367,1459.21069
198,1.642,113.70414,291.13525,1421.27734,158.74968,556.36493,1408.67407,181.44472,208.14354,1460.24805
199,1.65,105.64174,291.34003,1421.81592,149.86345,556.37903,1408.88232,173.75632,209.01631,1461.2373
200,1.658,97.80701,292.77704,1422.36426,140.35381,558.16119,1408.88196,166.07066,209.91418,1462.89233
201,1.667,89.68905,293.28979,1422.98328,133.16045,558.79785,1409.17102,159.68767,210.30789,1462.95715
202,1.675,82.9129,292.95963,1423.56177,124.40374,560.09253,1409.7782,151.67546,211.05318,1463.8335
203,1.683,75.53139,294.26892,1424.69788,117.17196,560.48944,1410.42834,143.91786,211.74538,1465.2019
204,1.692,68.49953,294.35355,1425.12402,108.59628,561.38739,1411.44763,137.54115,212.75742,1464.9762
205,1.7,60.56451,294.72406,1425.84875,101.0499,560.01483,1412.60803,129.66872,213.21794,1466.44812
206,1.708,53.04417,295.73703,1426.31104,92.28735,562.8866,1413.47034,122.54424,213.68607,1467.49805
207,1.717,46.32951,296.01736,1427.23987,84.47906,563.09973,1413.35364,115.12151,214.66968,1467.31348
208,1.725,38.46814,297.57733,1427.95337,77.21954,562.25262,1413.47754,107.90496,214.77039,1468.21777
209,1.733,31.94804,298.33316,1428.08533,69.03827,563.22339,1414.52344,101.16585,216.17079,1469.08118
210,1.742,24.0216,298.49753,1428.78735,61.0617,564.48572,1414.45422,93.53729,216.7489,1468.78345
211,1.75,16.98975,298.61465,1429.61279,53.23046,564.63739,1415.2616,86.11472,217.28955,1469.80823
212,1.758,9.6038,299.19138,1429.32898,45.23841,564.62958,1415.07654,79.28965,217.33672,1470.35706
213,1.767,2.18463,298.96765,1429.85144,38.1746,565.25745,1415.99207,72.46265,219.31976,1470.37744
214,1.775,-5.57892,299.68164,1429.92578,29.1724,565.90021,1415.64722,64.44958,219.13782,1470.17273
215,1.783,-12.79941,301.18564,1430.20166,21.63626,566.78235,1415.60181,58.4371,220.02135,1470.91357
216,1.792,-20.17188,301.18756,1429.51074,13.52326,566.224,1414.87939,50.22661,220.93939,1470.27075
217,1.8,-27.17967,301.07971,1429.59399,5.23272,567.57324,1415.44775,42.7555,221.33461,1469.59424
218,1.808,-35.24462,301.09839,1428.9032,-2.59711,567.52832,1415.1886,36.23612,222.09386,1469.22961
219,1.817,-43.02052,301.77322,1428.61865,-10.7778,569.22943,1414.50134,28.68892,221.79195,1468.50073
220,1.825,-50.4693,302.35556,1427.66211,-18.00917,568.02197,1414.05273,20.45031,222.20786,1468.26709
221,1.833,-57.9349,303.06387,1426.58545,-26.38447,568.74255,1413.75342,14.48394,222.70676,1467.19629
222,1.842,-66.25903,303.05042,1425.86121,-34.43283,569.05188,1413.21167,6.22165,223.51842,1465.96228
223,1.85,-73.23831,303.52704,1425.19397,-43.25771,569.48724,1412.55579,-1.24098,223.00648,1465.38782
224,1.858,-81.28086,303.43811,1424.6637,-52.24985,569.50616,1411.16846,-9.32544,223.01573,1464.54944
225,1.867,-89.76996,302.4819,1423.83472,-58.85826,570.19482,1411.17737,-16.38754,224.10156,1463.03271
226,1.875,-97.75584,302.55634,1422.6217,-67.33559,570.44232,1410.3551,-24.38398,223.73705,1461.93604
227,1.883,-105.47238,302.59683,1421.74451,-74.52546,568.96112,1408.87573,-32.63515,224.11409,1460.32043
228,1.892,-113.79845,302.36404,1421.19006,-83.88837,569.79956,1408.72815,-39.77211,224.35907,1459.98511
229,1.9,-121.06836,303.03021,1419.53943,-91.68801,569.14526,1407.9718,-48.43061,224.16086,1458.4408
230,1.908,-129.21297,303.104,1419.24695,-99.57323,571.02875,1407.36719,-54.29817,224.41467,1457.30859
231,1.917,-137.35326,303.09595,1417.78638,-107.31991,569.59167,1406.3158,-62.85895,223.52307,1455.90857
232,1.925,-145.1396,302.77454,1417.15015,-116.34738,570.08057,1406.1394,-70.40642,223.33519,1454.59546
233,1.933,-152.78719,303.20682,1416.14026,-122.88715,568.88611,1405.30066,-77.53814,221.89288,1453.5083
234,1.942,-161.4371,302.39459,1415.08252,-131.48001,569.35071,1404.62366,-86.40712,222.10309,1451.71301
235,1.95,-168.92432,300.16101,1414.2002,-139.16003,568.60608,1403.46021,-94.0183,221.56326,1450.99255
236,1.958,-176.59558,300.23483,1412.89844,-147.60423,567.61823,1403.42725,-101.11722,220.19035,1449.84265
237,1.967,-184.96425,300.15582,1412.11328,-155.44046,567.44904,1403.04712,-108.55001,220.79706,1448.37207
238,1.975,-192.50487,299.67966,1412.53564,-162.7415,565.77008,1401.77515,-116.29877,220.28662,1447.19556
239,1.983,-199.55629,298.94205,1411.57581,-171.04887,566.90479,1402.38855,-125.17181,219.25005,1445.83447
240,1.992,-208.78874,298.21906,1410.45264,-178.37268,565.01715,1401.37427,-133.021,217.88547,1444.74756
241,2,-216.73186,296.83765,1410.0791,-187.4427,564.97534,1401.52917,-140.74677,217.16557,1443.64465
242,2.008,-225.14206,296.46768,1409.63098,-194.88007,563.76801,1401.55042,-149.26785,216.41595,1442.88379
243,2.017,-233.17297,296.41403,1408.96301,-203.62279,562.3252,1401.51282,-157.0894,216.36095,1441.69763
244,2.025,-241.29088,294.00894,1408.21436,-211.39131,562.20929,1401.46155,-165.43517,214.88123,1440.79333
245,2.033,-249.88646,293.75797,1407.03174,-218.7869,561.5105,1400.8291,-174.06009,213.71576,1439.4906
246,2.042,-259.45853,292.3071,1407.13367,-228.47784,560.54565,1400.81982,-182.15822,212.12517,1439.26428
247,2.05,-267.51187,292.61172,1407.104,-236.82745,559.67267,1401.24951,-190.81746,211.87888,1438.91772
248,2.058,-276.6424,291.75674,1406.44873,-245.2574,559.28448,1400.8999,-200.06157,210.5282,1437.64124
249,2.067,-285.23331,290.19687,1406.20654,-254.82481,557.15558,1401.88135,-208.28444,208.65887,1436.69727
