Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,135.32602,224.24202,254.17953,76.60841,242.18808,56.23873,108.78613,158.50731,81.8458
2,0.008,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.96944,158.66888,82.12202
3,0.017,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.96944,158.66888,82.12202
4,0.025,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
5,0.033,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
6,0.042,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,109.01155,160.0157,82.05412
7,0.05,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
8,0.058,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
9,0.067,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
10,0.075,135.32602,224.24202,254.17953,76.79002,242.82411,56.47377,108.78613,158.50731,81.8458
11,0.083,135.32602,224.24202,254.17953,76.60841,242.18808,56.23873,109.07658,158.28543,82.12901
12,0.092,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,109.62089,159.70688,82.43784
13,0.1,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,109.34818,159.8439,82.23489
14,0.108,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
15,0.117,135.16089,224.16553,254.31407,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
16,0.125,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
17,0.133,135.29572,224.07822,254.2838,76.50855,241.67918,55.75788,109.17692,160.14241,82.27602
18,0.142,135.32602,224.24202,254.17953,76.28544,240.82011,55.5686,109.01155,160.0157,82.05412
19,0.15,135.29572,224.07822,254.2838,76.38525,241.32938,56.04964,109.01155,160.0157,82.05412
20,0.158,135.23245,223.76968,254.17943,76.60841,242.18808,56.23873,109.01155,160.0157,82.05412
21,0.167,135.29572,224.07822,254.2838,76.50855,241.67918,55.75788,109.01155,160.0157,82.05412
22,0.175,135.08592,223.81487,254.13184,76.50855,241.67918,55.75788,109.60148,158.18645,82.67035
23,0.183,135.29572,224.07822,254.2838,76.50855,241.67918,55.75788,109.07658,158.28543,82.12901
24,0.192,135.29572,224.07822,254.2838,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
25,0.2,135.32602,224.24202,254.17953,76.28544,240.82011,55.5686,109.13334,158.24254,82.10886
26,0.208,135.29572,224.07822,254.2838,76.60841,242.18808,56.23873,109.34818,159.8439,82.23489
27,0.217,135.41066,224.05077,254.03885,76.60841,242.18808,56.23873,109.01155,160.0157,82.05412
28,0.225,135.29572,224.07822,254.2838,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
29,0.233,135.11623,223.97867,254.02756,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
30,0.242,135.44221,224.03304,254.33139,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
31,0.25,135.11623,223.97867,254.02756,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
32,0.258,135.52687,223.84178,254.19072,76.28544,240.82011,55.5686,109.07658,158.28543,82.12901
33,0.267,135.41066,224.05077,254.03885,76.50855,241.67918,55.75788,109.41805,158.0248,82.3941
34,0.275,135.08592,223.81487,254.13184,76.58137,240.55649,55.58783,109.07658,158.28543,82.12901
35,0.283,135.57013,223.98228,254.10335,76.68114,241.06583,56.0689,109.13334,158.24254,82.10886
36,0.292,135.4928,224.14813,254.26166,76.38525,241.32938,56.04964,109.31671,158.40414,82.3851
37,0.3,135.41066,224.05077,254.03885,76.38525,241.32938,56.04964,108.78613,158.50731,81.8458
38,0.308,135.41066,224.05077,254.03885,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
39,0.317,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,109.01155,160.0157,82.05412
40,0.325,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,108.95538,158.79123,81.60091
41,0.333,135.11623,223.97867,254.02756,76.28544,240.82011,55.5686,108.78613,158.50731,81.8458
42,0.342,135.41066,224.05077,254.03885,76.50855,241.67918,55.75788,108.95538,158.79123,81.60091
43,0.35,135.38036,223.88696,254.14311,76.80441,241.41574,55.77714,109.41805,158.0248,82.3941
44,0.358,135.32602,224.24202,254.17953,76.50855,241.67918,55.75788,109.60148,158.18645,82.67035
45,0.367,135.29572,224.07822,254.2838,76.68114,241.06583,56.0689,108.78613,158.50731,81.8458
46,0.375,135.41066,224.05077,254.03885,76.60841,242.18808,56.23873,109.01155,160.0157,82.05412
47,0.383,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
48,0.392,135.23563,224.28314,254.24573,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
49,0.4,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
50,0.408,135.40074,224.3596,254.11121,76.50855,241.67918,55.75788,108.78613,158.50731,81.8458
