Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-230.14894,279.59067,941.79132,-220.98982,338.936,756.70374,-279.48358,258.67599,714.21375
2,0.008,-229.85088,279.85388,941.73395,-221.2045,339.09753,757.08667,-279.48358,258.67599,714.21375
3,0.017,-229.86726,280.02905,941.16284,-221.46082,338.87704,757.2395,-279.67975,259.09885,714.2782
4,0.025,-229.57768,280.00555,940.91461,-221.46082,338.87704,757.2395,-279.67975,259.09885,714.2782
5,0.033,-229.26007,280.30417,941.3385,-221.46082,338.87704,757.2395,-280.58752,258.75949,714.50421
6,0.042,-228.83548,280.08545,941.36108,-221.46082,338.87704,757.2395,-280.58752,258.75949,714.50421
7,0.05,-228.83548,280.08545,941.36108,-221.46082,338.87704,757.2395,-280.77243,260.22845,714.01251
8,0.058,-228.83548,280.08545,941.36108,-221.5208,339.27338,757.21582,-281.64606,260.19006,714.46875
9,0.067,-229.26007,280.30417,941.3385,-221.5208,339.27338,757.21582,-281.64606,260.19006,714.46875
10,0.075,-229.26007,280.30417,941.3385,-221.43307,339.49069,756.95288,-281.96259,260.19614,714.91827
11,0.083,-229.6503,280.39178,941.69183,-221.52779,340.38525,757.26959,-281.96259,260.19614,714.91827
12,0.092,-229.6503,280.39178,941.69183,-221.52779,340.38525,757.26959,-281.30005,260.46884,714.82745
13,0.1,-230.05736,280.21655,941.70081,-221.3004,341.78629,757.65662,-281.22437,260.62827,715.19794
14,0.108,-230.50307,279.78503,941.82928,-221.3004,341.78629,757.65662,-281.51248,260.68057,716.13654
15,0.117,-230.55594,279.80362,942.03595,-221.3004,341.78629,757.65662,-281.47897,260.98151,716.36676
16,0.125,-230.93834,280.2338,943.07275,-220.90202,342.50339,757.57745,-281.47897,260.98151,716.36676
17,0.133,-231.32219,280.36911,943.11871,-220.79834,341.40796,757.52551,-281.10416,261.18686,716.24371
18,0.142,-231.65746,280.74478,943.1073,-221.05499,340.89041,757.55664,-281.47897,260.98151,716.36676
19,0.15,-231.65746,280.74478,943.1073,-221.05499,340.89041,757.55664,-281.51248,260.68057,716.13654
20,0.158,-231.65746,280.74478,943.1073,-221.02481,340.60812,757.67944,-281.51248,260.68057,716.13654
21,0.167,-231.60919,280.34619,942.7312,-220.87633,340.26132,757.66223,-281.51248,260.68057,716.13654
22,0.175,-231.51996,280.3815,943.17651,-220.87633,340.26132,757.66223,-281.75241,260.06738,716.29126
23,0.183,-231.47505,280.44516,943.10974,-221.2946,339.79462,757.5238,-280.41348,258.741,716.00488
24,0.192,-231.24069,279.74255,942.46777,-221.77196,339.05496,757.18951,-280.89719,258.63168,716.3371
25,0.2,-231.04239,279.66156,942.4577,-221.77196,339.05496,757.18951,-280.89719,258.63168,716.3371
26,0.208,-230.59555,279.60397,942.81927,-221.77196,339.05496,757.18951,-280.97446,258.42468,716.12122
27,0.217,-230.42242,279.71588,942.60895,-221.71198,338.6586,757.21313,-280.97446,258.42468,716.12122
28,0.225,-230.53528,279.67941,941.6391,-221.77196,339.05496,757.18951,-280.97446,258.42468,716.12122
29,0.233,-230.53528,279.67941,941.6391,-221.71198,338.6586,757.21313,-281.26294,258.1922,715.82196
30,0.242,-230.44695,279.71564,942.08441,-221.71198,338.6586,757.21313,-281.26294,258.1922,715.82196
31,0.25,-230.44695,279.71564,942.08441,-221.71198,338.6586,757.21313,-280.97446,258.42468,716.12122
32,0.258,-230.2791,279.67413,942.27527,-221.71198,338.6586,757.21313,-280.97446,258.42468,716.12122
33,0.267,-230.2791,279.67413,942.27527,-221.46082,338.87704,757.2395,-282.86243,260.08209,716.19415
