Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,1675.23877,418.42422,1715.11487,1539.47656,377.47638,1650.14075,1751.71875,400.41095,1579.43103,1544.849,351.06918,1479.52393
2,0.008,1667.55701,418.57654,1714.50696,1534.26489,376.82697,1650.40247,1744.64868,399.95209,1579.97107,1539.0365,349.8653,1478.14124
3,0.017,1659.68787,419.54932,1713.66138,1528.10913,375.64752,1649.32141,1738.25781,399.30579,1579.62292,1532.22546,352.50153,1478.20605
4,0.025,1652.74915,417.94101,1712.55078,1520.34766,376.86755,1649.61133,1730.34705,399.51352,1578.61316,1524.6438,353.94693,1479.27222
5,0.033,1646.42896,418.58844,1712.10645,1512.12317,377.51236,1647.9425,1724.01147,398.80493,1578.62952,1516.7417,354.99689,1479.42273
6,0.042,1639.21033,418.74054,1712.12817,1504.53845,379.02173,1650.01843,1717.25623,399.04315,1577.82788,1510.69629,353.79437,1478.48511
7,0.05,1632.01624,417.91403,1711.31519,1495.63794,380.15335,1648.09375,1710.35168,399.35764,1576.96021,1504.35168,351.99197,1477.37378
8,0.058,1625.02405,418.69104,1710.7074,1489.74268,378.2558,1647.29712,1701.48645,397.88699,1575.89392,1497.50378,354.60812,1476.74951
9,0.067,1617.33411,418.76859,1709.97107,1482.67957,377.84888,1645.71045,1694.17822,398.70251,1574.60596,1489.38782,355.42706,1476.09192
10,0.075,1609.09949,418.45868,1709.77087,1475.08105,377.21048,1644.53503,1686.13037,398.94464,1575.4353,1480.42029,354.97046,1474.04956
11,0.083,1602.02454,420.73608,1707.18066,1466.96948,378.61566,1643.22375,1679.65564,398.41608,1573.3418,1474.40381,353.86835,1473.36426
12,0.092,1595.00256,420.07285,1705.65527,1460.68579,381.63403,1644.62695,1673.15918,398.46561,1572.2677,1466.60632,354.62857,1472.74426
13,0.1,1586.91516,421.19455,1705.45935,1451.75757,380.52332,1642.17896,1665.09961,398.17084,1570.74365,1460.85938,353.85864,1471.45911
14,0.108,1580.8551,421.91714,1703.82764,1445.00977,382.83456,1641.72583,1656.64185,397.9892,1569.4303,1451.97876,353.35855,1470.44788
15,0.117,1571.80212,420.65833,1703.36511,1437.08545,384.48679,1641.13293,1650.39148,398.2312,1568.69165,1443.81946,353.61563,1470.18628
16,0.125,1565.81384,421.58411,1701.92859,1433.10645,380.08719,1638.18079,1642.75671,398.63602,1567.8573,1435.79675,354.01123,1468.97485
