Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Front.Head.x,Front.Head.y,Front.Head.z,Rear.Head.x,Rear.Head.y,Rear.Head.z,Jaw.x,Jaw.y,Jaw.z
1,0,-82.56374,72.91082,1286.13538,32.59,73.98641,1176.78394,-197.524,59.69672,1186.07141,-1.31194,61.50871,1036.87341
2,0.008,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.42731,59.59007,1186.12488,-1.12253,60.92202,1037.12695
3,0.017,-82.33415,73.51649,1286.7793,32.59,73.98641,1176.78394,-197.524,59.69672,1186.07141,-1.39734,61.08427,1037.05249
4,0.025,-82.7332,72.76782,1286.40259,32.59,73.98641,1176.78394,-197.42731,59.59007,1186.12488,-1.55578,61.15411,1037.42041
5,0.033,-82.65923,73.0146,1286.68884,32.59,73.98641,1176.78394,-197.33365,59.67419,1186.28284,-1.31194,61.50871,1036.87341
6,0.042,-82.61106,73.10706,1286.55542,32.59,73.98641,1176.78394,-197.63805,59.77505,1186.01428,-1.19566,61.41621,1037.31592
7,0.05,-82.61106,73.10706,1286.55542,32.59,73.98641,1176.78394,-197.63805,59.77505,1186.01428,-1.03717,61.34645,1036.948
8,0.058,-82.61106,73.10706,1286.55542,32.59,73.98641,1176.78394,-197.33365,59.67419,1186.28284,-1.12253,60.92202,1037.12695
9,0.067,-82.61106,73.10706,1286.55542,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.12253,60.92202,1037.12695
10,0.075,-83.34072,72.12579,1286.22253,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.12253,60.92202,1037.12695
11,0.083,-83.15917,72.06431,1286.28479,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.28101,60.99187,1037.49487
12,0.092,-82.33415,73.51649,1286.7793,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.19566,61.41621,1037.31592
13,0.1,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.03717,61.34645,1036.948
14,0.108,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.03717,61.34645,1036.948
15,0.117,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.03717,61.34645,1036.948
16,0.125,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.77191,59.77456,1185.84961,-1.19566,61.41621,1037.31592
17,0.133,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
18,0.142,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
19,0.15,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
20,0.158,-82.40977,73.49104,1286.1759,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
21,0.167,-82.40977,73.49104,1286.1759,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
22,0.175,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.19566,61.41621,1037.31592
23,0.183,-82.28599,73.6089,1286.64587,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
24,0.192,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
25,0.2,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
26,0.208,-82.45709,73.68716,1286.59583,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
27,0.217,-82.23865,73.41277,1286.22595,32.59,73.98641,1176.78394,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
28,0.225,-82.40977,73.49104,1286.1759,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
29,0.233,-82.28599,73.6089,1286.64587,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
30,0.242,-82.40977,73.49104,1286.1759,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-0.68064,61.60941,1037.00269
31,0.25,-82.40977,73.49104,1286.1759,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-0.68064,61.60941,1037.00269
32,0.258,-82.23865,73.41277,1286.22595,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-0.68064,61.60941,1037.00269
33,0.267,-82.40977,73.49104,1286.1759,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-0.51278,61.7295,1036.90906
34,0.275,-82.23865,73.41277,1286.22595,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
35,0.283,-82.40977,73.49104,1286.1759,32.96207,74.93911,1177.4408,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
36,0.292,-82.40977,73.49104,1286.1759,33.44665,74.69336,1177.55298,-197.68445,59.82051,1185.6333,-1.03717,61.34645,1036.948
37,0.3,-82.40977,73.49104,1286.1759,33.44665,74.69336,1177.55298,-197.54893,59.87816,1185.54529,-0.51278,61.7295,1036.90906
38,0.308,-82.28599,73.6089,1286.64587,33.44665,74.69336,1177.55298,-197.68445,59.82051,1185.6333,-0.51278,61.7295,1036.90906
39,0.317,-82.28599,73.6089,1286.64587,33.44665,74.69336,1177.55298,-197.68445,59.82051,1185.6333,-0.40343,61.6288,1036.96204
40,0.325,-82.28599,73.6089,1286.64587,33.44665,74.69336,1177.55298,-197.54893,59.87816,1185.54529,-0.26297,61.77455,1036.85522
41,0.333,-82.18417,73.66142,1286.94141,33.44665,74.69336,1177.55298,-197.54893,59.87816,1185.54529,-0.26297,61.77455,1036.85522
42,0.342,-82.13689,73.46535,1286.52148,33.44665,74.69336,1177.55298,-197.54893,59.87816,1185.54529,-0.26297,61.77455,1036.85522
43,0.35,-82.40977,73.49104,1286.1759,34.00143,76.35299,1177.95557,-197.54893,59.87816,1185.54529,-0.26297,61.77455,1036.85522
44,0.358,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-197.54893,59.87816,1185.54529,-0.06553,61.63176,1036.72913
45,0.367,-82.40977,73.49104,1286.1759,34.00143,76.35299,1177.95557,-197.57713,60.23927,1185.4635,-0.06553,61.63176,1036.72913
46,0.375,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-197.54893,59.87816,1185.54529,0.24091,61.60475,1036.6394
47,0.383,-82.13689,73.46535,1286.52148,34.00143,76.35299,1177.95557,-197.40169,59.81731,1185.42896,-0.06553,61.63176,1036.72913
48,0.392,-82.30802,73.54362,1286.47144,34.00143,76.35299,1177.95557,-197.54893,59.87816,1185.54529,0.24091,61.60475,1036.6394
49,0.4,-82.40977,73.49104,1286.1759,34.00143,76.35299,1177.95557,-197.40169,59.81731,1185.42896,0.21186,61.12803,1036.40137
50,0.408,-82.22935,73.62808,1286.00391,34.00143,76.35299,1177.95557,-196.84218,59.39409,1185.25842,0.24091,61.60475,1036.6394
51,0.417,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-196.87186,59.21432,1185.5531,0.27268,62.1456,1036.41711
52,0.425,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-196.72421,59.57045,1185.1499,0.43375,61.96368,1036.27905
53,0.433,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-196.59322,58.94851,1185.76013,0.27268,62.1456,1036.41711
54,0.442,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-196.28667,58.9991,1185.67908,0.27268,62.1456,1036.41711
55,0.45,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-196.29875,58.82652,1185.52783,0.43375,61.96368,1036.27905
56,0.458,-82.13689,73.46535,1286.52148,34.00143,76.35299,1177.95557,-196.29875,58.82652,1185.52783,0.43375,61.96368,1036.27905
57,0.467,-81.9624,73.40134,1286.15942,34.00143,76.35299,1177.95557,-196.29875,58.82652,1185.52783,0.43375,61.96368,1036.27905
58,0.475,-82.23865,73.41277,1286.22595,34.00143,76.35299,1177.95557,-195.73529,58.61823,1185.5177,0.43375,61.96368,1036.27905
59,0.483,-81.9624,73.40134,1286.15942,34.00143,76.35299,1177.95557,-195.73529,58.61823,1185.5177,0.27268,62.1456,1036.41711
60,0.492,-81.9624,73.40134,1286.15942,34.00143,76.35299,1177.95557,-195.17206,58.41159,1185.50781,0.66007,61.94901,1036.56677
61,0.5,-81.9624,73.40134,1286.15942,34.00143,76.35299,1177.95557,-195.05408,58.58795,1185.39929,0.27268,62.1456,1036.41711
62,0.508,-81.9624,73.40134,1286.15942,34.00143,76.35299,1177.95557,-195.61729,58.7946,1185.40918,0.43375,61.96368,1036.27905
