Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,103.48167,254.55685,871.59045,69.33614,245.21465,896.14575,75.45083,217.9375,931.19745,92.90421,190.84242,966.87946,141.27051,180.81639,890.0661,138.45818,126.44089,899.16986,124.97588,84.30185,899.81927
2,0.008,103.1749,254.63071,871.41083,68.8214,245.84308,896.05908,75.39604,218.03249,931.11523,92.90421,190.84242,966.87946,141.625,181.03407,890.24524,138.45818,126.44089,899.16986,125.16704,84.19775,899.68872
3,0.017,103.1749,254.63071,871.41083,68.45446,245.98335,896.229,75.51099,217.73923,931.24847,92.90421,190.84242,966.87946,140.68028,180.70523,889.93781,138.21597,126.58043,899.18414,124.97588,84.30185,899.81927
4,0.025,103.1749,254.63071,871.41083,69.07503,245.7805,896.05554,75.25926,217.56448,931.10638,92.98104,190.61101,966.38489,141.27051,180.81639,890.0661,138.13571,126.3483,899.03748,124.97588,84.30185,899.81927
5,0.033,103.16785,255.01479,871.3963,68.88745,245.70921,895.91705,75.20448,217.6595,931.02411,93.23959,191.46693,966.68665,141.27051,180.81639,890.0661,138.68687,126.72367,899.14465,125.16704,84.19775,899.68872
6,0.042,103.1749,254.63071,871.41083,69.15465,245.44936,895.74463,75.20448,217.6595,931.02411,93.23959,191.46693,966.68665,140.99313,181.45105,889.83319,138.36443,126.63103,899.01233,125.11211,84.21693,899.45544
7,0.05,103.1749,254.63071,871.41083,68.78764,245.58981,895.91461,75.39604,218.03249,931.11523,92.94028,190.98901,966.73016,141.16431,181.55144,889.70258,138.36443,126.63103,899.01233,124.92095,84.32101,899.586
8,0.058,103.1749,254.63071,871.41083,69.15465,245.44936,895.74463,75.63484,218.26016,930.76367,93.15078,190.90543,966.60083,141.16431,181.55144,889.70258,138.68687,126.72367,899.14465,125.11211,84.21693,899.45544
9,0.067,103.1749,254.63071,871.41083,68.69292,245.61162,895.69794,75.52071,218.27861,931.03369,93.15292,190.89629,966.41223,141.16431,181.55144,889.70258,138.16606,126.7688,898.8797,124.96907,84.11141,899.34851
10,0.075,103.1749,254.63071,871.41083,68.90101,245.51193,895.74817,75.31863,217.64105,930.75403,93.48134,190.23703,965.96259,141.16431,181.55144,889.70258,138.16606,126.7688,898.8797,124.96907,84.11141,899.34851
11,0.083,103.46111,254.53377,871.23053,69.08682,245.26768,895.53162,75.31863,217.64105,930.75403,93.48134,190.23703,965.96259,141.25003,181.76437,889.44843,138.27794,126.57786,898.66772,124.91426,84.13042,899.1153
12,0.092,103.73282,254.51724,870.94269,68.58694,245.37196,895.22949,75.31863,217.64105,930.75403,93.48134,190.23703,965.96259,141.25003,181.76437,889.44843,138.07808,127.08539,898.26184,124.73584,84.2767,898.75104
13,0.1,103.72574,254.90131,870.92816,68.79442,245.3255,895.22125,75.20113,217.91838,930.60791,93.48134,190.23703,965.96259,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
14,0.108,103.73282,254.51724,870.94269,68.898,245.38547,894.94177,75.20113,217.91838,930.60791,93.52206,189.85907,965.61719,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
15,0.117,103.72574,254.90131,870.92816,68.89864,245.33226,895.00031,75.38912,218.28804,930.52838,93.48134,190.23703,965.96259,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.77853,84.42707,898.91547
16,0.125,103.72574,254.90131,870.92816,68.91993,245.4718,894.84033,75.38912,218.28804,930.52838,93.48134,190.23703,965.96259,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
17,0.133,103.73282,254.51724,870.94269,68.72788,245.50719,894.85638,75.38912,218.28804,930.52838,93.57607,190.26517,965.90759,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
18,0.142,103.72574,254.90131,870.92816,68.13699,246.00848,894.79858,75.38912,218.28804,930.52838,93.61681,189.88719,965.56219,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.52396,84.35246,898.85138
19,0.15,103.98045,254.26552,870.77545,67.8933,246.00945,894.55786,75.38912,218.28804,930.52838,93.52206,189.85907,965.61719,141.75862,181.4182,888.74133,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
20,0.158,103.53497,254.95866,870.90192,68.13699,246.00848,894.79858,75.20113,217.91838,930.60791,93.57607,190.26517,965.90759,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.15527,84.68256,898.32556
21,0.167,103.72574,254.90131,870.92816,67.8933,246.00945,894.55786,75.20113,217.91838,930.60791,93.34457,190.76862,965.77563,141.25003,181.76437,889.44843,138.10367,126.84373,897.89063,124.77853,84.42707,898.91547
22,0.175,102.95192,255.10934,870.40649,67.8933,246.00945,894.55786,75.20113,217.91838,930.60791,93.57607,190.26517,965.90759,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.77853,84.42707,898.91547
23,0.183,103.12373,254.73685,870.61322,67.82742,246.09721,894.47998,75.38912,218.28804,930.52838,93.38534,190.39058,965.43011,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
24,0.192,102.92594,255.17821,870.57245,67.82742,246.09721,894.47998,75.38912,218.28804,930.52838,93.34457,190.76862,965.77563,141.75862,181.4182,888.74133,138.10367,126.84373,897.89063,124.15527,84.68256,898.32556
25,0.2,102.60429,255.11581,870.25629,67.82742,246.09721,894.47998,75.38912,218.28804,930.52838,93.23404,190.85654,965.71869,140.85516,181.47141,888.80249,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
26,0.208,102.76443,255.44441,870.27032,68.04744,245.91893,894.20709,75.38912,218.28804,930.52838,93.38534,190.39058,965.43011,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
27,0.217,102.79522,255.01111,869.79169,67.98155,246.00668,894.12927,75.20113,217.91838,930.60791,93.2748,190.4785,965.37323,140.85516,181.47141,888.80249,138.10367,126.84373,897.89063,124.73584,84.2767,898.75104
28,0.225,102.75253,255.33809,869.9483,67.98155,246.00668,894.12927,75.20113,217.91838,930.60791,93.2748,190.4785,965.37323,141.44565,181.58247,888.93091,138.10367,126.84373,897.89063,124.63332,84.04498,898.38843
