Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,1929.05127,355.95157,765.77808,1895.41443,311.07474,781.91473,1870.97339,296.53012,760.33026,1847.99609,293.45679,714.3913,1905.37659,356.81918,698.64429,1899.24585,336.23209,658.78711,1899.27002,300.56039,629.52368
2,0.008,1922.63293,356.41821,765.50006,1888.88745,312.46552,781.86554,1865.76062,297.7533,760.29987,1845.80835,292.89185,714.48535,1901.45801,357.41278,699.63422,1893.14917,336.7247,658.93042,1891.83777,299.05429,629.03302
3,0.017,1916.50977,355.29477,765.41028,1887.09363,311.66324,781.87555,1862.21472,296.53668,760.66675,1838.52026,292.8468,714.86493,1896.98718,356.85577,698.95355,1888.96008,336.16452,659.01154,1888.16724,299.17487,628.56366
4,0.025,1912.96216,356.24817,765.06403,1880.56042,310.61206,783.34967,1854.22571,296.40836,760.10706,1833.55933,290.58994,714.46741,1891.13257,355.56693,699.07422,1881.8147,335.46085,658.52924,1881.99304,299.7756,628.98779
5,0.033,1908.00684,355.62933,765.20148,1876.36011,311.85275,781.91437,1851.06384,296.78333,760.51984,1829.54834,291.81711,715.74768,1884.9884,355.88422,698.5871,1878.62292,335.91464,658.55652,1875.81006,298.12173,629.2912
6,0.042,1902.38672,355.88821,764.8512,1872.11633,311.16641,781.82147,1847.91504,297.06439,759.98669,1823.51111,290.48895,715.85413,1881.8562,356.93887,698.95105,1872.00378,334.95078,658.66217,1872.42505,297.10724,629.77789
7,0.05,1897.49365,354.9028,764.73651,1866.73364,311.24777,781.16675,1841.73438,295.51801,759.66736,1819.72693,289.3569,715.17902,1876.61377,356.17245,698.14301,1868.59766,334.93759,658.7735,1868.06665,298.55341,628.87018
8,0.058,1894.32227,356.05148,765.22662,1861.29053,310.83069,783.03992,1836.29797,295.32156,759.76465,1814.48364,289.39435,715.26172,1870.59277,355.18005,698.07275,1862.19971,335.16486,658.00299,1862.84094,297.32285,629.07233
9,0.067,1888.13232,355.06912,765.19775,1857.26465,311.36313,781.72748,1831.67114,295.47076,759.73987,1809.8335,289.11356,716.14691,1866.82959,355.11172,696.83582,1859.02808,334.76892,658.56055,1856.57666,297.29123,627.93835
10,0.075,1883.5498,356.30124,763.82922,1851.72693,310.83276,781.76489,1828.02576,295.24307,759.78131,1803.15149,288.44159,715.42584,1861.67041,355.73706,695.92719,1853.07605,334.94434,657.1684,1853.82056,297.2644,628.30945
11,0.083,1877.05249,355.33075,762.98932,1847.72827,311.38831,780.21368,1821.99658,295.98703,759.1662,1800.32324,288.50336,713.90747,1857.36853,355.35962,698.36688,1849.53796,335.06516,656.21625,1848.47681,298.2749,628.16711
12,0.092,1873.22998,356.81796,763.10138,1841.57642,310.69849,780.3645,1817.3938,295.71341,758.8913,1794.7124,289.3103,713.09595,1852.39954,355.32074,695.32288,1843.70557,335.76556,655.91412,1844.17969,298.07556,626.90643
13,0.1,1868.60034,356.70679,763.159,1837.63269,312.77115,779.10034,1811.7229,297.01974,757.67133,1792.86536,288.55884,712.9021,1846.84753,355.40588,695.11389,1839.46875,333.86136,655.14868,1840.09546,299.10034,627.38129
14,0.108,1863.7489,357.18381,761.6806,1831.7229,311.48846,779.01172,1808.30701,294.91916,755.98657,1786.05334,290.15271,711.70782,1843.16296,356.2681,694.0047,1833.99841,334.53891,654.4043,1836.02893,300.64819,626.63928
15,0.117,1859.43518,357.82129,761.34656,1827.5946,312.08459,778.59692,1803.19592,296.76749,756.46118,1781.68762,289.09863,710.69409,1836.17505,358.26279,694.02313,1830.46667,335.34207,653.69562,1829.80078,300.39191,625.24091
16,0.125,1852.57068,359.49411,760.87842,1821.38843,314.5192,778.56824,1797.34619,298.37744,755.56445,1776.03174,291.31921,710.41608,1833.71191,357.29419,693.50024,1825.73718,337.32974,653.37549,1826.46704,300.24942,624.36017
17,0.133,1847.85583,358.91812,761.21173,1818.03955,313.14435,776.90009,1793.02893,297.2674,754.44391,1770.00964,294.39297,709.38257,1826.99731,358.82263,693.36322,1821.42468,336.85657,653.18152,1821.82764,302.30331,624.92725
18,0.142,1843.67102,359.14001,760.06873,1811.76611,314.5943,775.9436,1788.10156,299.20383,754.09705,1766.7478,295.06036,708.66431,1824.05847,358.49893,692.27747,1817.29053,338.45737,652.32098,1817.04968,300.84756,623.98553
19,0.15,1837.72131,359.53207,759.9126,1808.81067,314.22217,776.14862,1783.3324,300.134,752.1192,1761.26721,296.34171,707.37939,1817.46558,360.00494,691.32404,1813.26379,339.51898,650.93115,1811.26514,302.15665,623.68475
20,0.158,1833.60779,360.73935,759.3291,1802.44055,315.66861,776.08038,1777.52734,301.17294,752.28259,1755.73499,296.73077,707.17218,1814.28479,360.69696,691.60541,1807.37463,339.6669,650.14471,1808.30652,301.35141,622.4021
21,0.167,1827.38379,360.41232,758.32306,1795.90906,317.04861,774.79883,1773.07544,301.15247,752.28632,1751.15796,295.08963,706.89294,1808.85901,360.63794,690.90302,1802.98291,339.08826,650.46564,1802.02136,303.09875,622.04858
22,0.175,1823.06494,361.53018,756.53296,1792.49524,315.52179,774.82428,1767.63367,300.94592,752.3349,1745.47461,297.35327,706.92578,1803.08911,362.48871,690.64575,1797.49854,339.6362,650.15436,1798.93774,302.67468,620.39587
