Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,2139.56763,78.4734,174.23911,2006.48987,152.78947,71.23748,2021.6615,100.15924,117.80484
2,0.008,2122.51978,80.19697,170.56459,1985.70068,153.48201,69.74838,2002.63733,102.86391,115.46351
3,0.017,2104.74805,83.11132,165.40056,1965.67407,155.93974,68.53413,1985.16125,105.38763,114.42161
4,0.025,2087.07153,84.80275,160.77739,1945.03381,157.32253,67.98908,1963.91772,106.84042,113.24632
5,0.033,2068.34448,86.02832,156.0432,1924.37134,159.00491,66.81715,1944.53931,108.67068,110.60278
6,0.042,2050.21167,89.8539,151.04636,1903.55029,160.36491,66.12553,1925.5553,109.22566,109.65252
7,0.05,2033.87292,93.07973,145.43378,1880.16663,161.67059,64.07351,1906.95007,111.46554,108.82494
8,0.058,2011.69116,94.15349,138.13718,1859.02954,162.69861,63.01814,1886.10144,112.99323,106.4923
9,0.067,1993.10962,100.26833,131.75435,1836.55396,164.54852,62.90794,1865.32227,114.39448,104.0157
10,0.075,1974.83667,102.97456,125.6415,1813.53003,165.46112,61.73985,1842.68347,116.33574,102.21026
11,0.083,1953.57422,106.98273,117.3199,1789.96863,166.16768,60.16796,1822.15039,118.25526,100.33704
12,0.092,1934.20447,109.79929,110.76815,1767.55322,168.03922,59.8133,1799.37817,120.34674,99.62959
13,0.1,1913.70862,112.98454,104.19572,1743.76099,170.97475,58.49608,1778.28809,122.93264,95.98612
14,0.108,1891.10376,115.28728,95.79034,1721.10828,173.81985,59.31613,1756.45667,126.86882,93.98695
15,0.117,1868.92749,119.33312,87.13545,1697.7959,178.40099,58.9234,1735.72168,129.77559,93.21616
16,0.125,1847.6073,120.99704,79.94066,1674.80347,182.16017,59.33399,1714.57471,132.99077,91.42899
17,0.133,1827.93542,125.87635,74.15288,1652.89319,185.93607,60.63186,1693.50708,138.42076,91.56523
18,0.142,1805.11389,127.93642,66.8451,1631.28162,189.85257,63.11406,1674.76367,139.82803,90.56284
19,0.15,1785.10742,130.91306,61.51762,1610.6217,192.85571,64.36143,1654.78003,143.20398,89.77584
20,0.158,1765.13684,133.51842,55.64,1591.43701,195.60127,66.54588,1636.74585,145.98204,90.66374
21,0.167,1746.93872,136.54199,52.47659,1574.67297,197.89114,69.22262,1618.7312,147.44887,90.13819
22,0.175,1730.41113,138.7543,47.82672,1557.35278,200.43759,71.74628,1604.60608,150.30832,90.68847
23,0.183,1714.34521,140.61122,44.79549,1542.23499,202.10733,73.78292,1590.20801,151.91481,91.19283
24,0.192,1701.09485,142.96051,42.74236,1528.90137,202.01822,75.86175,1578.13574,153.43092,91.73381
25,0.2,1688.78687,143.26398,39.91255,1516.74609,202.07787,77.19881,1566.36096,153.65506,91.07496
26,0.208,1678.52563,145.54895,37.26904,1506.58459,202.93913,77.93701,1557.05884,153.61224,90.93744
27,0.217,1670.74927,146.78191,36.20299,1498.33508,200.91666,78.97336,1550.25,152.62378,90.26928
28,0.225,1663.38708,146.53011,32.42549,1491.4696,199.39484,77.57828,1543.3042,151.03233,89.50523
29,0.233,1658.91602,145.94281,31.45844,1485.39185,198.38107,75.38494,1538.58972,151.39142,88.06086
30,0.242,1655.17529,144.56671,28.45886,1481.51843,197.01697,73.84746,1534.71997,151.32967,85.98837
31,0.25,1653.34521,143.92789,25.92604,1479.90747,197.17665,69.98778,1533.74683,149.76212,82.16788
32,0.258,1653.88745,141.93282,23.85958,1480.51672,196.98778,65.68407,1532.85461,148.9958,78.0117
33,0.267,1655.08044,140.98235,19.57381,1482.01685,196.88901,60.03411,1534.03052,147.62312,74.36771
34,0.275,1654.36536,140.79475,18.1116,1482.70837,195.52818,55.48822,1532.73279,146.05467,70.2952
35,0.283,1652.14722,139.78018,22.48119,1477.79016,197.8716,55.97401,1529.57654,144.91246,70.69884
36,0.292,1649.88342,140.55765,26.14818,1470.43604,201.76286,57.18318,1524.5946,146.222,69.71829
37,0.3,1649.95752,140.60139,25.99119,1464.26379,202.45822,54.09219,1525.52783,146.01404,67.16438
38,0.308,1649.97485,140.62427,25.83,1463.75464,201.9946,50.86478,1525.69202,146.00941,67.70464
39,0.317,1649.8158,140.87177,26.06204,1466.94312,201.47232,50.55533,1525.27356,146.38693,67.96826
40,0.325,1649.26624,141.95062,26.00431,1469.29675,203.48036,50.23306,1525.172,146.95268,67.61623
41,0.333,1649.64148,141.85936,26.10191,1469.07068,204.64505,49.86021,1525.15369,147.54639,68.05817
42,0.342,1649.82654,142.67851,26.15325,1467.97327,204.86725,48.78433,1524.99219,147.86836,68.23868
43,0.35,1650.11121,142.90317,26.18137,1466.12085,202.96471,48.63068,1524.99353,148.12125,68.13419
44,0.358,1650.22522,142.31026,26.13966,1465.71289,203.25536,48.38228,1525.20947,147.99406,67.9379
45,0.367,1650.21045,142.99121,26.24426,1466.27515,203.50995,48.32264,1524.68164,147.93831,67.23771
46,0.375,1650.27161,142.0322,26.29466,1466.56421,204.06212,47.90783,1524.45459,148.10481,67.06664
47,0.383,1650.37488,142.24388,26.21275,1465.97949,203.67529,47.73697,1524.65454,148.10255,67.17162
48,0.392,1650.32935,142.48695,26.08495,1465.10156,203.40366,47.20594,1524.53894,148.14,66.94433
49,0.4,1650.32935,142.48695,26.08495,1465.15442,203.63138,46.58136,1524.42114,148.21092,66.74625
50,0.408,1650.32935,142.48695,26.08495,1465.73877,203.87364,46.52889,1524.42358,148.27863,66.68153
51,0.417,1650.32935,142.48695,26.08495,1465.89966,203.96994,46.45819,1524.17993,148.53903,66.57692
52,0.425,1650.32935,142.48695,26.08495,1465.15784,203.74893,46.41419,1524.17993,148.53903,66.57692
53,0.433,1650.32935,142.48695,26.08495,1465.26794,203.88673,46.23629,1523.79907,148.51537,66.26752
54,0.442,1650.32935,142.48695,26.08495,1465.86816,204.44781,46.06259,1523.69568,148.41264,65.55094
55,0.45,1650.21265,143.09695,26.12836,1465.40625,205.36183,45.89242,1523.38806,148.58516,65.70511
56,0.458,1649.93042,142.91841,25.97005,1465.35071,205.3604,45.66637,1523.59778,148.86751,65.51328
57,0.467,1649.93042,142.91841,25.97005,1465.33386,206.1232,45.45881,1523.58179,148.62517,65.26627
58,0.475,1650.18225,142.27499,26.23403,1465.69434,206.08821,45.35751,1523.39343,148.69112,64.75842
59,0.483,1650.18225,142.27499,26.23403,1465.49988,206.38225,45.30994,1523.2229,148.64461,64.76206
60,0.492,1650.18225,142.27499,26.23403,1465.44666,206.4467,45.32719,1523.3717,148.42911,64.67719
61,0.5,1650.18225,142.27499,26.23403,1465.44666,206.4467,45.32719,1522.953,148.5667,64.77644
62,0.508,1650.18225,142.27499,26.23403,1465.42444,206.52628,45.27116,1522.99707,148.61569,64.71079
63,0.517,1650.58093,141.84326,26.3489,1465.66943,206.88715,45.39505,1522.79077,148.54515,64.40118
64,0.525,1650.19812,142.15889,26.30414,1465.68237,207.29977,45.23416,1522.79077,148.54515,64.40118
65,0.533,1650.1217,142.1024,26.27525,1465.76233,207.27853,45.11801,1522.46313,148.65308,64.52676
66,0.542,1650.1217,142.1024,26.27525,1465.57202,206.91049,44.91296,1522.38501,149.36029,64.24431
67,0.55,1648.3219,139.89793,26.39761,1465.65173,206.98151,44.86947,1521.85889,149.42064,64.11769
68,0.558,1650.53613,141.46817,26.32772,1465.62427,206.7412,44.69346,1521.30798,149.09909,63.9264
69,0.567,1651.83923,142.50221,25.94218,1465.97314,207.43379,44.66901,1520.98572,148.46155,62.96802
70,0.575,1650.6012,141.52551,26.38351,1465.81116,207.41867,44.73462,1520.6991,148.74918,63.18858
71,0.583,1649.85791,142.21667,26.92575,1465.81653,207.80829,44.57804,1520.78894,148.36951,62.85951
72,0.592,1650.24597,141.36487,26.36903,1465.67529,207.87344,44.47435,1520.49731,148.11876,62.94614
73,0.6,1650.2439,142.03844,26.52638,1465.65894,207.88155,44.31752,1520.41943,148.10645,62.75432
74,0.608,1649.56287,141.89363,27.0549,1464.55029,207.68773,44.55487,1520.0083,147.71034,62.66231
75,0.617,1649.51428,141.60054,27.21832,1465.02527,207.36392,44.34424,1519.67676,148.47636,62.09396
76,0.625,1649.44922,141.57788,27.39643,1464.99219,207.1398,44.11742,1520.03259,148.00606,61.88294
77,0.633,1649.54297,141.42348,27.57348,1464.64624,207.0139,43.97176,1518.66846,148.99573,62.45334
78,0.642,1650.48572,139.29382,27.08405,1464.71851,207.6777,43.82201,1519.61243,147.64738,61.67181
79,0.65,1649.52307,140.30869,28.19604,1464.82031,207.38702,43.81562,1518.23462,148.65611,62.36983
80,0.658,1649.44214,139.81743,28.76409,1464.88293,207.47078,43.86044,1518.52759,148.55086,62.12765
81,0.667,1649.38623,139.50981,29.6801,1464.71863,207.33745,43.63967,1518.68555,147.39856,61.2646
