Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-172.05688,-166.13541,1005.6554,-20.68889,-277.83453,997.84332,-9.60182,-252.00366,929.03815
2,0.008,-172.04254,-166.08914,1006.72919,-20.79042,-277.16934,999.3476,-9.09269,-251.18932,930.35052
3,0.017,-172.03172,-165.8838,1006.97321,-20.84201,-276.8074,1001.69348,-8.42715,-250.68114,932.23474
4,0.025,-171.59358,-165.93748,1007.48578,-20.68587,-276.85785,1002.47668,-8.57493,-250.80562,934.64374
5,0.033,-171.44243,-164.66278,1007.49567,-19.95686,-276.461,1005.10559,-8.68663,-250.28539,936.10651
6,0.042,-172.29997,-165.73615,1010.0968,-19.98651,-275.23386,1007.68469,-7.43416,-249.70024,937.80475
7,0.05,-173.28694,-164.59889,1011.02814,-19.86145,-275.41165,1008.90948,-7.45524,-249.92973,940.35742
8,0.058,-173.48042,-164.28809,1011.17993,-19.84235,-275.18793,1010.82806,-7.45447,-249.1769,941.97571
9,0.067,-173.12787,-164.13919,1012.56812,-19.89324,-274.51208,1013.32159,-6.49211,-248.34354,943.54456
10,0.075,-173.22466,-163.89998,1013.14215,-19.72039,-274.76443,1015.08112,-6.6452,-248.7644,946.66077
11,0.083,-172.96135,-163.49002,1013.37769,-19.78348,-274.64481,1016.83575,-6.3046,-247.98375,948.13391
12,0.092,-173.99869,-162.64496,1013.30243,-20.10511,-273.85159,1018.34479,-5.63118,-247.55014,949.66364
13,0.1,-174.30249,-162.81622,1016.01495,-19.76681,-274.09222,1021.14679,-5.88505,-248.38951,952.27789
14,0.108,-174.27046,-162.61092,1016.22412,-20.35472,-273.60907,1021.91437,-5.34712,-248.01588,954.04596
15,0.117,-174.68246,-161.84552,1016.48499,-20.5206,-273.58337,1024.01172,-5.1431,-247.92055,955.20929
16,0.125,-175.21397,-161.70374,1017.13232,-20.46576,-273.03546,1026.36743,-4.16132,-248.10036,958.17407
17,0.133,-175.43561,-162.26559,1018.48969,-21.08719,-272.3309,1027.98462,-3.64535,-247.9321,960.15857
18,0.142,-175.16508,-161.91418,1019.78357,-20.92348,-272.86304,1029.63013,-4.07959,-248.09473,961.23901
19,0.15,-175.54881,-161.91542,1020.88019,-21.40752,-272.36969,1031.45898,-4.12509,-248.13959,963.88654
20,0.158,-175.53494,-161.40805,1021.26184,-21.0565,-272.01147,1033.36816,-4.11082,-248.23451,965.03729
21,0.167,-175.52213,-161.4655,1022.50885,-21.56488,-271.60596,1035.30225,-3.61338,-247.74757,966.82263
22,0.175,-175.40565,-161.12968,1022.97913,-21.50413,-271.50894,1036.54236,-3.62192,-247.49385,968.76868
23,0.183,-175.825,-161.1022,1023.44232,-22.12354,-271.86929,1038.42639,-3.79408,-247.89882,970.57465
24,0.192,-175.81546,-160.54723,1024.64575,-22.69844,-271.79611,1039.79651,-3.88144,-247.27631,972.45538
25,0.2,-175.90956,-161.16988,1026.40088,-22.90229,-271.75757,1041.32239,-3.55332,-247.57507,974.422
26,0.208,-176.3978,-160.99495,1026.73889,-23.07,-271.13269,1043.55286,-4.18323,-247.62791,976.17871
27,0.217,-176.39424,-161.47617,1027.68542,-23.894,-270.64206,1044.95056,-4.18502,-246.78415,978.18713
28,0.225,-177.05009,-161.46323,1028.29236,-24.26518,-270.68738,1045.91138,-4.20811,-246.873,978.98749
29,0.233,-177.25749,-161.21335,1028.61658,-24.75641,-270.6022,1047.55444,-4.11774,-247.91234,980.58325
30,0.242,-176.79245,-160.2077,1028.69507,-24.28378,-270.00418,1049.24756,-4.18611,-247.34709,982.85461
31,0.25,-177.80077,-160.54782,1029.20605,-24.46696,-270.17776,1050.75146,-4.59382,-247.44707,984.69196
32,0.258,-177.79457,-160.55923,1030.43066,-25.50291,-269.59009,1052.15283,-5.13382,-247.92062,985.69501
33,0.267,-178.26347,-161.58354,1031.40881,-26.77025,-269.40411,1053.41284,-5.04762,-247.77135,987.05591
34,0.275,-179.38995,-160.86409,1032.6355,-27.28484,-268.95343,1054.63489,-4.65696,-247.59033,988.91302
35,0.283,-181.0369,-159.95074,1033.33154,-27.82643,-269.09711,1055.56982,-4.76514,-248.0517,990.53186
36,0.292,-181.0369,-159.95074,1033.33154,-27.67701,-268.56442,1056.78052,-5.32977,-247.85875,991.67609
37,0.3,-181.08025,-159.77252,1033.5188,-28.0901,-268.59238,1058.80566,-6.31115,-246.93915,993.44415
38,0.308,-181.202,-158.83791,1034.19617,-28.82694,-268.31631,1059.85291,-6.00652,-246.8419,994.15643
