Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-364.11917,58.20623,548.50793,-167.39612,-90.21114,597.22449,-174.22276,229.13641,609.08521
2,0.008,-364.11917,58.20623,548.50793,-167.45381,-90.09878,597.26654,-174.50485,229.01073,609.52582
3,0.017,-364.11917,58.20623,548.50793,-167.41318,-90.46504,597.46967,-174.38461,228.96336,609.28436
4,0.025,-364.11917,58.20623,548.50793,-167.39612,-90.21114,597.22449,-176.05438,229.92932,608.92023
5,0.033,-364.11917,58.20623,548.50793,-167.21475,-90.30521,597.0979,-174.25276,229.05237,609.27716
6,0.042,-364.11917,58.20623,548.50793,-167.25534,-90.50943,597.32605,-174.09091,229.22543,609.07794
7,0.05,-364.11917,58.20623,548.50793,-167.47086,-90.35269,597.51166,-174.25276,229.05237,609.27716
8,0.058,-364.11917,58.20623,548.50793,-167.41318,-90.46504,597.46967,-175.52005,229.40688,609.22131
9,0.067,-364.11917,58.20623,548.50793,-167.25534,-90.50943,597.32605,-176.05438,229.92932,608.92023
10,0.075,-364.11917,58.20623,548.50793,-167.34357,-91.11797,597.41876,-174.50485,229.01073,609.52582
11,0.083,-364.11917,58.20623,548.50793,-167.26413,-90.62023,597.60883,-176.05438,229.92932,608.92023
12,0.092,-364.11917,58.20623,548.50793,-167.26413,-90.62023,597.60883,-176.05438,229.92932,608.92023
13,0.1,-364.11917,58.20623,548.50793,-167.40965,-91.05324,597.79852,-176.05438,229.92932,608.92023
14,0.108,-364.11917,58.20623,548.50793,-167.25899,-91.11492,597.68054,-174.30396,228.68661,609.69562
15,0.117,-363.91846,57.89738,548.62622,-167.25899,-91.11492,597.68054,-176.05438,229.92932,608.92023
16,0.125,-364.11917,58.20623,548.50793,-167.07494,-91.14636,597.57788,-175.52005,229.40688,609.22131
17,0.133,-364.11917,58.20623,548.50793,-167.11057,-91.16673,597.7467,-175.52005,229.40688,609.22131
18,0.142,-364.11917,58.20623,548.50793,-166.92651,-91.19817,597.64404,-174.30396,228.68661,609.69562
19,0.15,-364.11917,58.20623,548.50793,-166.92651,-91.19817,597.64404,-175.52005,229.40688,609.22131
20,0.158,-363.91846,57.89738,548.62622,-166.92651,-91.19817,597.64404,-175.52005,229.40688,609.22131
21,0.167,-364.11917,58.20623,548.50793,-166.92651,-91.19817,597.64404,-174.25276,229.05237,609.27716
22,0.175,-364.06152,57.90409,548.54034,-166.92651,-91.19817,597.64404,-174.05186,228.72826,609.44696
23,0.183,-364.06152,57.90409,548.54034,-166.83553,-91.17065,597.73407,-175.06895,229.41273,608.93799
24,0.192,-363.9761,58.19952,548.59375,-166.83553,-91.17065,597.73407,-174.30396,228.68661,609.69562
25,0.2,-364.06152,57.90409,548.54034,-166.73396,-91.27072,597.72552,-174.05186,228.72826,609.44696
26,0.208,-364.06152,57.90409,548.54034,-166.83553,-91.17065,597.73407,-174.05186,228.72826,609.44696
27,0.217,-363.91846,57.89738,548.62622,-166.73396,-91.27072,597.72552,-175.06895,229.41273,608.93799
28,0.225,-363.91846,57.89738,548.62622,-166.73396,-91.27072,597.72552,-175.06895,229.41273,608.93799
29,0.233,-363.91846,57.89738,548.62622,-166.73396,-91.27072,597.72552,-175.06895,229.41273,608.93799
30,0.242,-363.91846,57.89738,548.62622,-166.73396,-91.27072,597.72552,-173.81435,228.47005,609.70099
31,0.25,-363.91846,57.89738,548.62622,-166.73396,-91.27072,597.72552,-174.05186,228.72826,609.44696
32,0.258,-363.84735,57.7961,549.11139,-166.73396,-91.27072,597.72552,-173.97491,228.61067,609.57574
33,0.267,-363.84735,57.7961,549.11139,-166.73396,-91.27072,597.72552,-173.97491,228.61067,609.57574
34,0.275,-363.9761,58.19952,548.59375,-166.73396,-91.27072,597.72552,-174.05186,228.72826,609.44696
35,0.283,-363.91846,57.89738,548.62622,-166.91801,-91.2393,597.82819,-173.95404,228.74919,609.84644
36,0.292,-363.91846,57.89738,548.62622,-167.01956,-91.13921,597.83673,-174.83685,229.31476,609.4436
37,0.3,-364.06152,57.90409,548.54034,-167.01956,-91.13921,597.83673,-174.0881,228.80716,610.42249
38,0.308,-363.91846,57.89738,548.62622,-166.91801,-91.2393,597.82819,-173.87704,228.63158,609.97516
39,0.317,-364.06152,57.90409,548.54034,-166.91801,-91.2393,597.82819,-174.0881,228.80716,610.42249
40,0.325,-363.9761,58.19952,548.59375,-167.17023,-91.07753,597.95471,-174.0881,228.80716,610.42249
41,0.333,-363.9761,58.19952,548.59375,-167.06868,-91.17762,597.94617,-174.0881,228.80716,610.42249
42,0.342,-363.9761,58.19952,548.59375,-167.06354,-91.02736,598.15424,-174.0881,228.80716,610.42249
43,0.35,-363.91846,57.89738,548.62622,-166.96199,-91.12746,598.14563,-175.26309,229.52254,609.9375
44,0.358,-363.91846,57.89738,548.62622,-167.06354,-91.02736,598.15424,-175.7196,229.46274,610.16852
45,0.367,-364.11917,58.20623,548.50793,-167.41286,-91.32568,598.34479,-174.35008,228.71091,610.62164
46,0.375,-363.9761,58.19952,548.59375,-167.02823,-91.07672,598.39111,-174.35008,228.71091,610.62164
47,0.383,-363.9761,58.19952,548.59375,-167.17612,-91.04356,598.30963,-174.35008,228.71091,610.62164
48,0.392,-363.9761,58.19952,548.59375,-167.02823,-91.07672,598.39111,-174.0881,228.80716,610.42249
49,0.4,-363.9761,58.19952,548.59375,-167.11314,-90.95427,598.56927,-174.0881,228.80716,610.42249
50,0.408,-363.91846,57.89738,548.62622,-167.07175,-91.03081,598.54211,-175.26309,229.52254,609.9375
51,0.417,-363.91846,57.89738,548.62622,-167.15669,-90.90835,598.72028,-174.0881,228.80716,610.42249
52,0.425,-363.9761,58.19952,548.59375,-167.39345,-91.19048,598.75543,-175.26309,229.52254,609.9375
53,0.433,-363.905,58.09821,549.07898,-167.39345,-91.19048,598.75543,-175.26309,229.52254,609.9375
54,0.442,-363.9761,58.19952,548.59375,-166.93851,-90.76054,598.79584,-174.0881,228.80716,610.42249
