Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,196.30667,108.62064,48.4307,418.96594,180.50854,37.46698,361.89105,124.48518,71.99443
2,0.008,196.30667,108.62064,48.4307,419.07675,180.48862,37.38262,361.75696,124.47949,72.00713
3,0.017,196.30667,108.62064,48.4307,418.88397,180.37109,37.62852,361.8873,124.61765,72.02354
4,0.025,196.30383,108.36569,48.44815,419.01874,180.52377,37.68703,361.75696,124.47949,72.00713
5,0.033,196.30383,108.36569,48.44815,418.93042,180.46794,37.71654,361.89105,124.48518,71.99443
6,0.042,196.30383,108.36569,48.44815,419.01874,180.52377,37.68703,361.89105,124.48518,71.99443
7,0.05,196.30383,108.36569,48.44815,419.07675,180.48862,37.38262,361.89105,124.48518,71.99443
8,0.058,196.30667,108.62064,48.4307,419.12958,180.50385,37.60268,361.89105,124.48518,71.99443
9,0.067,196.30667,108.62064,48.4307,419.07675,180.48862,37.38262,361.83047,124.59998,72.10381
10,0.075,196.30667,108.62064,48.4307,418.96594,180.50854,37.46698,361.89105,124.48518,71.99443
11,0.083,196.30667,108.62064,48.4307,419.07675,180.48862,37.38262,361.89105,124.48518,71.99443
12,0.092,196.30667,108.62064,48.4307,418.93042,180.46794,37.71654,361.89105,124.48518,71.99443
13,0.1,196.30383,108.36569,48.44815,419.12958,180.50385,37.60268,361.75696,124.47949,72.00713
14,0.108,196.37192,108.45336,48.50278,418.96594,180.50854,37.46698,361.92349,124.31622,72.10335
15,0.117,196.30383,108.36569,48.44815,419.07675,180.48862,37.38262,361.89105,124.48518,71.99443
16,0.125,196.30667,108.62064,48.4307,418.72522,180.54927,37.46792,361.89743,124.19776,72.15107
17,0.133,196.30667,108.62064,48.4307,418.87997,180.78006,37.24813,361.89105,124.48518,71.99443
18,0.142,196.30667,108.62064,48.4307,418.79166,180.72421,37.27764,361.89105,124.48518,71.99443
19,0.15,196.30667,108.62064,48.4307,418.96594,180.50854,37.46698,361.76334,124.19205,72.16378
20,0.158,196.30383,108.36569,48.44815,418.96594,180.50854,37.46698,361.76334,124.19205,72.16378
21,0.167,196.30383,108.36569,48.44815,418.96594,180.50854,37.46698,361.73093,124.36103,72.05486
22,0.175,196.30383,108.36569,48.44815,418.72522,180.54927,37.46792,361.92349,124.31622,72.10335
23,0.183,196.30667,108.62064,48.4307,418.72522,180.54927,37.46792,361.7894,124.31052,72.11605
24,0.192,196.30667,108.62064,48.4307,418.96594,180.50854,37.46698,361.7894,124.31052,72.11605
25,0.2,196.30667,108.62064,48.4307,419.07675,180.48862,37.38262,361.86499,124.36674,72.04216
26,0.208,196.30667,108.62064,48.4307,418.96594,180.50854,37.46698,361.86499,124.36674,72.04216
27,0.217,196.21384,108.65585,48.3088,418.66245,180.43495,37.53356,361.86499,124.36674,72.04216
28,0.225,196.20613,108.40113,48.43585,418.72522,180.54927,37.46792,361.75696,124.47949,72.00713
29,0.233,196.30383,108.36569,48.44815,418.83606,180.52934,37.38356,361.89105,124.48518,71.99443
30,0.242,196.30383,108.36569,48.44815,418.96594,180.50854,37.46698,361.73093,124.36103,72.05486
31,0.25,196.30383,108.36569,48.44815,418.87762,180.45271,37.49649,361.86499,124.36674,72.04216
32,0.258,196.30667,108.62064,48.4307,418.87762,180.45271,37.49649,361.7894,124.31052,72.11605
33,0.267,196.30667,108.62064,48.4307,418.87997,180.78006,37.24813,361.75696,124.47949,72.00713
34,0.275,196.30667,108.62064,48.4307,418.63931,180.82076,37.24907,361.89105,124.48518,71.99443
35,0.283,196.30383,108.36569,48.44815,418.83606,180.52934,37.38356,361.75696,124.47949,72.00713
36,0.292,196.30383,108.36569,48.44815,418.72522,180.54927,37.46792,361.75696,124.47949,72.00713
37,0.3,196.30089,108.11076,48.46558,418.96594,180.50854,37.46698,361.74823,124.65666,71.91003
38,0.308,196.28239,108.28003,48.59267,418.96594,180.50854,37.46698,361.88229,124.66236,71.89732
39,0.317,196.30383,108.36569,48.44815,418.89218,180.35139,37.39612,361.74823,124.65666,71.91003
40,0.325,196.35332,108.62267,48.62984,418.54062,180.41203,37.48141,361.75696,124.47949,72.00713
41,0.333,196.21384,108.65585,48.3088,418.75015,180.80084,37.1647,361.75696,124.47949,72.00713
