Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,-61.06079,-53.65291,1047.71936,-108.87485,-45.71962,1060.50415,-133.59901,-20.85887,1081.77368,-151.62744,6.29366,1105.73206,-64.3469,2.45356,1105.82654,-90.31916,49.00977,1118.6001,-107.55369,87.35817,1119.32556
2,0.008,-61.17873,-53.9882,1048.04602,-109.16943,-45.69681,1060.26123,-132.89639,-20.74731,1080.82275,-151.31932,6.47303,1105.68665,-64.40957,1.79313,1106.07605,-90.10764,48.2768,1119.12927,-106.96536,86.79842,1119.65161
3,0.017,-60.89451,-54.38732,1048.08142,-108.56341,-45.78809,1060.32495,-131.96837,-21.4747,1081.34265,-150.30559,6.56464,1105.78406,-64.09289,1.62088,1106.75952,-90.23789,47.86838,1119.11353,-106.71504,86.98825,1119.62598
4,0.025,-59.95413,-54.26451,1048.06226,-107.38354,-46.59595,1060.59375,-131.61693,-21.77735,1081.64807,-149.67993,6.28435,1106.20325,-63.48785,1.13287,1107.63623,-88.89108,48.31546,1119.8894,-105.51703,85.74145,1120.30762
5,0.033,-58.50062,-54.03431,1048.71594,-106.36458,-46.30579,1061.17334,-131.44791,-22.41815,1082.97888,-148.77452,5.76425,1107.10803,-62.07239,0.75679,1108.09619,-88.17104,46.57335,1120.9906,-104.54121,85.73656,1120.59399
6,0.042,-57.67863,-53.81085,1049.5127,-105.5985,-46.81197,1061.95776,-129.32603,-22.6727,1084.23621,-146.56029,4.91017,1108.48096,-60.67622,0.28648,1108.75671,-86.82986,46.49311,1121.59082,-104.08315,84.44078,1121.81104
7,0.05,-56.65601,-54.8582,1050.0564,-103.84126,-46.90754,1063.11279,-127.55043,-22.74864,1084.67834,-145.03015,4.01153,1110.12744,-59.21599,0.37389,1109.37,-85.28131,46.70729,1122.14929,-102.44642,84.06435,1122.71436
8,0.058,-54.87691,-55.13766,1050.82117,-102.4371,-47.71062,1063.88538,-126.2607,-23.68608,1086.29895,-143.11214,3.9487,1111.43384,-57.1321,0.94214,1109.86487,-83.39367,46.40877,1123.29663,-101.36637,83.7744,1124.729
9,0.067,-53.99271,-55.51723,1051.21265,-100.20299,-47.9703,1064.60779,-124.61512,-24.64756,1087.2887,-141.57649,3.01453,1113.03162,-55.91907,0.75992,1110.80237,-81.05737,45.92832,1124.57397,-99.60029,83.32867,1126.54211
10,0.075,-51.14449,-55.0924,1052.65808,-99.063,-47.92601,1066.11743,-121.21496,-24.15769,1088.70129,-139.23625,2.97356,1113.96667,-53.38486,0.91927,1111.36121,-79.80444,44.95978,1126.13586,-97.22839,83.33195,1127.8031
11,0.083,-50.16897,-55.09901,1053.54785,-96.71818,-47.7528,1067.67383,-120.15192,-24.33843,1090.38684,-137.43719,3.83917,1115.78406,-51.46635,-0.2386,1112.84436,-76.99153,44.66516,1127.4801,-93.55161,83.67761,1129.14026
12,0.092,-47.39025,-54.9254,1054.60535,-94.32559,-47.38877,1068.33008,-117.61435,-24.58028,1091.229,-134.84753,3.26319,1117.68494,-48.94264,-0.70019,1114.05701,-73.95229,43.35196,1129.40955,-90.35615,83.66648,1132.08582
13,0.1,-45.56879,-55.05472,1055.93542,-92.09749,-47.01039,1069.7666,-114.90812,-24.11935,1092.58899,-131.45676,3.38689,1119.01819,-46.00335,-0.37235,1115.67651,-70.25831,45.48212,1130.42603,-86.43405,83.59025,1133.62952
14,0.108,-43.04444,-55.13028,1057.28992,-90.06147,-46.98416,1071.24536,-112.52894,-23.05818,1094.28857,-128.45401,3.96534,1120.65259,-43.10651,-0.39725,1116.2572,-65.9872,45.0037,1132.1084,-82.67803,83.60654,1135.71033
15,0.117,-39.77555,-55.07004,1058.71533,-87.47295,-46.80056,1073.4408,-109.37847,-23.02295,1095.82629,-125.74463,4.59842,1122.73901,-39.71989,-0.95698,1118.39392,-62.39024,45.77909,1133.11487,-78.56999,84.07569,1137.41785
16,0.125,-38.63025,-55.675,1060.26648,-84.13284,-45.38849,1074.58008,-105.85144,-21.07688,1097.89624,-121.86373,5.79049,1124.15649,-36.16006,-2.18482,1120.51135,-57.66354,45.40077,1135.8717,-73.26609,84.4231,1139.8761
17,0.133,-35.16115,-55.56681,1061.47595,-82.3073,-44.868,1075.96704,-102.79599,-20.48157,1099.0918,-118.25397,6.8534,1125.88855,-33.23466,-2.15274,1121.66296,-53.90876,45.75857,1137.04346,-67.5256,84.74445,1140.21619
18,0.142,-33.82859,-58.00822,1064.10461,-79.06229,-45.48771,1077.30627,-100.31466,-19.61621,1101.50085,-113.44646,8.21742,1127.98779,-28.63679,-3.54281,1124.09888,-48.90453,45.73816,1139.64331,-61.47187,85.01104,1143.51978
