Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,191.22311,-101.99634,271.48236,84.8065,-103.91864,71.21478,114.02432,-17.01255,89.63354
2,0.008,191.28629,-102.09634,271.64075,84.70669,-104.0134,71.30651,113.83584,-17.16814,89.62795
3,0.017,191.26237,-102.02563,271.39603,84.8045,-104.0685,71.34708,113.91186,-16.85008,89.57303
4,0.025,191.22311,-101.99634,271.48236,84.75609,-103.76176,71.05888,113.91186,-16.85008,89.57303
5,0.033,191.22311,-101.99634,271.48236,84.81499,-103.9273,71.00972,113.91186,-16.85008,89.57303
6,0.042,191.28629,-102.09634,271.64075,84.90431,-103.97373,71.25534,113.64205,-16.8581,89.51749
7,0.05,191.28629,-102.09634,271.64075,84.82549,-103.92719,71.36671,113.75452,-17.02054,89.57802
8,0.058,191.24858,-102.25451,271.42017,84.8065,-103.91864,71.21478,113.83055,-16.70249,89.52309
9,0.067,191.37515,-102.15689,271.58688,84.70574,-104.14095,71.52065,113.94301,-16.86495,89.58361
10,0.075,191.32555,-102.12563,271.55441,84.72569,-104.02195,71.45844,114.02432,-17.01255,89.63354
11,0.083,191.32555,-102.12563,271.55441,84.84542,-103.80821,71.3045,113.91186,-16.85008,89.57303
12,0.092,191.31175,-102.35452,271.57858,84.9233,-103.98228,71.40726,113.94301,-16.86495,89.58361
13,0.1,191.35124,-102.08617,271.34216,84.84542,-103.80821,71.3045,114.02432,-17.01255,89.63354
14,0.108,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,113.83584,-17.16814,89.62795
15,0.117,191.35124,-102.08617,271.34216,84.94324,-103.8633,71.34507,113.72337,-17.00569,89.56744
16,0.125,191.28629,-102.09634,271.64075,84.80355,-104.19604,71.5612,113.64205,-16.8581,89.51749
17,0.133,191.4144,-102.18617,271.50055,84.80355,-104.19604,71.5612,114.02432,-17.01255,89.63354
18,0.142,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
19,0.15,191.4144,-102.18617,271.50055,84.94324,-103.8633,71.34507,113.83584,-17.16814,89.62795
20,0.158,191.37515,-102.15689,271.58688,84.9233,-103.98228,71.40726,113.83584,-17.16814,89.62795
21,0.167,191.4144,-102.18617,271.50055,84.82549,-103.92719,71.36671,114.02432,-17.01255,89.63354
22,0.175,191.4144,-102.18617,271.50055,84.9231,-103.96135,71.5374,113.68872,-17.04419,90.16202
23,0.183,191.4144,-102.18617,271.50055,84.80335,-104.17511,71.69132,113.74137,-16.85892,89.79478
24,0.192,191.4144,-102.18617,271.50055,84.80355,-104.19604,71.5612,114.02432,-17.01255,89.63354
25,0.2,191.4144,-102.18617,271.50055,84.9231,-103.96135,71.5374,113.83584,-17.16814,89.62795
26,0.208,191.4144,-102.18617,271.50055,84.93692,-103.92402,71.62927,113.75452,-17.02054,89.57802
27,0.217,191.4144,-102.18617,271.50055,84.9231,-103.96135,71.5374,113.83055,-16.70249,89.52309
28,0.225,191.40431,-101.9557,271.37192,84.84542,-103.80821,71.3045,113.64205,-16.8581,89.51749
29,0.233,191.40431,-101.9557,271.37192,84.84522,-103.78729,71.43465,113.74137,-16.85892,89.79478
30,0.242,191.40431,-101.9557,271.37192,84.9022,-104.06772,71.7433,113.50674,-16.76619,90.24644
31,0.25,191.40871,-101.91872,271.36685,84.72569,-104.02195,71.45844,113.62892,-16.69646,89.73425
32,0.258,191.40431,-101.9557,271.37192,84.72549,-104.00103,71.58856,113.44039,-16.85208,89.72867
33,0.267,191.40431,-101.9557,271.37192,85.002,-103.97295,71.65157,113.69899,-16.85226,89.51126
34,0.275,191.40431,-101.9557,271.37192,84.92413,-103.7989,71.54883,113.58652,-16.68981,89.45074
35,0.283,191.40431,-101.9557,271.37192,84.92413,-103.7989,71.54883,113.55284,-17.01452,89.7892
36,0.292,191.40431,-101.9557,271.37192,84.82529,-103.90627,71.49684,113.70728,-16.39368,89.67066
37,0.3,191.4144,-102.18617,271.50055,84.80335,-104.17511,71.69132,113.37178,-16.78428,90.07433
38,0.308,191.40431,-101.9557,271.37192,84.80439,-104.01263,71.70274,113.82267,-17.00653,89.84473
39,0.317,191.40431,-101.9557,271.37192,84.9022,-104.06772,71.7433,113.30644,-16.88974,90.04596
40,0.325,191.40431,-101.9557,271.37192,85.02195,-103.85398,71.58939,113.25095,-16.72141,89.97916
41,0.333,191.39859,-101.68826,271.23822,85.002,-103.97295,71.65157,113.3634,-16.88386,90.03971
42,0.342,191.39859,-101.68826,271.23822,84.90419,-103.91787,71.61102,113.495,-16.7341,90.05151
43,0.35,191.40431,-101.9557,271.37192,85.02195,-103.85398,71.58939,113.30644,-16.88974,90.04596
44,0.358,191.40431,-101.9557,271.37192,84.9231,-103.96135,71.5374,113.75336,-16.57289,89.73624
45,0.367,191.40431,-101.9557,271.37192,84.70555,-104.12002,71.65076,113.53882,-16.42668,90.01356
46,0.375,191.40431,-101.9557,271.37192,84.80355,-104.19604,71.5612,113.41888,-17.05219,90.10651
47,0.383,191.4144,-102.18617,271.50055,84.84542,-103.80821,71.3045,113.49831,-16.8898,89.81972
48,0.392,191.4006,-102.41505,271.52472,84.94324,-103.8633,71.34507,113.71022,-16.84406,89.78419
49,0.4,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,113.63415,-17.16213,89.83915
50,0.408,191.4144,-102.18617,271.50055,84.90411,-103.95283,71.38547,113.74137,-16.85892,89.79478
51,0.417,191.4144,-102.18617,271.50055,84.92426,-103.85476,71.19314,113.60744,-16.89657,90.11206
52,0.425,191.4144,-102.18617,271.50055,84.80355,-104.19604,71.5612,113.69208,-17.19986,89.9302
53,0.433,191.39052,-102.18456,271.39609,84.70574,-104.14095,71.52065,113.50018,-17.1998,90.15647
54,0.442,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
55,0.45,191.39052,-102.18456,271.39609,84.84542,-103.80821,71.3045,114.02432,-17.01255,89.63354
56,0.458,191.40431,-101.9557,271.37192,84.90431,-103.97373,71.25534,114.02432,-17.01255,89.63354
57,0.467,191.40431,-101.9557,271.37192,84.8065,-103.91864,71.21478,114.09431,-16.75118,89.56149
58,0.475,191.4007,-102.0008,271.16971,84.94324,-103.8633,71.34507,114.17068,-16.90739,89.60884
59,0.483,191.38484,-101.50305,270.90747,84.83396,-103.93584,71.16164,113.83055,-16.70249,89.52309
60,0.492,191.67824,-101.35349,270.89816,84.90431,-103.97373,71.25534,113.77502,-16.5342,89.45634
61,0.5,191.45496,-101.88737,271.22958,84.81499,-103.9273,71.00972,113.88748,-16.69667,89.51686
62,0.508,191.38484,-101.50305,270.90747,84.8065,-103.91864,71.21478,113.83055,-16.70249,89.52309
63,0.517,191.39058,-101.77039,271.04111,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
64,0.525,191.55093,-101.65682,271.0513,84.82549,-103.92719,71.36671,113.83055,-16.70249,89.52309
65,0.533,191.68396,-101.62084,271.0318,84.9233,-103.98228,71.40726,113.77502,-16.5342,89.45634
66,0.542,191.38484,-101.50305,270.90747,84.90431,-103.97373,71.25534,113.83055,-16.70249,89.52309
67,0.55,191.39058,-101.77039,271.04111,84.70574,-104.14095,71.52065,113.77502,-16.5342,89.45634
68,0.558,191.39058,-101.77039,271.04111,84.94324,-103.8633,71.34507,113.85635,-16.68179,89.50627
69,0.567,191.38484,-101.50305,270.90747,84.9233,-103.98228,71.40726,113.88748,-16.69667,89.51686
70,0.575,191.54521,-101.38947,270.91766,84.90431,-103.97373,71.25534,113.94301,-16.86495,89.58361
71,0.583,191.54521,-101.38947,270.91766,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
72,0.592,191.67824,-101.35349,270.89816,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
73,0.6,191.67824,-101.35349,270.89816,84.84542,-103.80821,71.3045,113.77502,-16.5342,89.45634
74,0.608,191.54521,-101.38947,270.91766,84.9233,-103.98228,71.40726,113.77502,-16.5342,89.45634
75,0.617,191.67824,-101.35349,270.89816,84.94324,-103.8633,71.34507,113.77518,-16.46831,89.23127
76,0.625,191.54521,-101.38947,270.91766,84.92426,-103.85476,71.19314,113.77502,-16.5342,89.45634
77,0.633,191.67824,-101.35349,270.89816,84.94324,-103.8633,71.34507,113.75203,-16.41622,89.35168
78,0.642,191.78429,-101.18418,270.83478,84.9233,-103.98228,71.40726,113.64742,-16.44799,89.33443
79,0.65,191.65126,-101.22017,270.85428,84.84542,-103.80821,71.3045,113.64742,-16.44799,89.33443
80,0.658,191.78429,-101.18418,270.83478,84.9233,-103.98228,71.40726,113.77502,-16.5342,89.45634
81,0.667,191.54521,-101.38947,270.91766,84.82349,-104.07705,71.499,113.77502,-16.5342,89.45634
82,0.675,191.54521,-101.38947,270.91766,84.80355,-104.19604,71.5612,113.75203,-16.41622,89.35168
83,0.683,191.65126,-101.22017,270.85428,84.9233,-103.98228,71.40726,113.64742,-16.44799,89.33443
84,0.692,191.78429,-101.18418,270.83478,84.94324,-103.8633,71.34507,113.64742,-16.44799,89.33443
85,0.7,191.65126,-101.22017,270.85428,84.9231,-103.96135,71.5374,113.77502,-16.5342,89.45634
86,0.708,191.67824,-101.35349,270.89816,84.9231,-103.96135,71.5374,113.77502,-16.5342,89.45634
87,0.717,191.78429,-101.18418,270.83478,85.02195,-103.85398,71.58939,113.77502,-16.5342,89.45634
88,0.725,191.87035,-101.38428,271.18222,84.90586,-104.09002,71.61248,113.77502,-16.5342,89.45634
89,0.733,191.54521,-101.38947,270.91766,84.80335,-104.17511,71.69132,113.64742,-16.44799,89.33443
90,0.742,191.65126,-101.22017,270.85428,84.9231,-103.96135,71.5374,113.77502,-16.5342,89.45634
91,0.75,191.71562,-101.33709,271.04272,84.84522,-103.78729,71.43465,113.77502,-16.5342,89.45634
92,0.758,191.54521,-101.38947,270.91766,84.9233,-103.98228,71.40726,113.77502,-16.5342,89.45634
93,0.767,191.76431,-101.55358,271.24561,85.17984,-104.03381,71.69176,113.77502,-16.5342,89.45634
94,0.775,191.74261,-101.47042,271.08658,85.002,-103.97295,71.65157,113.77502,-16.5342,89.45634
95,0.783,191.60959,-101.5064,271.10611,85.08202,-103.97875,71.65121,113.77502,-16.5342,89.45634
96,0.792,191.60959,-101.5064,271.10611,84.80335,-104.17511,71.69132,113.63132,-16.56586,89.75851
97,0.8,191.60959,-101.5064,271.10611,84.84522,-103.78729,71.43465,113.64742,-16.44799,89.33443
98,0.808,191.67824,-101.35349,270.89816,84.9231,-103.96135,71.5374,113.64742,-16.44799,89.33443
99,0.817,191.69197,-101.5387,271.22888,84.9231,-103.96135,71.5374,113.88748,-16.69667,89.51686
100,0.825,191.55894,-101.57469,271.24841,85.02195,-103.85398,71.58939,113.63132,-16.56586,89.75851
101,0.833,191.69197,-101.5387,271.22888,84.9231,-103.96135,71.5374,113.64742,-16.44799,89.33443
102,0.842,191.55894,-101.57469,271.24841,84.80335,-104.17511,71.69132,113.57341,-16.52816,89.66747
103,0.85,191.55894,-101.57469,271.24841,84.72569,-104.02195,71.45844,113.68684,-16.73417,89.82528
104,0.858,191.39859,-101.68826,271.23822,84.94324,-103.8633,71.34507,113.38488,-16.68378,89.6619
105,0.867,191.39859,-101.68826,271.23822,84.82549,-103.92719,71.36671,113.79929,-16.89664,89.88582
106,0.875,191.40431,-101.9557,271.37192,84.82529,-103.90627,71.49684,113.58652,-16.68981,89.45074
107,0.883,191.39859,-101.68826,271.23822,84.9278,-103.82119,71.41799,113.58652,-16.68981,89.45074
108,0.892,191.39859,-101.68826,271.23822,84.84542,-103.80821,71.3045,113.77502,-16.5342,89.45634
109,0.9,191.39859,-101.68826,271.23822,84.82349,-104.07705,71.499,113.57341,-16.52816,89.66747
110,0.908,191.56465,-101.84212,271.38208,84.70574,-104.14095,71.52065,113.75986,-16.61045,89.39495
111,0.917,191.39859,-101.68826,271.23822,84.94324,-103.8633,71.34507,113.88748,-16.69667,89.51686
112,0.925,191.39859,-101.68826,271.23822,84.84542,-103.80821,71.3045,113.64742,-16.44799,89.33443
113,0.933,191.45496,-101.88737,271.22958,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
114,0.942,191.38484,-101.50305,270.90747,84.84542,-103.80821,71.3045,113.45891,-16.60361,89.32883
115,0.95,191.40431,-101.9557,271.37192,84.84542,-103.80821,71.3045,113.77502,-16.5342,89.45634
116,0.958,191.44923,-101.61998,271.09592,84.84542,-103.80821,71.3045,113.64742,-16.44799,89.33443
117,0.967,191.55894,-101.57469,271.24841,84.84542,-103.80821,71.3045,113.64742,-16.44799,89.33443
118,0.975,191.38484,-101.50305,270.90747,84.84542,-103.80821,71.3045,113.64742,-16.44799,89.33443
119,0.983,191.39859,-101.68826,271.23822,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
120,0.992,191.38484,-101.50305,270.90747,84.8065,-103.91864,71.21478,113.77502,-16.5342,89.45634
121,1,191.67824,-101.35349,270.89816,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
122,1.008,191.74261,-101.47042,271.08658,84.82549,-103.92719,71.36671,113.77502,-16.5342,89.45634
123,1.017,191.54521,-101.38947,270.91766,84.82549,-103.92719,71.36671,113.77502,-16.5342,89.45634
124,1.025,191.38484,-101.50305,270.90747,84.82549,-103.92719,71.36671,113.77502,-16.5342,89.45634
125,1.033,191.54521,-101.38947,270.91766,84.82549,-103.92719,71.36671,113.83055,-16.70249,89.52309
126,1.042,191.38484,-101.50305,270.90747,84.90431,-103.97373,71.25534,113.94301,-16.86495,89.58361
127,1.05,191.67824,-101.35349,270.89816,84.82549,-103.92719,71.36671,113.83055,-16.70249,89.52309
128,1.058,191.54521,-101.38947,270.91766,84.9233,-103.98228,71.40726,113.96881,-16.84426,89.5668
129,1.067,191.74832,-101.73782,271.22025,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
130,1.075,191.60959,-101.5064,271.10611,84.9233,-103.98228,71.40726,114.09431,-16.75118,89.56149
131,1.083,191.74261,-101.47042,271.08658,84.9233,-103.98228,71.40726,114.17068,-16.90739,89.60884
132,1.092,191.60959,-101.5064,271.10611,84.9233,-103.98228,71.40726,113.94301,-16.86495,89.58361
133,1.1,191.74261,-101.47042,271.08658,84.9233,-103.98228,71.40726,113.94301,-16.86495,89.58361
134,1.108,191.67824,-101.35349,270.89816,84.9233,-103.98228,71.40726,113.83055,-16.70249,89.52309
135,1.117,191.54521,-101.38947,270.91766,84.9233,-103.98228,71.40726,113.77502,-16.5342,89.45634
136,1.125,191.54521,-101.38947,270.91766,84.82549,-103.92719,71.36671,113.77502,-16.5342,89.45634
137,1.133,191.54521,-101.38947,270.91766,84.84542,-103.80821,71.3045,113.77502,-16.5342,89.45634
138,1.142,191.54521,-101.38947,270.91766,84.9233,-103.98228,71.40726,113.64742,-16.44799,89.33443
139,1.15,191.54521,-101.38947,270.91766,84.94324,-103.8633,71.34507,113.62442,-16.33002,89.22976
140,1.158,191.54521,-101.38947,270.91766,84.75609,-103.76176,71.05888,113.62442,-16.33002,89.22976
141,1.167,191.38484,-101.50305,270.90747,84.94324,-103.8633,71.34507,113.62442,-16.33002,89.22976
142,1.175,191.38484,-101.50305,270.90747,84.82549,-103.92719,71.36671,113.64742,-16.44799,89.33443
143,1.183,191.38484,-101.50305,270.90747,84.84542,-103.80821,71.3045,113.75203,-16.41622,89.35168
144,1.192,191.38484,-101.50305,270.90747,84.84542,-103.80821,71.3045,113.62442,-16.33002,89.22976
145,1.2,191.38484,-101.50305,270.90747,84.72569,-104.02195,71.45844,113.81427,-16.3172,89.31361
146,1.208,191.39859,-101.68826,271.23822,84.70555,-104.12002,71.65076,113.93961,-16.4012,89.43849
147,1.217,191.39859,-101.68826,271.23822,84.94324,-103.8633,71.34507,113.77502,-16.5342,89.45634
148,1.225,191.39859,-101.68826,271.23822,84.82529,-103.90627,71.49684,113.94301,-16.86495,89.58361
149,1.233,191.36505,-101.92641,271.45825,84.9233,-103.98228,71.40726,113.88748,-16.69667,89.51686
150,1.242,191.31544,-101.89514,271.42578,85.002,-103.97295,71.65157,113.74137,-16.85892,89.79478
151,1.25,191.31175,-102.35452,271.57858,84.9231,-103.96135,71.5374,114.02432,-17.01255,89.63354
152,1.258,191.4006,-102.41505,271.52472,84.9231,-103.96135,71.5374,113.68872,-17.04419,90.16202
153,1.267,191.4006,-102.41505,271.52472,84.80335,-104.17511,71.69132,113.72526,-17.07821,89.8362
154,1.275,191.4006,-102.41505,271.52472,84.80355,-104.19604,71.5612,113.9929,-16.93496,89.93607
155,1.283,191.4006,-102.41505,271.52472,84.9233,-103.98228,71.40726,113.83584,-17.16814,89.62795
156,1.292,191.4006,-102.41505,271.52472,84.9231,-103.96135,71.5374,113.57961,-17.0374,89.86967
157,1.3,191.4006,-102.41505,271.52472,85.002,-103.97295,71.65157,113.50018,-17.1998,90.15647
158,1.308,191.4006,-102.41505,271.52472,84.90419,-103.91787,71.61102,113.50018,-17.1998,90.15647
159,1.317,191.4006,-102.41505,271.52472,85.08202,-103.97875,71.65121,113.50018,-17.1998,90.15647
160,1.325,191.28796,-102.62951,271.52075,84.97742,-104.23407,71.73434,113.51194,-17.2319,90.35141
161,1.333,191.28796,-102.62951,271.52075,84.70555,-104.12002,71.65076,113.51194,-17.2319,90.35141
162,1.342,191.28796,-102.62951,271.52075,84.9231,-103.96135,71.5374,113.50018,-17.1998,90.15647
163,1.35,191.28796,-102.62951,271.52075,84.9231,-103.96135,71.5374,113.50018,-17.1998,90.15647
164,1.358,191.23627,-102.69592,271.61542,85.17047,-104.27024,71.61008,113.50018,-17.1998,90.15647
165,1.367,191.28796,-102.62951,271.52075,85.17047,-104.27024,71.61008,113.50018,-17.1998,90.15647
166,1.375,191.28796,-102.62951,271.52075,84.88591,-104.209,71.67467,113.50018,-17.1998,90.15647
167,1.383,191.28796,-102.62951,271.52075,84.80355,-104.19604,71.5612,113.51194,-17.2319,90.35141
168,1.392,191.23627,-102.69592,271.61542,84.78455,-104.18748,71.40928,113.51194,-17.2319,90.35141
169,1.4,191.14742,-102.63539,271.66928,84.77905,-104.39094,71.55034,113.50018,-17.1998,90.15647
170,1.408,191.28796,-102.62951,271.52075,84.82549,-103.92719,71.36671,113.50018,-17.1998,90.15647
171,1.417,191.1991,-102.56898,271.57462,84.69758,-104.02121,71.18233,113.50018,-17.1998,90.15647
172,1.425,191.14742,-102.63539,271.66928,84.79539,-104.0763,71.22289,113.50018,-17.1998,90.15647
173,1.433,191.14742,-102.63539,271.66928,84.69758,-104.02121,71.18233,113.50018,-17.1998,90.15647
174,1.442,191.14742,-102.63539,271.66928,84.59683,-104.24351,71.48819,113.50018,-17.1998,90.15647
175,1.45,191.15985,-102.5397,271.66095,84.76006,-104.38239,71.39841,113.50018,-17.1998,90.15647
176,1.458,191.14742,-102.63539,271.66928,84.8065,-103.91864,71.21478,113.50018,-17.1998,90.15647
177,1.467,191.14742,-102.63539,271.66928,84.8065,-103.91864,71.21478,113.50018,-17.1998,90.15647
178,1.475,191.14742,-102.63539,271.66928,84.82549,-103.92719,71.36671,113.50018,-17.1998,90.15647
179,1.483,191.14742,-102.63539,271.66928,84.9233,-103.98228,71.40726,113.50018,-17.1998,90.15647
180,1.492,191.14742,-102.63539,271.66928,84.9233,-103.98228,71.40726,113.69208,-17.19986,89.9302
181,1.5,191.14742,-102.63539,271.66928,84.68674,-104.13239,71.36872,113.69208,-17.19986,89.9302
182,1.508,191.14742,-102.63539,271.66928,84.70574,-104.14095,71.52065,113.50018,-17.1998,90.15647
183,1.517,191.14742,-102.63539,271.66928,84.94324,-103.8633,71.34507,113.50018,-17.1998,90.15647
184,1.525,191.10815,-102.6061,271.75558,84.94324,-103.8633,71.34507,113.50018,-17.1998,90.15647
185,1.533,191.10815,-102.6061,271.75558,84.82549,-103.92719,71.36671,113.68872,-17.04419,90.16202
186,1.542,191.14742,-102.63539,271.66928,84.9233,-103.98228,71.40726,113.50018,-17.1998,90.15647
187,1.55,191.26007,-102.42092,271.67322,84.82549,-103.92719,71.36671,113.83584,-17.16814,89.62795
188,1.558,191.26007,-102.42092,271.67322,84.94324,-103.8633,71.34507,114.02432,-17.01255,89.63354
189,1.567,191.26007,-102.42092,271.67322,84.80355,-104.19604,71.5612,113.83584,-17.16814,89.62795
190,1.575,191.4006,-102.41505,271.52472,84.90431,-103.97373,71.25534,113.83584,-17.16814,89.62795
191,1.583,191.4144,-102.18617,271.50055,84.82549,-103.92719,71.36671,114.02432,-17.01255,89.63354
192,1.592,191.4006,-102.41505,271.52472,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
193,1.6,191.4006,-102.41505,271.52472,84.94324,-103.8633,71.34507,113.83584,-17.16814,89.62795
194,1.608,191.37515,-102.15689,271.58688,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
195,1.617,191.4006,-102.41505,271.52472,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
196,1.625,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,113.88058,-17.04426,89.93577
197,1.633,191.4144,-102.18617,271.50055,84.9233,-103.98228,71.40726,114.02432,-17.01255,89.63354
198,1.642,191.4144,-102.18617,271.50055,84.9231,-103.96135,71.5374,114.02432,-17.01255,89.63354
199,1.65,191.4144,-102.18617,271.50055,84.9231,-103.96135,71.5374,114.02432,-17.01255,89.63354
200,1.658,191.4144,-102.18617,271.50055,85.00567,-103.99524,71.52074,114.02432,-17.01255,89.63354
201,1.667,191.40431,-101.9557,271.37192,84.9231,-103.96135,71.5374,114.02432,-17.01255,89.63354
202,1.675,191.36505,-101.92641,271.45825,85.19072,-104.05769,71.56806,113.91186,-16.85008,89.57303
203,1.683,191.36505,-101.92641,271.45825,85.002,-103.97295,71.65157,114.02432,-17.01255,89.63354
204,1.692,191.40431,-101.9557,271.37192,84.94304,-103.84238,71.4752,114.02432,-17.01255,89.63354
