Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,33.01352,-42.9728,48.50171,226.19809,-93.10894,43.97493,177.65701,-47.53329,70.28664
2,0.008,32.87324,-42.91735,48.59694,226.04822,-93.20747,43.67658,177.86472,-47.69459,70.501
3,0.017,33.01352,-42.9728,48.50171,226.14566,-93.0556,43.71256,177.75296,-47.40313,70.49361
4,0.025,33.01352,-42.9728,48.50171,225.97182,-93.08662,43.80503,177.86472,-47.69459,70.501
5,0.033,33.18318,-42.70372,48.3424,226.07497,-93.19162,43.96783,177.91289,-47.19493,70.22504
6,0.042,33.04287,-42.64828,48.43766,225.97363,-93.16268,43.9098,177.95155,-47.31682,70.47266
7,0.05,32.87324,-42.91735,48.59694,226.09889,-93.27628,43.88467,178.00882,-47.06479,70.43197
8,0.058,33.01352,-42.9728,48.50171,226.14746,-93.13167,43.81732,177.86472,-47.69459,70.501
9,0.067,33.01352,-42.9728,48.50171,226.15022,-93.32658,43.93587,177.86472,-47.69459,70.501
10,0.075,32.87324,-42.91735,48.59694,225.87508,-93.32867,43.97031,177.86472,-47.69459,70.501
11,0.083,32.87324,-42.91735,48.59694,226.09953,-93.27493,44.03544,177.75296,-47.40313,70.49361
12,0.092,32.87324,-42.91735,48.59694,226.14958,-93.32793,43.7851,177.69571,-47.65523,70.53429
13,0.1,33.18318,-42.70372,48.3424,226.222,-93.19359,43.89178,177.95155,-47.31682,70.47266
14,0.108,32.87324,-42.91735,48.59694,226.12067,-93.16466,43.83375,178.12057,-47.35618,70.43935
15,0.117,32.87324,-42.91735,48.59694,226.11887,-93.08859,43.72899,177.65701,-47.53329,70.28664
16,0.125,32.87324,-42.91735,48.59694,225.8958,-93.25511,43.86751,177.86472,-47.69459,70.501
17,0.133,32.87324,-42.91735,48.59694,226.09889,-93.27628,43.88467,177.86472,-47.69459,70.501
18,0.142,32.87324,-42.91735,48.59694,226.15022,-93.32658,43.93587,177.75296,-47.40313,70.49361
19,0.15,33.01352,-42.9728,48.50171,226.222,-93.19359,43.89178,177.86472,-47.69459,70.501
20,0.158,33.01352,-42.9728,48.50171,226.09953,-93.27493,44.03544,177.86472,-47.69459,70.501
21,0.167,32.87324,-42.91735,48.59694,226.09953,-93.27493,44.03544,177.75296,-47.40313,70.49361
