Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.16939,-31.10541,1494.93982,131.32932,154.93002,1495.66479,84.85889,-28.01012,1410.64124
2,0.008,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.62161,-30.71688,1495.0033,131.32932,154.93002,1495.66479,84.85889,-28.01012,1410.64124
3,0.017,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.65744,-30.32678,1494.99707,131.4399,155.16342,1495.78589,84.85889,-28.01012,1410.64124
4,0.025,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.65744,-30.32678,1494.99707,131.4399,155.16342,1495.78589,84.72656,-27.62837,1410.85303
5,0.033,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.62161,-30.71688,1495.0033,131.54863,155.11212,1495.84717,84.72656,-27.62837,1410.85303
6,0.042,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.62161,-30.71688,1495.0033,131.54863,155.11212,1495.84717,84.85889,-28.01012,1410.64124
7,0.05,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.81675,-30.74041,1495.01575,131.67879,155.08698,1495.87036,84.85889,-28.01012,1410.64124
8,0.058,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,127.95715,-30.67425,1495.1156,131.67879,155.08698,1495.87036,84.92973,-27.82635,1410.97278
9,0.067,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,128.13638,-30.62816,1495.19348,132.15199,155.43591,1495.65198,84.79753,-27.44463,1411.18457
10,0.075,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,128.1445,-30.00407,1495.34766,132.2077,155.75229,1495.50806,84.72656,-27.62837,1410.85303
11,0.083,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,128.1445,-30.00407,1495.34766,132.34306,155.81473,1495.60706,84.5654,-27.25527,1411.67859
12,0.092,283.90338,-15.57057,1497.95325,276.57867,149.62531,1510.3844,128.3907,-30.02231,1495.34119,132.34306,155.81473,1495.60706,84.5654,-27.25527,1411.67859
13,0.1,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.3907,-30.02231,1495.34119,132.28734,155.49834,1495.7511,84.71862,-26.95911,1411.32373
14,0.108,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.70638,-30.54742,1495.19006,132.7655,155.38048,1495.64429,84.71862,-26.95911,1411.32373
15,0.117,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.67857,-30.31349,1495.35046,132.7655,155.38048,1495.64429,84.71862,-26.95911,1411.32373
16,0.125,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.67857,-30.31349,1495.35046,132.93791,155.42592,1495.72119,84.8952,-26.84625,1411.58923
17,0.133,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.67857,-30.31349,1495.35046,133.09598,155.9958,1495.35535,84.8952,-26.84625,1411.58923
18,0.142,284.50491,-15.41792,1497.92737,276.57867,149.62531,1510.3844,128.75388,-30.02726,1495.18188,133.18971,155.99634,1495.38403,84.63004,-26.08259,1412.0127
19,0.15,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.08946,-29.67853,1495.06042,133.20868,156.01414,1495.33875,84.63004,-26.08259,1412.0127
20,0.158,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.0141,-29.96473,1495.229,133.50436,155.97212,1495.47852,84.6633,-26.65692,1412.08325
21,0.167,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.12367,-29.77968,1495.14282,133.47002,156.03336,1495.4209,84.6633,-26.65692,1412.08325
22,0.175,285.10651,-15.26541,1497.90149,276.57867,149.62531,1510.3844,129.36009,-29.79751,1495.14343,133.50436,155.97212,1495.47852,84.6633,-26.65692,1412.08325
23,0.183,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.36009,-29.79751,1495.14343,134.16573,155.82507,1495.37427,84.6633,-26.65692,1412.08325
24,0.192,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.36009,-29.79751,1495.14343,133.50436,155.97212,1495.47852,84.63004,-26.08259,1412.0127
25,0.2,285.44229,-15.08372,1497.51257,276.57867,149.62531,1510.3844,129.43553,-29.5113,1494.97485,134.06516,155.62402,1495.44507,84.63004,-26.08259,1412.0127
