Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,641.78412,224.62317,1500.01416,723.84399,299.50916,1456.82935,791.49225,238.27716,1497.17712
2,0.008,641.78412,224.62317,1500.01416,723.84399,299.50916,1456.82935,791.49225,238.27716,1497.17712
3,0.017,641.78412,224.62317,1500.01416,723.84399,299.50916,1456.82935,791.49225,238.27716,1497.17712
4,0.025,642.2749,224.6212,1500.0365,723.65198,299.58002,1456.68884,791.29395,238.17119,1496.90674
5,0.033,642.37701,224.35802,1499.66101,723.91962,299.55106,1456.10327,791.29395,238.17119,1496.90674
6,0.042,642.37701,224.35802,1499.66101,724.11005,299.4967,1456.21741,791.29395,238.17119,1496.90674
7,0.05,642.26807,224.06851,1499.38037,724.13953,298.32675,1456.07056,791.29395,238.17119,1496.90674
8,0.058,642.26807,224.06851,1499.38037,724.04578,298.09412,1455.29138,791.29395,238.17119,1496.90674
9,0.067,642.26807,224.06851,1499.38037,724.00153,299.21725,1455.22717,791.40326,238.08144,1495.70984
10,0.075,641.58661,222.8208,1498.92981,724.00153,299.21725,1455.22717,791.40326,238.08144,1495.70984
11,0.083,641.61304,224.77745,1499.17273,724.00153,299.21725,1455.22717,791.40326,238.08144,1495.70984
12,0.092,642.25085,223.49445,1499.57275,724.77148,299.2601,1455.35925,792.21393,238.21861,1495.67834
13,0.1,641.61517,224.52052,1499.30127,724.77148,299.2601,1455.35925,792.21393,238.21861,1495.67834
14,0.108,642.14105,224.55865,1498.92126,725.51807,299.24557,1455.29663,792.55273,238.15446,1495.48035
15,0.117,642.14105,224.55865,1498.92126,725.51807,299.24557,1455.29663,792.55273,238.15446,1495.48035
16,0.125,642.14105,224.55865,1498.92126,725.51807,299.24557,1455.29663,792.49475,237.99466,1495.39648
17,0.133,642.14105,224.55865,1498.92126,725.51807,299.24557,1455.29663,792.49475,237.99466,1495.39648
18,0.142,642.14105,224.55865,1498.92126,725.6972,299.30679,1455.22644,792.55762,237.95456,1494.85938
19,0.15,642.35089,223.29358,1498.1748,725.6972,299.30679,1455.22644,792.62592,237.88695,1495.29834
20,0.158,642.35089,223.29358,1498.1748,725.66675,299.02017,1454.93237,792.62592,237.88695,1495.29834
21,0.167,642.35089,223.29358,1498.1748,725.66675,299.02017,1454.93237,792.62592,237.88695,1495.29834
22,0.175,642.35089,223.29358,1498.1748,725.54065,299.08368,1454.71912,792.55762,237.95456,1494.85938
23,0.183,642.29523,222.90118,1497.58289,725.54639,299.35675,1454.63599,792.55762,237.95456,1494.85938
24,0.192,642.35089,223.29358,1498.1748,725.73505,299.02615,1454.12585,792.55762,237.95456,1494.85938
25,0.2,642.56207,224.83142,1496.28125,725.73505,299.02615,1454.12585,792.55762,237.95456,1494.85938
26,0.208,642.92615,225.79919,1495.96423,725.68573,299.46481,1453.87329,792.55762,237.95456,1494.85938
27,0.217,642.92615,225.79919,1495.96423,726.02197,299.11667,1453.78735,792.55762,237.95456,1494.85938
28,0.225,642.56207,224.83142,1496.28125,726.02765,299.38971,1453.70422,792.55762,237.95456,1494.85938
29,0.233,642.92615,225.79919,1495.96423,726.02197,299.11667,1453.78735,792.55762,237.95456,1494.85938
30,0.242,642.92615,225.79919,1495.96423,726.02765,299.38971,1453.70422,792.55762,237.95456,1494.85938
31,0.25,642.56207,224.83142,1496.28125,726.02765,299.38971,1453.70422,792.55762,237.95456,1494.85938
32,0.258,642.92615,225.79919,1495.96423,726.02765,299.38971,1453.70422,792.55762,237.95456,1494.85938
33,0.267,643.04193,225.21588,1495.53101,726.02765,299.38971,1453.70422,792.55762,237.95456,1494.85938
34,0.275,643.04193,225.21588,1495.53101,726.24774,299.32816,1453.80518,792.77838,238.04707,1494.80225
35,0.283,643.04193,225.21588,1495.53101,726.30786,299.36823,1453.73804,792.77838,238.04707,1494.80225
36,0.292,643.04193,225.21588,1495.53101,726.46472,300.0256,1453.71069,792.77838,238.04707,1494.80225
37,0.3,642.99609,225.36661,1495.24353,726.96576,300.02628,1453.70593,792.95172,238.09029,1494.79395
38,0.308,642.99609,225.36661,1495.24353,726.96832,299.99677,1453.75513,792.95172,238.09029,1494.79395
39,0.317,642.99609,225.36661,1495.24353,726.79468,300.21832,1453.5752,792.77838,238.04707,1494.80225
40,0.325,642.99609,225.36661,1495.24353,726.79468,300.21832,1453.5752,792.90741,238.20192,1494.64465
41,0.333,642.23584,224.52762,1495.21289,727.02155,300.17065,1453.65332,793.1214,238.09927,1494.82715
42,0.342,642.99609,225.36661,1495.24353,727.09076,300.2999,1453.48938,793.03424,238.29477,1494.53894
43,0.35,642.23584,224.52762,1495.21289,726.79468,300.21832,1453.5752,793.10168,238.39981,1494.427
44,0.358,642.99609,225.36661,1495.24353,727.09076,300.2999,1453.48938,793.2384,238.38737,1494.47791
45,0.367,642.99609,225.36661,1495.24353,727.09076,300.2999,1453.48938,793.29425,238.30731,1494.59119
46,0.375,642.99609,225.36661,1495.24353,727.40924,300.57159,1453.59448,793.2384,238.38737,1494.47791
47,0.383,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,793.29425,238.30731,1494.59119
48,0.392,642.99609,225.36661,1495.24353,727.40924,300.57159,1453.59448,793.51996,238.5658,1494.45276
49,0.4,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,793.36963,238.2798,1494.37976
50,0.408,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,793.57166,238.11887,1494.26575
51,0.417,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,793.51996,238.5658,1494.45276
52,0.425,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,793.51996,238.5658,1494.45276
53,0.433,643.04193,225.21588,1495.53101,727.71686,300.58392,1453.62097,794.53271,238.54285,1494.30725
54,0.442,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.58862,238.46274,1494.42053
55,0.45,642.23584,224.52762,1495.21289,727.71686,300.58392,1453.62097,794.53271,238.54285,1494.30725
56,0.458,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.49597,238.70126,1494.46729
57,0.467,643.04193,225.21588,1495.53101,727.71686,300.58392,1453.62097,794.69812,238.54028,1494.35339
58,0.475,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.77423,238.90773,1494.13379
59,0.483,643.04193,225.21588,1495.53101,727.89471,300.37723,1453.77441,794.69812,238.54028,1494.35339
60,0.492,643.04193,225.21588,1495.53101,727.89471,300.37723,1453.77441,794.77423,238.90773,1494.13379
61,0.5,643.94458,224.15395,1495.99939,727.89471,300.37723,1453.77441,794.77423,238.90773,1494.13379
62,0.508,643.04193,225.21588,1495.53101,727.71686,300.58392,1453.62097,794.77423,238.90773,1494.13379
63,0.517,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.79077,240.07292,1494.06641
64,0.525,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.77423,238.90773,1494.13379
65,0.533,642.99609,225.36661,1495.24353,728.24451,300.27988,1453.33008,794.77423,238.90773,1494.13379
66,0.542,642.99609,225.36661,1495.24353,727.71686,300.58392,1453.62097,794.42639,241.91063,1493.69141
67,0.55,642.23584,224.52762,1495.21289,727.93268,300.51132,1453.42737,794.55341,242.04518,1493.57166
68,0.558,642.99609,225.36661,1495.24353,728.24451,300.27988,1453.33008,794.3266,240.74971,1493.505
69,0.567,644.61969,225.34329,1496.09387,728.24451,300.27988,1453.33008,794.51434,241.7455,1493.3291
70,0.575,642.99609,225.36661,1495.24353,728.24451,300.27988,1453.33008,794.47174,240.7261,1493.31531
71,0.583,644.61969,225.34329,1496.09387,728.42206,300.3577,1453.23352,794.48816,241.42499,1492.87598
72,0.592,642.99609,225.36661,1495.24353,728.42206,300.3577,1453.23352,794.42755,240.56386,1492.93213
73,0.6,644.61969,225.34329,1496.09387,728.42206,300.3577,1453.23352,794.85962,238.6282,1493.47461
74,0.608,643.30499,225.77754,1494.87024,728.42206,300.3577,1453.23352,794.88739,242.02299,1492.41089
75,0.617,645.06006,225.59729,1495.51819,728.42206,300.3577,1453.23352,794.82678,241.16176,1492.46704
76,0.625,645.06006,225.59729,1495.51819,728.42206,300.3577,1453.23352,794.82678,241.16176,1492.46704
77,0.633,645.06006,225.59729,1495.51819,728.77771,300.30695,1453.0564,795.21863,239.38336,1492.94971
78,0.642,645.06006,225.59729,1495.51819,728.76782,300.40601,1452.89844,795.23517,240.54852,1492.88232
79,0.65,645.06006,225.59729,1495.51819,728.75793,300.50522,1452.74048,795.21863,239.38336,1492.94971
80,0.658,645.06006,225.59729,1495.51819,728.75793,300.50522,1452.74048,795.21863,239.38336,1492.94971
81,0.667,645.06006,225.59729,1495.51819,728.75793,300.50522,1452.74048,795.19147,239.14195,1492.33044
82,0.675,645.06006,225.59729,1495.51819,728.91986,300.47296,1452.08362,795.19147,239.14195,1492.33044
83,0.683,645.06006,225.59729,1495.51819,728.91986,300.47296,1452.08362,795.34668,239.28653,1492.2356
84,0.692,645.29529,225.82533,1495.3197,728.91986,300.47296,1452.08362,795.34668,239.28653,1492.2356
85,0.7,645.03729,225.64322,1495.51025,728.91986,300.47296,1452.08362,795.78217,239.27402,1492.42029
86,0.708,645.0946,225.56302,1495.87219,728.72748,300.54388,1451.94324,795.78217,239.27402,1492.42029
87,0.717,645.34961,225.83183,1495.64636,728.76703,300.2843,1451.79858,795.78217,239.27402,1492.42029
88,0.725,645.68805,225.55701,1495.41357,728.97888,299.74554,1451.94714,795.78217,239.27402,1492.42029
89,0.733,646.28497,223.94237,1495.40881,729.52722,300.50714,1451.96179,796.1922,239.0522,1492.32214
90,0.742,646.58453,225.03813,1495.2113,729.65344,300.50912,1451.69263,796.1922,239.0522,1492.32214
91,0.75,646.39246,225.3139,1495.33081,729.1051,299.7475,1451.67798,796.1922,239.0522,1492.32214
92,0.758,646.39246,225.3139,1495.33081,729.65344,300.50912,1451.69263,796.1922,239.0522,1492.32214
93,0.767,646.49939,224.92491,1494.99219,728.91266,299.81839,1451.5376,796.28943,239.33536,1492.11084
94,0.775,646.49939,224.04474,1494.86206,729.65344,300.50912,1451.69263,796.1922,239.0522,1492.32214
95,0.783,646.57861,223.98198,1494.7782,729.79614,300.39737,1451.31213,796.47522,239.06734,1491.84973
96,0.792,646.49939,224.92491,1494.99219,729.46106,300.57999,1451.55225,796.47522,239.06734,1491.84973
97,0.8,646.49939,224.04474,1494.86206,729.60376,300.4682,1451.17175,796.37799,238.78419,1492.06091
98,0.808,646.57861,223.98198,1494.7782,729.79614,300.39737,1451.31213,796.37799,238.78419,1492.06091
