Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
85,0.7,1533.95374,372.47235,900.9917
86,0.708,1527.71033,373.41022,900.79785
87,0.717,1521.42261,371.00986,900.62799
88,0.725,1515.51489,371.99918,900.4953
89,0.733,1509.90112,372.86826,900.53876
90,0.742,1503.00427,370.83411,900.36041
91,0.75,1495.68762,370.81284,899.63995
92,0.758,1489.84045,370.06882,899.61407
93,0.767,1483.43738,369.69498,899.42657
94,0.775,1478.51233,369.34741,898.59698
95,0.783,1472.98181,367.46024,897.27673
96,0.792,1467.02393,368.04984,896.05743
97,0.8,1461.54407,367.15936,895.53949
98,0.808,1456.06653,366.39963,894.2243
99,0.817,1451.31458,364.03064,893.61609
100,0.825,1442.03015,362.62842,891.98303
101,0.833,1436.47754,359.36368,889.72705
102,0.842,1431.11804,360.48071,889.11707
103,0.85,1428.01782,359.85992,889.2276
104,0.858,1422.38403,357.37674,888.12817
105,0.867,1416.64575,356.23895,885.73126
106,0.875,1411.4137,355.59537,885.18524
107,0.883,1406.51465,352.70172,883.88544
108,0.892,1401.56958,351.09747,882.52924
109,0.9,1396.84094,351.01096,881.21643
110,0.908,1391.68274,347.48566,880.32886
111,0.917,1387.16699,347.4682,879.93396
112,0.925,1381.61646,344.85168,878.18274
113,0.933,1378.21655,344.99026,878.04437
114,0.942,1372.3656,342.59842,875.95923
115,0.95,1367.88965,340.95905,875.0722
116,0.958,1362.90698,339.74475,874.36993
117,0.967,1358.93372,338.12689,872.80609
118,0.975,1354.76282,336.42471,872.04895
119,0.983,1348.76501,334.07095,871.58466
120,0.992,1344.68225,333.85806,871.32648
121,1,1342.3988,331.61942,871.09741
122,1.008,1338.4928,330.99762,870.28448
123,1.017,1333.68066,327.1727,870.05176
124,1.025,1329.83838,326.71817,870.36469
125,1.033,1325.90869,326.67819,870.44647
126,1.042,1321.98987,322.66904,871.16406
127,1.05,1318.93091,322.42789,870.92114
128,1.058,1314.22876,319.06686,871.74847
129,1.067,1311.75439,318.54739,872.0979
130,1.075,1307.22375,316.53787,873.24884
131,1.083,1303.25354,314.54559,875.26227
132,1.092,1300.55566,314.29684,876.35645
133,1.1,1297.80737,311.01068,876.52753
134,1.108,1294.11047,309.55853,878.60071
135,1.117,1289.6543,308.66403,879.39886
136,1.125,1286.64514,307.24573,881.5437
137,1.133,1283.40381,306.57855,883.36133
138,1.142,1279.97681,303.25653,883.91803
139,1.15,1275.80908,302.1503,884.76221
140,1.158,1274.5448,301.94357,885.87805
141,1.167,1269.81152,299.819,886.25452
142,1.175,1266.45154,297.86459,888.17902
143,1.183,1264.57031,297.87088,888.98627
144,1.192,1261.14636,295.74121,889.58984
145,1.2,1257.05908,295.10028,889.05139
146,1.208,1255.9668,294.87265,889.43378
147,1.217,1251.90857,291.7207,890.14093
148,1.225,1247.92676,290.60254,889.87817
149,1.233,1247.20618,290.00589,889.82672
150,1.242,1243.41638,287.58395,890.26379
151,1.25,1241.67419,287.57864,890.11108
152,1.258,1237.64917,286.09119,891.35858
153,1.267,1234.19299,283.57495,890.78345
154,1.275,1232.5907,283.58798,891.67651
155,1.283,1229.82092,283.22766,890.98114
156,1.292,1226.4845,281.79242,891.46252
157,1.3,1223.84131,280.67471,890.44672
158,1.308,1220.00537,278.85391,891.79138
159,1.317,1219.04993,278.13815,892.49829
160,1.325,1215.11035,276.39978,891.73914
161,1.333,1212.88293,276.13828,891.47174
162,1.342,1210.39148,275.44733,892.1441
163,1.35,1206.49524,273.99149,892.20679
164,1.358,1204.1604,272.64221,891.51819
165,1.367,1201.31348,270.96176,892.35852
166,1.375,1198.94373,271.91324,891.85095
167,1.383,1195.9032,270.52234,890.75018
168,1.392,1192.62024,269.68393,890.93573
169,1.4,1190.61938,269.67554,890.87451
170,1.408,1186.17786,269.66663,890.61163
171,1.417,1183.72754,267.4469,890.71014
172,1.425,1180.84851,268.08408,889.32855
173,1.433,1176.85706,267.19794,889.47534
174,1.442,1174.81042,268.34149,888.76947
175,1.45,1170.84534,266.55347,888.60504
176,1.458,1166.61206,267.67145,888.28314
177,1.467,1163.66174,268.12671,887.37463
178,1.475,1160.56323,267.06668,886.53937
179,1.483,1155.84119,267.60944,886.77655
180,1.492,1153.02795,267.82556,886.01605
181,1.5,1148.84705,269.22324,885.96307
182,1.508,1144.03174,269.13565,885.02576
183,1.517,1139.78333,269.90567,883.89862
184,1.525,1134.16479,270.54474,882.63611
185,1.533,1130.43506,271.97906,882.83527
186,1.542,1125.69189,272.15884,882.69476
187,1.55,1121.24756,272.9834,881.77441
188,1.558,1116.23254,275.38995,880.84314
189,1.567,1111.75391,274.00949,879.65015
190,1.575,1106.53198,276.46085,878.65894
191,1.583,1099.41577,278.77588,877.94977
192,1.592,1094.29126,278.59988,877.32556
193,1.6,1089.42664,280.56912,876.95673
194,1.608,1083.73486,281.43536,875.81897
195,1.617,1077.45825,283.33289,873.63043
196,1.625,1071.36609,284.51102,873.53723
197,1.633,1064.18726,286.80151,873.05621
198,1.642,1058.66772,287.57541,870.85614
199,1.65,1052.4353,289.99686,869.98077
200,1.658,1045.82666,290.75058,869.14948
201,1.667,1038.4563,291.92386,869.25421
202,1.675,1032.09912,293.78165,868.11853
203,1.683,1025.15002,296.29904,867.56903
204,1.692,1017.39423,298.03568,867.2666
205,1.7,1011.07684,299.05554,867.08636
206,1.708,1003.70819,301.62839,867.5556
207,1.717,996.27032,303.01263,867.18707
208,1.725,988.3775,304.60083,867.21021
209,1.733,981.01404,306.61526,867.63477
210,1.742,974.17255,308.80576,868.46112
211,1.75,966.78357,309.49747,868.72015
212,1.758,959.11401,311.38342,870.66315
213,1.767,951.69543,313.64688,870.99634
214,1.775,943.9054,314.79364,871.91425
215,1.783,936.57141,316.918,872.9928
216,1.792,928.3512,318.79031,873.84241
217,1.8,920.79382,320.14819,876.1142
218,1.808,912.43994,322.7915,876.38751
219,1.817,904.83228,325.6618,877.6109
220,1.825,896.46051,326.10498,879.21423
221,1.833,889.86981,328.98883,880.37836
222,1.842,881.5354,331.54364,882.05396
223,1.85,873.01514,332.31757,882.79901
224,1.858,864.96997,335.10181,882.64862
225,1.867,856.92975,338.35779,883.9859
226,1.875,849.24921,340.14377,885.02002
227,1.883,841.15491,342.34763,885.72668
228,1.892,833.27325,344.7858,886.28546
229,1.9,825.73096,346.75214,886.97559
230,1.908,816.98694,347.95477,886.47656
231,1.917,809.91907,350.94156,887.25256
232,1.925,802.2251,353.20706,887.52539
233,1.933,794.34137,354.29404,888.40833
234,1.942,786.38458,356.79599,887.91351
235,1.95,777.20721,357.99161,888.07275
236,1.958,770.39618,360.33981,888.84503
237,1.967,762.93781,362.47131,890.46283
238,1.975,754.94324,361.98907,888.89178
239,1.983,747.20294,364.36337,890.1601
240,1.992,740.18036,365.96896,890.33331
241,2,734.46869,365.86166,890.22284
242,2.008,724.87274,366.92862,891.31677
243,2.017,717.87195,367.42868,890.71448
244,2.025,711.87793,367.52893,890.23035
245,2.033,703.42633,368.91132,890.93683
246,2.042,697.12238,368.59735,890.83875
247,2.05,689.4491,368.50751,890.32971
248,2.058,683.4082,369.68405,890.7486
249,2.067,675.90082,370.08575,890.24518
250,2.075,669.55151,369.48541,889.37817
251,2.083,663.06482,369.47858,888.89661
252,2.092,656.97681,369.97867,888.99738
253,2.1,650.12909,368.68588,889.15155
254,2.108,643.70746,368.67142,888.34619
255,2.117,637.15698,368.36575,887.38702
256,2.125,631.31812,367.43408,887.2558
257,2.133,624.58777,367.1582,887.11285
258,2.142,618.21124,366.56232,887.02209
259,2.15,612.94159,366.14981,885.8006
260,2.158,607.35834,364.6828,885.06769
261,2.167,601.17749,363.96915,883.76563
262,2.175,596.99561,363.19815,883.20557
263,2.183,591.26721,362.02872,882.44556
264,2.192,585.31085,362.40552,881.99933
265,2.2,579.65784,361.27921,879.29309
266,2.208,574.53571,361.0784,878.86938
267,2.217,569.84857,360.2276,878.36017
268,2.225,565.04248,359.3862,877.70007
269,2.233,559.12842,358.75375,876.54169
270,2.242,554.15411,357.22803,875.28986
271,2.25,548.47089,356.2984,874.86914
272,2.258,544.26196,355.85599,873.76221
273,2.267,539.39288,354.20074,873.42096
274,2.275,534.41052,352.66663,871.94641
275,2.283,530.3714,353.33234,870.37659
276,2.292,524.8277,350.53165,869.83276
277,2.3,521.2619,351.72333,869.36072
278,2.308,516.17883,350.07623,868.47809
279,2.317,512.40338,349.39679,868.17902
280,2.325,507.81558,348.86227,866.22864
281,2.333,503.42703,348.21149,865.18689
282,2.342,498.78851,346.14249,865.02545
283,2.35,494.56866,345.2511,864.79419
284,2.358,490.08032,344.51364,864.28058
285,2.367,485.85803,344.21454,863.63641
286,2.375,481.51755,342.54715,863.04755
287,2.383,477.4389,342.19284,861.58856
288,2.392,472.45993,340.60559,861.29504
289,2.4,468.36423,341.12946,861.11603
290,2.408,463.94592,339.68253,861.52765
291,2.417,459.84061,337.63138,861.22272
292,2.425,455.81174,336.78717,861.3772
293,2.433,451.53494,335.75644,861.5766
294,2.442,448.90164,335.47974,862.57892
295,2.45,444.57956,334.00116,863.54767
296,2.458,441.14536,332.3974,864.11475
297,2.467,436.10181,331.29126,864.47333
298,2.475,433.5217,330.92545,865.1532
299,2.483,428.62775,327.82867,866.64557
300,2.492,427.22104,327.59201,867.79004
301,2.5,422.8877,326.47144,869.51648
302,2.508,419.06757,325.61108,869.90045
303,2.517,415.6134,323.64413,871.48981
304,2.525,412.30914,322.36264,872.38007
305,2.533,408.94687,321.35474,873.53351
306,2.542,406.11517,319.32703,875.10736
307,2.55,402.04471,317.75833,876.62531
308,2.558,399.95618,317.0155,877.67273
309,2.567,396.20163,315.43964,878.10895
310,2.575,392.21545,314.00974,879.24658
311,2.583,389.90445,312.24298,880.59906
312,2.592,386.61856,312.21786,880.87213
313,2.6,383.92474,311.44028,881.07745
314,2.608,380.08621,309.60992,881.3584
315,2.617,378.09198,308.69165,882.54279
316,2.625,375.0546,308.34445,882.81409
317,2.633,372.12997,306.78506,882.81317
318,2.642,368.18484,305.72614,882.90601
319,2.65,365.21243,304.45303,882.8775
320,2.658,363.12451,303.46561,883.25299
321,2.667,360.29672,302.24039,883.93231
322,2.675,358.10034,301.56085,884.27441
323,2.683,355.24057,299.32669,884.64148
324,2.692,352.3754,298.29276,885.61688
325,2.7,349.19962,297.68756,885.97687
326,2.708,346.33041,296.79407,886.74713
327,2.717,343.6377,295.87848,886.45258
328,2.725,340.48544,293.87729,887.48395
329,2.733,337.77161,293.84387,887.76599
330,2.742,335.91995,291.61331,887.526
331,2.75,332.27002,291.66968,888.46765
332,2.758,328.5625,292.6517,889.32617
333,2.767,325.7056,290.59741,889.21704
334,2.775,321.99707,290.58261,889.54749
335,2.783,319.73587,289.81326,889.34406
336,2.792,315.92084,288.4155,889.71271
337,2.8,313.6286,288.28018,889.78497
338,2.808,309.40714,289.03897,890.14911
339,2.817,305.34314,288.47128,888.83789
340,2.825,303.53271,287.83865,889.35754
341,2.833,298.56146,286.70212,890.08032
342,2.842,294.64557,288.18011,889.21008
343,2.85,291.6239,286.86871,889.5368
344,2.858,287.16681,287.53961,889.06885
345,2.867,284.16159,286.95599,887.47986
346,2.875,279.24603,286.74603,887.9693
347,2.883,276.07608,287.35541,887.1073
348,2.892,271.5033,287.50443,887.59735
349,2.9,267.04489,288.0798,888.08008
350,2.908,262.34464,288.96832,887.09521
351,2.917,258.08752,288.82745,887.19269
352,2.925,252.97575,290.39215,885.7489
353,2.933,248.59016,290.35318,885.48065
354,2.942,243.98322,291.79434,884.76141
355,2.95,238.50868,291.43539,884.25568
356,2.958,232.97293,292.71417,883.56433
357,2.967,227.56795,294.57657,883.90936
358,2.975,222.94524,294.82474,883.01575
359,2.983,217.10393,295.43686,882.06335
360,2.992,210.54164,297.14252,880.60107
361,3,205.68646,299.3945,880.15021
362,3.008,199.45598,300.43091,878.75391
363,3.017,192.47475,301.67569,878.62347
364,3.025,187.11931,302.60873,877.78815
365,3.033,180.75668,304.2753,876.27838
366,3.042,175.40991,305.73578,875.52478
367,3.05,167.64246,305.85129,873.30603
368,3.058,162.55412,308.67188,872.1286
369,3.067,154.50481,310.44809,870.83289
370,3.075,149.33937,312.431,869.87305
371,3.083,140.88814,313.40829,868.53949
372,3.092,134.82916,316.75391,867.27185
373,3.1,127.06673,317.12772,866.11481
374,3.108,119.78651,319.46783,865.05426
375,3.117,113.77007,320.04053,864.09882
376,3.125,106.00008,322.94287,863.01031
377,3.133,98.76952,324.91504,863.53479
378,3.142,91.73672,326.15619,863.39459
379,3.15,84.13701,328.23428,862.8219
380,3.158,77.55812,328.35938,863.01239
381,3.167,70.02395,330.06921,863.6366
382,3.175,62.42112,332.71887,863.90039
383,3.183,55.20648,334.1489,864.08185
384,3.192,48.97665,335.49454,864.32684
385,3.2,40.53577,336.07428,865.70575
386,3.208,34.03644,338.77249,865.98535
387,3.217,25.87579,338.86765,867.07184
388,3.225,19.67651,340.20343,867.77435
389,3.233,11.51787,343.50778,868.80383
390,3.242,5.82864,344.1929,869.31653
391,3.25,-2.03922,346.13974,870.69641
392,3.258,-10.478,349.0947,871.54517
393,3.267,-17.76585,349.3989,873.15637
394,3.275,-23.66877,351.20288,874.05426
395,3.283,-31.78324,352.74646,875.52246
396,3.292,-38.49406,355.22937,874.68683
397,3.3,-46.16806,357.67819,876.36322
398,3.308,-53.12899,358.63425,876.58331
399,3.317,-60.40297,360.53552,877.3924
400,3.325,-67.85399,364.35544,877.27856
401,3.333,-74.71152,365.79068,878.60028
402,3.342,-81.38808,367.55966,878.29993
403,3.35,-89.23268,368.24359,879.19061
404,3.358,-95.88776,371.53506,879.85681
405,3.367,-102.24519,371.43793,880.23035
406,3.375,-109.11829,374.79352,881.31024
407,3.383,-116.4972,374.69485,880.95844
408,3.392,-122.6769,377.56168,881.48169
409,3.4,-130.21155,377.2276,882.72491
410,3.408,-135.53073,379.82809,882.55902
411,3.417,-143.82391,380.72452,882.70026
412,3.425,-149.02826,382.16431,883.63092
413,3.433,-155.74951,383.00821,883.44232
414,3.442,-162.06934,382.90408,884.11969
415,3.45,-168.50307,384.88657,884.32947
416,3.458,-174.96272,385.08084,884.6604
417,3.467,-181.68127,385.71881,884.77899
418,3.475,-187.5175,385.67786,885.52881
419,3.483,-194.77902,386.16077,886.461
420,3.492,-200.11559,386.97403,887.04877
421,3.5,-207.03708,387.60104,886.1933
422,3.508,-212.29971,387.12466,885.74585
423,3.517,-218.09612,387.94675,885.41626
424,3.525,-224.342,388.49652,886.20825
425,3.533,-229.52243,388.33957,885.86456
426,3.542,-235.61018,388.08987,885.97455
427,3.55,-241.3195,387.13373,885.38568
428,3.558,-246.77898,387.26022,885.96448
429,3.567,-253.77783,388.52521,885.34021
430,3.575,-258.75363,388.15247,885.09583
431,3.583,-262.88641,387.64059,883.63739
432,3.592,-269.70721,387.04465,883.46838
433,3.6,-274.63467,386.02985,882.26605
434,3.608,-279.2251,385.59628,881.58325
435,3.617,-285.64038,385.36923,881.98047
436,3.625,-293.95297,386.28583,882.1604
437,3.633,-296.1048,383.92145,879.26471
438,3.642,-302.12585,385.17661,879.75269
439,3.65,-308.31418,383.42645,879.63263
440,3.658,-313.04211,383.2702,878.66174
441,3.667,-317.70395,381.20532,877.76862
442,3.675,-322.93988,380.90396,876.58356
443,3.683,-329.38879,379.20435,876.60468
444,3.692,-332.65378,379.58167,874.35571
445,3.7,-337.55176,377.78485,874.00336
446,3.708,-343.0853,375.99756,873.43103
447,3.717,-350.09216,376.33597,873.46857
448,3.725,-354.80322,377.31589,872.23102
449,3.733,-358.26199,375.70538,871.32227
450,3.742,-364.06448,373.04819,868.91577
451,3.75,-368.78088,374.59659,868.7005
452,3.758,-374.38718,374.47507,868.3009
453,3.767,-379.43704,372.65839,867.94824
454,3.775,-383.302,368.17975,865.97638
455,3.783,-388.19299,368.06415,864.93311
456,3.792,-392.40698,368.84396,864.64655
457,3.8,-398.87317,368.69821,863.9187
458,3.808,-403.63986,367.21503,863.76404
459,3.817,-408.92108,365.63705,862.82043
460,3.825,-413.92969,365.29138,862.01025
461,3.833,-418.15753,361.31952,859.87164
462,3.842,-423.20383,358.99274,860.13947
463,3.85,-428.2995,361.18326,859.32599
464,3.858,-433.14078,360.40036,859.56934
465,3.867,-439.00452,358.34195,859.64313
466,3.875,-443.42154,355.85538,859.43134
467,3.883,-446.75656,352.7908,858.95996
468,3.892,-451.5007,354.91547,859.81989
469,3.9,-456.78992,352.3551,860.11731
470,3.908,-463.00861,349.10233,859.38385
471,3.917,-464.61328,349.0076,861.86011
472,3.925,-470.2756,345.70303,862.26788
473,3.933,-474.67154,345.00525,863.00574
474,3.942,-480.17786,344.56491,863.74762
475,3.95,-482.87863,343.20377,865.76288
476,3.958,-488.52902,340.91342,867.25153
477,3.967,-491.15326,340.43542,868.47339
478,3.975,-495.73801,337.80884,868.49951
479,3.983,-500.71622,336.95584,869.67883
480,3.992,-503.83939,336.02859,869.62988
481,4,-507.97134,335.17749,872.15588
482,4.008,-511.32535,333.39032,873.51172
483,4.017,-514.34552,332.92117,873.64746
484,4.025,-519.93433,330.80106,874.17041
485,4.033,-521.41949,330.18747,875.71832
486,4.042,-526.7644,329.75714,877.11035
487,4.05,-529.89783,328.74045,877.11646
488,4.058,-532.78345,328.38806,877.39685
489,4.067,-536.8631,325.87234,877.12347
490,4.075,-539.31195,325.8887,877.69897
491,4.083,-542.16064,324.8569,877.13531
492,4.092,-546.41095,323.87402,878.41431
493,4.1,-549.0368,323.25482,878.70947
494,4.108,-552.51563,323.28839,878.98627
495,4.117,-555.73438,321.82339,879.43579
496,4.125,-559.25769,321.43784,879.8158
497,4.133,-561.0744,320.33572,880.08148
498,4.142,-565.20337,319.27072,880.86194
499,4.15,-567.38538,318.59082,880.90656
500,4.158,-570.56885,319.20541,881.97961
501,4.167,-573.95404,316.75928,883.35864
502,4.175,-577.24847,316.65112,882.13196
503,4.183,-579.21765,316.95444,883.37408
504,4.192,-582.56689,315.05029,883.66254
505,4.2,-585.71027,314.45401,883.62024
506,4.208,-586.78442,314.14627,883.40234
507,4.217,-590.9826,314.50729,884.51575
508,4.225,-594.81549,313.52859,883.07312
509,4.233,-597.72345,313.53326,883.68518
510,4.242,-599.41705,313.76837,883.539
511,4.25,-603.60767,312.91541,882.83099
512,4.258,-606.57977,312.02072,882.4054
513,4.267,-609.23193,313.11926,882.5293
514,4.275,-613.5509,314.70245,882.62335
515,4.283,-615.77661,314.58978,882.67542
516,4.292,-619.3457,313.76297,881.81665
517,4.3,-621.84418,313.54037,881.42548
518,4.308,-625.81293,313.97446,881.29492
519,4.317,-628.70868,315.19485,881.61902
520,4.325,-633.72656,314.11676,879.90625
521,4.333,-637.73804,315.92383,879.79938
522,4.342,-641.00812,316.11215,877.93152
523,4.35,-644.68433,315.88535,878.0144
524,4.358,-649.85071,316.14038,878.1239
525,4.367,-652.24237,316.30432,877.82343
526,4.375,-655.30054,318.57339,876.8316
527,4.383,-660.96362,320.32346,877.06152
528,4.392,-665.99927,319.11874,875.22333
529,4.4,-670.82727,320.13412,874.05719
530,4.408,-674.44592,321.18738,872.97565
531,4.417,-680.07349,322.36847,873.28851
532,4.425,-684.21155,321.30548,872.33344
533,4.433,-688.02478,323.37323,871.19275
534,4.442,-693.69891,325.58047,870.44452
535,4.45,-699.41425,325.1185,868.24292
536,4.458,-703.82275,325.61307,867.13
537,4.467,-710.14349,328.2561,867.22394
538,4.475,-714.75757,330.25095,866.40137
539,4.483,-720.9436,329.8446,866.32062
540,4.492,-725.99628,331.55563,864.51208
541,4.5,-730.54468,333.21747,862.49261
542,4.508,-737.46832,332.3298,861.43323
543,4.517,-742.83136,335.03342,861.22522
544,4.525,-747.88055,337.32501,860.39954
545,4.533,-754.20856,337.94611,858.55133
546,4.542,-760.01624,338.4357,856.98914
547,4.55,-766.80548,341.44864,857.2489
548,4.558,-772.08411,343.40851,857.26422
549,4.567,-779.09906,344.51337,857.56757
550,4.575,-784.08783,345.22205,857.53839
551,4.583,-791.35651,348.66565,858.21759
552,4.592,-798.19153,348.03622,858.06244
553,4.6,-803.20862,349.32877,858.88971
554,4.608,-808.9198,352.01379,858.92126
555,4.617,-815.78699,351.39481,859.78461
556,4.625,-823.12341,354.0242,860.70605
557,4.633,-827.77972,357.00833,860.75928
558,4.642,-836.09216,356.8811,861.8833
559,4.65,-842.14502,359.13412,863.07935
560,4.658,-847.79657,360.74588,863.65039
561,4.667,-854.01459,360.71005,864.55438
562,4.675,-860.13184,362.98828,865.26514
563,4.683,-867.47473,364.5419,866.84338
