Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
242,2.008,685.09106,336.50696,962.80707
243,2.017,678.00696,337.31604,963.88611
244,2.025,670.15857,337.99042,964.62189
245,2.033,663.68976,338.45139,964.44897
246,2.042,656.90887,338.59195,964.6651
247,2.05,650.26685,339.01736,964.2179
248,2.058,644.11401,338.20801,964.72906
249,2.067,638.28088,339.31903,964.67413
250,2.075,631.48981,337.47958,963.84283
251,2.083,625.36517,338.11014,963.58264
252,2.092,619.16437,337.39273,963.65094
253,2.1,613.16602,338.328,963.6264
254,2.108,606.93243,337.30292,963.76245
255,2.117,600.96637,337.5322,963.20618
256,2.125,595.07581,335.69257,962.8338
257,2.133,589.62982,335.14981,963.02771
258,2.142,583.7464,334.57648,962.3562
259,2.15,578.44025,335.17786,961.72437
260,2.158,572.57703,333.7131,960.76343
261,2.167,567.422,334.88202,960.81946
262,2.175,562.25104,332.99951,960.61786
263,2.183,556.61652,332.15744,959.57568
264,2.192,551.48895,331.13657,958.56525
265,2.2,545.8183,330.10205,957.02362
266,2.208,541.76392,329.41013,956.4809
267,2.217,536.42267,328.61169,955.80139
268,2.225,530.61835,328.85977,954.69562
269,2.233,526.31598,327.09271,954.08649
270,2.242,520.85748,326.85828,952.46417
271,2.25,515.13519,324.7424,951.91748
272,2.258,511.95825,324.96616,950.54779
273,2.267,506.49426,323.32727,950.45966
274,2.275,502.15671,323.60147,949.82239
275,2.283,496.28204,322.56015,947.58124
276,2.292,492.24405,320.71976,946.84979
277,2.3,487.46887,320.63583,946.68488
278,2.308,482.27173,319.47534,945.72498
279,2.317,478.82748,319.10718,945.927
280,2.325,473.77856,318.63849,944.13
281,2.333,469.1546,316.52515,942.88782
282,2.342,464.72821,316.63715,943.03253
283,2.35,459.32224,315.81332,942.42023
284,2.358,456.3999,314.13776,940.99689
285,2.367,451.16504,314.55057,940.57257
286,2.375,446.26971,314.17007,940.11572
287,2.383,443.54733,312.23767,938.48419
288,2.392,437.9906,312.63269,938.67126
289,2.4,432.82025,311.37244,937.86371
290,2.408,428.85712,310.10953,937.60681
291,2.417,423.94724,309.60938,937.98438
292,2.425,419.01761,308.14383,938.53156
293,2.433,415.04666,307.81192,938.35791
294,2.442,410.40933,305.68851,938.43738
295,2.45,406.90347,304.62558,938.19983
296,2.458,402.28082,303.05212,938.685
297,2.467,398.10815,301.80215,938.75092
298,2.475,393.79382,300.86258,940.04724
299,2.483,389.73807,300.01929,941.29816
300,2.492,385.18808,300.23428,942.20319
301,2.5,381.42404,298.88416,942.63818
302,2.508,377.86636,297.75793,944.49286
303,2.517,373.56598,295.02545,945.08722
304,2.525,369.3898,294.88989,945.88239
305,2.533,365.32651,293.6669,947.00787
306,2.542,362.11288,292.42038,948.43433
307,2.55,357.24463,290.74567,948.35388
308,2.558,354.80814,290.63174,949.69391
309,2.567,350.27725,288.63004,950.65912
310,2.575,347.67307,287.97565,951.84473
311,2.583,343.73901,287.20947,952.86847
312,2.592,340.13516,285.70438,952.96484
313,2.6,336.92847,285.23123,953.16547
314,2.608,333.88193,283.92703,953.31183
315,2.617,331.13718,282.84125,954.08099
316,2.625,327.36212,282.82584,954.83875
317,2.633,324.29227,281.48404,954.99805
318,2.642,321.27408,281.82318,955.28491
319,2.65,318.3154,279.94815,955.23999
320,2.658,314.62662,278.99585,955.49152
321,2.667,312.07562,278.33398,955.31561
322,2.675,308.35583,277.00854,955.10168
323,2.683,305.17578,276.72836,956.15759
324,2.692,303.09567,276.11084,956.81262
325,2.7,298.45685,275.18625,957.12762
326,2.708,296.09863,274.30902,957.5799
327,2.717,292.04678,272.64478,957.40631
328,2.725,289.16635,272.66318,957.71918
329,2.733,285.88965,272.4678,958.06329
330,2.742,282.64236,270.92752,958.10828
331,2.75,280.15573,270.70175,957.9505
332,2.758,276.68527,270.17303,958.07092
333,2.767,272.28583,269.66483,958.6123
334,2.775,270.5275,268.86221,958.84521
335,2.783,266.07956,267.88199,958.72784
336,2.792,263.75919,268.02127,959.0462
337,2.8,260.43094,267.89984,959.42273
338,2.808,255.82809,267.8577,958.72772
339,2.817,253.15811,268.20297,959.0246
340,2.825,249.53418,267.96265,958.50366
341,2.833,244.80278,267.87296,958.96527
342,2.842,241.98468,267.62241,958.72241
343,2.85,238.45618,267.64972,958.57983
344,2.858,233.24992,267.56726,958.19617
345,2.867,228.94153,268.63065,958.16864
346,2.875,225.81134,268.25702,957.66461
347,2.883,222.48756,268.42194,957.02747
348,2.892,217.13123,269.96841,956.3335
349,2.9,212.87349,269.14059,956.09869
350,2.908,208.44695,270.37622,956.22284
351,2.917,204.13799,270.0134,955.66986
352,2.925,198.52591,270.78214,954.54718
353,2.933,193.91316,271.0239,954.14478
354,2.942,188.96156,272.10495,953.29919
355,2.95,184.00517,272.52133,952.66364
356,2.958,178.79941,274.06522,952.59381
357,2.967,173.09921,274.87512,951.30743
358,2.975,167.51808,274.93051,951.20441
359,2.983,161.72437,276.05289,950.02966
360,2.992,156.25607,277.23383,948.55219
361,3,151.6006,279.28931,948.38806
362,3.008,144.65718,279.10672,947.46497
363,3.017,138.86092,280.9884,946.39337
364,3.025,132.91205,281.53156,945.58862
365,3.033,127.15483,284.02692,944.56042
366,3.042,120.38103,285.46097,943.53259
367,3.05,115.00062,286.7774,942.72595
368,3.058,107.91333,288.05536,941.40009
369,3.067,101.94415,290.44955,940.49237
370,3.075,95.33798,290.70572,939.05035
371,3.083,89.68871,292.98068,937.68988
372,3.092,82.63971,293.84097,937.02686
373,3.1,75.22324,297.18787,935.88843
374,3.108,68.70439,298.29953,935.12695
375,3.117,60.90102,299.6171,934.58356
376,3.125,53.95553,302.06345,933.75116
377,3.133,46.92519,302.56351,934.03491
378,3.142,40.01312,304.37903,934.02576
379,3.15,32.73618,305.12915,933.75183
380,3.158,26.73452,307.1037,933.64838
381,3.167,18.80443,308.79443,934.07697
382,3.175,12.1224,309.70331,934.59814
383,3.183,5.51943,311.65936,935.32898
384,3.192,-2.61934,312.15704,936.36353
385,3.2,-8.67279,314.07916,937.07611
386,3.208,-15.59085,313.86075,938.07587
387,3.217,-23.01532,317.64047,939.4209
388,3.225,-29.18664,318.22894,940.2757
389,3.233,-36.0745,319.9519,941.78186
390,3.242,-42.64745,321.05511,942.31506
391,3.25,-49.85244,322.82004,943.70172
392,3.258,-55.9341,323.82251,944.50085
393,3.267,-62.65758,325.88541,945.7583
394,3.275,-69.59641,327.26935,946.36328
395,3.283,-76.84679,329.06473,947.68219
396,3.292,-83.27835,331.07828,948.42859
397,3.3,-90.56363,332.5032,948.60577
398,3.308,-97.84419,333.57959,949.69244
399,3.317,-104.08527,336.35266,950.66089
400,3.325,-111.202,337.53268,951.16425
401,3.333,-117.61757,338.50522,951.56073
402,3.342,-124.02876,339.51807,951.92786
403,3.35,-131.07803,342.03427,952.31787
404,3.358,-138.22961,342.98788,953.09967
405,3.367,-145.03522,344.50607,953.33661
406,3.375,-151.56956,345.71616,953.97284
407,3.383,-157.62685,347.16965,954.87842
408,3.392,-164.5351,348.78638,955.49341
409,3.4,-170.73019,349.46378,955.25476
410,3.408,-177.52426,350.63638,955.94452
411,3.417,-183.90553,351.53601,957.08801
412,3.425,-189.81448,351.88184,957.61639
413,3.433,-195.93568,352.71097,957.69733
414,3.442,-202.28525,354.10553,957.84137
415,3.45,-208.58083,355.21021,958.67859
416,3.458,-214.53748,354.19016,958.20685
417,3.467,-220.25037,355.00201,959.39001
418,3.475,-226.59215,354.16895,960.16101
419,3.483,-232.89749,354.44537,960.29126
420,3.492,-238.73965,355.49921,960.42041
421,3.5,-244.94919,355.67831,960.40503
422,3.508,-250.06171,355.84616,960.16125
423,3.517,-256.21902,355.75479,960.86121
424,3.525,-261.71878,355.3515,960.70233
425,3.533,-267.31253,355.75696,960.66815
426,3.542,-272.95612,355.50098,960.32404
427,3.55,-278.39807,354.68805,959.98254
428,3.558,-283.77277,355.15741,959.59229
429,3.567,-289.45944,354.88214,959.31708
430,3.575,-294.95615,354.0549,958.9325
431,3.583,-300.3978,354.66138,958.62524
432,3.592,-306.05441,354.16824,958.36633
433,3.6,-311.14569,353.47665,957.80438
434,3.608,-316.53046,353.10556,957.15369
435,3.617,-321.69324,352.17749,956.85468
436,3.625,-327.17496,351.50446,956.10742
437,3.633,-332.2103,350.87903,955.6687
438,3.642,-337.23282,351.11826,955.12634
439,3.65,-342.43265,350.55518,953.96106
440,3.658,-347.81427,350.00922,953.84009
441,3.667,-352.70682,348.4632,952.89709
442,3.675,-357.75681,347.45276,951.62219
443,3.683,-362.8786,347.29022,951.4809
444,3.692,-368.07358,346.75168,950.26221
445,3.7,-372.76028,346.0867,949.51392
446,3.708,-377.98425,345.02734,948.19464
447,3.717,-383.03571,343.64786,947.47455
448,3.725,-388.35199,343.39426,946.95679
449,3.733,-392.93353,342.83478,946.00031
450,3.742,-398.32239,340.84915,945.22449
451,3.75,-402.65048,339.88651,944.75696
452,3.758,-406.99313,339.01907,943.88129
453,3.767,-412.71173,338.22366,943.12152
454,3.775,-417.7941,337.5831,942.27002
455,3.783,-422.98642,336.46902,941.28741
456,3.792,-427.96188,335.01276,940.41907
457,3.8,-432.61267,333.71158,939.64917
458,3.808,-437.54248,333.50412,939.04327
459,3.817,-443.22739,331.47406,938.61292
460,3.825,-448.19415,331.10382,937.88989
461,3.833,-453.55551,329.97086,936.21155
462,3.842,-458.74802,329.04126,935.75409
463,3.85,-463.07272,327.26334,935.17999
464,3.858,-467.68433,326.51093,934.44135
465,3.867,-473.00677,324.75632,935.35211
466,3.875,-478.12494,322.46594,935.146
467,3.883,-483.26324,321.57764,935.11328
468,3.892,-487.84808,319.92001,935.21466
469,3.9,-492.50595,318.9675,935.52081
470,3.908,-497.28894,317.96655,936.08527
471,3.917,-503.17001,316.61746,936.20813
472,3.925,-507.99683,314.45023,936.86261
473,3.933,-512.47467,312.83163,936.99359
474,3.942,-516.40741,311.5574,938.04736
475,3.95,-521.08246,310.78183,939.07166
476,3.958,-526.62567,309.27985,940.31409
477,3.967,-530.35229,307.69855,940.8728
478,3.975,-535.48615,305.98505,941.28229
479,3.983,-539.19489,304.90289,943.21484
480,3.992,-545.0141,303.3959,944.60248
481,4,-547.83551,301.71204,944.80261
482,4.008,-552.51331,301.22198,945.49768
483,4.017,-554.98157,300.35663,946.57623
484,4.025,-560.10254,298.75964,947.42072
485,4.033,-563.58966,298.267,948.20642
486,4.042,-566.66833,296.96381,947.91962
487,4.05,-571.84705,297.54269,948.38196
488,4.058,-574.23511,296.74515,949.18091
489,4.067,-578.37921,295.9494,949.75677
490,4.075,-581.58368,294.73221,950.14215
491,4.083,-585.18787,293.94864,950.9989
492,4.092,-589.16443,294.77338,951.40637
493,4.1,-592.33801,293.73441,951.33472
494,4.108,-596.36603,293.49988,951.93018
495,4.117,-598.80109,291.49536,952.36774
496,4.125,-603.35767,291.58966,952.28363
497,4.133,-606.02557,290.20041,952.44885
498,4.142,-609.91449,290.30313,952.92798
499,4.15,-612.8064,289.3537,952.58728
500,4.158,-616.14056,288.47098,952.72937
501,4.167,-618.59082,287.67673,953.09161
502,4.175,-622.15973,287.74509,953.21527
503,4.183,-624.82037,286.49307,953.38159
504,4.192,-628.8067,287.40173,954.18939
505,4.2,-632.1897,287.15747,954.07526
506,4.208,-634.61523,287.23697,953.95618
507,4.217,-638.53925,286.94229,954.12769
508,4.225,-641.04065,286.66513,953.9505
509,4.233,-644.68329,286.871,954.32922
510,4.242,-647.73138,286.28494,953.89661
511,4.25,-651.81067,287.19406,954.59839
512,4.258,-654.89178,286.63116,953.80457
513,4.267,-657.99408,286.80368,953.91791
514,4.275,-660.67023,286.99341,953.10571
515,4.283,-664.25903,287.6622,952.26672
516,4.292,-668.64185,288.67166,951.81335
517,4.3,-671.47095,288.3429,951.05225
518,4.308,-675.12439,288.97241,950.62579
519,4.317,-680.33173,289.41376,950.84015
520,4.325,-682.99982,290.04974,949.87195
521,4.333,-687.55182,290.23093,949.56104
522,4.342,-691.09344,291.14658,948.43213
523,4.35,-694.54309,291.06448,947.30829
524,4.358,-698.6651,291.96875,946.55737
525,4.367,-703.74072,292.64349,946.1438
526,4.375,-708.20398,293.65952,945.55347
527,4.383,-711.04626,294.1875,944.53595
528,4.392,-716.39197,295.24731,943.30371
529,4.4,-720.98486,295.61523,942.26141
530,4.408,-726.05542,296.8851,942.17865
531,4.417,-731.67383,297.34106,941.50311
532,4.425,-736.10779,297.91476,940.5929
533,4.433,-741.91748,298.88733,939.4411
534,4.442,-745.70532,300.86356,937.95819
535,4.45,-750.50812,301.24142,937.18512
536,4.458,-755.61749,302.56296,936.29132
537,4.467,-760.78394,303.59985,934.88354
538,4.475,-765.81738,304.30008,933.75604
539,4.483,-770.96124,305.79874,933.46686
540,4.492,-778.12823,307.27832,932.77039
541,4.5,-782.62299,309.40869,931.60431
542,4.508,-788.24915,310.69839,930.4444
543,4.517,-793.45874,311.87915,929.13489
544,4.525,-799.48242,313.63449,929.10614
545,4.533,-805.92206,314.69693,928.72369
546,4.542,-810.8692,315.45316,927.58545
547,4.55,-817.2403,317.17999,927.18365
548,4.558,-823.03601,318.28772,926.60999
549,4.567,-829.97083,320.02496,926.82477
550,4.575,-835.75909,321.01501,926.87042
551,4.583,-841.61737,322.06067,927.19348
552,4.592,-847.67023,323.17645,927.82373
553,4.6,-854.08368,324.31006,928.28162
554,4.608,-860.4787,326.70367,928.58289
555,4.617,-865.69464,327.98297,929.48706
556,4.625,-872.20789,330.20853,930.78723
557,4.633,-878.01752,330.66678,931.46637
558,4.642,-883.67725,332.72845,933.11279
559,4.65,-890.07806,333.75867,933.72278
560,4.658,-896.06738,335.96136,935.07513
561,4.667,-902.10632,336.81656,935.94861
562,4.675,-907.49304,339.40247,937.06329
563,4.683,-913.94958,340.25897,938.03534
