Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
21,0.167,1834.05139,-155.54959,1306.44434,1921.37537,122.91171,1298.69995,1876.13892,-248.16847,1308.74536
22,0.175,1830.19434,-153.77486,1306.01343,1915.75,123.22937,1298.20715,1872.02368,-249.4603,1308.67065
23,0.183,1825.2616,-152.92279,1304.8219,1910.68372,124.53805,1296.59558,1867.76135,-248.05586,1307.82581
24,0.192,1818.61511,-152.97897,1304.54382,1906.28357,124.7642,1296.24353,1862.63074,-246.54839,1306.98877
25,0.2,1814.49377,-153.17972,1304.26636,1901.71008,126.84643,1296.09607,1858.56934,-245.43373,1305.14502
26,0.208,1809.63745,-150.743,1303.38623,1896.26331,127.31166,1294.78589,1853.50562,-244.31581,1304.62207
27,0.217,1805.62695,-149.68954,1302.76685,1890.55042,128.18875,1293.94336,1848.04504,-242.87135,1304.06543
28,0.225,1800.21814,-149.70326,1302.29419,1886.08923,128.65442,1292.93176,1843.52502,-242.44833,1303.38843
29,0.233,1795.18884,-148.10158,1300.4043,1881.40271,130.37674,1292.67896,1838.32666,-241.41953,1302.52344
30,0.242,1791.42908,-147.78528,1300.8479,1876.24133,132.08171,1291.51965,1834.28369,-239.82866,1302.35718
31,0.25,1785.91199,-146.24196,1299.78979,1871.11035,133.5495,1290.76477,1830.12463,-238.99115,1301.87927
32,0.258,1780.61255,-145.24438,1299.36853,1864.65137,134.34404,1290.32068,1826.10889,-238.82727,1300.55408
33,0.267,1775.79163,-144.37996,1298.37231,1859.4707,135.70946,1289.63416,1819.33691,-236.5145,1300.76941
34,0.275,1769.51855,-141.94582,1297.3512,1854.96118,137.7937,1288.47107,1814.39087,-234.32634,1299.87915
35,0.283,1766.62537,-141.96475,1297.50879,1847.89246,138.85696,1287.5509,1811.95227,-234.92969,1299.80127
36,0.292,1760.89001,-139.25151,1296.84131,1842.49182,140.52388,1287.83679,1806.29468,-232.39046,1299.79602
37,0.3,1755.54736,-139.49913,1297.56274,1836.91223,142.43765,1287.51477,1800.52625,-231.6593,1299.35144
38,0.308,1748.78711,-137.62439,1297.99377,1832.21863,144.40585,1286.69324,1795.27673,-228.97565,1299.82629
39,0.317,1744.48547,-135.56499,1297.73755,1827.15881,145.24329,1287.81775,1789.2782,-227.17447,1299.14807
40,0.325,1739.9906,-133.26601,1298.93616,1820.91296,147.34019,1287.27649,1784.82495,-228.38124,1298.5
41,0.333,1733.43591,-131.99638,1298.97168,1813.98755,147.29568,1288.60876,1779.56946,-225.56857,1299.36194
42,0.342,1729.37769,-130.66934,1299.54907,1809.03821,149.63127,1288.49048,1775.03198,-223.38008,1299.75757
43,0.35,1722.41357,-128.11751,1297.85474,1804.22266,151.12587,1290.34912,1769.38062,-221.57492,1300.08826
44,0.358,1718.01428,-128.28589,1298.69312,1798.21924,153.75008,1289.73767,1765.51953,-220.53583,1299.63269
45,0.367,1713.99915,-127.0937,1299.59888,1793.22534,155.1676,1290.52271,1759.74878,-218.81212,1301.13904
46,0.375,1708.07703,-123.88954,1301.32349,1787.54773,157.64957,1290.76074,1754.85437,-217.78319,1300.49158
47,0.383,1704.32056,-121.83768,1301.76953,1781.47131,158.65611,1291.48608,1749.94678,-213.84248,1302.25696
48,0.392,1699.59485,-121.92865,1303.72742,1776.31775,159.82732,1292.71533,1745.54004,-213.99022,1301.74585
49,0.4,1693.64661,-120.91288,1303.11304,1772.05664,162.4334,1293.29382,1741.75122,-212.34424,1303.42432
50,0.408,1688.26294,-117.99824,1303.87268,1765.26062,163.48921,1295.16541,1737.00085,-210.47461,1303.65955
51,0.417,1683.97327,-117.34027,1305.17371,1760.67603,164.71541,1295.72083,1731.47534,-207.0697,1304.53125
52,0.425,1679.6532,-115.62598,1306.58459,1755.77368,167.10286,1295.73254,1728.24451,-207.88594,1304.96362
53,0.433,1674.27795,-113.32011,1307.64307,1750.97424,168.49586,1296.6593,1723.79285,-205.57809,1306.10486
54,0.442,1670.2655,-112.3034,1308.8512,1744.65576,171.02426,1299.00537,1719.07214,-202.45247,1306.53113
55,0.45,1666.23914,-110.83919,1310.99023,1739.93079,173.37808,1299.54797,1713.76526,-201.78696,1308.14209
56,0.458,1661.16321,-108.50652,1311.33826,1733.12634,173.91216,1300.05603,1711.27747,-200.9129,1307.97937
57,0.467,1654.8009,-108.04809,1310.29736,1727.01416,175.99484,1301.02124,1705.77075,-198.57635,1309.33459
58,0.475,1650.04102,-105.55479,1311.63562,1721.67236,176.89246,1301.97314,1701.60547,-195.9664,1310.01648
59,0.483,1645.31238,-104.00748,1313.57043,1717.19702,179.37215,1303.66113,1696.94739,-195.07115,1310.88782
60,0.492,1641.42908,-102.99871,1314.67261,1711.00635,181.08493,1304.43127,1694.20618,-194.22618,1311.7157
61,0.5,1637.70667,-101.40025,1315.51392,1704.5946,182.84752,1304.93323,1687.73096,-191.62596,1311.59729
62,0.508,1632.27124,-99.85765,1316.42542,1698.86377,185.47818,1304.6001,1684.5376,-189.62909,1312.20935
63,0.517,1628.30859,-98.7409,1316.42651,1693.76501,186.16742,1305.81128,1680.37305,-188.46056,1313.15601
64,0.525,1622.16309,-97.75771,1316.38818,1687.50659,187.55992,1306.48462,1675.47253,-186.50443,1313.20715
65,0.533,1615.97473,-96.61225,1316.92725,1680.80859,189.0303,1306.51758,1669.66284,-185.05501,1313.75574
66,0.542,1613.20459,-94.5528,1317.69019,1675.29956,190.96509,1308.3855,1667.26587,-183.82234,1314.06824
67,0.55,1608.28271,-93.87949,1318.75073,1669.86279,192.86195,1308.29114,1662.12256,-182.29141,1314.85815
68,0.558,1603.22693,-92.01662,1317.85437,1664.08203,194.32625,1308.92114,1656.85034,-180.8689,1314.57556
69,0.567,1598.69238,-91.5528,1317.61304,1656.98694,194.79008,1309.19897,1654.32495,-180.49995,1315.57275
70,0.575,1593.39209,-89.89542,1318.35376,1651.38696,195.23511,1308.75122,1648.73792,-179.379,1315.95667
71,0.583,1589.40417,-90.16257,1317.75952,1644.75085,196.51118,1309.87793,1644.79614,-177.59157,1316.30994
72,0.592,1586.12561,-88.74568,1318.27844,1640.05859,197.63635,1310.38708,1641.10559,-178.08299,1317.06311
73,0.6,1580.03394,-88.70609,1318.8125,1634.40076,198.65222,1310.50354,1636.19812,-176.11874,1316.21069
74,0.608,1576.50867,-87.86581,1318.49255,1628.49768,199.37386,1310.52307,1631.13721,-174.79004,1316.91284
75,0.617,1570.90259,-87.18142,1318.32263,1623.80957,200.59897,1311.29443,1628.19165,-173.85617,1317.50098
76,0.625,1565.79407,-86.69966,1319.14429,1617.17859,202.45537,1310.9292,1623.70178,-172.40016,1317.9115
77,0.633,1562.77136,-84.93239,1319.32593,1610.64709,203.7531,1311.4021,1620.2251,-173.90654,1317.96289
78,0.642,1557.71521,-85.83667,1319.44592,1606.37817,204.26988,1312.97937,1615.55139,-171.19888,1318.36255
79,0.65,1551.6958,-84.52185,1320.38696,1600.17615,204.01976,1311.77332,1611.80225,-171.64276,1318.03992
80,0.658,1548.97888,-83.81252,1319.54089,1593.60278,205.05739,1313.00903,1607.51123,-170.19402,1319.26501
81,0.667,1544.04211,-84.58353,1320.03503,1587.69946,204.61749,1312.97314,1603.13025,-168.8559,1320.07336
82,0.675,1539.84241,-84.26179,1320.5564,1581.53772,205.40135,1312.21777,1599.51953,-168.97232,1319.22668
83,0.683,1535.26648,-83.83427,1320.45032,1576.46069,206.41534,1314.06299,1595.67603,-168.68134,1320.06104
84,0.692,1530.12683,-84.30516,1320.70703,1572.39417,207.48029,1313.73254,1591.37122,-168.24519,1320.12659
85,0.7,1525.61084,-83.23788,1320.66736,1565.5697,206.98032,1313.6178,1587.98462,-167.2364,1320.00928
86,0.708,1521.46057,-81.75228,1320.44287,1559.69958,206.2717,1314.06116,1585.56885,-169.22675,1320.67505
87,0.717,1516.08154,-81.92504,1319.92554,1554.63232,207.64824,1314.15784,1579.14209,-166.4944,1320.55115
88,0.725,1510.47546,-82.61559,1320.65649,1549.44592,207.56645,1313.59937,1575.08667,-166.08398,1321.2384
89,0.733,1508.52039,-82.6965,1319.79114,1543.71777,207.69099,1313.00244,1571.43555,-166.88756,1320.71997
90,0.742,1503.05603,-82.31567,1319.47852,1538.0166,208.15305,1312.91919,1565.56128,-165.76337,1320.76501
91,0.75,1497.75903,-83.79313,1318.84741,1531.37451,209.06644,1312.89172,1562.19592,-165.43102,1320.86853
92,0.758,1495.02429,-83.34795,1319.68665,1525.96167,207.84529,1312.65625,1556.75928,-164.96211,1320.61267
93,0.767,1490.42554,-82.13545,1318.77039,1521.52173,207.38603,1311.48718,1552.81299,-165.66699,1319.41003
94,0.775,1485.67969,-83.26072,1317.82263,1517.18713,209.07841,1310.88672,1547.40295,-166.04733,1319.30249
95,0.783,1480.18127,-82.39629,1318.854,1511.41577,207.82031,1311.51636,1543.22034,-165.02632,1318.18494
96,0.792,1475.57251,-81.69928,1316.70544,1505.79639,207.84111,1310.3667,1538.32898,-166.50554,1318.30261
97,0.8,1468.94519,-84.23249,1315.94556,1500.37488,207.74274,1309.91101,1533.04675,-165.31894,1317.18799
98,0.808,1464.40491,-84.74592,1313.80408,1495.23706,206.53119,1309.21655,1528.96021,-167.6266,1317.43005
99,0.817,1460.91699,-83.47681,1315.12646,1489.77258,207.4957,1308.70923,1522.61743,-166.47656,1315.07617
100,0.825,1455.31616,-84.52813,1313.66443,1484.95007,206.84311,1307.73157,1520.32593,-168.16418,1314.8772
101,0.833,1450.73743,-84.68077,1313.51123,1479.25916,205.72987,1306.25964,1513.5874,-167.43024,1314.67603
102,0.842,1445.48193,-85.60247,1312.13904,1474.22925,205.75003,1306.30859,1508.9375,-167.75604,1313.6084
103,0.85,1439.19434,-86.09253,1311.08936,1469.87341,205.36685,1305.8269,1504.33264,-169.22232,1313.60974
104,0.858,1435.67639,-85.73935,1310.547,1463.61292,203.7762,1304.95435,1498.0415,-168.13362,1312.98926
105,0.867,1429.5874,-86.40233,1310.14697,1460.54749,203.34035,1303.59009,1493.45642,-170.43814,1312.24255
106,0.875,1425.50317,-88.75552,1309.72168,1454.96191,201.95662,1302.63025,1487.91638,-170.31229,1310.8562
107,0.883,1418.99878,-88.81409,1308.08398,1450.22925,201.65953,1302.33765,1483.6543,-173.0576,1309.99341
108,0.892,1414.29028,-89.71542,1307.44983,1445.06104,201.30675,1301.27734,1477.19824,-172.69221,1308.63281
109,0.9,1409.19556,-89.71246,1306.32275,1440.23279,199.04654,1300.96338,1473.12012,-174.10403,1308.02039
110,0.908,1404.63049,-91.6376,1305.27185,1436.1947,198.22685,1299.52478,1466.63342,-174.50854,1305.26465
111,0.917,1398.03369,-91.54323,1304.49463,1432.82349,197.31116,1298.05408,1462.02869,-177.75096,1305.15198
112,0.925,1394.33545,-95.01661,1304.36389,1428.11072,195.82774,1297.60657,1455.8938,-177.77301,1303.61145
113,0.933,1386.35437,-94.18406,1302.45691,1422.60754,195.32314,1295.88477,1451.84473,-179.7672,1302.3905
114,0.942,1382.01331,-98.21973,1301.74805,1417.71216,193.23268,1294.58618,1445.56274,-181.00793,1301.76965
115,0.95,1374.6864,-97.45937,1298.94006,1413.4469,192.82893,1294.26233,1439.80774,-181.48901,1299.69226
116,0.958,1370.34399,-100.28062,1298.21155,1408.21692,189.81757,1293.23608,1434.24353,-183.39996,1299.14087
117,0.967,1364.72522,-101.35852,1297.96313,1403.51599,188.80481,1291.76636,1427.80664,-183.99123,1297.06543
118,0.975,1358.76648,-102.50334,1296.84766,1398.13037,186.34912,1291.06567,1422.71179,-186.03503,1297.28809
119,0.983,1352.87683,-103.61217,1296.6178,1393.36316,185.46658,1289.8822,1415.37915,-187.32565,1295.11218
120,0.992,1347.41016,-106.42913,1296.19629,1387.25012,183.4583,1289.53882,1410.68445,-191.82001,1293.90442
121,1,1341.48108,-109.01425,1294.50464,1382.8009,182.27739,1289.79871,1402.98267,-191.15761,1295.07581
122,1.008,1335.33081,-109.4352,1293.13428,1377.15283,179.87222,1289.26245,1398.92493,-194.22609,1293.11072
123,1.017,1330.17065,-113.23129,1293.80371,1372.27234,178.90509,1289.20996,1392.47119,-195.81461,1293.67505
124,1.025,1324.36157,-113.47296,1292.54224,1366.67444,176.40776,1288.90369,1385.54797,-199.09596,1293.625
125,1.033,1318.11499,-114.93919,1292.302,1361.92542,174.60146,1289.20996,1379.16321,-200.13315,1292.90283
126,1.042,1312.59131,-114.67035,1292.32434,1355.73267,172.51147,1291.10291,1373.28113,-200.73689,1292.54346
127,1.05,1307.651,-118.63648,1293.87024,1350.70337,171.25159,1289.90381,1368.95129,-204.2149,1292.45349
128,1.058,1302.17529,-119.84987,1295.42322,1345.31531,168.66626,1292.18445,1361.06995,-205.1993,1294.4668
129,1.067,1294.68506,-122.37381,1295.50854,1340.20313,167.6696,1292.82495,1356.95569,-207.5825,1295.12842
130,1.075,1290.05542,-125.62255,1296.78796,1335.18506,165.91783,1293.07349,1349.04871,-208.36588,1295.33032
131,1.083,1285.50916,-124.64299,1298.33838,1329.86377,161.85411,1293.84204,1344.13159,-211.71613,1297.323
132,1.092,1279.62781,-128.30632,1298.50171,1324.5697,161.27078,1296.58289,1338.77393,-214.60437,1297.67639
133,1.1,1271.4032,-129.14468,1300.54138,1318.21545,158.91986,1297.39856,1332.70105,-214.84152,1299.73267
134,1.108,1265.73193,-132.10655,1301.45679,1312.91724,158.2554,1298.19446,1326.98254,-217.6618,1300.53162
135,1.117,1261.52112,-131.60138,1304.14648,1308.99084,155.32295,1298.64734,1319.87036,-217.11293,1301.51233
136,1.125,1257.00671,-135.33139,1304.63733,1306.1571,154.15758,1299.69141,1315.11682,-221.02217,1303.43152
137,1.133,1251.69653,-137.55103,1307.00818,1300.07129,151.65132,1302.53491,1309.04932,-221.53377,1303.80066
138,1.142,1243.47461,-137.95653,1307.34814,1296.86584,150.59,1303.35181,1303.89209,-224.00153,1306.99951
139,1.15,1238.38916,-140.69051,1308.36414,1291.55859,148.01863,1303.63684,1298.53857,-226.64273,1307.09534
140,1.158,1234.06067,-140.17877,1310.87488,1286.9259,147.0403,1304.31763,1291.50146,-226.58374,1308.54639
141,1.167,1228.09595,-143.23842,1310.50403,1281.51831,144.23355,1304.69531,1286.06006,-230.23579,1309.32288
142,1.175,1221.01379,-143.11327,1311.79919,1277.57153,143.24847,1305.05872,1279.1698,-230.85823,1309.28918
143,1.183,1214.5426,-145.33551,1312.82043,1272.51929,141.78154,1307.12817,1273.03589,-232.74594,1310.69104
144,1.192,1210.00549,-145.30434,1313.08386,1268.33643,140.742,1307.85071,1266.41602,-233.56007,1311.10693
145,1.2,1204.42004,-146.46333,1312.54907,1264.70728,140.2606,1308.26611,1259.995,-234.86504,1313.36694
146,1.208,1197.79517,-148.08228,1313.15527,1259.88184,137.44174,1308.18567,1255.11609,-236.05376,1313.72864
147,1.217,1192.63953,-149.29861,1313.25867,1256.547,137.74214,1308.00977,1247.62158,-235.61299,1313.09399
148,1.225,1189.24609,-150.62244,1313.41357,1251.67981,134.90456,1308.03418,1243.34631,-238.94098,1313.34656
149,1.233,1183.59021,-150.75848,1312.68384,1247.18726,134.33443,1308.39539,1236.07495,-238.54999,1315.10437
150,1.242,1178.62439,-153.38554,1315.21228,1242.25867,131.84177,1308.54358,1232.0293,-242.19604,1315.10034
151,1.25,1170.15234,-153.09592,1315.45056,1238.4812,131.38956,1308.1875,1223.7439,-242.23564,1315.13525
152,1.258,1166.20032,-153.49718,1315.09473,1235.96497,131.61952,1308.72607,1217.82092,-242.55745,1314.99097
153,1.267,1161.38062,-154.33893,1315.44995,1230.2135,129.60413,1309.05603,1213.39758,-243.97493,1315.52283
154,1.275,1155.77319,-153.98067,1314.92102,1226.5415,129.44542,1309.69531,1205.44824,-243.94687,1315.46643
155,1.283,1149.92517,-156.82565,1315.07153,1220.94446,128.73151,1309.62488,1201.90381,-246.46245,1315.80176
156,1.292,1144.29309,-155.71011,1315.53271,1216.61487,128.19539,1310.67908,1194.8562,-245.65703,1316.2511
157,1.3,1138.62988,-157.19554,1314.7522,1211.81006,127.55918,1311.09766,1187.00708,-245.96458,1317.05591
158,1.308,1134.10156,-156.50549,1314.9541,1209.32007,125.82321,1311.40479,1182.98108,-248.55305,1317.07996
159,1.317,1128.80713,-155.99561,1314.76001,1204.40308,126.34684,1311.26001,1176.34412,-247.69751,1316.51343
160,1.325,1124.62122,-157.48022,1314.88501,1200.53589,125.61338,1311.39551,1172.98364,-249.85255,1316.37073
161,1.333,1118.88599,-156.91675,1314.88318,1196.48438,122.77251,1311.27136,1165.81506,-249.22635,1317.51501
162,1.342,1111.62463,-158.64955,1315.94336,1191.96533,123.61856,1311.46387,1157.91064,-249.28474,1317.58936
163,1.35,1108.06152,-158.67125,1315.60889,1188.91589,123.90995,1311.59473,1154.55359,-251.85556,1316.89673
164,1.358,1101.98669,-157.96773,1315.59338,1184.32605,120.9907,1311.6897,1148.45435,-250.22392,1316.86243
165,1.367,1097.9259,-158.35239,1315.39844,1179.62939,121.39967,1311.35693,1141.51099,-249.97824,1317.80505
166,1.375,1092.10828,-158.80748,1315.03064,1176.67114,121.09495,1311.79602,1138.02173,-251.90686,1316.96497
167,1.383,1086.20935,-158.08797,1314.34729,1172.64221,120.49153,1310.90857,1132.16431,-251.30534,1317.70508
168,1.392,1082.24573,-158.74629,1314.94141,1168.53442,120.01342,1311.87671,1125.33386,-250.82274,1317.02698
169,1.4,1077.00305,-158.1955,1314.24182,1163.51709,121.38535,1312.1593,1121.99524,-252.58591,1317.38733
170,1.408,1071.42212,-157.60558,1314.17285,1158.68237,119.31504,1310.84644,1115.79236,-251.5256,1316.39453
171,1.417,1066.82568,-157.12206,1314.1283,1155.5968,119.81453,1311.33826,1111.05408,-252.31909,1315.39587
172,1.425,1062.68359,-156.8567,1313.41382,1151.46338,120.25892,1310.92053,1106.31787,-252.70258,1316.18567
173,1.433,1057.17822,-156.67465,1313.30237,1146.62549,119.59716,1309.95789,1100.53467,-250.43701,1315.74866
174,1.442,1051.57166,-156.19171,1312.39746,1141.87183,119.61163,1310.79907,1093.78699,-249.76938,1315.37036
175,1.45,1047.13794,-155.81734,1311.91125,1136.74585,120.09032,1310.33264,1089.01123,-250.26988,1315.69348
176,1.458,1041.46875,-156.5423,1311.92871,1132.69177,122.45061,1309.91821,1084.1073,-250.3506,1314.63574
177,1.467,1035.71899,-156.64734,1311.03064,1127.99854,120.5338,1309.44434,1078.40515,-249.64101,1313.90979
178,1.475,1030.73828,-156.29752,1310.61047,1123.42786,121.9325,1309.02856,1073.25549,-250.17519,1313.18469
179,1.483,1025.42285,-156.31398,1310.28418,1118.73682,123.36649,1307.98352,1068.16125,-247.96695,1313.33264
180,1.492,1020.16742,-154.76067,1309.96582,1113.43958,122.92806,1306.82935,1062.94116,-249.36652,1312.32581
181,1.5,1015.25262,-152.6882,1308.89844,1107.74072,122.91213,1306.74084,1056.96277,-248.11024,1312.66003
182,1.508,1010.42377,-153.46919,1308.85046,1103.10132,123.99249,1306.87378,1050.84216,-246.54794,1311.78259
183,1.517,1004.51874,-152.22253,1307.80383,1098.11975,125.1539,1305.98096,1046.54846,-246.09366,1310.25427
184,1.525,1000.71936,-151.59224,1307.40247,1092.02234,124.50918,1303.90356,1041.58923,-246.43857,1311.14221
185,1.533,993.93817,-151.25743,1306.97131,1087.32703,124.9498,1303.0675,1036.69751,-245.10883,1310.06042
186,1.542,989.11218,-150.27556,1306.59167,1082.64587,125.97088,1302.24609,1029.8866,-244.00159,1309.20984
187,1.55,983.50665,-148.54234,1305.24573,1076.42419,127.47555,1301.13623,1024.54932,-242.12666,1307.91113
188,1.558,977.98724,-148.31493,1304.16541,1071.66711,128.40439,1300.14966,1020.84991,-242.38612,1308.15906
189,1.567,973.07385,-146.90665,1303.92334,1065.83472,129.53764,1299.94727,1017.51892,-241.55399,1307.24475
190,1.575,968.78143,-145.47896,1303.0752,1061.51221,130.43314,1298.7605,1010.90265,-240.13756,1306.40662
191,1.583,962.3515,-145.00813,1301.95813,1054.91064,130.78748,1298.15759,1005.63922,-238.87897,1305.10083
192,1.592,957.87146,-143.95831,1301.38672,1048.68689,133.16177,1297.4281,1001.25183,-236.48224,1304.60352
193,1.6,952.3938,-142.56787,1300.672,1042.75671,134.97173,1295.51587,993.50513,-236.06693,1303.22766
194,1.608,946.67719,-142.41875,1299.86487,1037.02795,137.28484,1294.82495,990.3913,-234.98697,1304.12354
195,1.617,941.62592,-140.36537,1299.06982,1032.64282,137.29521,1293.63037,985.1944,-234.47414,1302.49451
196,1.625,936.43591,-139.07819,1298.60205,1025.48047,138.21217,1293.16113,979.86591,-232.04013,1301.92407
197,1.633,930.87701,-138.63557,1297.53979,1019.95886,139.36201,1292.57227,974.61194,-231.93404,1300.74011
198,1.642,925.28979,-137.35005,1297.02869,1014.7132,142.63573,1291.02539,969.76392,-229.90758,1299.53894
199,1.65,919.89453,-135.10426,1296.22583,1008.68298,143.40024,1289.599,964.14117,-228.17624,1298.33179
200,1.658,914.41132,-133.802,1296.02319,1002.39856,144.25298,1289.01587,959.54974,-225.98074,1298.27429
201,1.667,908.72546,-133.70885,1295.79541,996.69983,146.5099,1288.41187,953.6731,-224.54619,1298.42456
202,1.675,903.03033,-131.50122,1294.95593,990.87494,148.08754,1286.94238,948.40051,-224.10823,1297.65771
203,1.683,896.84631,-129.35309,1294.91467,985.2536,150.06859,1287.04236,943.20239,-222.40662,1297.18359
204,1.692,891.73285,-128.0096,1294.97656,977.69641,151.6891,1286.47571,937.72717,-221.80547,1296.75916
205,1.7,886.49866,-126.18784,1295.02563,971.85846,153.33936,1286.11047,932.71686,-218.60156,1297.33398
206,1.708,881.51196,-126.00175,1294.77356,965.67322,154.40578,1286.41418,925.92914,-217.38792,1297.48035
207,1.717,875.19305,-124.19521,1295.5271,959.56342,156.14404,1286.66895,920.24042,-215.89211,1297.25378
208,1.725,870.45514,-121.6403,1296.06213,953.34119,158.61659,1287.73901,914.77264,-214.35608,1297.51099
209,1.733,865.22162,-120.1348,1296.32068,947.86365,159.52957,1288.41162,909.23279,-213.24326,1297.55164
210,1.742,858.84503,-118.71307,1297.23254,942.13477,161.62949,1288.58374,904.06354,-210.85066,1298.3562
211,1.75,853.74707,-117.60525,1298.89246,936.64075,163.09666,1289.40735,899.42755,-210.07104,1299.65405
212,1.758,848.15771,-115.5459,1299.3938,929.5918,164.4776,1290.11963,894.04651,-206.60962,1300.53516
213,1.767,844.32697,-113.69448,1300.23364,923.77667,166.93924,1291.31714,889.26788,-206.72636,1302.22498
214,1.775,838.16278,-111.91575,1301.75842,919.22766,168.30786,1293.20886,886.00128,-203.39124,1303.20105
215,1.783,833.33209,-111.80594,1303.75989,913.19965,171.20836,1293.89636,880.04565,-201.79449,1303.8075
216,1.792,828.71747,-109.18766,1304.86194,906.71143,172.03432,1294.84497,874.87543,-199.98009,1305.49255
217,1.8,823.27325,-107.29928,1305.42444,899.99384,174.16032,1297.2677,870.98846,-198.36061,1306.29297
218,1.808,818.48376,-104.34262,1306.99744,895.05457,175.07166,1298.81519,866.48059,-197.00014,1307.92371
219,1.817,812.92291,-103.28022,1308.03345,890.35883,178.09074,1299.21582,861.80627,-194.31453,1308.82471
220,1.825,806.83679,-102.54503,1309.47717,884.05243,181.1129,1301.60803,857.02081,-193.22466,1309.77856
221,1.833,803.07343,-99.93647,1309.76709,877.67004,181.24039,1302.48206,852.50824,-191.80827,1310.25159
222,1.842,798.59711,-99.40395,1312.37939,872.41772,182.73596,1303.0155,847.5965,-189.19681,1311.93982
223,1.85,794.20166,-95.90704,1313.01086,865.33331,185.8044,1304.11572,843.87585,-186.91054,1312.59937
224,1.858,789.17572,-94.69694,1313.30884,859.4563,188.67061,1305.26941,839.97662,-184.94702,1313.64343
225,1.867,783.2608,-93.47867,1314.13318,852.87097,189.56241,1305.65479,835.16846,-184.47597,1313.08203
226,1.875,779.52643,-92.63567,1315.43726,846.75275,191.08328,1305.62219,830.5025,-180.92537,1314.35107
227,1.883,774.5741,-90.28978,1315.78503,840.92596,194.28264,1305.60693,826.67407,-178.87247,1314.66406
228,1.892,770.43231,-88.21669,1316.43201,833.77094,196.91386,1307.23352,822.49945,-178.07454,1314.5824
229,1.9,765.33716,-86.6867,1317.05554,827.33868,195.52798,1306.80371,817.21423,-176.51981,1315.04285
230,1.908,760.37952,-86.64753,1317.27319,821.90674,197.97943,1307.74377,814.14459,-172.79475,1315.88904
231,1.917,755.71509,-84.19726,1317.13208,815.91888,201.29523,1308.0697,809.12518,-173.11671,1316.3208
232,1.925,751.18726,-81.99541,1317.18494,809.73444,202.93227,1307.99207,804.50616,-170.26108,1316.91931
233,1.933,746.51385,-80.80401,1317.89124,804.3208,203.23955,1308.18982,800.49841,-169.23119,1317.11365
234,1.942,741.25787,-80.74303,1317.58411,796.80402,204.98618,1307.76233,796.95215,-168.66367,1317.83337
235,1.95,736.9314,-79.54623,1318.42554,792.20984,207.29494,1307.85938,792.27234,-166.24007,1317.71265
236,1.958,731.46027,-78.16618,1318.48511,785.47382,208.65106,1307.36255,788.03448,-165.08182,1318.46851
