Frame#,Time,L.Radius.x,L.Radius.y,L.Radius.z
82,0.675,1680.76697,-54.25903,1322.72717
83,0.683,1675.37891,-53.62873,1322.91785
84,0.692,1671.18982,-52.52781,1323.41919
85,0.7,1667.11755,-51.89494,1324.03894
86,0.708,1662.35144,-50.20143,1324.49231
87,0.717,1657.09351,-50.84383,1324.18115
88,0.725,1652.17444,-49.78456,1323.77759
89,0.733,1647.73059,-49.18281,1324.30615
90,0.742,1643.56567,-49.18285,1324.95715
91,0.75,1638.78491,-48.16148,1323.81775
92,0.758,1633.78442,-48.35544,1323.80981
93,0.767,1628.90869,-47.89212,1323.88989
94,0.775,1623.18958,-47.31255,1323.17493
95,0.783,1619.33301,-48.39296,1322.69971
96,0.792,1613.81909,-48.08088,1321.67236
97,0.8,1608.82288,-47.89511,1322.34253
98,0.808,1604.88171,-47.31011,1321.54822
99,0.817,1599.36096,-48.3582,1320.85718
100,0.825,1593.92102,-49.49324,1320.57043
101,0.833,1589.0127,-49.86457,1319.09778
102,0.842,1583.97327,-50.49723,1319.43982
103,0.85,1578.29919,-50.68295,1318.08337
104,0.858,1573.14539,-51.56897,1318.14441
105,0.867,1567.95569,-52.67579,1316.98071
106,0.875,1562.91663,-53.69942,1315.88367
107,0.883,1557.75159,-54.2704,1314.86865
108,0.892,1553.43726,-54.66438,1313.57092
109,0.9,1548.38171,-56.79539,1312.69421
110,0.908,1542.5957,-57.81125,1311.27771
111,0.917,1537.37463,-58.91886,1310.42126
112,0.925,1532.10962,-60.23754,1309.01172
113,0.933,1527.03162,-61.89488,1307.70923
114,0.942,1521.84595,-63.38037,1306.61182
115,0.95,1516.06946,-65.3568,1304.99121
116,0.958,1510.84729,-67.76764,1304.23499
117,0.967,1505.09314,-68.74058,1302.49084
118,0.975,1499.23877,-70.96243,1301.64221
119,0.983,1493.71533,-73.33513,1300.80994
120,0.992,1488.5033,-74.69785,1299.67407
121,1,1482.44128,-77.14997,1300.04407
122,1.008,1476.63428,-79.94917,1300.01514
123,1.017,1470.3573,-81.63368,1299.12366
124,1.025,1465.26721,-84.15769,1299.45984
125,1.033,1458.73767,-85.3854,1298.89539
126,1.042,1454.38013,-87.75803,1299.32007
127,1.05,1449.09521,-89.77477,1300.39026
128,1.058,1442.33728,-91.57202,1300.77087
129,1.067,1436.33582,-93.4323,1301.02161
130,1.075,1431.95227,-96.18411,1302.26282
131,1.083,1425.63696,-97.75012,1303.16797
132,1.092,1420.0675,-100.4372,1304.75488
133,1.1,1414.33228,-103.09608,1305.10437
134,1.108,1408.91931,-103.85104,1305.9043
135,1.117,1403.03796,-104.97158,1307.33093
136,1.125,1397.93274,-107.50507,1308.38721
137,1.133,1391.49988,-109.90158,1309.75122
138,1.142,1386.17102,-111.72015,1310.37964
139,1.15,1381.13245,-114.02113,1311.71094
140,1.158,1375.32764,-115.55123,1312.67896
141,1.167,1369.18091,-118.36507,1313.49231
142,1.175,1363.79041,-120.42081,1314.44482
143,1.183,1357.81006,-121.2681,1314.42932
144,1.192,1352.88574,-123.55495,1315.15186
145,1.2,1347.45422,-125.27518,1316.07446
146,1.208,1341.19678,-125.50775,1316.06506
147,1.217,1336.28198,-127.95927,1315.62329
148,1.225,1330.51013,-129.66728,1316.81787
149,1.233,1325.00757,-131.77686,1317.86523
150,1.242,1319.29407,-132.65936,1318.3407
151,1.25,1315.09277,-135.71112,1318.25488
152,1.258,1307.59863,-134.70024,1319.06641
153,1.267,1302.86548,-136.68198,1319.65527
154,1.275,1298.02783,-138.72511,1319.71582
155,1.283,1291.82776,-139.1244,1320.9707
156,1.292,1286.87305,-140.91324,1321.16016
157,1.3,1281.42358,-142.74034,1321.01392
158,1.308,1276.05542,-142.66652,1321.25659
159,1.317,1271.08984,-144.24707,1321.87939
160,1.325,1265.51697,-144.43513,1322.70679
161,1.333,1260.8457,-145.35771,1322.70105
162,1.342,1255.12097,-146.87161,1322.30615
163,1.35,1250.69897,-148.09813,1323.4303
164,1.358,1245.61975,-149.06116,1323.02893
165,1.367,1240.39636,-150.64163,1322.33618
166,1.375,1233.38245,-149.55141,1323.77612
167,1.383,1230.26599,-150.59503,1323.85034
168,1.392,1224.35852,-149.41258,1322.89624
169,1.4,1221.00366,-153.07857,1322.84973
170,1.408,1214.80774,-151.46291,1323.05005
171,1.417,1209.18481,-152.43594,1323.42859
172,1.425,1203.47815,-151.43401,1322.77002
173,1.433,1198.70679,-151.63147,1322.26978
174,1.442,1194.25842,-151.3033,1321.99353
175,1.45,1189.06921,-150.47585,1321.75305
176,1.458,1183.97375,-151.1498,1321.42639
177,1.467,1178.14429,-150.71729,1321.30969
178,1.475,1173.53174,-152.34442,1321.52734
179,1.483,1168.99927,-150.28632,1320.52844
180,1.492,1162.54834,-149.6832,1320.99524
181,1.5,1158.00049,-151.34718,1320.05298
182,1.508,1152.42407,-149.29895,1319.3114
183,1.517,1147.13599,-148.17659,1318.98804
184,1.525,1142.71423,-149.32697,1317.9718
185,1.533,1135.64636,-146.92403,1317.64868
186,1.542,1131.47485,-145.05135,1317.25903
187,1.55,1126.81458,-146.19865,1315.76831
188,1.558,1121.9187,-144.7776,1314.97681
189,1.567,1115.45984,-143.41302,1314.51624
190,1.575,1110.97607,-142.09111,1313.31604
191,1.583,1107.03711,-141.75803,1312.42029
192,1.592,1101.54053,-139.49799,1311.89941
193,1.6,1094.53137,-137.88782,1311.43945
194,1.608,1089.45886,-135.53447,1309.94568
195,1.617,1084.17334,-134.41014,1308.953
196,1.625,1080.0365,-134.30608,1308.26563
197,1.633,1075.92053,-132.75552,1307.24988
198,1.642,1068.02002,-130.13809,1305.61743
199,1.65,1063.21008,-127.93718,1304.64722
200,1.658,1056.70264,-127.22234,1304.24609
201,1.667,1052.79932,-124.64301,1303.58289
202,1.675,1046.80383,-123.76229,1303.00671
203,1.683,1040.60608,-122.39484,1302.02368
204,1.692,1034.95264,-120.12682,1302.80383
205,1.7,1031.08887,-118.34766,1302.69739
206,1.708,1023.74084,-116.09907,1301.99182
207,1.717,1018.16296,-115.33578,1302.42859
208,1.725,1013.48273,-114.07365,1302.55408
209,1.733,1008.10919,-112.2103,1302.80713
210,1.742,1001.72406,-109.57816,1304.2821
211,1.75,996.64404,-108.86998,1304.7533
212,1.758,991.72589,-105.5366,1305.55591
213,1.767,985.33398,-103.42776,1306.49451
214,1.775,980.76569,-102.1074,1307.47681
215,1.783,977.02631,-99.06345,1308.38403
216,1.792,971.7702,-98.19611,1308.66089
217,1.8,965.4986,-95.4006,1308.90967
218,1.808,960.88666,-93.87008,1309.90686
219,1.817,954.86169,-90.92223,1311.38635
220,1.825,950.02191,-88.56448,1311.81836
221,1.833,944.26709,-85.69942,1313.14368
222,1.842,941.19482,-83.41809,1314.26453
223,1.85,936.00787,-82.34111,1314.73767
224,1.858,932.0448,-79.28986,1315.29285
225,1.867,926.27844,-77.43948,1315.22449
226,1.875,921.46838,-75.65971,1316.43982
227,1.883,916.62085,-72.0924,1316.88843
228,1.892,910.81995,-69.26086,1316.57947
229,1.9,907.35724,-69.10683,1316.81604
230,1.908,901.39508,-65.82808,1317.95105
231,1.917,897.05621,-63.99233,1319.23169
232,1.925,892.47131,-62.3243,1319.88611
233,1.933,886.85315,-59.6474,1318.27539
234,1.942,881.46124,-56.97608,1320.84534
235,1.95,877.70721,-56.61034,1320.77307
236,1.958,873.65808,-55.01845,1320.02966
237,1.967,867.71606,-51.78275,1321.39526
238,1.975,862.91022,-51.54768,1321.53455
239,1.983,860.38354,-49.87713,1322.29529
240,1.992,860.74921,-49.13951,1323.30908
241,2,856.12396,-47.07302,1322.92383
242,2.008,844.45789,-45.7107,1323.50867
243,2.017,840.60498,-43.7941,1324.84277
244,2.025,842.49084,-42.8375,1324.51587
245,2.033,831.17084,-41.4584,1323.95959
246,2.042,826.63788,-38.49187,1324.29346
247,2.05,823.35266,-38.65653,1324.61182
248,2.058,817.8385,-37.05617,1325.36414
249,2.067,814.08057,-35.66159,1324.86865
250,2.075,810.9422,-35.0332,1325.62683
251,2.083,805.6059,-32.93174,1325.32715
252,2.092,800.16229,-33.27065,1326.04724
253,2.1,795.45831,-31.44614,1326.15515
254,2.108,792.26599,-31.66545,1324.95386
255,2.117,787.39294,-30.15209,1324.85718
256,2.125,782.01758,-31.39177,1325.09717
257,2.133,776.70984,-29.39972,1325.23145
258,2.142,771.68512,-30.3655,1324.46606
259,2.15,767.06274,-29.71891,1324.93616
260,2.158,763.44843,-29.19255,1323.55017
261,2.167,759.10028,-29.49796,1323.17871
262,2.175,753.00507,-28.29247,1322.98889
263,2.183,747.83618,-29.70721,1322.67139
264,2.192,743.10712,-27.7132,1322.76599
265,2.2,738.6936,-28.60635,1321.90955
266,2.208,732.96301,-28.39439,1320.93762
267,2.217,728.4184,-28.50029,1320.21851
268,2.225,723.98517,-30.38783,1320.94653
269,2.233,718.24323,-29.9819,1319.77563
270,2.242,713.74268,-30.14531,1318.84204
271,2.25,707.96075,-31.73473,1317.61804
272,2.258,703.0697,-32.93082,1317.2384
273,2.267,697.29242,-32.94117,1315.95081
274,2.275,692.27612,-33.1273,1315.38684
275,2.283,687.2301,-34.99982,1314.89209
276,2.292,681.96771,-36.21185,1313.46899
277,2.3,676.10168,-36.35669,1312.88147
278,2.308,670.7865,-37.55091,1311.86926
279,2.317,665.47186,-39.4213,1311.03748
280,2.325,660.83502,-40.63326,1310.19507
281,2.333,654.54156,-42.62257,1309.38611
282,2.342,648.36969,-41.66218,1307.76367
283,2.35,643.82361,-43.7978,1307.44104
284,2.358,637.3147,-45.75718,1306.45605
285,2.367,632.25012,-47.17225,1305.0603
286,2.375,626.85321,-50.10062,1304.85913
287,2.383,620.83557,-51.62679,1303.30603
288,2.392,615.2359,-52.63175,1303.09692
289,2.4,609.12134,-54.02164,1303.495
290,2.408,603.4704,-56.18333,1302.3208
291,2.417,597.16772,-58.31727,1301.28979
292,2.425,591.91559,-60.93612,1301.63721
293,2.433,585.64545,-63.16891,1302.31506
294,2.442,579.95099,-64.81183,1302.01709
295,2.45,574.01129,-66.9656,1302.02039
296,2.458,567.44794,-66.82825,1302.90051
297,2.467,562.08234,-69.33335,1303.78552
298,2.475,555.17664,-72.05658,1304.45068
299,2.483,549.89819,-73.63049,1305.51233
300,2.492,542.99225,-76.26372,1305.71216
301,2.5,537.53259,-77.8559,1307.27942
302,2.508,531.39801,-78.20029,1307.9447
303,2.517,525.24225,-82.02942,1308.25476
304,2.525,518.40662,-84.16669,1308.66309
305,2.533,513.87524,-84.90466,1309.30615
306,2.542,507.01663,-87.62624,1309.96948
307,2.55,501.81,-90.52857,1311.05493
308,2.558,495.84146,-92.25938,1312.21448
309,2.567,489.29691,-95.09563,1312.91406
310,2.575,482.86523,-95.15636,1313.58984
311,2.583,476.4256,-97.37986,1314.68518
312,2.592,471.42697,-99.22986,1314.86926
313,2.6,465.80359,-101.36758,1314.65894
314,2.608,459.63446,-103.76297,1314.91089
315,2.617,454.18814,-105.55046,1315.45313
316,2.625,449.44812,-107.8387,1315.33997
317,2.633,444.32523,-108.64147,1316.17773
318,2.642,437.7384,-109.85244,1316.84314
319,2.65,432.70685,-112.32758,1317.51099
320,2.658,426.32339,-113.12286,1316.89905
321,2.667,422.13416,-114.58798,1316.43811
322,2.675,417.02118,-116.45848,1317.10449
323,2.683,411.41739,-118.62702,1317.95483
324,2.692,405.27158,-118.67422,1317.89392
325,2.7,401.14307,-119.8726,1319.29443
326,2.708,395.26175,-120.72794,1319.02942
327,2.717,389.89871,-122.93693,1319.40271
328,2.725,383.91293,-123.10593,1319.33105
329,2.733,379.6012,-123.57657,1319.74048
330,2.742,374.5394,-124.85457,1320.59521
331,2.75,369.45087,-126.6422,1320.93604
332,2.758,364.66006,-127.71273,1320.75623
333,2.767,358.63474,-127.43114,1319.38928
334,2.775,353.44449,-127.82369,1320.19421
335,2.783,349.27286,-128.99052,1320.37012
336,2.792,344.62369,-131.09341,1320.72717
337,2.8,339.69562,-131.37888,1320.48047
338,2.808,334.50888,-132.19025,1321.30408
339,2.817,329.61838,-131.64377,1321.67322
340,2.825,325.00189,-133.14209,1321.47144
341,2.833,320.47818,-133.49905,1320.56995
342,2.842,313.86343,-132.07205,1320.66284
343,2.85,310.28592,-133.23953,1320.2262
344,2.858,305.84601,-133.77917,1319.98621
345,2.867,300.46866,-132.96021,1320.14661
346,2.875,295.47958,-134.05824,1319.65234
347,2.883,290.81644,-132.82294,1319.67151
348,2.892,285.53012,-131.68582,1318.28906
349,2.9,281.64764,-132.00743,1317.7218
350,2.908,277.03003,-132.21085,1318.57141
351,2.917,272.82141,-132.93318,1317.92773
352,2.925,266.96112,-131.99236,1317.06067
353,2.933,261.78839,-130.05232,1316.73584
354,2.942,256.94193,-129.20738,1316.28052
355,2.95,251.91106,-130.00636,1315.27576
356,2.958,248.67442,-127.48189,1314.12195
357,2.967,244.14282,-128.13023,1313.78601
358,2.975,238.38127,-125.55407,1313.34253
359,2.983,233.74667,-124.79821,1313.05188
360,2.992,230.45993,-125.48526,1312.47424
361,3,225.08954,-123.92937,1311.57495
362,3.008,220.64706,-120.60503,1310.09485
363,3.017,215.75237,-118.07121,1308.74902
364,3.025,210.5108,-117.61224,1307.87866
365,3.033,206.02197,-117.01253,1307.43018
366,3.042,201.90666,-114.47015,1306.86121
367,3.05,196.30392,-112.51577,1305.38855
368,3.058,191.50974,-111.42844,1303.75354
369,3.067,186.81154,-107.81419,1303.34375
370,3.075,183.10361,-106.80749,1301.63086
371,3.083,177.62833,-104.46885,1301.20178
372,3.092,173.6752,-104.93205,1300.78406
373,3.1,169.07355,-101.28854,1300.05188
374,3.108,164.09343,-97.4864,1297.9375
375,3.117,158.25406,-95.57232,1297.70581
376,3.125,153.0204,-93.15008,1297.98132
377,3.133,148.18588,-92.67245,1298.28149
378,3.142,143.5181,-89.04438,1298.70862
379,3.15,139.55077,-86.2693,1299.65576
380,3.158,133.43126,-85.51622,1299.34229
381,3.167,128.27332,-83.04339,1300.16174
382,3.175,123.84032,-80.71772,1300.90063
383,3.183,118.63794,-78.95932,1301.2406
384,3.192,113.2031,-76.12458,1302.85327
385,3.2,107.66523,-73.32085,1303.2428
386,3.208,102.55943,-71.88673,1303.70386
387,3.217,98.47366,-69.55652,1305.56018
388,3.225,93.45666,-67.56065,1305.60779
389,3.233,89.51577,-66.28846,1306.06824
390,3.242,83.75759,-62.99276,1307.23303
391,3.25,79.70358,-62.28356,1308.25928
392,3.258,73.95836,-59.89226,1309.08069
393,3.267,68.04159,-57.50069,1309.28308
394,3.275,64.49287,-56.00283,1310.5011
395,3.283,59.24218,-53.35034,1310.40576
396,3.292,54.5162,-49.2883,1312.20618
397,3.3,49.47482,-50.07117,1312.59399
398,3.308,45.35913,-46.98507,1312.54736
399,3.317,40.96174,-45.68357,1312.22766
400,3.325,34.33753,-43.1042,1312.90039
401,3.333,29.48631,-41.92065,1313.83313
402,3.342,25.53373,-39.53754,1315.21997
403,3.35,20.59943,-39.45774,1314.18811
404,3.358,15.31153,-36.41387,1315.23694
405,3.367,11.51742,-36.07133,1314.94592
406,3.375,7.27509,-33.62002,1314.75854
407,3.383,1.70671,-33.20419,1315.85693
408,3.392,-3.2154,-32.1303,1316.91736
409,3.4,-8.54871,-30.32073,1317.56152
410,3.408,-13.55715,-27.91005,1317.23572
411,3.417,-17.15808,-27.82165,1317.75439
412,3.425,-22.88958,-25.08595,1317.97351
413,3.433,-26.01192,-24.33465,1318.84949
414,3.442,-32.0182,-23.34785,1319.65295
415,3.45,-35.67415,-23.12763,1320.15356
416,3.458,-39.62164,-21.40214,1319.6123
417,3.467,-44.98174,-20.84919,1320.50684
418,3.475,-49.10524,-20.22593,1320.59155
419,3.483,-53.69213,-18.849,1320.75244
420,3.492,-58.08711,-19.23938,1320.91528
421,3.5,-63.22335,-16.82873,1321.15881
422,3.508,-67.11446,-15.82909,1321.63879
423,3.517,-70.77964,-15.81606,1321.49048
424,3.525,-75.7276,-14.60917,1322.6991
425,3.533,-80.09763,-14.53323,1321.93567
426,3.542,-85.56868,-14.15298,1322.22705
427,3.55,-90.42025,-13.46582,1321.50574
428,3.558,-93.25896,-13.33866,1320.9231
429,3.567,-98.27502,-11.73468,1320.95386
430,3.575,-102.87534,-11.53064,1321.63892
431,3.583,-108.83794,-12.48161,1321.58325
432,3.592,-113.76588,-11.57758,1321.10522
433,3.6,-118.18359,-10.84991,1319.96533
434,3.608,-122.60977,-11.748,1319.15967
435,3.617,-127.29249,-11.80211,1319.2644
436,3.625,-131.54289,-13.59789,1320.42078
437,3.633,-136.55525,-14.49031,1319.38074
438,3.642,-143.37123,-13.69121,1318.23438
439,3.65,-147.58052,-13.39206,1317.52856
440,3.658,-150.9342,-13.618,1317.37708
441,3.667,-157.16985,-15.15882,1316.75464
442,3.675,-161.04988,-14.75976,1314.42761
443,3.683,-166.60478,-15.90164,1313.53967
444,3.692,-170.72133,-17.01041,1313.10376
445,3.7,-175.75879,-17.59893,1313.21887
446,3.708,-181.93384,-17.21367,1311.43286
447,3.717,-186.3326,-18.48797,1310.76965
448,3.725,-191.40555,-21.65121,1310.62109
449,3.733,-195.58636,-20.86449,1309.66724
450,3.742,-201.67062,-23.09181,1307.77332
451,3.75,-206.0901,-23.07391,1305.979
452,3.758,-211.19632,-25.36607,1303.56433
453,3.767,-218.21347,-26.99854,1301.87659
454,3.775,-221.56299,-27.85168,1301.74524
455,3.783,-227.45897,-28.49518,1301.13379
456,3.792,-233.06444,-30.33388,1298.86108
457,3.8,-237.59689,-31.48371,1299.0957
458,3.808,-243.89706,-33.49068,1297.8811
459,3.817,-248.405,-34.43438,1296.82007
460,3.825,-254.73105,-35.81747,1295.6073
461,3.833,-259.94092,-38.26566,1295.15015
462,3.842,-265.25397,-39.49496,1294.43079
463,3.85,-271.30365,-41.91408,1293.13245
464,3.858,-277.51834,-44.16256,1292.73474
465,3.867,-281.70706,-44.5998,1292.65698
466,3.875,-288.35956,-46.64485,1292.90308
467,3.883,-293.72888,-49.07437,1293.02893
468,3.892,-299.94485,-51.97351,1291.91907
469,3.9,-307.45731,-50.75154,1291.80969
470,3.908,-312.0997,-55.23057,1291.50171
471,3.917,-318.27121,-57.25193,1292.04712
472,3.925,-322.3493,-58.01445,1292.74255
473,3.933,-328.78781,-59.14172,1293.97217
474,3.942,-334.72314,-62.2725,1294.52515
475,3.95,-339.36047,-63.85776,1295.09399
476,3.958,-345.74252,-66.53211,1295.55164
477,3.967,-352.47983,-66.77948,1297.09131
478,3.975,-357.89322,-68.51967,1297.32422
479,3.983,-364.45993,-70.12111,1297.58618
480,3.992,-371.6611,-72.82584,1299.18384
481,4,-376.84973,-75.19344,1300.3363
482,4.008,-380.65131,-76.95786,1300.70874
483,4.017,-385.62775,-77.86588,1301.07263
484,4.025,-392.24081,-80.30111,1301.30029
485,4.033,-398.83255,-83.9136,1301.81897
486,4.042,-404.19717,-84.9943,1302.52234
487,4.05,-409.55594,-86.63035,1303.19202
488,4.058,-416.55829,-88.26056,1304.02271
489,4.067,-422.2829,-89.13259,1302.8186
490,4.075,-427.4079,-90.88763,1302.95898
491,4.083,-432.68335,-92.29972,1303.3114
492,4.092,-437.13611,-94.97777,1304.54285
493,4.1,-443.94254,-95.29084,1305.29639
494,4.108,-449.62009,-96.55979,1305.42993
495,4.117,-455.01047,-98.28181,1305.86511
496,4.125,-460.70761,-99.76226,1307.11047
497,4.133,-465.64636,-100.15599,1305.7981
498,4.142,-471.2518,-102.63691,1307.87549
499,4.15,-476.77365,-104.03564,1307.54871
500,4.158,-481.67816,-105.91062,1307.85938
501,4.167,-487.53635,-105.78506,1308.66003
502,4.175,-494.07413,-107.20261,1308.98938
503,4.183,-497.77716,-106.39189,1308.97205
504,4.192,-503.87845,-107.42892,1310.10352
505,4.2,-509.56299,-108.37125,1309.78113
506,4.208,-514.40271,-108.94878,1310.06165
507,4.217,-521.80365,-110.06319,1310.59607
508,4.225,-524.20203,-110.45006,1309.44202
509,4.233,-530.10321,-111.70996,1311.2561
510,4.242,-535.81311,-111.48309,1311.20154
511,4.25,-540.08167,-110.76991,1311.58643
512,4.258,-545.13696,-111.71969,1311.12793
513,4.267,-549.80206,-111.38521,1311.1908
514,4.275,-554.99164,-110.55383,1310.53613
515,4.283,-559.43774,-113.14798,1309.77637
516,4.292,-564.50488,-111.1209,1309.8988
517,4.3,-571.68207,-112.48278,1309.3811
518,4.308,-575.80048,-112.38316,1309.04724
519,4.317,-579.98102,-111.56905,1308.29993
520,4.325,-584.07532,-109.86514,1307.91138
521,4.333,-588.06909,-109.57161,1308.96643
522,4.342,-595.16693,-110.92742,1309.97864
523,4.35,-598.04199,-110.28287,1308.8717
524,4.358,-606.56989,-109.62727,1309.18652
525,4.367,-610.09583,-107.87715,1307.61938
526,4.375,-614.06366,-107.75381,1306.56079
527,4.383,-618.23096,-106.15586,1306.48816
528,4.392,-622.5943,-105.58817,1305.90308
529,4.4,-627.67194,-104.2737,1305.42737
530,4.408,-632.01227,-102.30527,1304.35217
531,4.417,-637.60406,-102.74039,1304.05835
532,4.425,-641.88367,-101.19807,1303.08118
533,4.433,-646.94928,-100.68139,1302.30249
534,4.442,-651.76959,-96.81329,1302.03784
535,4.45,-655.82336,-94.12015,1301.89832
536,4.458,-660.8371,-95.02655,1300.6427
537,4.467,-665.93823,-92.85458,1300.49744
538,4.475,-670.95013,-93.01717,1299.5072
539,4.483,-675.93945,-91.77898,1298.51807
540,4.492,-680.54401,-89.11769,1296.92859
541,4.5,-685.46332,-87.88885,1295.73608
542,4.508,-690.4494,-84.92664,1295.84204
543,4.517,-695.59448,-82.31415,1294.76904
544,4.525,-700.49078,-80.70117,1295.17603
545,4.533,-706.47601,-79.31493,1294.90894
546,4.542,-709.979,-78.144,1294.30444
547,4.55,-715.67511,-76.11225,1293.75854
548,4.558,-720.87903,-75.58327,1293.90027
549,4.567,-726.5321,-74.09201,1294.19421
550,4.575,-731.75787,-72.54259,1293.64099
551,4.583,-736.92487,-68.62065,1294.96021
552,4.592,-741.45966,-66.69743,1295.974
553,4.6,-747.30786,-66.92151,1295.97778
554,4.608,-752.10876,-64.46778,1296.83594
555,4.617,-757.34802,-61.63799,1297.72778
556,4.625,-761.01001,-59.26011,1297.7771
557,4.633,-766.79681,-59.33485,1298.93311
558,4.642,-770.95447,-55.35988,1299.87341
559,4.65,-775.45575,-53.07192,1301.07178
560,4.658,-781.65808,-52.33308,1301.76025
561,4.667,-787.04022,-50.95551,1302.92078
562,4.675,-791.39813,-46.71078,1303.92261
563,4.683,-795.49597,-45.576,1303.85303
