Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
81,0.667,1673.20764,114.55409,1332.05762
82,0.675,1668.48352,115.53883,1331.85339
83,0.683,1662.16479,115.73313,1332.45496
84,0.692,1657.59448,116.17559,1332.5813
85,0.7,1652.42163,117.6183,1332.3269
86,0.708,1646.91431,118.8078,1332.98975
87,0.717,1641.03589,118.31343,1333.67493
88,0.725,1636.38623,119.50523,1332.0752
89,0.733,1629.94922,120.26147,1333.33008
90,0.742,1626.55408,119.95445,1333.57861
91,0.75,1621.64612,120.11381,1332.74316
92,0.758,1615.71643,120.93593,1332.75061
93,0.767,1609.72974,121.13571,1333.02966
94,0.775,1605.63318,119.98346,1332.20044
95,0.783,1599.62964,120.6944,1331.91956
96,0.792,1594.49036,121.62986,1330.82471
97,0.8,1589.125,120.17479,1331.51538
98,0.808,1584.34473,121.08914,1330.60388
99,0.817,1579.03491,120.17684,1329.81262
100,0.825,1574.61768,119.5302,1329.22314
101,0.833,1569.52222,119.50267,1328.89197
102,0.842,1563.71716,118.48576,1327.76331
103,0.85,1559.13245,119.25448,1327.61707
104,0.858,1554.64551,118.04573,1327.0835
105,0.867,1550.14148,116.4781,1325.61401
106,0.875,1544.10522,115.71733,1324.8302
107,0.883,1539.51147,114.80361,1324.05054
108,0.892,1534.8512,113.73904,1322.96497
109,0.9,1529.60449,112.76134,1321.21289
110,0.908,1525.58704,111.3638,1321.06934
111,0.917,1520.1936,109.79499,1319.03516
112,0.925,1516.1615,109.10789,1319.32898
113,0.933,1511.11194,107.46851,1318.11914
114,0.942,1506.09998,105.39325,1316.07727
115,0.95,1500.58826,103.55573,1315.44446
116,0.958,1496.14063,102.77423,1314.17517
117,0.967,1491.09534,100.80657,1313.07935
118,0.975,1485.90295,97.79622,1312.35706
119,0.983,1480.44312,95.77834,1311.81226
120,0.992,1474.34497,94.04279,1310.77478
121,1,1469.31396,91.21614,1310.31775
122,1.008,1464.31213,89.9296,1310.85718
123,1.017,1458.70374,87.90293,1310.323
124,1.025,1452.89563,85.81879,1309.83826
125,1.033,1447.81067,84.42397,1310.61072
126,1.042,1441.59692,82.39091,1310.48621
127,1.05,1436.36487,80.37513,1311.50098
128,1.058,1431.40259,77.55882,1311.34863
129,1.067,1424.85876,76.67551,1312.56201
130,1.075,1419.97803,74.61738,1314.04639
131,1.083,1415.21008,71.72471,1314.28491
132,1.092,1409.81824,69.85447,1316.68384
133,1.1,1404.64014,68.67498,1316.68945
134,1.108,1399.38269,65.89144,1317.33154
135,1.117,1393.66931,63.5448,1319.16394
136,1.125,1388.68152,61.5159,1319.93384
137,1.133,1383.42224,59.19154,1321.2345
138,1.142,1378.32263,56.90231,1321.87793
139,1.15,1374.86792,55.16798,1323.3595
140,1.158,1368.14514,54.62043,1323.78296
141,1.167,1363.36877,51.37374,1324.27075
142,1.175,1358.40234,49.36895,1324.74268
143,1.183,1353.45117,47.64984,1325.90552
144,1.192,1349.13293,45.50112,1325.88855
145,1.2,1344.88257,44.05614,1327.01123
146,1.208,1339.60229,42.48222,1327.21985
147,1.217,1335.36304,41.15628,1326.62158
148,1.225,1330.73145,39.41274,1327.43933
149,1.233,1325.94568,37.41358,1328.79968
150,1.242,1321.20178,36.43525,1328.74719
151,1.25,1316.59607,34.72864,1329.20056
152,1.258,1310.77686,33.8974,1329.64661
153,1.267,1306.23389,31.64658,1329.95947
154,1.275,1301.8114,30.73444,1330.72302
155,1.283,1298.0127,30.43056,1331.00818
156,1.292,1291.99365,29.07184,1332.06226
157,1.3,1287.31226,27.72339,1332.28381
158,1.308,1283.12744,26.57194,1332.42029
159,1.317,1279.01855,24.75687,1332.56384
160,1.325,1273.89355,24.73249,1333.48792
161,1.333,1269.66333,23.14081,1333.58899
162,1.342,1264.48035,22.67409,1334.14063
163,1.35,1260.67859,21.53357,1333.99902
164,1.358,1255.52417,21.80261,1334.5647
165,1.367,1250.97168,20.60968,1334.82861
166,1.375,1247.04309,19.29446,1334.17761
167,1.383,1242.59546,18.18648,1334.87854
168,1.392,1238.30396,18.51753,1334.89001
169,1.4,1232.91309,17.96242,1334.8468
170,1.408,1229.42151,17.93965,1334.34937
171,1.417,1225.14868,16.91147,1334.35535
172,1.425,1219.10474,17.4473,1333.87524
173,1.433,1214.11829,16.78827,1333.59631
174,1.442,1208.25,16.78884,1333.45105
175,1.45,1205.54419,17.55864,1333.3667
176,1.458,1199.48035,17.43894,1332.59741
177,1.467,1195.11365,17.68086,1332.13867
178,1.475,1190.30273,17.50637,1331.29688
179,1.483,1184.71326,17.7159,1330.79724
180,1.492,1180.21289,18.21196,1330.28259
181,1.5,1174.92993,20.01506,1330.29199
182,1.508,1169.22192,19.9751,1329.14612
183,1.517,1163.61938,19.65545,1328.18384
184,1.525,1159.26843,20.04576,1327.58118
185,1.533,1153.24231,21.56845,1327.17139
186,1.542,1149.06531,21.69279,1326.43591
187,1.55,1143.58948,24.24785,1325.80164
188,1.558,1138.05591,23.79629,1324.83972
189,1.567,1131.86755,26.1752,1324.54468
190,1.575,1127.177,26.82307,1322.55029
191,1.583,1120.54858,27.06958,1321.20691
192,1.592,1116.72351,29.43793,1320.83423
193,1.6,1110.8606,31.37801,1319.21033
194,1.608,1105.12317,31.66398,1318.7915
195,1.617,1099.94873,33.61083,1318.12671
196,1.625,1093.224,35.40749,1317.25269
197,1.633,1087.89441,36.99884,1314.21399
198,1.642,1082.11707,39.39633,1314.03748
199,1.65,1076.30542,39.78048,1312.66931
200,1.658,1071.26135,42.30145,1311.86267
201,1.667,1065.12158,43.78705,1311.31604
202,1.675,1060.43701,46.55435,1310.37695
203,1.683,1053.10486,47.04618,1310.51685
204,1.692,1047.0437,49.15322,1310.27991
205,1.7,1041.18958,51.07992,1309.63892
206,1.708,1035.52771,52.78948,1309.83997
207,1.717,1030.05603,54.50407,1310.17114
208,1.725,1023.92383,55.913,1310.57068
209,1.733,1019.47662,58.37611,1311.1759
210,1.742,1012.60565,60.21291,1311.93042
211,1.75,1007.11383,61.71342,1311.9718
212,1.758,1001.43182,63.40538,1312.25537
213,1.767,997.39362,66.06472,1313.88049
214,1.775,990.87341,68.08681,1314.06995
215,1.783,983.90747,70.2518,1315.3562
216,1.792,978.13898,73.01004,1317.39355
217,1.8,974.1098,73.56837,1317.93286
218,1.808,968.05249,76.04906,1318.94617
219,1.817,962.25653,78.02587,1319.66943
220,1.825,956.6853,80.19015,1320.84338
221,1.833,951.60077,83.74255,1322.08044
222,1.842,944.03973,84.17574,1322.24402
223,1.85,938.37158,86.89857,1322.89319
224,1.858,932.55371,89.4811,1323.31824
225,1.867,928.24554,91.46698,1324.31946
226,1.875,922.06824,94.22869,1324.45496
227,1.883,915.85779,96.63556,1325.11389
228,1.892,912.76239,97.63412,1325.79248
229,1.9,906.17303,100.43435,1326.79944
230,1.908,900.73535,102.64535,1327.16858
231,1.917,894.44318,105.46027,1327.40771
232,1.925,888.112,107.53483,1326.72021
233,1.933,883.3349,108.13422,1326.74744
234,1.942,877.48956,110.95142,1327.58691
235,1.95,872.0387,111.90356,1327.82532
236,1.958,866.03882,114.2851,1328.43872
237,1.967,860.70398,116.75533,1328.10669
238,1.975,855.32727,117.94329,1328.69885
239,1.983,850.57654,118.8996,1328.52258
240,1.992,844.75385,120.23704,1329.5177
241,2,839.47583,123.83792,1330.26685
242,2.008,833.87067,123.61256,1330.02722
243,2.017,828.04852,125.49254,1330.04224
244,2.025,822.70514,127.29202,1329.58191
245,2.033,818.53674,127.7843,1331.10046
246,2.042,813.0116,129.06017,1330.34753
247,2.05,808.16339,130.48431,1331.39124
248,2.058,802.76526,131.40369,1332.09363
249,2.067,797.57782,132.4249,1332.04785
250,2.075,792.33514,133.85175,1331.7085
251,2.083,787.27606,134.21609,1331.68726
252,2.092,782.6474,136.0701,1332.01257
253,2.1,777.25922,135.96625,1331.57629
254,2.108,772.67291,136.1236,1331.14551
255,2.117,767.83154,137.18564,1330.86694
256,2.125,762.65845,138.40431,1331.23694
257,2.133,758.3476,138.65948,1331.19397
258,2.142,753.89581,137.9967,1330.60229
259,2.15,748.75684,139.47902,1330.1958
260,2.158,743.95917,138.80367,1329.40649
261,2.167,739.34656,139.90594,1329.82996
262,2.175,734.21222,139.30533,1328.87683
263,2.183,730.15253,139.25844,1329.28296
264,2.192,725.15759,139.4686,1329.02258
265,2.2,720.92706,139.12575,1326.4519
266,2.208,715.86438,137.72058,1326.27234
267,2.217,710.81445,138.63562,1326.27686
268,2.225,705.81049,139.21191,1325.01257
269,2.233,700.78784,136.2195,1324.90747
270,2.242,696.76563,137.19327,1325.03259
271,2.25,691.21454,136.22316,1323.33435
272,2.258,686.90771,136.0993,1322.5946
273,2.267,681.45074,135.38893,1321.17029
274,2.275,677.67993,133.92261,1320.64026
275,2.283,672.37756,132.64218,1320.04907
276,2.292,667.85803,133.36604,1319.76379
277,2.3,662.43964,131.69218,1317.67456
278,2.308,658.23553,129.68326,1317.80042
279,2.317,652.65924,129.1032,1316.59338
280,2.325,647.93634,127.92002,1315.89746
281,2.333,643.43811,126.01734,1316.12048
282,2.342,636.58588,124.60381,1314.11157
283,2.35,632.02191,123.48561,1313.35754
284,2.358,627.07593,121.45253,1313.07141
285,2.367,619.52856,121.13193,1311.89673
286,2.375,615.08099,119.93703,1311.09802
287,2.383,610.29419,117.2299,1311.03027
288,2.392,604.88806,114.65681,1308.88611
289,2.4,599.85065,113.8152,1308.85449
290,2.408,594.39673,111.21556,1308.67456
291,2.417,589.63068,110.04751,1308.33655
292,2.425,584.12158,108.45908,1309.14746
293,2.433,578.44861,105.51363,1309.01416
294,2.442,571.30518,104.47439,1309.59265
295,2.45,566.88544,101.77288,1309.66602
296,2.458,560.01154,99.65076,1309.89722
297,2.467,552.85797,99.26395,1309.922
298,2.475,546.88873,97.37454,1310.9126
299,2.483,541.94122,95.32104,1311.55334
300,2.492,536.11737,92.81869,1312.48999
301,2.5,530.52228,90.39693,1312.36462
302,2.508,524.26965,90.6483,1314.62219
303,2.517,519.09241,86.59611,1316.64319
304,2.525,515.03796,84.12344,1316.58423
305,2.533,508.4657,83.26781,1318.47327
306,2.542,502.91699,81.17636,1319.58972
307,2.55,498.76413,78.57974,1319.91321
308,2.558,493.55014,76.90533,1319.89075
309,2.567,487.59308,74.72651,1320.4458
310,2.575,481.70212,72.76511,1322.0498
311,2.583,476.44653,69.15962,1322.20276
312,2.592,471.85013,68.71934,1322.78333
313,2.6,467.30072,66.51363,1323.06311
314,2.608,463.1713,64.90169,1323.7489
315,2.617,456.28546,62.48029,1324.34204
316,2.625,451.48251,61.21622,1324.65198
317,2.633,447.28198,60.04817,1324.56177
318,2.642,442.35529,58.1011,1324.93005
319,2.65,436.33823,57.98944,1325.42419
320,2.658,431.58044,56.54799,1325.08838
321,2.667,427.50116,54.91016,1325.10962
322,2.675,422.14752,53.29799,1325.92529
323,2.683,416.42657,51.11457,1326.32935
324,2.692,413.13525,50.80998,1327.25037
325,2.7,409.25513,48.33537,1327.72083
326,2.708,404.34653,47.5552,1328.39014
327,2.717,399.70615,46.8386,1328.13806
328,2.725,395.42206,45.95798,1331.30359
329,2.733,389.66016,45.42213,1329.93091
330,2.742,385.80899,43.7895,1329.0835
331,2.75,381.09872,42.23309,1328.84082
332,2.758,376.27203,41.83307,1330.25854
333,2.767,371.94174,40.93525,1331.67261
334,2.775,366.84207,38.5024,1331.13977
335,2.783,362.41287,40.77245,1332.22961
336,2.792,357.98099,38.5443,1331.64331
337,2.8,354.11487,36.69431,1331.75012
338,2.808,348.77057,36.11848,1330.2655
339,2.817,345.89142,36.34469,1330.61682
340,2.825,339.6395,36.24858,1330.15564
341,2.833,334.64307,36.28337,1331.04712
342,2.842,330.22946,36.00027,1331.47852
343,2.85,325.80243,34.32391,1330.10144
344,2.858,320.19711,35.68552,1330.21692
345,2.867,315.99466,35.20819,1331.08167
346,2.875,311.95181,35.59433,1330.65442
347,2.883,307.21622,34.43927,1329.49817
348,2.892,301.93689,36.33596,1328.88818
349,2.9,298.27255,35.51343,1329.02478
350,2.908,292.65311,36.53587,1328.82849
351,2.917,287.7413,36.53493,1328.72461
352,2.925,282.79944,37.64139,1328.76917
353,2.933,277.23758,39.63183,1327.88977
354,2.942,272.66742,39.33575,1327.45313
355,2.95,268.42142,40.40061,1325.97742
356,2.958,262.9527,40.42861,1326.4812
357,2.967,258.63837,40.49348,1325.01355
358,2.975,253.2495,43.21181,1324.41138
359,2.983,248.61592,42.1856,1322.01514
360,2.992,241.5295,45.52259,1321.43115
361,3,237.36511,47.54963,1321.78882
362,3.008,232.41371,47.51937,1320.67896
363,3.017,228.2999,48.37958,1319.78625
364,3.025,222.64372,50.69315,1318.93506
365,3.033,217.67151,53.3404,1317.59619
366,3.042,211.4321,54.22034,1315.27429
367,3.05,206.62631,57.2933,1315.50208
368,3.058,201.35463,59.0923,1314.96924
369,3.067,196.08536,59.59033,1311.97522
370,3.075,191.54211,63.58504,1310.85474
371,3.083,185.35892,64.98634,1309.92773
372,3.092,180.63759,66.38142,1308.09741
373,3.1,175.30937,68.82988,1308.12781
374,3.108,170.46446,71.37151,1307.58826
375,3.117,163.5244,73.43536,1305.74438
376,3.125,159.71823,75.77703,1305.47656
377,3.133,154.12425,77.87254,1305.6908
378,3.142,147.92282,81.37008,1306.50073
379,3.15,141.7269,83.9716,1305.98645
380,3.158,138.26636,83.99671,1306.55994
381,3.167,130.39742,87.48448,1306.49072
382,3.175,125.29644,89.58286,1307.12158
383,3.183,121.43467,90.73511,1307.36414
384,3.192,115.09892,94.37855,1309.47144
385,3.2,110.90526,95.70366,1310.13171
386,3.208,104.5937,97.64468,1310.09583
387,3.217,99.48109,100.03839,1310.05859
388,3.225,94.57162,100.66699,1310.86255
389,3.233,89.13054,103.86511,1313.13647
390,3.242,83.16526,107.21204,1313.8075
391,3.25,77.56483,106.90556,1313.55676
392,3.258,71.34241,110.21121,1314.76648
393,3.267,67.60395,111.31656,1314.87427
394,3.275,60.2256,113.71381,1316.10071
395,3.283,56.58563,115.32481,1316.75208
396,3.292,50.57766,117.19966,1316.68701
397,3.3,45.00731,120.33951,1317.35864
398,3.308,39.90688,120.3857,1317.65479
399,3.317,34.29073,123.38239,1319.63416
400,3.325,29.1584,125.50819,1319.20752
401,3.333,23.99389,126.07231,1318.79431
402,3.342,16.34893,129.04619,1320.53308
403,3.35,11.32589,130.12164,1319.82568
404,3.358,6.72939,130.9449,1320.1084
405,3.367,1.34205,132.76439,1320.32373
406,3.375,-3.76753,133.81163,1320.68445
407,3.383,-9.68512,137.16199,1321.43994
408,3.392,-14.04617,136.64462,1321.38672
409,3.4,-19.63334,139.76361,1322.14685
410,3.408,-23.92807,139.35179,1322.57727
411,3.417,-31.36301,142.26932,1323.57129
412,3.425,-35.50563,142.54228,1323.32532
413,3.433,-41.97732,143.73227,1324.40356
414,3.442,-46.52159,144.02936,1323.61963
415,3.45,-51.7574,146.3862,1324.79004
416,3.458,-57.03782,147.38403,1325.24915
417,3.467,-61.75637,147.17891,1325.95105
418,3.475,-67.51515,149.13103,1325.68628
419,3.483,-72.62321,149.63536,1326.92529
420,3.492,-77.41793,150.16667,1326.76038
421,3.5,-82.04359,150.82936,1326.47717
422,3.508,-87.75391,151.96118,1326.25818
423,3.517,-92.8427,151.26329,1326.74963
424,3.525,-97.50451,152.02907,1326.82886
425,3.533,-102.09078,154.27496,1326.78906
426,3.542,-107.00148,153.42859,1327.52808
427,3.55,-112.79116,154.1111,1327.34387
428,3.558,-117.25098,154.56747,1326.78076
429,3.567,-120.82182,153.46254,1325.94531
430,3.575,-127.27594,155.17986,1325.78906
431,3.583,-132.15237,154.45047,1325.65857
432,3.592,-136.17464,156.61925,1326.35437
433,3.6,-141.87202,155.48206,1325.34387
434,3.608,-145.02679,154.57904,1324.88733
435,3.617,-150.6859,155.89403,1325.00061
436,3.625,-155.09418,155.04512,1324.27112
437,3.633,-160.82384,154.98674,1323.48682
438,3.642,-165.03893,154.24518,1322.81604
439,3.65,-170.78348,153.85011,1321.93372
440,3.658,-175.48967,153.27293,1321.15063
441,3.667,-179.38347,152.05118,1320.43872
442,3.675,-184.28233,154.50478,1321.10742
443,3.683,-190.62016,153.43835,1319.75818
444,3.692,-192.69624,151.36382,1318.12927
445,3.7,-197.85214,150.31432,1317.35583
446,3.708,-202.74521,148.77805,1317.46118
447,3.717,-207.69498,148.42397,1315.78052
448,3.725,-212.71855,149.16977,1315.34888
449,3.733,-215.8208,145.71248,1314.04773
450,3.742,-221.11122,144.38316,1313.73755
451,3.75,-225.72037,143.31433,1310.84912
452,3.758,-231.22151,142.39162,1310.07874
453,3.767,-235.22565,140.96397,1309.74866
454,3.775,-239.15137,140.01338,1309.21448
455,3.783,-243.72,138.98532,1306.7124
456,3.792,-249.17252,135.12175,1305.81604
457,3.8,-254.51245,134.892,1305.88635
458,3.808,-259.85526,134.35631,1303.67151
459,3.817,-265.66177,130.74251,1302.5647
460,3.825,-270.76428,132.60579,1302.87317
461,3.833,-275.62531,128.30214,1302.28259
462,3.842,-281.37631,128.69975,1302.85645
463,3.85,-285.42892,125.63079,1300.14014
464,3.858,-291.30096,123.80324,1300.61816
465,3.867,-297.4335,123.30463,1300.4679
466,3.875,-302.50244,121.86324,1300.44067
467,3.883,-309.18204,118.87129,1300.67322
468,3.892,-313.58771,118.36113,1299.61047
469,3.9,-319.92279,117.23082,1299.37402
470,3.908,-326.54459,113.96297,1299.90527
471,3.917,-333.12769,110.85713,1299.01123
472,3.925,-337.36389,112.77609,1301.08301
473,3.933,-343.8916,109.47694,1302.01599
474,3.942,-349.94794,106.07612,1302.12415
475,3.95,-353.54071,106.37691,1303.33826
476,3.958,-360.15985,103.69948,1303.65674
477,3.967,-366.67517,100.42128,1304.70435
478,3.975,-370.61157,101.65039,1307.38037
479,3.983,-376.81076,98.70434,1308.30725
480,3.992,-382.25064,95.52828,1308.02112
481,4,-386.84854,94.66649,1308.55176
482,4.008,-391.6922,91.56483,1309.51196
483,4.017,-397.32132,88.75842,1310.24573
484,4.025,-402.50589,88.96809,1310.91577
485,4.033,-407.71854,86.33717,1312.05981
486,4.042,-413.70129,83.31225,1312.45728
487,4.05,-415.98599,83.48885,1312.86182
488,4.058,-422.40311,81.07309,1313.73828
489,4.067,-428.30951,79.99096,1314.27661
490,4.075,-432.51724,78.12594,1315.33545
491,4.083,-438.65076,74.62901,1315.06873
492,4.092,-441.43341,75.39444,1316.14319
493,4.1,-448.38873,73.80805,1315.64221
494,4.108,-453.29904,73.59212,1316.31848
495,4.117,-457.3233,70.19632,1315.46667
496,4.125,-460.73367,71.51188,1316.90369
497,4.133,-467.6824,68.57705,1317.77844
498,4.142,-472.83389,69.93114,1317.8241
499,4.15,-478.90622,67.30146,1319.62549
500,4.158,-480.83972,64.70405,1318.43213
501,4.167,-486.50568,64.06087,1318.85693
502,4.175,-492.74905,65.05312,1319.25208
503,4.183,-497.14218,63.5521,1319.77637
504,4.192,-501.47302,61.60407,1319.95947
505,4.2,-506.63376,60.75495,1321.13342
506,4.208,-511.06915,60.53457,1322.60876
507,4.217,-516.31738,59.88476,1322.42126
508,4.225,-520.49683,61.24311,1322.54321
509,4.233,-524.38831,56.55082,1322.93982
510,4.242,-529.4621,59.49262,1322.37183
511,4.25,-535.04688,57.07464,1322.26453
512,4.258,-536.50061,55.76884,1320.41504
513,4.267,-542.36261,58.05109,1321.35693
514,4.275,-548.59229,56.16618,1321.05786
515,4.283,-552.44879,57.04295,1321.6875
516,4.292,-554.82605,57.64161,1320.88391
517,4.3,-561.39941,56.72493,1322.02173
518,4.308,-566.36615,58.36988,1320.06262
519,4.317,-572.27216,60.09726,1319.43726
520,4.325,-575.61151,56.68955,1318.32373
521,4.333,-579.68909,58.4969,1318.30847
522,4.342,-583.81165,61.27243,1319.00061
523,4.35,-590.45319,58.70015,1318.81311
524,4.358,-595.97711,61.62713,1317.69177
525,4.367,-599.92474,62.87238,1316.32739
526,4.375,-604.99933,62.27303,1316.5094
527,4.383,-609.35645,63.58887,1315.77209
528,4.392,-613.79791,64.13548,1315.04272
529,4.4,-619.13672,66.91482,1314.61462
530,4.408,-624.65295,67.1447,1313.67908
531,4.417,-630.53857,66.65548,1312.75171
532,4.425,-633.69464,69.19189,1312.70569
533,4.433,-637.79547,70.69055,1312.3739
534,4.442,-642.41833,72.79301,1308.90051
535,4.45,-649.71667,70.79601,1308.88257
536,4.458,-653.508,73.83372,1308.95654
537,4.467,-659.89435,76.85078,1309.13062
538,4.475,-664.75104,79.87943,1307.54163
539,4.483,-669.02008,82.19146,1306.39636
540,4.492,-676.81274,80.34666,1305.26453
541,4.5,-678.90131,82.05042,1304.04907
542,4.508,-685.39343,84.43669,1303.3324
543,4.517,-688.88727,86.58574,1301.97925
544,4.525,-693.9704,86.31191,1301.16809
545,4.533,-700.52606,88.58015,1300.81323
546,4.542,-705.28094,90.34753,1300.98694
547,4.55,-711.01886,93.12219,1301.85474
548,4.558,-716.6264,97.09818,1301.02271
549,4.567,-722.53943,99.41182,1300.021
550,4.575,-727.56934,96.77777,1299.66052
551,4.583,-733.3067,99.56148,1300.53723
552,4.592,-738.45569,102.71104,1301.78491
553,4.6,-743.45551,106.22406,1302.86548
554,4.608,-749.76733,108.65839,1303.38501
555,4.617,-755.67291,107.07529,1303.55859
556,4.625,-760.51318,109.29205,1303.52429
557,4.633,-765.8078,113.73901,1305.90417
558,4.642,-771.67578,116.1819,1306.96899
559,4.65,-773.875,118.11428,1307.69592
560,4.658,-778.18274,115.05834,1307.79614
561,4.667,-783.92139,116.50301,1308.21387
562,4.675,-790.21875,120.55559,1308.1637
563,4.683,-795.01807,122.77955,1309.81213
