Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1076.15552,162.17236,558.33398,-1068.84778,126.75446,429.54633,-1086.0481,31.57453,431.57556
2,0.008,-1073.33936,162.40208,558.27191,-1066.95544,129.01976,429.37845,-1083.31677,31.90443,431.87277
3,0.017,-1069.69263,162.02475,557.8045,-1065.526,128.98457,429.68323,-1082.13013,29.08639,434.0343
4,0.025,-1065.60168,163.16852,557.69855,-1061.13,128.39178,429.37436,-1078.04675,31.87751,430.02313
5,0.033,-1062.87598,163.12874,557.42664,-1059.91846,128.7746,428.80057,-1079.25256,31.00497,431.98492
6,0.042,-1058.62329,163.04929,556.47479,-1058.55273,129.02724,427.44156,-1073.70618,31.97025,429.56921
7,0.05,-1057.0874,163.10619,556.60809,-1054.38562,127.31754,426.94479,-1070.76208,31.93645,428.94531
8,0.058,-1052.12146,163.28299,555.99176,-1052.5896,127.96342,425.49728,-1068.44153,32.18119,428.84552
9,0.067,-1048.85754,163.54773,554.78625,-1051.099,129.40297,425.04083,-1065.06982,32.33884,428.79791
10,0.075,-1044.0719,162.21855,552.84558,-1046.88,127.97762,424.5275,-1062.84656,32.20301,427.54398
11,0.083,-1041.83875,162.96326,553.42035,-1045.8999,128.82901,424.79669,-1060.16663,32.77074,426.8941
12,0.092,-1036.63037,163.56688,552.8208,-1041.81213,130.81703,424.99005,-1056.9082,32.72079,427.13519
13,0.1,-1032.78845,163.20346,552.37939,-1038.36304,127.65765,423.4678,-1056.14001,32.1069,426.59445
14,0.108,-1029.78516,162.61154,552.32239,-1037.50781,128.18875,423.26852,-1051.73987,33.53239,425.92389
15,0.117,-1026.61536,162.68958,552.22986,-1035.05115,128.07814,423.25131,-1050.00525,33.9454,425.64444
16,0.125,-1021.77686,164.05363,552.37219,-1031.30786,128.95647,423.49243,-1046.95654,32.74246,426.14935
17,0.133,-1016.92584,162.57895,552.09668,-1029.98743,130.22348,423.49213,-1043.35535,33.75319,424.99374
18,0.142,-1013.71893,162.49136,551.966,-1024.97864,129.80136,423.81686,-1040.22974,33.59148,424.58383
19,0.15,-1009.27301,162.07202,551.30988,-1023.04865,130.69801,422.07382,-1037.67896,33.40637,424.21375
20,0.158,-1004.44312,162.66924,551.03479,-1017.48682,127.40565,423.31863,-1033.21008,34.41359,424.76547
21,0.167,-999.70331,162.29568,550.73352,-1015.48779,129.54918,422.85117,-1029.66797,34.65863,423.50323
22,0.175,-994.55823,163.9213,550.73438,-1010.37286,129.10948,420.23883,-1025.44263,34.55693,423.65201
23,0.183,-988.36395,162.7469,550.67834,-1008.18066,131.75432,422.01764,-1021.40295,34.68172,423.1748
24,0.192,-984.91931,162.15814,550.52722,-1001.98907,129.96025,420.70148,-1016.58179,34.67733,422.91595
25,0.2,-978.05725,162.72345,550.00751,-997.65698,130.16026,420.63571,-1012.25165,33.97207,422.96051
26,0.208,-972.20947,162.83795,549.60492,-993.44012,131.09332,420.97156,-1007.51117,33.59202,421.96841
27,0.217,-965.10388,163.31264,549.30811,-986.93524,130.92595,421.2233,-1000.63391,35.35362,421.40656
28,0.225,-958.34668,162.43781,549.33258,-980.22168,129.33829,420.12811,-992.42572,33.55993,420.20984
29,0.233,-950.9729,162.20184,548.46881,-974.40082,129.58788,419.46378,-987.22217,33.88094,419.13876
30,0.242,-941.6922,160.93781,548.07214,-966.63293,129.30135,418.53152,-978.28174,33.43108,417.77686
31,0.25,-933.61688,159.32133,547.06555,-958.87549,129.85884,417.94037,-971.68658,34.11827,416.82724
32,0.258,-924.71307,158.75522,546.46606,-949.83478,128.12288,416.10043,-961.52606,32.21229,414.86273
33,0.267,-915.06573,157.32462,546.05902,-940.36975,129.1312,417.26703,-953.97595,33.4495,415.37683
34,0.275,-904.85974,156.80782,546.34668,-930.73254,129.00061,416.71161,-943.40698,33.16049,414.35892
35,0.283,-893.73608,157.63889,546.3324,-919.42755,129.12628,416.60101,-932.32605,33.28157,413.78467
36,0.292,-884.3681,158.476,545.80524,-908.7265,131.65977,414.94452,-920.10461,35.60193,411.18481
37,0.3,-873.02118,157.12906,545.57446,-896.77393,132.64754,415.47394,-908.20471,36.57175,410.9057
38,0.308,-860.20917,157.38606,545.5722,-884.66138,134.10371,414.21567,-894.88031,37.86685,408.85815
39,0.317,-849.4201,157.5408,544.69873,-872.55444,137.19028,413.52698,-881.99927,40.87304,407.03003
40,0.325,-838.59906,158.74281,545.42261,-858.99396,137.44635,413.57886,-867.6095,41.02279,406.39233
41,0.333,-826.79926,158.47873,544.38904,-845.12579,138.81128,412.52408,-852.70062,42.27298,404.61862
42,0.342,-815.61566,158.06987,543.76813,-834.24091,141.58757,412.50031,-840.15192,44.92458,403.65869
43,0.35,-806.64575,159.63853,544.09119,-820.922,141.38596,411.64243,-825.16656,44.58404,402.32904
44,0.358,-793.28796,159.50381,543.75195,-806.84314,141.01196,411.03149,-809.65436,44.09214,401.35062
45,0.367,-784.78638,159.06691,543.86041,-793.33167,140.39941,410.38553,-792.13177,43.32065,400.88586
46,0.375,-772.39246,160.11345,544.27283,-779.27002,143.2935,410.84256,-778.44757,46.2137,400.21753
47,0.383,-761.71674,159.21571,543.46783,-766.20984,141.32387,410.46597,-762.60828,44.15228,400.1683
48,0.392,-752.2605,159.71777,544.49249,-751.81213,142.2119,411.93854,-745.48505,45.05436,401.63431
49,0.4,-740.67334,159.18623,544.98267,-737.99359,140.43327,412.19049,-731.76361,43.1642,401.63754
50,0.408,-729.46484,159.14534,545.59058,-723.0802,142.52553,412.55032,-716.91516,45.20684,401.17679
51,0.417,-718.75232,159.80336,546.75677,-708.67065,142.31535,414.0603,-700.46545,44.98,402.88773
52,0.425,-707.37219,159.80281,548.01935,-694.16034,143.17839,415.06393,-684.37531,45.86106,403.70023
53,0.433,-695.46362,159.6683,549.78851,-681.68237,140.32645,414.87906,-671.97778,42.83817,403.57373
