Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-1047.27649,-187.3205,961.58276,-1061.38123,-202.64523,885.26569,-995.61755,-159.73463,871.61292
2,0.008,-1042.78088,-186.74631,960.13892,-1057.94275,-203.06064,884.55273,-993.09052,-159.82458,870.64941
3,0.017,-1039.32056,-187.08319,960.03088,-1054.74048,-203.60567,884.27399,-990.39301,-159.7262,869.09583
4,0.025,-1035.47949,-188.59436,958.75989,-1050.64026,-201.92526,882.97552,-985.36401,-159.57437,867.69293
5,0.033,-1030.21338,-188.31804,958.41913,-1048.09644,-201.57152,882.48883,-981.41687,-158.44522,866.83032
6,0.042,-1026.78711,-186.96083,958.39545,-1044.38623,-202.58136,880.93054,-977.99927,-160.75391,866.53369
7,0.05,-1022.9613,-188.81783,957.1405,-1040.68982,-203.61311,880.35309,-974.40704,-160.25754,865.34204
8,0.058,-1019.59576,-188.60565,957.00433,-1036.83179,-203.28456,880.72821,-970.50476,-159.92526,863.20929
9,0.067,-1013.60303,-188.58795,956.93408,-1032.45117,-202.79736,880.42657,-965.78333,-160.76074,862.53369
10,0.075,-1008.38763,-188.45506,955.56366,-1028.78064,-202.43199,879.58618,-962.95068,-159.14702,862.04523
11,0.083,-1004.79034,-189.4214,954.64758,-1024.65564,-203.46463,878.41956,-957.72833,-161.5121,862.03326
12,0.092,-999.71124,-189.06601,954.3208,-1018.59875,-202.41679,877.46417,-952.73566,-163.09421,860.13812
13,0.1,-993.97046,-187.69017,953.2998,-1014.13666,-204.08696,877.53131,-948.89063,-162.54645,859.46289
14,0.108,-989.29004,-189.15985,953.04279,-1009.89648,-204.50948,876.59283,-943.57294,-162.56142,859.57172
15,0.117,-984.80469,-191.42308,951.44574,-1006.02942,-204.24983,875.75732,-937.88086,-164.77567,858.23657
16,0.125,-977.98035,-188.61357,950.52087,-999.61255,-203.2157,875.47839,-933.12775,-164.72374,857.01007
