Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-194.97194,102.00935,1138.65601,-180.88098,-108.02352,1030.25513,-172.76796,281.91962,1051.82471
2,0.008,-194.8541,101.76675,1138.47656,-180.36775,-107.59856,1030.31104,-172.76796,281.91962,1051.82471
3,0.017,-194.90581,101.30356,1138.47034,-179.88219,-107.59964,1030.17188,-172.76796,281.91962,1051.82471
4,0.025,-194.65288,101.77283,1138.63025,-179.01147,-108.11265,1030.69287,-172.62521,281.96722,1051.91284
5,0.033,-194.65288,101.77283,1138.63025,-178.17169,-107.93436,1030.71411,-171.88124,282.02399,1051.78687
6,0.042,-194.65288,101.77283,1138.63025,-178.23232,-107.85453,1030.7644,-171.69203,282.0549,1051.6239
7,0.05,-194.40958,101.65351,1138.83545,-177.73383,-107.24438,1030.76563,-171.02126,282.34705,1051.68689
8,0.058,-194.5746,101.86324,1138.79602,-178.23232,-107.85453,1030.7644,-170.18192,282.52252,1051.69128
9,0.067,-194.40958,101.65351,1138.83545,-177.83852,-107.21496,1030.85693,-169.97693,282.46957,1051.66528
10,0.075,-194.11275,101.9682,1138.75574,-178.24011,-107.05502,1031.60767,-169.54079,282.66711,1051.3136
11,0.083,-194.27782,102.17793,1138.71631,-178.46289,-106.85767,1032.21277,-168.99216,282.38287,1050.97791
12,0.092,-193.58942,102.27865,1138.52319,-179.2104,-107.48428,1033.05566,-168.948,282.76611,1050.70251
13,0.1,-193.49457,102.49998,1138.65332,-179.32208,-107.6476,1033.16089,-168.48801,282.61423,1050.25684
14,0.108,-193.59828,102.75034,1138.43774,-179.98804,-107.40088,1033.52124,-168.26372,282.53171,1049.87061
15,0.117,-193.33066,102.92098,1138.29883,-179.98804,-107.40088,1033.52124,-168.24867,282.27588,1049.62366
16,0.125,-192.86765,102.95874,1138.50146,-180.10182,-107.46695,1033.99487,-168.24867,282.27588,1049.62366
17,0.133,-192.8549,103.49414,1138.47668,-180.10182,-107.46695,1033.99487,-168.2858,282.35049,1049.06189
18,0.142,-192.8549,103.49414,1138.47668,-180.192,-107.08109,1033.94006,-168.06323,282.56454,1048.8103
19,0.15,-192.67311,103.40762,1138.27173,-180.192,-107.08109,1033.94006,-168.02922,282.70416,1048.83252
20,0.158,-192.38399,104.28629,1137.82153,-180.192,-107.08109,1033.94006,-168.23427,282.63663,1048.54285
21,0.167,-192.21585,104.1132,1137.59924,-179.03441,-106.38175,1033.06177,-168.93265,282.83127,1048.18066
22,0.175,-191.7408,104.13892,1137.50916,-178.83174,-106.0703,1033.07788,-169.24289,282.65933,1048.1449
23,0.183,-191.7408,104.13892,1137.50916,-178.83174,-106.0703,1033.07788,-169.56537,282.96893,1048.58179
24,0.192,-191.65874,103.82465,1137.66418,-178.83174,-106.0703,1033.07788,-169.68336,282.93597,1048.41431
25,0.2,-191.65874,103.82465,1137.66418,-178.1225,-106.38792,1032.39014,-169.77657,282.95081,1048.69299
26,0.208,-191.55498,103.57417,1137.87988,-177.59222,-105.87581,1032.07922,-169.77657,282.95081,1048.69299
27,0.217,-191.42305,103.0307,1138.07251,-177.25804,-106.12971,1031.87354,-169.77657,282.95081,1048.69299
28,0.225,-191.54256,103.25102,1138.11719,-176.7133,-106.45245,1031.87195,-169.77657,282.95081,1048.69299
29,0.233,-191.55132,103.32391,1137.80383,-176.35696,-106.30293,1031.94922,-169.77657,282.95081,1048.69299
30,0.242,-191.84654,103.87312,1138.07312,-176.35696,-106.30293,1031.94922,-169.77657,282.95081,1048.69299
31,0.25,-192.39651,102.92818,1138.3949,-176.35933,-106.11919,1032.41162,-169.55161,283.17087,1048.93799
32,0.258,-192.12019,103.6954,1138.14941,-176.14713,-105.92392,1032.54492,-169.36327,283.23746,1049.16577
33,0.267,-192.12019,103.6954,1138.14941,-175.39134,-106.48093,1033.09973,-169.19022,283.20129,1049.13391
34,0.275,-192.17482,103.83206,1138.55237,-176.14877,-106.1078,1033.68469,-168.98096,282.92493,1049.21387
35,0.283,-192.35355,103.9524,1138.76929,-176.74298,-105.35495,1033.82739,-168.0226,283.58588,1049.51147
36,0.292,-192.05481,103.39596,1138.78259,-177.43112,-105.09496,1034.2738,-166.98547,284.03198,1049.27087
37,0.3,-192.24741,103.90591,1139.10779,-177.43112,-105.09496,1034.2738,-166.42126,283.88199,1049.64807
38,0.308,-191.46922,104.13311,1138.48621,-177.78728,-105.24439,1034.19666,-165.60759,283.94336,1049.81213
39,0.317,-191.32077,105.50047,1138.70825,-177.78728,-105.24439,1034.19666,-165.37871,283.96762,1049.83386
40,0.325,-191.36774,105.68377,1138.53271,-177.78728,-105.24439,1034.19666,-164.74217,283.63284,1049.79456
41,0.333,-191.10516,105.9307,1138.46326,-177.87793,-104.72837,1034.08582,-164.26752,283.81271,1049.43298
42,0.342,-190.89548,106.1636,1138.5238,-178.15764,-105.11456,1033.85742,-163.86639,283.85327,1049.4939
43,0.35,-190.61211,106.29611,1138.61584,-178.09023,-104.92384,1033.95239,-163.86639,283.85327,1049.4939
44,0.358,-190.2877,106.54058,1138.60657,-178.3933,-105.144,1033.99023,-163.70985,284.05927,1049.60925
45,0.367,-190.2877,106.54058,1138.60657,-178.15764,-105.11456,1033.85742,-163.88727,284.0831,1049.50256
46,0.375,-189.58553,106.0627,1138.16577,-178.09023,-104.92384,1033.95239,-163.899,284.27133,1049.33057
47,0.383,-189.58553,106.0627,1138.16577,-178.09023,-104.92384,1033.95239,-163.79816,284.75717,1049.12988
48,0.392,-189.58553,106.0627,1138.16577,-178.09023,-104.92384,1033.95239,-164.14487,285.48187,1048.71277
49,0.4,-189.33931,105.92858,1138.31567,-178.09023,-104.92384,1033.95239,-164.25136,284.7468,1048.90381
50,0.408,-189.35191,106.25214,1138.07849,-177.6199,-104.70799,1033.55542,-165.29912,285.33118,1049.01868
51,0.417,-188.9624,105.54817,1138.42261,-177.14294,-104.41574,1033.33679,-165.67349,285.38989,1049.10828
52,0.425,-188.73056,105.35991,1138.25415,-176.88536,-104.62276,1032.61475,-166.12062,285.64249,1049.24316
53,0.433,-188.82146,105.56345,1138.32678,-176.61964,-104.67236,1032.48328,-166.51271,285.50851,1049.36682
54,0.442,-188.7207,104.3985,1138.58643,-176.24736,-104.70912,1032.06641,-166.884,285.56973,1049.29932
55,0.45,-188.7207,104.3985,1138.58643,-175.37575,-105.02372,1031.81311,-167.19545,285.60144,1049.16394
56,0.458,-188.90781,104.68007,1138.21289,-174.20457,-105.43954,1031.82678,-167.66289,285.37057,1049.20715
57,0.467,-188.90781,104.68007,1138.21289,-173.15698,-105.88223,1032.00769,-167.73152,285.0051,1049.33069
58,0.475,-188.90781,104.68007,1138.21289,-173.15698,-105.88223,1032.00769,-168.29509,284.4823,1049.39893
59,0.483,-189.38377,104.51973,1137.91968,-173.15698,-105.88223,1032.00769,-168.62852,283.8349,1049.29517
60,0.492,-189.63675,104.31647,1137.96228,-173.15698,-105.88223,1032.00769,-168.62852,283.8349,1049.29517
61,0.5,-189.63675,104.31647,1137.96228,-173.15698,-105.88223,1032.00769,-168.71275,283.73697,1049.12878
62,0.508,-189.80376,104.34088,1138.04761,-173.15698,-105.88223,1032.00769,-168.42702,283.73474,1049.17273
63,0.517,-190.24712,104.35896,1138.13416,-173.2527,-106.13783,1032.37219,-168.28296,283.67679,1049.17871
64,0.525,-190.07681,104.66677,1138.22583,-173.23059,-105.90057,1032.58264,-167.59427,283.92114,1049.229
65,0.533,-190.52975,104.75229,1137.96936,-174.05795,-105.74845,1033.14172,-167.00787,284.25732,1049.27502
66,0.542,-190.52975,104.75229,1137.96936,-174.6143,-105.93029,1033.42603,-166.85457,284.03806,1049.20801
67,0.55,-190.71808,104.31947,1138.20129,-175.04546,-106.19778,1033.93018,-166.71471,284.01865,1049.17102
68,0.558,-191.00468,104.55831,1138.08142,-175.96577,-105.47183,1033.87683,-166.3325,283.92673,1049.26978
69,0.567,-190.53009,105.02987,1138.21265,-176.70776,-105.05698,1034.26306,-165.95067,284.27979,1049.27417
70,0.575,-190.72548,105.88983,1138.05066,-177.14584,-104.88271,1034.49365,-165.62587,284.17328,1049.26086
71,0.583,-190.5873,105.85256,1138.28845,-177.36377,-104.90424,1034.36877,-165.61525,284.26392,1049.38196
72,0.592,-190.57478,106.12611,1138.04114,-177.36377,-104.90424,1034.36877,-165.30109,284.06699,1049.24756
73,0.6,-190.43661,106.08881,1138.27881,-177.78728,-105.24439,1034.19666,-165.50014,284.33551,1049.21753
74,0.608,-190.07687,105.83279,1138.25879,-177.94531,-104.91912,1033.99097,-165.4895,284.42612,1049.3385
75,0.617,-189.75256,106.07726,1138.24951,-178.15764,-105.11456,1033.85742,-165.4895,284.42612,1049.3385
76,0.625,-189.90982,105.81822,1138.17505,-178.04352,-105.04811,1033.3833,-165.95067,284.27979,1049.27417
77,0.633,-189.90982,105.81822,1138.17505,-178.04352,-105.04811,1033.3833,-165.95227,284.61957,1049.42273
78,0.642,-189.85242,104.99532,1138.09924,-177.51196,-104.97328,1032.2439,-166.21866,284.64771,1049.50317
79,0.65,-190.04843,104.25464,1138.50305,-177.51196,-104.97328,1032.2439,-166.60349,284.90881,1049.46558
80,0.658,-189.8813,104.24004,1138.41919,-176.89633,-105.20412,1032.12024,-167.21783,284.24994,1050.00049
81,0.667,-190.29381,103.54243,1138.53735,-176.19725,-105.65353,1031.74463,-167.84163,283.94003,1050.29126
82,0.675,-190.29381,103.54243,1138.53735,-176.31888,-105.89449,1031.17566,-168.53227,283.43091,1050.3103
83,0.683,-190.53775,102.99338,1138.41394,-176.18237,-106.03519,1030.82886,-168.83667,283.05515,1050.30298
84,0.692,-190.72304,102.61723,1138.48523,-175.26251,-106.88515,1030.94006,-169.13524,283.04425,1050.21228
85,0.7,-190.8013,102.70474,1138.30945,-175.26251,-106.88515,1030.94006,-168.98598,282.98871,1050.21313
86,0.708,-190.8013,102.70474,1138.30945,-175.26251,-106.88515,1030.94006,-169.13524,283.04425,1050.21228
87,0.717,-190.8013,102.70474,1138.30945,-174.92134,-106.83738,1030.89771,-169.13524,283.04425,1050.21228
88,0.725,-191.18747,102.02812,1138.43994,-174.92134,-106.83738,1030.89771,-168.86269,282.66174,1050.00293
