Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,246.80431,-84.52036,1010.82867,336.31064,-57.48648,1019.82227,298.29929,-16.47803,1090.47156
2,0.008,244.96158,-86.59956,1009.73608,334.05457,-58.79974,1019.30737,295.99872,-17.95847,1090.61157
3,0.017,242.79716,-87.05217,1009.61249,331.90738,-59.81208,1018.56738,292.90552,-19.02288,1090.15039
4,0.025,241.47922,-90.92088,1008.81763,329.57874,-59.78345,1018.11749,291.14279,-21.07586,1089.71606
5,0.033,240.4834,-91.92077,1008.12378,327.42361,-60.80226,1017.72858,288.35757,-23.06577,1088.88843
6,0.042,237.4351,-92.7776,1007.36841,325.48752,-60.65593,1017.20184,286.45175,-23.6697,1088.18164
7,0.05,236.41434,-93.18472,1006.24957,323.48352,-61.10751,1016.77521,283.1102,-24.83485,1087.90881
8,0.058,234.64438,-94.91232,1005.40424,321.14969,-62.04055,1015.95862,280.71088,-26.67757,1087.20996
9,0.067,232.16823,-95.72774,1004.62805,319.30167,-63.13154,1015.08667,278.86121,-27.84148,1086.74866
10,0.075,231.19063,-96.12733,1003.98907,317.16788,-62.80858,1014.77026,275.66623,-29.43925,1086.19763
11,0.083,229.23997,-97.42606,1003.02325,314.7663,-62.97683,1014.3291,273.58765,-27.81996,1085.00989
12,0.092,226.60231,-99.44703,1002.79749,312.72986,-63.93056,1013.98163,270.60797,-29.61119,1084.1698
13,0.1,225.02582,-100.17667,1002.15985,311.00558,-63.45122,1013.62854,268.19955,-31.09455,1083.93384
14,0.108,223.49594,-100.08381,1001.58667,308.83606,-63.33968,1013.3302,265.8981,-31.31131,1083.35706
15,0.117,222.38812,-100.05807,1000.64392,307.41959,-63.52914,1012.7619,263.33783,-31.75671,1082.87195
16,0.125,221.44075,-101.41998,999.59576,304.51834,-64.5726,1012.48206,261.06821,-30.64034,1081.99829
17,0.133,219.36848,-101.37731,998.91425,302.68179,-64.20999,1012.04279,257.99283,-30.98377,1081.37256
18,0.142,217.68234,-101.66389,998.41016,301.11636,-64.29578,1011.763,256.46359,-31.2366,1080.77222
19,0.15,216.61015,-102.50694,997.94373,299.98761,-63.74858,1011.58783,254.41489,-32.07256,1080.38916
20,0.158,216.20224,-103.84974,997.34064,298.10385,-63.09341,1010.47498,252.74608,-32.52035,1080.29565
21,0.167,214.09891,-103.09061,997.70319,296.40924,-62.81334,1009.75226,250.39279,-33.28234,1079.93506
22,0.175,213.32458,-104.4036,997.30493,295.18597,-63.17981,1009.66528,248.86798,-34.27824,1079.70679
23,0.183,212.65135,-104.28143,996.90009,293.2421,-63.03598,1008.97119,247.27811,-34.13324,1079.33691
24,0.192,211.81044,-106.33046,995.10553,291.76923,-62.94391,1009.30621,244.46306,-33.82625,1078.74072
25,0.2,211.0856,-106.25153,995.18549,290.54846,-63.00651,1008.92847,243.86006,-33.71614,1078.3988
26,0.208,209.84273,-105.18912,994.61682,289.14658,-62.52745,1008.64935,242.64331,-34.72745,1077.85803
27,0.217,209.00432,-105.33157,993.94617,288.34296,-62.14389,1008.60248,240.1758,-34.67418,1077.80212
28,0.225,208.28584,-105.45293,993.50256,286.4686,-60.61253,1008.32739,239.00423,-35.2201,1077.09534
29,0.233,207.36708,-105.95916,993.50043,285.62848,-60.5407,1008.41949,237.26671,-35.29034,1077.00879
30,0.242,205.99188,-106.35037,993.08209,284.49051,-59.59739,1008.01044,235.76131,-34.87938,1076.66309
31,0.25,205.77888,-105.41949,993.25049,284.05228,-58.7274,1008.05475,234.451,-33.27056,1076.62756
32,0.258,204.60774,-105.81681,993.12183,283.00601,-59.14642,1007.97382,232.88591,-32.86551,1076.30859
33,0.267,204.31888,-106.15245,992.99207,281.69302,-58.30298,1007.49408,232.22244,-33.03531,1076.12891
34,0.275,204.13094,-106.05927,993.17841,280.00211,-57.82949,1007.29578,230.94176,-32.56073,1075.66431
35,0.283,203.0592,-106.08543,993.05408,279.45508,-57.80092,1007.09473,229.00893,-33.27614,1076.08887
36,0.292,201.26994,-105.60594,993.13812,279.18961,-57.96886,1007.42975,227.86467,-33.31876,1075.93127
37,0.3,201.26994,-105.60594,993.13812,278.31815,-57.29084,1007.55139,227.10689,-33.35374,1075.93164
38,0.308,201.08049,-105.6216,993.2901,277.05408,-56.93974,1007.65125,225.62543,-32.96636,1075.63086
39,0.317,200.80267,-105.45101,993.06433,275.79523,-56.40551,1007.73621,224.57671,-32.838,1075.64063
40,0.325,200.84302,-105.26033,993.20758,275.22513,-55.60692,1008.24902,224.28029,-32.6297,1075.69373
41,0.333,200.56842,-105.29507,993.40912,275.12781,-55.04116,1008.55188,223.48309,-31.868,1075.86011
42,0.342,200.23004,-105.46121,993.61981,274.42499,-54.87966,1009.07843,221.59285,-30.76821,1075.97034
43,0.35,199.76283,-105.45503,993.70685,275.02597,-54.93085,1009.25714,220.67931,-30.01758,1076.23047
44,0.358,199.32199,-105.59012,994.16425,275.12808,-54.69312,1009.46729,220.3927,-30.1669,1076.62122
45,0.367,198.55602,-105.49325,994.78748,272.71078,-53.05751,1009.55292,220.08954,-30.10573,1076.7074
46,0.375,198.30038,-105.46688,994.87671,272.38736,-51.66004,1009.75647,219.23628,-29.92439,1076.75427
47,0.383,198.14552,-104.95586,994.83789,271.31924,-51.32509,1009.31134,218.63579,-29.7965,1076.79932
48,0.392,197.90222,-103.80013,995.00977,270.55963,-50.5005,1009.15771,217.06967,-29.58481,1076.59473
49,0.4,197.43758,-102.63815,995.23395,270.06567,-49.92235,1009.3139,216.85753,-29.31458,1076.81421
50,0.408,197.43758,-102.63815,995.23395,269.92145,-49.81435,1009.43756,216.69257,-28.69822,1076.66602
51,0.417,197.29576,-102.02843,995.25995,269.76492,-49.71198,1009.66296,215.40808,-28.37724,1076.61487
52,0.425,197.38097,-101.52591,995.12579,269.60153,-48.65797,1010.22308,214.98776,-27.5641,1076.74414
53,0.433,197.28833,-101.04793,995.32483,268.79324,-48.1231,1009.76251,214.76051,-27.45612,1076.6416
54,0.442,197.35294,-100.48221,995.76416,268.56046,-47.44053,1009.75732,214.35828,-26.03598,1076.38147
55,0.45,197.32793,-100.48087,996.40576,268.46362,-47.11027,1009.59515,213.61342,-26.29833,1076.47559
56,0.458,197.06996,-100.39486,996.3327,268.51309,-47.03569,1009.50909,213.43761,-26.28441,1076.56531
57,0.467,196.89558,-100.12782,996.32935,267.84485,-45.66288,1009.54486,213.22464,-26.02719,1076.58398
58,0.475,196.74535,-99.53273,996.08575,267.33377,-45.37655,1009.38794,212.38081,-26.0055,1076.61401
59,0.483,196.12216,-99.39848,996.05762,266.79004,-44.51472,1009.46039,211.97632,-26.13283,1076.53394
60,0.492,196.12216,-99.39848,996.05762,266.20279,-44.18639,1009.88916,210.92877,-25.76905,1076.40845
61,0.5,196.12216,-99.39848,996.05762,266.20279,-44.18639,1009.88916,210.92877,-25.76905,1076.40845
62,0.508,196.18352,-99.23823,995.54993,265.95386,-44.24916,1009.89502,210.66539,-25.72573,1076.36523
63,0.517,196.18352,-99.23823,995.54993,265.8089,-43.85498,1010.04431,210.23808,-25.9054,1076.52087
64,0.525,196.18352,-99.23823,995.54993,265.35535,-43.55027,1009.69873,210.01236,-26.06576,1076.32642
65,0.533,196.18352,-99.23823,995.54993,265.12094,-42.9977,1009.27338,209.50237,-25.9759,1076.26953
66,0.542,195.97298,-99.11531,995.38257,264.93283,-42.89829,1009.21649,209.50237,-25.9759,1076.26953
