Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,43.77253,64.88308,1029.69141,7.01344,234.14093,1004.38977,-113.58465,46.14047,1023.41431,-144.45653,197.6545,997.95697,-129.81891,7.68686,925.92651
2,0.008,43.49921,64.58894,1029.5155,7.01344,234.14093,1004.38977,-113.65816,46.55065,1023.32104,-144.15079,197.59673,997.73352,-130.0311,7.79114,925.87262
3,0.017,43.73693,65.00198,1028.8855,7.23716,234.54439,1005.05762,-113.65816,46.55065,1023.32104,-144.06172,197.50372,997.77704,-130.0311,7.79114,925.87262
4,0.025,43.22464,64.70234,1028.41321,6.70128,234.19321,1005.53644,-113.65816,46.55065,1023.32104,-144.06172,197.50372,997.77704,-130.02937,7.85019,925.69135
5,0.033,43.24566,64.43097,1028.00659,7.02632,233.87872,1004.57544,-113.65816,46.55065,1023.32104,-144.06172,197.50372,997.77704,-130.29045,7.96943,925.65216
6,0.042,43.24566,64.43097,1028.00659,7.31193,233.90714,1004.73767,-113.6592,46.37465,1023.1828,-144.06172,197.50372,997.77704,-130.33711,8.06273,925.28925
7,0.05,43.1497,64.17233,1027.92908,7.31193,233.90714,1004.73767,-113.66022,46.19854,1023.04456,-144.06172,197.50372,997.77704,-130.54608,8.10903,925.4068
8,0.058,43.1497,64.17233,1027.92908,7.39148,233.31831,1004.76154,-113.66022,46.19854,1023.04456,-144.0072,197.37067,997.87317,-130.33711,8.06273,925.28925
9,0.067,42.70227,64.34946,1027.29065,7.496,233.08708,1004.68781,-113.66022,46.19854,1023.04456,-143.77641,197.22266,998.13293,-130.29778,8.26185,924.95636
10,0.075,42.30328,63.19089,1027.57495,7.69528,233.22812,1004.81805,-113.67227,46.3226,1022.92542,-143.77641,197.22266,998.13293,-130.19118,8.05545,924.71619
11,0.083,42.36803,62.74762,1027.66858,7.69528,233.22812,1004.81805,-113.87834,46.40431,1022.87579,-143.65497,197.29691,998.31299,-130.62398,8.21306,924.8938
12,0.092,42.18819,62.38492,1027.77368,7.69528,233.22812,1004.81805,-114.12013,46.49463,1022.83228,-143.77641,197.22266,998.13293,-131.20856,8.57449,924.42212
13,0.1,42.56311,63.29971,1026.63171,7.81394,233.16443,1004.88776,-114.22939,46.58254,1022.68427,-143.58281,197.42197,998.46832,-131.21443,8.54536,924.24628
14,0.108,41.63566,60.68055,1027.43018,9.17659,234.85728,1005.30627,-114.22939,46.58254,1022.68427,-143.44051,197.36829,998.45215,-131.44911,7.79705,923.71484
15,0.117,42.07037,61.91596,1026.62354,9.23263,234.66331,1005.50037,-114.38271,46.68629,1022.52954,-143.31645,197.46292,998.53455,-131.55424,7.8717,923.56787
16,0.125,42.1504,61.97517,1026.41724,9.23723,234.54805,1005.70557,-114.49718,46.8115,1022.45557,-142.91666,197.26849,998.79688,-131.82849,7.66762,923.87207
17,0.133,41.54041,60.35727,1027.15784,9.48063,234.40401,1005.56323,-115.13387,47.09297,1022.54968,-142.82111,197.49672,998.93506,-132.01427,7.89394,924.07098
18,0.142,41.31611,60.1149,1027.01318,9.58086,233.79501,1005.58221,-115.24571,46.90989,1022.46295,-142.46584,197.90216,999.07428,-132.47739,8.17167,923.96265
19,0.15,41.31611,60.1149,1027.01318,9.73161,233.91577,1005.99542,-115.28285,46.80741,1022.34662,-142.32755,198.01479,999.2652,-133.16151,9.14313,923.71149
20,0.158,41.23914,59.85005,1027.20154,10.023,233.85463,1006.09039,-115.18595,46.83707,1022.185,-142.32755,198.01479,999.2652,-133.16151,9.14313,923.71149
21,0.167,41.35456,59.29455,1027.15833,10.17786,233.70259,1006.21313,-115.45597,46.90533,1022.22424,-142.16571,197.91907,999.35846,-133.16151,9.14313,923.71149
22,0.175,42.36006,61.54299,1026.18286,10.17786,233.70259,1006.21313,-115.38572,46.95113,1022.04065,-142.05084,197.88626,999.34509,-133.27002,10.30438,923.13385
23,0.183,40.59477,58.33308,1026.66565,10.52502,233.57751,1006.20172,-115.30118,47.61524,1022.35901,-142.08284,197.80602,999.65613,-133.67937,10.31663,923.07422
24,0.192,41.36595,59.80346,1026.17322,10.51541,233.44792,1006.36041,-115.36593,47.61164,1022.12964,-142.08284,197.80602,999.65613,-133.67937,10.31663,923.07422
25,0.2,41.36595,59.80346,1026.17322,10.57575,233.38184,1006.42163,-115.39208,47.50404,1022.45404,-142.05084,197.88626,999.34509,-133.99997,10.48206,922.90564
26,0.208,41.21148,59.1652,1026.29468,10.39293,233.15916,1006.32703,-115.36593,47.61164,1022.12964,-141.84335,197.88394,999.38544,-134.02603,10.26534,922.84271
