Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,304.31015,145.13254,1552.12378,335.58325,-14.84655,1532.06763,316.61627,298.95477,1499.74939
2,0.008,303.62939,145.38898,1552.10779,335.58325,-14.84655,1532.06763,316.61627,298.95477,1499.74939
3,0.017,303.62939,145.38898,1552.10779,335.26666,-14.50162,1531.96313,316.61627,298.95477,1499.74939
4,0.025,303.62939,145.38898,1552.10779,335.58325,-14.84655,1532.06763,316.61627,298.95477,1499.74939
5,0.033,302.3277,145.99644,1552.14209,335.26666,-14.50162,1531.96313,316.61627,298.95477,1499.74939
6,0.042,302.3277,145.99644,1552.14209,335.26666,-14.50162,1531.96313,316.61627,298.95477,1499.74939
7,0.05,302.14529,145.93234,1552.3125,335.2019,-14.71497,1531.8573,316.61627,298.95477,1499.74939
8,0.058,302.3277,145.99644,1552.14209,334.89087,-15.14301,1531.8573,316.39844,298.62228,1499.68225
9,0.067,302.14529,145.93234,1552.3125,334.9556,-14.92965,1531.96313,316.41071,298.84036,1499.57166
10,0.075,301.88531,145.93556,1552.43127,334.9556,-14.92965,1531.96313,316.41071,298.84036,1499.57166
11,0.083,301.88531,145.93556,1552.43127,334.58267,-15.04434,1531.974,316.41071,298.84036,1499.57166
12,0.092,302.07748,145.99103,1552.26721,334.61401,-14.69398,1532.22864,316.28659,298.92566,1499.47278
13,0.1,301.88531,145.93556,1552.43127,334.06213,-14.70724,1532.07361,316.41071,298.84036,1499.57166
14,0.108,301.88531,145.93556,1552.43127,334.22568,-14.60545,1531.9823,316.17392,298.37289,1499.64575
15,0.117,301.88531,145.93556,1552.43127,334.02872,-14.57021,1532.22241,316.28659,298.92566,1499.47278
16,0.125,301.88531,145.93556,1552.43127,333.72427,-14.56293,1532.06665,316.04977,298.45819,1499.54675
17,0.133,300.58386,146.54416,1552.46558,333.78174,-14.67398,1532.39771,316.16165,298.15475,1499.75635
18,0.142,300.58386,146.54416,1552.46558,333.58496,-14.68647,1532.32764,316.04977,298.45819,1499.54675
19,0.15,301.5079,145.1924,1552.98267,333.58496,-14.68647,1532.32764,316.16165,298.15475,1499.75635
20,0.158,300.59286,146.1991,1552.92932,333.25317,-15.01363,1532.67297,316.16165,298.15475,1499.75635
21,0.167,300.59286,146.1991,1552.92932,333.30652,-14.85532,1532.76636,316.16165,298.15475,1499.75635
22,0.175,300.59286,146.1991,1552.92932,333.14017,-14.88808,1532.76978,316.03748,298.24008,1499.65735
23,0.183,300.59286,146.1991,1552.92932,333.08682,-15.04638,1532.67639,315.89102,298.31174,1499.58398
24,0.192,300.59286,146.1991,1552.92932,332.90421,-15.0337,1532.75,315.89102,298.31174,1499.58398
25,0.2,300.29602,145.35089,1552.70166,332.74631,-14.78119,1532.57922,315.69992,298.36938,1499.54175
26,0.208,300.29602,145.35089,1552.70166,332.71765,-15.18551,1532.896,315.53159,298.38876,1499.55139
27,0.217,300.29602,145.35089,1552.70166,332.33499,-14.89191,1532.81592,315.61636,298.31793,1499.63745
28,0.225,300.29602,145.35089,1552.70166,332.37717,-14.9203,1532.79895,315.17941,297.96353,1499.51465
29,0.233,300.29602,145.35089,1552.70166,332.49466,-15.28073,1532.81909,315.17941,297.96353,1499.51465
30,0.242,300.29602,145.35089,1552.70166,332.15417,-15.01551,1532.72205,315.17941,297.96353,1499.51465
31,0.25,300.29602,145.35089,1552.70166,331.7338,-15.13082,1532.96423,315.09457,298.04169,1499.4176
32,0.258,299.95984,145.11333,1552.75671,331.42578,-15.18228,1532.80774,315.17941,297.96353,1499.51465
33,0.267,299.95984,145.11333,1552.75671,331.26205,-15.33123,1532.92151,314.37299,298.27429,1499.52734
34,0.275,299.95984,145.11333,1552.75671,331.26205,-15.33123,1532.92151,313.66492,298.41412,1499.42334
35,0.283,299.95984,145.11333,1552.75671,331.26205,-15.33123,1532.92151,313.6424,297.95093,1499.31482
36,0.292,299.85516,145.18381,1552.63281,330.88873,-15.32453,1533.0835,313.90106,298.47659,1499.94727
37,0.3,299.95984,145.11333,1552.75671,330.70923,-15.34043,1533.07642,313.74966,298.33612,1499.52039
38,0.308,299.95984,145.11333,1552.75671,330.70923,-15.34043,1533.07642,313.65985,298.35266,1499.51624
39,0.317,299.85516,145.18381,1552.63281,330.5777,-15.43831,1532.95959,313.20139,297.46387,1499.40601
40,0.325,299.95984,145.11333,1552.75671,330.34076,-15.47009,1532.96143,313.28616,297.3858,1499.50305
41,0.333,299.85516,145.18381,1552.63281,330.34076,-15.47009,1532.96143,313.20139,297.46387,1499.40601
42,0.342,299.64825,145.17485,1552.61987,330.21042,-15.38218,1533.21558,312.99777,297.40582,1499.53894
43,0.35,299.64825,145.17485,1552.61987,330.14035,-15.45848,1533.11792,313.01639,297.47119,1499.43713
44,0.358,299.24466,144.43907,1552.49512,330.21042,-15.38218,1533.21558,313.01639,297.47119,1499.43713
45,0.367,299.14453,145.84006,1552.43652,330.08743,-15.3051,1533.354,313.01639,297.47119,1499.43713
46,0.375,298.74112,145.1042,1552.31189,330.21042,-15.38218,1533.21558,313.01639,297.47119,1499.43713
47,0.383,298.74112,145.1042,1552.31189,330.14035,-15.45848,1533.11792,313.01639,297.47119,1499.43713
48,0.392,298.74112,145.1042,1552.31189,330.14035,-15.45848,1533.11792,312.65967,296.9068,1499.62549
49,0.4,298.74112,145.1042,1552.31189,330.02615,-15.40691,1533.21692,312.59299,296.84546,1499.73218
50,0.408,297.35611,145.5023,1552.43262,330.02615,-15.40691,1533.21692,312.45456,296.83755,1499.77551
51,0.417,298.12323,145.43549,1552.42896,330.02615,-15.40691,1533.21692,312.11066,296.83762,1499.56311
52,0.425,297.03549,145.96582,1552.26001,329.57568,-14.87123,1533.14978,312.42542,296.77612,1499.87402
53,0.433,297.19327,145.43892,1552.5105,330.02615,-15.40691,1533.21692,312.45456,296.83755,1499.77551
54,0.442,296.87268,145.90242,1552.33789,329.85434,-15.38226,1533.28845,312.11066,296.83762,1499.56311
55,0.45,296.27875,146.44263,1552.4574,329.85434,-15.38226,1533.28845,312.11066,296.83762,1499.56311
56,0.458,296.27875,146.44263,1552.4574,329.57568,-14.87123,1533.14978,312.11066,296.83762,1499.56311
57,0.467,296.27875,146.44263,1552.4574,329.57568,-14.87123,1533.14978,311.91248,296.87421,1499.55383
58,0.475,296.27875,146.44263,1552.4574,329.57568,-14.87123,1533.14978,312.11066,296.83762,1499.56311
59,0.483,296.27875,146.44263,1552.4574,329.57568,-14.87123,1533.14978,311.91248,296.87421,1499.55383
60,0.492,296.27875,146.44263,1552.4574,329.49005,-14.43957,1533.2915,312.08148,296.77618,1499.66162
61,0.5,296.14822,146.36472,1552.56238,329.57568,-14.87123,1533.14978,311.63046,297.1557,1499.7196
62,0.508,296.27875,146.44263,1552.4574,329.29941,-14.70969,1533.17285,311.91248,296.87421,1499.55383
63,0.517,296.27875,146.44263,1552.4574,329.33197,-14.67309,1533.07288,311.86813,296.81116,1499.65833
64,0.525,296.27875,146.44263,1552.4574,329.099,-14.54161,1533.10046,311.58612,297.09265,1499.8241
65,0.533,296.14822,146.36472,1552.56238,329.099,-14.54161,1533.10046,311.91248,296.87421,1499.55383
66,0.542,296.27875,146.44263,1552.4574,328.866,-14.4102,1533.12805,311.91248,296.87421,1499.55383
67,0.55,296.14822,146.36472,1552.56238,328.866,-14.4102,1533.12805,311.91248,296.87421,1499.55383
68,0.558,296.27875,146.44263,1552.4574,328.866,-14.4102,1533.12805,311.63046,297.1557,1499.7196
69,0.567,296.27875,146.44263,1552.4574,329.099,-14.54161,1533.10046,311.91248,296.87421,1499.55383
70,0.575,296.14822,146.36472,1552.56238,329.099,-14.54161,1533.10046,311.91248,296.87421,1499.55383
71,0.583,296.27875,146.44263,1552.4574,329.099,-14.54161,1533.10046,311.86813,296.81116,1499.65833
72,0.592,296.27875,146.44263,1552.4574,328.83231,-14.08696,1533.28711,311.86813,296.81116,1499.65833
73,0.6,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.80472,296.48959,1499.34827
74,0.608,296.14822,146.36472,1552.56238,328.66135,-14.48487,1533.04529,311.80472,296.48959,1499.34827
75,0.617,296.14822,146.36472,1552.56238,328.866,-14.4102,1533.12805,311.91248,296.87421,1499.55383
76,0.625,296.27875,146.44263,1552.4574,328.866,-14.4102,1533.12805,311.80472,296.48959,1499.34827
77,0.633,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.76035,296.42651,1499.45276
78,0.642,296.27875,146.44263,1552.4574,328.47876,-14.46211,1532.97485,311.80472,296.48959,1499.34827
79,0.65,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.76035,296.42651,1499.45276
80,0.658,296.27875,146.44263,1552.4574,328.866,-14.4102,1533.12805,311.76035,296.42651,1499.45276
81,0.667,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.76035,296.42651,1499.45276
82,0.675,296.14822,146.36472,1552.56238,328.66135,-14.48487,1533.04529,311.76035,296.42651,1499.45276
83,0.683,296.14822,146.36472,1552.56238,328.866,-14.4102,1533.12805,311.76035,296.42651,1499.45276
84,0.692,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.76035,296.42651,1499.45276
85,0.7,296.14822,146.36472,1552.56238,328.47876,-14.46211,1532.97485,311.76035,296.42651,1499.45276
86,0.708,296.14822,146.36472,1552.56238,328.68344,-14.38744,1533.05762,311.76035,296.42651,1499.45276
87,0.717,296.14822,146.36472,1552.56238,328.66138,-14.07694,1533.22827,311.76035,296.42651,1499.45276
88,0.725,296.14822,146.36472,1552.56238,328.4646,-14.15112,1533.15967,311.52267,296.77118,1499.51416
89,0.733,296.14822,146.36472,1552.56238,328.47876,-14.46211,1532.97485,311.80472,296.48959,1499.34827
90,0.742,296.14822,146.36472,1552.56238,328.47876,-14.46211,1532.97485,311.52267,296.77118,1499.51416
91,0.75,296.14822,146.36472,1552.56238,328.63553,-14.16114,1533.21851,311.52267,296.77118,1499.51416
92,0.758,296.14822,146.36472,1552.56238,328.20398,-14.14881,1533.09729,311.52267,296.77118,1499.51416
93,0.767,296.14822,146.36472,1552.56238,327.95911,-14.24431,1532.82104,311.52267,296.77118,1499.51416
94,0.775,296.14822,146.36472,1552.56238,328.1156,-14.23294,1532.81934,311.52267,296.77118,1499.51416
95,0.783,296.14822,146.36472,1552.56238,327.85147,-14.20019,1532.91125,311.52267,296.77118,1499.51416
96,0.792,296.14822,146.36472,1552.56238,327.9837,-13.99283,1533.0332,311.52267,296.77118,1499.51416
97,0.8,295.38156,146.433,1552.56628,327.931,-14.15228,1532.81897,311.52267,296.77118,1499.51416
98,0.808,295.38156,146.433,1552.56628,327.56393,-14.36823,1532.69568,311.52267,296.77118,1499.51416
99,0.817,295.38156,146.433,1552.56628,327.59689,-14.22098,1532.93286,311.47714,296.85095,1499.40552
100,0.825,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,311.03311,297.38843,1499.48669
101,0.833,295.38156,146.433,1552.56628,327.52539,-14.66267,1532.4303,311.03311,297.38843,1499.48669
102,0.842,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,310.93555,297.45242,1499.40039
103,0.85,295.38156,146.433,1552.56628,327.52539,-14.66267,1532.4303,310.93555,297.45242,1499.40039
104,0.858,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,310.6181,297.56989,1499.59888
105,0.867,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,310.51224,297.85526,1499.32495
106,0.875,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,310.51224,297.85526,1499.32495
107,0.883,295.38156,146.433,1552.56628,327.38766,-14.77083,1532.29565,310.51224,297.85526,1499.32495
108,0.892,295.38156,146.433,1552.56628,327.33102,-14.50585,1532.47888,310.51224,297.85526,1499.32495
109,0.9,295.38156,146.433,1552.56628,327.4325,-14.46624,1532.57886,310.51224,297.85526,1499.32495
110,0.908,295.27094,146.5006,1552.44629,327.07056,-14.86792,1532.11108,310.51224,297.85526,1499.32495
111,0.917,295.38156,146.433,1552.56628,327.11908,-14.51111,1532.6438,310.51224,297.85526,1499.32495
112,0.925,295.38156,146.433,1552.56628,327.02652,-14.82948,1532.33411,310.51224,297.85526,1499.32495
113,0.933,295.27094,146.5006,1552.44629,327.02652,-14.82948,1532.33411,310.51224,297.85526,1499.32495
114,0.942,295.38156,146.433,1552.56628,326.88217,-14.88093,1532.3894,310.41306,298.07074,1499.25525
115,0.95,295.24426,145.96227,1552.36511,326.88217,-14.88093,1532.3894,310.29355,298.11942,1499.19263
116,0.958,295.13364,146.02986,1552.245,326.88217,-14.88093,1532.3894,310.29355,298.11942,1499.19263
117,0.967,295.13364,146.02986,1552.245,326.97433,-14.56444,1532.69739,310.29355,298.11942,1499.19263
118,0.975,295.13364,146.02986,1552.245,326.88217,-14.88093,1532.3894,310.29355,298.11942,1499.19263
119,0.983,295.13364,146.02986,1552.245,326.63977,-15.02497,1532.17688,310.29355,298.11942,1499.19263
120,0.992,295.13364,146.02986,1552.245,326.61313,-14.92498,1532.37817,310.29355,298.11942,1499.19263
121,1,295.13364,146.02986,1552.245,326.61313,-14.92498,1532.37817,310.29355,298.11942,1499.19263
122,1.008,295.0336,145.98917,1551.85645,326.61313,-14.92498,1532.37817,310.26144,297.90952,1498.79028
123,1.017,295.0336,145.98917,1551.85645,326.54669,-14.73947,1532.16663,310.29355,298.11942,1499.19263
124,1.025,295.0336,145.98917,1551.85645,326.46951,-14.11586,1532.28369,310.09995,297.93997,1498.75671
125,1.033,294.98636,146.08002,1552.14783,326.44824,-14.62875,1532.01807,310.13208,298.14984,1499.15906
126,1.042,294.98636,146.08002,1552.14783,326.44824,-14.62875,1532.01807,310.12192,298.01773,1498.64319
127,1.05,294.88632,146.03928,1551.75928,326.60522,-14.33268,1532.40723,310.13208,298.14984,1499.15906
128,1.058,294.88632,146.03928,1551.75928,326.69556,-14.17533,1532.21716,310.13208,298.14984,1499.15906
129,1.067,294.88632,146.03928,1551.75928,326.39383,-14.49166,1531.8811,309.95285,297.93777,1498.76953
130,1.075,294.88632,146.03928,1551.75928,326.69556,-14.17533,1532.21716,309.96429,298.01056,1498.6637
131,1.083,294.88632,146.03928,1551.75928,326.39383,-14.49166,1531.8811,309.35068,297.9462,1498.59802
132,1.092,294.88632,146.03928,1551.75928,326.25787,-14.55103,1531.96155,309.36212,298.01895,1498.49231
133,1.1,295.02359,146.51004,1551.96057,326.14587,-14.43956,1532.11218,309.36212,298.01895,1498.49231
