Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-88.04189,372.49667,737.21362,-44.31858,372.42194,644.9046,29.82234,279.5303,672.33344
2,0.008,-88.04189,372.49667,737.21362,-44.31858,372.42194,644.9046,29.82234,279.5303,672.33344
3,0.017,-88.41563,372.67612,737.2226,-44.31858,372.42194,644.9046,29.82234,279.5303,672.33344
4,0.025,-88.41563,372.67612,737.2226,-44.12759,372.7468,645.1651,29.82234,279.5303,672.33344
5,0.033,-88.04189,372.49667,737.21362,-44.00994,373.02591,645.09363,29.82234,279.5303,672.33344
6,0.042,-88.41563,372.67612,737.2226,-44.20094,372.70108,644.83313,29.82234,279.5303,672.33344
7,0.05,-88.41563,372.67612,737.2226,-44.96789,373.3739,644.74658,29.82234,279.5303,672.33344
8,0.058,-88.41563,372.67612,737.2226,-44.96789,373.3739,644.74658,29.79614,280.26788,672.68237
9,0.067,-88.41563,372.67612,737.2226,-44.96789,373.3739,644.74658,29.78859,280.0741,672.6842
10,0.075,-88.39371,372.86594,737.09631,-45.05321,374.29025,644.45563,29.82234,279.5303,672.33344
11,0.083,-88.41563,372.67612,737.2226,-45.24127,374.36658,644.20776,29.84234,279.91986,672.5127
12,0.092,-88.2585,372.70285,737.01196,-45.25237,374.69394,644.09039,29.82234,279.5303,672.33344
13,0.1,-88.7802,372.92831,737.19611,-45.25237,374.69394,644.09039,29.84234,279.91986,672.5127
14,0.108,-88.62304,372.95508,736.98547,-44.81467,375.28952,644.09485,29.86223,280.14682,672.59143
15,0.117,-89.26463,373.33307,736.60901,-45.72677,374.9277,643.41473,29.86803,280.41257,672.58472
16,0.125,-89.26463,373.33307,736.60901,-46.20705,374.71817,643.57922,29.86223,280.14682,672.59143
17,0.133,-89.33878,373.20978,736.84064,-46.20705,374.71817,643.57922,29.86803,280.41257,672.58472
18,0.142,-89.52005,373.34033,736.30743,-46.67839,375.05191,643.43213,28.29758,280.99515,673.77142
19,0.15,-89.83034,373.48224,735.39771,-46.4427,375.33319,643.2796,28.04085,281.4068,673.71228
20,0.158,-89.96331,373.59589,735.64996,-46.4427,375.33319,643.2796,27.59661,281.39334,673.61438
21,0.167,-89.96331,373.59589,735.64996,-46.65826,375.45108,643.24231,27.40202,281.81683,673.73102
22,0.175,-89.7955,373.66763,735.32697,-46.65826,375.45108,643.24231,27.44256,281.47885,673.4314
