Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,351.70023,50.28782,1196.5918,372.12836,84.35172,1154.57581,413.48251,106.16904,1139.33569,465.54309,94.50005,1123.77966,433.06439,66.85474,1218.52417,487.63437,70.44526,1220.39014,537.01733,70.74821,1226.63623
2,0.008,351.94434,50.09327,1196.47778,371.54114,83.34161,1154.87134,413.77548,105.6573,1139.38159,465.54309,94.50005,1123.77966,433.01318,66.81681,1218.58313,487.95169,69.98701,1220.66528,537.01733,70.74821,1226.63623
3,0.017,352.81479,48.63574,1197.25952,371.30508,82.48296,1155.06262,413.61075,104.84621,1139.64197,465.54309,94.50005,1123.77966,432.76785,66.05709,1218.57458,487.50455,70.3006,1220.70056,536.94843,70.7829,1226.96106
4,0.025,352.7999,47.59309,1197.22095,371.30508,82.48296,1155.06262,413.66782,103.88479,1139.5271,465.84283,94.43033,1123.95496,432.1539,65.20612,1219.21509,487.71249,69.88386,1220.64795,537.18787,70.44604,1227.34741
5,0.033,352.96268,47.24852,1197.27405,371.6041,81.77269,1155.08997,413.85986,103.39977,1139.86169,465.84283,94.43033,1123.95496,432.21378,65.67416,1219.06152,487.71109,68.81042,1221.27283,536.68121,69.51759,1227.271
6,0.042,353.06497,46.81841,1197.27551,371.2684,79.96281,1154.67102,413.70123,103.41809,1139.90735,466.56039,93.72094,1124.41821,432.68384,65.34426,1219.39282,487.49292,68.47871,1221.22668,536.61572,68.94733,1227.47778
7,0.05,352.8194,45.64576,1197.32092,371.67395,79.49472,1155.00708,413.71246,102.70629,1140.66675,466.79828,92.54993,1125.14026,432.49493,64.8387,1219.69287,487.26328,68.42122,1221.54358,536.59149,68.03329,1228.20117
8,0.058,352.82825,45.52775,1197.18787,371.39758,78.70075,1155.71667,413.38431,100.88074,1140.59314,466.6246,92.23373,1125.55835,432.64063,64.18042,1220.05237,487.48676,67.42521,1222.26758,536.94897,67.42336,1228.64319
9,0.067,352.72079,43.85357,1197.09241,371.39758,78.70075,1155.71667,413.6098,101.48493,1141.34167,466.30557,92.0582,1126.16211,433.40524,61.84549,1220.5249,486.82477,66.98273,1222.64868,536.32922,66.21964,1229.94446
10,0.075,353.20566,42.21462,1197.01135,371.52536,77.44257,1156.25562,413.28253,100.2749,1141.59375,465.8638,91.48002,1127.72205,432.93216,61.5028,1220.4873,486.8089,66.04488,1223.17932,536.18085,66.0759,1230.50781
11,0.083,352.71533,41.50792,1197.80029,371.46713,77.33544,1156.38757,413.08618,99.26466,1142.02808,465.94226,91.33993,1128.01904,432.38788,60.36062,1220.91162,486.5152,65.13039,1224.33618,535.64294,65.96385,1231.00854
12,0.092,352.31842,40.5139,1197.70874,371.05161,75.55222,1156.45032,413.1011,99.43079,1143.44812,465.43127,91.23438,1128.82959,432.08685,59.9281,1221.30029,486.1857,64.80589,1224.41467,535.22089,65.74067,1231.56201
13,0.1,352.60544,39.03946,1198.02124,370.83533,75.55479,1156.54224,412.85941,97.66113,1144.09094,465.33981,91.24593,1128.98792,432.16379,58.17223,1222.00281,485.92337,63.9647,1224.83716,535.06403,65.36336,1231.83179
14,0.108,352.89886,38.05995,1198.38623,370.064,73.4519,1156.81885,412.78317,97.42645,1144.19116,465.31326,91.02175,1129.95789,430.88184,57.42057,1222.71399,485.67517,63.29378,1225.2041,534.08032,64.82715,1232.86316
