Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,1666.66772,-534.78052,934.31085,1691.94702,-493.28915,915.8728,1712.82324,-489.71771,857.71594,1729.47168,-488.66711,818.29266,1674.74658,-543.14764,829.37744,1706.50293,-551.68695,798.83148,1746.52734,-548.75275,773.65808
2,0.008,1663.37695,-535.48706,933.49487,1684.96167,-491.52975,915.1958,1708.94958,-489.11313,857.62622,1725.98376,-488.2424,818.30231,1670.23523,-543.00641,828.25983,1703.3667,-550.17206,797.41742,1744.54053,-549.69336,773.84552
3,0.017,1658.25879,-534.84015,931.94647,1681.36938,-492.345,912.65625,1703.48462,-487.85226,857.53027,1724.95056,-488.53207,818.39575,1667.78516,-543.65863,827.85352,1701.04626,-551.9281,798.08539,1742.14905,-551.15991,774.2644
4,0.025,1653.4906,-536.55341,931.47552,1677.53662,-493.91357,911.54034,1700.50232,-490.47055,856.43134,1719.16492,-490.53952,818.45178,1662.64954,-542.60083,827.44781,1701.06348,-555.73492,797.4397,1739.52014,-551.58252,773.10699
5,0.033,1649.66907,-535.45679,929.90265,1672.02856,-492.74149,911.66174,1698.02747,-489.57397,855.00757,1716.78857,-489.91052,819.10742,1660.14185,-544.45892,826.12384,1696.2334,-555.52045,797.63898,1735.54346,-552.05054,773.16711
6,0.042,1644.0614,-539.32129,929.20929,1668.17932,-497.07355,911.41852,1686.43152,-489.34698,855.05573,1713.97021,-489.53558,819.08655,1657.82813,-547.32227,823.992,1692.54236,-555.21094,796.61859,1731.80896,-552.16046,772.79584
7,0.05,1639.0658,-538.18561,927.6499,1665.56787,-496.54749,910.43835,1686.43152,-489.34698,855.05573,1705.17151,-490.47473,817.54419,1654.17712,-551.10028,823.94269,1687.79321,-555.78156,795.70227,1725.97742,-553.94366,770.91724
8,0.058,1636.35632,-537.61664,926.16223,1659.21765,-498.09262,909.0636,1678.04272,-485.10226,854.77753,1699.85046,-488.79861,816.55591,1649.11975,-550.6051,823.24664,1683.17627,-555.46753,795.38074,1722.7926,-554.02692,770.19684
9,0.067,1631.76599,-542.58246,924.45142,1654.0719,-497.08331,908.01526,1673.37,-489.96597,854.42841,1696.8042,-489.64984,816.04773,1643.19043,-547.10486,822.51874,1679.21765,-557.39227,793.3537,1717.33459,-554.72418,769.33649
10,0.075,1624.16956,-540.43005,923.26874,1646.69861,-495.3158,907.57184,1673.37,-489.96597,854.42841,1689.29919,-489.91586,815.39587,1639.20752,-551.39258,820.91803,1674.91357,-558.95123,791.64154,1712.39319,-555.87592,768.06573
11,0.083,1619.46387,-541.36499,923.06445,1641.41736,-496.90598,906.60876,1668.14978,-494.36227,851.23499,1688.30286,-489.16064,816.28986,1632.00781,-547.11475,820.17987,1669.47632,-557.11359,792.10828,1706.94385,-554.80383,767.21271
12,0.092,1615.05786,-541.75269,922.04413,1634.16541,-494.58344,906.15436,1663.45789,-492.53976,849.93372,1678.27271,-489.14297,814.06128,1629.11377,-553.71967,818.15405,1663.61133,-557.17963,791.45978,1700.50513,-556.1759,766.46173
13,0.1,1608.63354,-542.40015,921.75659,1628.02893,-497.25226,904.50336,1654.2113,-495.70035,845.76923,1674.48328,-491.93326,812.81244,1623.53723,-551.42871,818.3844,1659.04163,-556.38538,790.70544,1695.83521,-556.32599,763.83801
14,0.108,1601.95703,-541.30676,920.37231,1624.13281,-496.82047,902.88208,1652.96057,-494.82898,846.01819,1671.98694,-491.62234,813.91089,1617.20984,-553.03113,816.48883,1650.94922,-557.77368,789.25574,1688.8407,-556.5415,761.72156
15,0.117,1596.5802,-545.39368,917.43317,1616.35779,-498.63275,900.36151,1642.06531,-494.5343,846.06287,1663.33484,-492.53693,809.3421,1610.9353,-551.17938,814.2395,1644.75916,-556.34021,788.59583,1682.95593,-554.6723,760.72101
16,0.125,1587.89661,-540.99335,916.69244,1608.23523,-496.8028,898.62372,1638.20691,-494.35602,844.98779,1656.68982,-494.07956,807.87903,1603.8855,-549.67139,813.37891,1637.62012,-557.14191,784.74469,1675.09082,-556.22888,759.26526
17,0.133,1581.49023,-543.59662,914.77063,1604.25293,-499.36008,898.98486,1625.88074,-494.43704,843.05316,1651.91699,-494.26584,808.12372,1596.14929,-549.30017,811.4549,1635.64648,-559.65668,783.60797,1668.8374,-554.46472,757.6416
18,0.142,1576.79834,-546.2926,912.78192,1595.21814,-500.96259,896.05396,1624.24353,-493.29803,842.42297,1642.75293,-493.63992,805.35376,1589.00354,-548.52301,809.28394,1622.27502,-556.90039,781.6178,1660.04944,-555.63654,754.48975
19,0.15,1568.70825,-545.30127,911.56531,1589.52234,-500.49133,896.09253,1619.08655,-494.48694,839.12793,1635.2157,-492.15912,803.29535,1581.09363,-547.34583,809.38898,1617.81311,-557.53693,779.77448,1653.15271,-553.94836,752.82635
20,0.158,1561.72803,-546.99963,909.56891,1583.01733,-502.1723,894.14368,1613.5802,-494.65747,838.23853,1628.90332,-491.17194,803.66925,1573.87195,-548.55267,805.96393,1609.3656,-558.71747,778.39526,1644.6875,-554.58917,749.73151
21,0.167,1553.08057,-544.30939,908.85223,1573.97217,-499.37552,890.65009,1597.22766,-492.70718,834.8161,1622.9231,-493.44803,800.51172,1567.37781,-548.98431,804.80542,1602.23291,-556.6684,773.25201,1638.94067,-552.8526,748.62408
22,0.175,1546.72681,-545.84485,905.45142,1567.50317,-501.58002,889.4538,1592.0863,-493.1246,835.24487,1610.93066,-493.45908,797.36993,1560.8678,-552.10529,802.31903,1593.15955,-556.03418,773.13562,1631.4585,-553.34943,747.98285
23,0.183,1538.78906,-545.84186,903.13116,1558.00586,-500.51431,886.61469,1586.48438,-494.28537,834.26257,1603.8717,-493.56445,795.98328,1550.48877,-547.92303,801.74756,1589.46375,-559.25787,772.69226,1623.95703,-551.87067,746.32477
24,0.192,1530.22107,-544.74615,901.60889,1551.59753,-499.80112,886.56915,1571.20471,-492.38171,831.47156,1596.74829,-492.71912,795.24219,1543.33899,-549.5545,798.96857,1576.73621,-554.4516,769.03931,1616.65247,-551.56897,743.84143
25,0.2,1521.28638,-545.82001,900.18445,1543.25903,-501.60883,886.2356,1569.9104,-492.81726,829.26105,1588.32715,-490.83887,792.38977,1534.00305,-550.6814,795.21106,1573.06104,-558.53741,766.65497,1609.47693,-549.89246,743.49518
26,0.208,1511.20337,-545.98712,898.87128,1533.87671,-499.83682,882.5188,1560.29675,-494.25662,826.95642,1580.92822,-490.47379,792.37976,1524.57703,-548.42511,795.56445,1562.13965,-554.87817,764.51538,1600.93445,-550.70721,742.5686
27,0.217,1505.23877,-546.93127,896.63696,1523.18799,-497.76242,879.46918,1553.63354,-496.96533,826.46515,1571.90833,-490.53433,789.92755,1516.55847,-548.72247,793.73285,1552.41199,-554.59454,764.45331,1590.08862,-550.40277,741.11511
28,0.225,1495.45679,-545.39514,895.60095,1516.3064,-501.11209,879.10083,1542.24683,-493.24649,823.73322,1561.44031,-490.66602,789.07855,1507.8374,-549.89752,791.98199,1543.95898,-557.66724,761.90088,1582.7655,-548.21118,740.24548
29,0.233,1484.73694,-544.98895,894.14325,1506.69043,-501.99203,878.91895,1534.92627,-495.56891,824.03864,1551.79529,-490.47647,787.53345,1494.84802,-548.30743,791.97583,1533.00647,-556.84766,761.93176,1573.36523,-549.87708,739.75208
