Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,1944.12561,-300.9986,1048.01819,1766.52625,-112.85217,982.65112,1738.71216,-453.18597,1005.19684
2,0.008,1936.68188,-300.1864,1047.92102,1759.07007,-114.42538,981.92316,1731.776,-454.45389,1006.28998
3,0.017,1928.66675,-299.58875,1047.50635,1751.24182,-112.96722,982.97827,1722.71619,-452.27133,1006.77789
4,0.025,1921.44482,-299.87662,1046.87976,1743.55042,-112.04269,981.9563,1715.79077,-451.88968,1006.13123
5,0.033,1914.17444,-299.51263,1046.76733,1737.22534,-112.69206,982.95129,1707.66614,-452.1734,1005.14337
6,0.042,1906.43652,-299.27133,1046.57886,1729.04102,-112.33228,982.17834,1700.43872,-451.01028,1004.46472
7,0.05,1899.02429,-299.6275,1045.297,1721.44922,-111.62206,980.73102,1691.31079,-451.94525,1004.9151
8,0.058,1891.73779,-299.48349,1044.90552,1717.39197,-109.57352,981.20038,1683.43115,-448.71204,1002.91046
9,0.067,1884.08582,-299.59952,1043.85669,1708.61572,-110.99917,979.77832,1677.18481,-451.28433,1002.28998
10,0.075,1876.12866,-300.08643,1042.56177,1704.34937,-109.21096,979.63928,1669.32739,-447.99344,1001.13416
11,0.083,1869.08093,-300.07404,1041.63135,1694.1748,-110.4499,978.7525,1663.03699,-450.89597,999.14117
12,0.092,1861.76196,-300.40274,1040.37305,1689.2478,-108.37511,978.21143,1652.2738,-448.06656,998.1889
13,0.1,1853.37427,-300.84937,1039.11316,1682.78137,-108.49093,978.11707,1645.59326,-448.28464,997.74139
14,0.108,1845.4707,-300.13016,1037.65039,1673.68359,-108.23536,976.4549,1636.81934,-448.66058,995.6319
15,0.117,1837.40442,-300.52942,1036.28564,1665.49585,-108.10912,975.74249,1627.03906,-445.96375,994.5777
16,0.125,1829.98486,-300.60358,1035.07166,1659.1936,-107.36305,976.08203,1621.33655,-448.09802,993.57141
17,0.133,1821.60339,-300.90961,1033.2406,1649.8667,-107.81062,975.27985,1612.6925,-445.31262,990.63086
18,0.142,1813.88269,-302.09323,1031.31921,1642.41711,-106.69527,973.62982,1604.03577,-446.89764,989.51154
19,0.15,1806.37378,-301.73288,1030.56689,1632.89172,-108.23504,973.50232,1595.95691,-446.64291,986.56372
20,0.158,1797.61572,-301.14902,1028.43616,1628.55249,-106.08233,973.71417,1586.78735,-443.88904,986.59088
21,0.167,1789.38818,-301.64587,1026.66064,1616.89734,-107.18513,971.45813,1579.06372,-446.74893,985.06372
22,0.175,1781.41687,-301.80664,1025.5658,1611.6637,-106.1168,971.33484,1570.14087,-444.39813,982.80011
23,0.183,1773.40552,-301.46906,1023.32843,1602.10229,-107.2934,970.94537,1563.2655,-444.57791,981.50861
24,0.192,1765.70288,-302.1857,1022.28259,1592.93201,-107.77076,968.88873,1554.54675,-445.1857,980.99561
25,0.2,1756.90759,-302.4021,1020.97064,1586.2334,-106.84319,969.18109,1548.22437,-446.03476,978.52832
26,0.208,1749.50061,-302.47107,1019.80536,1575.755,-108.08291,969.69244,1538.64441,-447.45941,977.74817
27,0.217,1741.0907,-302.27649,1018.03326,1567.91309,-108.45995,967.9549,1530.49377,-447.8974,974.83771
28,0.225,1733.30359,-302.58871,1016.84796,1561.88538,-107.34003,967.98456,1523.76196,-447.81061,975.37415
29,0.233,1725.25098,-302.6134,1016.35846,1550.73694,-108.80032,967.20239,1514.88721,-449.29108,975.48749
30,0.242,1716.49243,-302.08691,1016.60065,1543.1427,-108.97289,967.76996,1505.66846,-450.14841,973.93207
31,0.25,1708.59766,-302.00775,1017.66046,1535.55554,-108.80765,967.39331,1497.45056,-450.62158,974.05396
32,0.258,1700.63037,-302.10294,1018.23547,1527.08337,-110.59093,967.91919,1490.63098,-450.17737,975.95593
33,0.267,1692.58301,-302.26263,1018.8042,1520.4209,-110.50243,969.77362,1481.70764,-453.23486,977.09625
34,0.275,1684.49438,-302.61523,1020.68555,1514.65857,-110.85782,972.99609,1474.38489,-452.67465,978.27667
35,0.283,1676.31494,-302.53409,1021.48413,1501.14526,-110.97158,974.68555,1465.92456,-452.98438,978.39288
36,0.292,1667.43579,-303.26712,1023.02783,1493.22681,-111.91925,977.95264,1457.18677,-453.29507,980.39282
37,0.3,1659.85449,-304.98688,1024.49976,1486.69373,-111.4612,979.2016,1447.52026,-451.62103,982.13477
38,0.308,1651.65137,-305.92892,1026.14172,1473.83435,-111.86795,981.86938,1438.97864,-452.36215,982.55231
39,0.317,1642.78528,-307.40073,1027.99744,1467.35925,-111.96154,983.61517,1431.09729,-452.67844,984.57465
40,0.325,1634.2804,-307.96658,1029.0481,1459.20166,-113.04614,984.80688,1420.64648,-451.41553,985.71979
41,0.333,1626.50183,-309.84641,1030.98254,1452.26892,-115.43069,985.60474,1411.73035,-451.92953,987.42798
42,0.342,1618.32214,-310.39905,1032.24219,1444.94714,-115.0022,987.39813,1405.10242,-452.32361,988.30731
43,0.35,1610.24146,-310.80582,1033.5083,1437.59558,-115.42803,989.349,1397.32703,-453.03241,988.50739
44,0.358,1602.88318,-312.15649,1034.66614,1430.58179,-116.33984,989.11694,1391.55933,-452.10388,988.96136
45,0.367,1595.37646,-312.59918,1035.1228,1423.09241,-115.2282,988.42218,1383.04639,-452.85196,988.5896
