Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-151.08447,-161.74164,885.02393,-16.24363,-192.52313,750.38788,-33.6737,-126.37189,715.76013
2,0.008,-151.18852,-161.7348,884.25714,-16.48768,-193.07625,749.78784,-34.47658,-127.23785,715.11389
3,0.017,-151.50093,-162.28836,883.61096,-16.26134,-193.14102,749.62976,-34.61832,-127.1619,715.03467
4,0.025,-152.20784,-162.70049,883.88129,-16.54838,-193.73248,749.48218,-35.12233,-127.15147,715.00586
5,0.033,-151.55051,-162.59126,883.36682,-16.72034,-193.67159,749.39142,-35.12233,-127.15147,715.00586
6,0.042,-151.74748,-162.86559,883.43481,-16.89231,-193.61078,749.30066,-35.33442,-127.21478,714.7431
7,0.05,-151.98206,-163.00441,883.79205,-17.68923,-193.11403,748.76123,-35.82532,-127.01448,714.48962
8,0.058,-151.98206,-163.00441,883.79205,-17.74394,-192.69057,748.625,-36.0098,-127.22448,714.23364
9,0.067,-151.98206,-163.00441,883.79205,-17.74394,-192.69057,748.625,-35.79079,-126.51791,714.22516
10,0.075,-151.98206,-163.00441,883.79205,-18.23314,-192.45439,748.22852,-36.83601,-126.17824,713.64703
11,0.083,-152.07938,-163.20009,884.45319,-18.85117,-192.17123,747.74835,-37.29828,-125.33372,713.91797
12,0.092,-152.52313,-163.16019,883.59845,-19.4296,-192.23035,747.40454,-37.81587,-125.3027,714.04474
13,0.1,-152.73128,-163.66556,884.55219,-19.4296,-192.23035,747.40454,-37.86409,-125.19753,713.94141
14,0.108,-152.87047,-163.33044,883.77063,-20.60552,-192.9252,747.67242,-39.18324,-126.11986,713.82654
15,0.117,-152.87047,-163.33044,883.77063,-20.96177,-193.31679,747.68024,-39.39532,-126.36285,713.5943
16,0.125,-153.92014,-162.52457,883.27484,-21.69697,-193.63863,747.21368,-39.67305,-126.95503,712.44293
17,0.133,-154.49529,-162.59607,882.92072,-21.76997,-193.77934,747.02771,-40.31735,-127.20872,712.19348
18,0.142,-154.4622,-162.64661,882.45825,-21.76997,-193.77934,747.02771,-40.31735,-127.20872,712.19348
19,0.15,-155.35513,-161.97829,882.315,-21.64901,-194.20473,747.03949,-40.26748,-127.26846,711.69678
20,0.158,-155.55312,-162.07014,882.09558,-21.86349,-194.36909,746.9516,-40.26748,-127.26846,711.69678
21,0.167,-155.55312,-162.07014,882.09558,-21.85546,-194.5219,746.78754,-40.39345,-128.57256,711.61743
22,0.175,-155.36188,-162.28008,882.07709,-21.8053,-194.63672,746.70746,-40.39345,-128.57256,711.61743
23,0.183,-154.46904,-162.94818,882.2204,-21.78756,-194.67244,746.18054,-40.74327,-129.16089,711.34204
24,0.192,-154.46904,-162.94818,882.2204,-21.78756,-194.67244,746.18054,-40.48416,-129.12621,711.31799
25,0.2,-154.46904,-162.94818,882.2204,-21.78756,-194.67244,746.18054,-40.48416,-129.12621,711.31799
26,0.208,-154.31384,-163.13934,882.18048,-21.78756,-194.67244,746.18054,-40.48416,-129.12621,711.31799
27,0.217,-153.23912,-163.89296,882.44427,-21.78756,-194.67244,746.18054,-39.767,-128.47581,711.08661
28,0.225,-152.82355,-163.82503,882.66461,-21.60585,-194.35638,746.4408,-39.16674,-128.58061,711.53058
29,0.233,-152.82355,-163.82503,882.66461,-21.38821,-194.44464,747.01465,-38.5286,-128.82912,711.74554
30,0.242,-152.82355,-163.82503,882.66461,-21.46209,-194.30792,747.09698,-38.06102,-129.08113,712.09845
31,0.25,-152.55539,-163.65189,882.72461,-20.3767,-194.22456,747.30914,-37.13638,-128.74762,713.05341
32,0.258,-152.3407,-163.39311,882.86438,-19.72177,-194.40106,747.48779,-35.2758,-127.54999,714.08856
33,0.267,-152.3407,-163.39311,882.86438,-19.25392,-194.72348,748.18677,-34.51215,-127.78996,714.76263
34,0.275,-152.33385,-163.0916,883.10211,-18.87657,-195.16438,748.87537,-34.21183,-128.32129,715.32135
35,0.283,-152.33385,-163.0916,883.10211,-17.64264,-194.70732,749.51025,-32.982,-128.53568,716.65625
36,0.292,-152.33385,-163.0916,883.10211,-17.20675,-194.87425,750.052,-32.03639,-128.49937,716.99408
37,0.3,-151.95776,-163.00368,883.02856,-16.90809,-194.81636,751.07843,-29.70673,-129.14218,718.56165
38,0.308,-152.19234,-163.14255,883.38586,-15.26808,-195.60092,752.48175,-28.33723,-128.39854,720.61792
39,0.317,-151.98206,-163.00441,883.79205,-14.05492,-195.38162,754.29938,-27.88257,-129.82059,721.72192
40,0.325,-152.07938,-163.20009,884.45319,-12.88648,-195.79337,754.81525,-24.95739,-131.2533,722.80005
41,0.333,-151.6169,-163.91553,885.60107,-11.45946,-196.681,757.05878,-24.14964,-132.427,724.53943
42,0.342,-150.69673,-162.81027,886.62323,-10.03881,-196.95024,758.84338,-21.51497,-132.39542,726.14423
43,0.35,-150.53448,-162.62247,886.95404,-8.54533,-197.36568,761.10797,-19.48509,-133.2402,728.64398
44,0.358,-150.15196,-162.4478,887.89801,-7.0522,-198.65263,763.04333,-18.19654,-134.20399,730.45471
45,0.367,-148.9061,-163.74236,888.52045,-4.03176,-199.26273,765.71112,-15.00395,-135.42291,733.32233
46,0.375,-148.7047,-163.55383,888.62592,-2.49597,-199.89711,768.36481,-12.73759,-135.60629,734.80054
47,0.383,-147.86664,-163.87672,889.78925,-0.99171,-201.57895,770.44403,-9.47994,-137.95224,737.2829
48,0.392,-146.51537,-164.8913,891.62756,1.55446,-201.54295,774.50317,-8.37421,-139.69592,740.07025
49,0.4,-146.51764,-164.55971,892.43726,3.16045,-202.13568,776.59943,-4.0094,-138.92519,742.71014
50,0.408,-145.63036,-163.94136,894.15894,4.99407,-203.27097,780.47003,-1.78213,-140.66208,745.49817
51,0.417,-144.51027,-165.36884,895.79706,7.46217,-203.20647,783.43622,1.27141,-142.2718,749.05591
52,0.425,-143.32716,-165.00758,896.41205,9.48541,-203.87381,787.4259,3.09513,-143.26105,751.70447
53,0.433,-141.83548,-165.91557,898.16248,11.89152,-204.46513,790.47394,6.40501,-143.80365,755.1474
54,0.442,-141.40031,-165.70648,899.72791,14.68456,-204.8098,794.26532,7.52221,-145.51367,758.8324
55,0.45,-140.66156,-165.72853,901.75098,17.311,-205.33179,798.34741,10.50681,-147.40358,762.8562
56,0.458,-140.1774,-165.19943,902.71735,19.24664,-205.93279,802.6059,12.77848,-147.80519,765.56689
57,0.467,-139.39117,-164.91867,905.44415,21.31497,-206.25745,806.27356,14.56043,-148.87794,769.487
58,0.475,-137.43474,-165.72713,906.883,23.7445,-206.75935,810.2533,17.65597,-149.01965,772.77045
59,0.483,-135.31848,-165.58858,908.16632,25.56311,-206.86839,815.0694,20.36912,-149.22031,777.80145
60,0.492,-134.84616,-165.246,909.8819,29.43263,-207.21669,818.39886,22.73769,-149.81601,780.58228
61,0.5,-133.6469,-165.77888,912.77271,31.54135,-207.27895,823.09082,24.46663,-149.47563,785.58807
62,0.508,-132.16847,-165.6774,913.672,33.95962,-207.31944,827.5661,28.22806,-150.1498,790.9176
63,0.517,-129.97722,-164.54926,915.20782,37.01962,-206.14302,831.88202,30.91359,-148.49684,793.76984
