Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,48.82061,308.65918,529.49237,191.55362,338.49994,488.34845,221.25583,219.41614,473.34537
2,0.008,48.82061,308.65918,529.49237,191.50249,338.76971,488.41086,221.25583,219.41614,473.34537
3,0.017,49.10165,308.87488,529.38934,191.50249,338.76971,488.41086,221.0399,219.47467,473.1857
4,0.025,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,221.18617,219.33281,473.18451
5,0.033,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,221.18617,219.33281,473.18451
6,0.042,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,221.18617,219.33281,473.18451
7,0.05,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,221.18617,219.33281,473.18451
8,0.058,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,221.19591,219.40482,473.27155
9,0.067,49.10165,308.87488,529.38934,191.571,338.72766,488.43332,221.18617,219.33281,473.18451
10,0.075,49.10165,308.87488,529.38934,191.50249,338.76971,488.41086,221.19591,219.40482,473.27155
11,0.083,49.18245,308.99933,529.22626,191.50249,338.76971,488.41086,221.0318,219.5504,473.25842
12,0.092,49.10165,308.87488,529.38934,191.50249,338.76971,488.41086,220.8457,219.66974,473.19467
13,0.1,49.10165,308.87488,529.38934,191.50249,338.76971,488.41086,220.96097,219.66365,473.30685
14,0.108,49.10165,308.87488,529.38934,191.44495,338.72116,488.46545,220.76329,219.73206,473.17657
15,0.117,49.10165,308.87488,529.38934,191.26445,338.8201,488.39441,220.76329,219.73206,473.17657
16,0.125,49.18245,308.99933,529.22626,191.50249,338.76971,488.41086,220.76329,219.73206,473.17657
17,0.133,49.10165,308.87488,529.38934,191.20691,338.77151,488.44901,220.62125,219.74315,473.0423
18,0.142,49.04599,308.82654,529.44995,191.44495,338.72116,488.46545,220.56627,219.85834,473.10913
19,0.15,49.10165,308.87488,529.38934,191.26445,338.8201,488.39441,220.8457,219.66974,473.19467
20,0.158,48.82061,308.65918,529.49237,191.20691,338.77151,488.44901,220.8457,219.66974,473.19467
21,0.167,48.82061,308.65918,529.49237,191.26445,338.8201,488.39441,220.88593,219.48274,473.03592
22,0.175,48.82061,308.65918,529.49237,191.20691,338.77151,488.44901,220.88593,219.48274,473.03592
23,0.183,48.83617,308.58212,529.56085,191.44495,338.72116,488.46545,220.88593,219.48274,473.03592
24,0.192,48.82061,308.65918,529.49237,191.44495,338.72116,488.46545,221.06427,219.24722,472.96777
25,0.2,48.83617,308.58212,529.56085,191.62213,338.45789,488.37091,221.06427,219.24722,472.96777
26,0.208,48.87703,308.36621,529.4353,191.25801,338.50177,488.3866,220.91019,218.88698,472.69537
