Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-107.13112,291.46591,715.51416,-57.78476,297.93314,615.5484,0.32988,217.91644,660.1731
2,0.008,-107.18478,291.41626,715.63342,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
3,0.017,-107.13112,291.46591,715.51416,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
4,0.025,-107.13112,291.46591,715.51416,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
5,0.033,-107.72523,291.28458,715.46387,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
6,0.042,-107.72523,291.28458,715.46387,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
7,0.05,-107.52834,291.40659,715.54608,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
8,0.058,-107.72523,291.28458,715.46387,-57.89322,298.84177,615.67609,-0.00639,218.05598,660.18103
9,0.067,-108.10126,291.75287,715.39893,-57.78476,297.93314,615.5484,-0.00639,218.05598,660.18103
10,0.075,-108.10126,291.75287,715.39893,-57.93859,298.91916,615.65033,-0.00639,218.05598,660.18103
11,0.083,-108.10126,291.75287,715.39893,-57.93859,298.91916,615.65033,-0.00639,218.05598,660.18103
12,0.092,-108.10126,291.75287,715.39893,-57.9628,298.3205,615.57007,-0.00639,218.05598,660.18103
13,0.1,-108.21153,292.03003,715.37225,-57.93859,298.91916,615.65033,-0.00639,218.05598,660.18103
14,0.108,-108.41829,292.07986,715.19012,-57.93859,298.91916,615.65033,-0.19161,218.10408,659.89355
15,0.117,-108.41829,292.07986,715.19012,-57.9628,298.3205,615.57007,-0.19161,218.10408,659.89355
16,0.125,-108.41829,292.07986,715.19012,-57.93859,298.91916,615.65033,-0.19161,218.10408,659.89355
17,0.133,-108.41829,292.07986,715.19012,-57.9628,298.3205,615.57007,-0.19161,218.10408,659.89355
18,0.142,-108.30801,291.80273,715.21674,-57.9628,298.3205,615.57007,-0.19161,218.10408,659.89355
19,0.15,-108.30801,291.80273,715.21674,-57.9628,298.3205,615.57007,-0.19161,218.10408,659.89355
20,0.158,-108.21814,291.63803,715.20709,-57.78476,297.93314,615.5484,1.12461,219.78578,660.19629
21,0.167,-108.15482,291.72995,715.52844,-57.78476,297.93314,615.5484,1.12461,219.78578,660.19629
22,0.175,-107.85622,291.00089,715.04865,-57.78476,297.93314,615.5484,-0.00639,218.05598,660.18103
23,0.183,-107.85622,291.00089,715.04865,-57.78476,297.93314,615.5484,0.03322,217.91112,660.30292
24,0.192,-107.91248,290.90155,715.15527,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
25,0.2,-107.85622,291.00089,715.04865,-57.78476,297.93314,615.5484,-0.45835,217.57587,660.22565
26,0.208,-107.78895,290.97696,714.89056,-57.78476,297.93314,615.5484,-0.45835,217.57587,660.22565
27,0.217,-107.85622,291.00089,715.04865,-57.78476,297.93314,615.5484,-0.45835,217.57587,660.22565
28,0.225,-107.91248,290.90155,715.15527,-57.78476,297.93314,615.5484,0.76379,219.44522,660.24023
29,0.233,-107.91248,290.90155,715.15527,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
30,0.242,-108.05283,291.04834,715.28833,-57.78476,297.93314,615.5484,0.71449,219.57349,660.13696
31,0.25,-107.91248,290.90155,715.15527,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
32,0.258,-108.23201,291.39697,715.05975,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
33,0.267,-108.32128,291.58411,715.07666,-57.9628,298.3205,615.57007,-0.498,217.72075,660.10376
34,0.275,-108.31412,291.2612,714.92615,-57.9628,298.3205,615.57007,-0.6833,217.7688,659.81622
35,0.283,-108.30083,291.47983,715.06622,-58.24474,298.38992,615.58099,-0.6833,217.7688,659.81622
36,0.292,-108.54368,291.93796,714.98547,-57.9628,298.3205,615.57007,-0.6833,217.7688,659.81622
37,0.3,-108.47639,291.91403,714.82739,-58.24474,298.38992,615.58099,-0.6833,217.7688,659.81622
38,0.308,-108.54368,291.93796,714.98547,-58.4402,298.46063,615.34198,-0.6833,217.7688,659.81622
39,0.317,-108.54368,291.93796,714.98547,-58.4402,298.46063,615.34198,-0.19161,218.10408,659.89355
40,0.325,-108.35709,291.51443,714.74139,-58.4402,298.46063,615.34198,-0.6833,217.7688,659.81622
41,0.333,-108.35709,291.51443,714.74139,-58.4402,298.46063,615.34198,-0.6833,217.7688,659.81622
42,0.342,-108.51832,291.90808,714.93341,-58.4402,298.46063,615.34198,0.95531,219.85387,659.95514
43,0.35,-108.38668,291.72141,714.84003,-58.15827,298.39124,615.33105,0.95531,219.85387,659.95514
44,0.358,-108.10795,291.10361,714.6438,-57.98024,298.00388,615.30939,-0.6833,217.7688,659.81622
45,0.367,-108.10795,291.10361,714.6438,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
46,0.375,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.19161,218.10408,659.89355
47,0.383,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
48,0.392,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
49,0.4,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
50,0.408,-107.9849,290.88284,714.62415,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
51,0.417,-108.06306,291.05078,714.86639,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
52,0.425,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
53,0.433,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.498,217.72075,660.10376
54,0.442,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
55,0.45,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
56,0.458,-108.31412,291.2612,714.92615,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
57,0.467,-108.24683,291.2373,714.76801,-57.9628,298.3205,615.57007,-0.6833,217.7688,659.81622
58,0.475,-108.68806,291.26868,714.88,-58.24474,298.38992,615.58099,-0.6833,217.7688,659.81622
59,0.483,-108.6372,291.33524,714.77454,-58.4402,298.46063,615.34198,-1.06912,217.91727,659.83356
60,0.492,-108.75652,291.73477,714.86053,-58.4402,298.46063,615.34198,-1.27548,217.81441,659.6767
61,0.5,-108.84821,292.00644,714.76172,-59.01525,299.27524,615.29193,-1.27548,217.81441,659.6767
62,0.508,-108.96033,292.08322,714.6972,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
63,0.517,-108.89305,292.0593,714.53906,-59.03967,298.67664,615.21161,-1.2132,217.9238,659.57306
64,0.525,-108.89305,292.0593,714.53906,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
65,0.533,-108.76437,291.61722,714.39154,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
66,0.542,-108.7062,291.37604,714.33301,-59.24311,298.38803,614.96472,-1.2132,217.9238,659.57306
67,0.55,-108.67632,291.52832,714.23712,-59.24311,298.38803,614.96472,-0.88965,217.66595,659.6593
68,0.558,-108.67632,291.52832,714.23712,-59.24311,298.38803,614.96472,-0.88965,217.66595,659.6593
69,0.567,-108.46245,291.12949,714.31091,-58.4402,298.46063,615.34198,-0.88965,217.66595,659.6593
70,0.575,-108.5559,291.5596,714.28711,-58.4402,298.46063,615.34198,-0.88965,217.66595,659.6593
71,0.583,-108.32075,290.90048,714.51886,-58.4402,298.46063,615.34198,-0.6833,217.7688,659.81622
72,0.592,-108.32075,290.90048,714.51886,-57.98024,298.00388,615.30939,-0.6833,217.7688,659.81622
73,0.6,-108.32075,290.90048,714.51886,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
74,0.608,-108.32075,290.90048,714.51886,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
75,0.617,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
76,0.625,-108.06306,291.05078,714.86639,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
77,0.633,-107.99579,291.02686,714.70831,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
78,0.642,-108.43342,291.66083,715.01215,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
79,0.65,-108.43342,291.66083,715.01215,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
80,0.658,-108.43342,291.66083,715.01215,-57.9628,298.3205,615.57007,-1.06912,217.91727,659.83356
81,0.667,-108.54368,291.93796,714.98547,-58.24474,298.38992,615.58099,-1.06912,217.91727,659.83356
82,0.675,-108.54368,291.93796,714.98547,-58.24474,298.38992,615.58099,-1.06912,217.91727,659.83356
83,0.683,-108.74324,291.95337,715.00067,-58.4402,298.46063,615.34198,-1.06912,217.91727,659.83356
84,0.692,-108.78996,291.9501,715.12012,-59.03967,298.67664,615.21161,-1.06912,217.91727,659.83356
85,0.7,-108.86865,291.81155,714.79602,-59.40622,299.46094,615.42303,-1.06912,217.91727,659.83356
86,0.708,-108.86865,291.81155,714.79602,-59.01525,299.27524,615.29193,-1.27548,217.81441,659.6767
87,0.717,-108.94704,292.30185,714.83734,-59.01525,299.27524,615.29193,-1.27548,217.81441,659.6767
88,0.725,-108.85536,292.03018,714.93616,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
89,0.733,-108.80138,291.78766,714.63788,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
90,0.742,-108.80138,291.78766,714.63788,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
91,0.75,-108.80138,291.78766,714.63788,-59.03967,298.67664,615.21161,-1.27548,217.81441,659.6767
92,0.758,-108.68923,291.71085,714.70245,-58.4402,298.46063,615.34198,-1.27548,217.81441,659.6767
93,0.767,-108.68923,291.71085,714.70245,-58.4402,298.46063,615.34198,-1.27548,217.81441,659.6767
94,0.775,-108.68923,291.71085,714.70245,-58.4402,298.46063,615.34198,-1.06912,217.91727,659.83356
95,0.783,-108.57896,291.43369,714.72913,-57.9628,298.3205,615.57007,-1.06912,217.91727,659.83356
96,0.792,-108.32075,290.90048,714.51886,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
97,0.8,-108.32075,290.90048,714.51886,-57.78476,297.93314,615.5484,-0.6833,217.7688,659.81622
