Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,465.63812,-93.57003,307.15726,378.0112,-71.70383,79.02755,454.47992,-7.77647,102.48492
2,0.008,465.57565,-93.56657,307.22952,377.73187,-71.8764,79.28349,454.86832,-7.73318,102.61902
3,0.017,465.55215,-93.70812,307.16382,377.73187,-71.8764,79.28349,454.48138,-8.04834,102.63987
4,0.025,465.47409,-93.84688,307.20178,377.88629,-71.98301,79.19798,453.69257,-7.84374,101.72279
5,0.033,465.38519,-93.99994,307.22894,377.81613,-72.21047,79.30281,453.8746,-6.59225,101.67441
6,0.042,465.34271,-94.09711,307.41455,377.52307,-72.59213,79.71706,454.09402,-7.02281,101.59313
7,0.05,465.44409,-94.4184,307.73029,377.42972,-72.83575,79.73964,454.12778,-7.99227,101.83968
8,0.058,465.43164,-94.84863,307.87051,377.31848,-73.09531,79.75829,454.12393,-7.21505,101.74165
9,0.067,465.30084,-95.06573,308.06195,377.28085,-73.05508,80.09464,454.07779,-8.55128,102.27647
10,0.075,465.40625,-95.33903,308.25586,377.36417,-73.09074,80.23524,454.06491,-7.29012,102.35886
11,0.083,465.22507,-95.43401,308.45316,377.16266,-73.12506,80.60522,454.30933,-8.84471,103.5088
12,0.092,464.9931,-95.59002,308.57974,377.0881,-73.17746,80.83611,454.30933,-8.84471,103.5088
13,0.1,464.88129,-95.49566,308.62003,376.99466,-73.45448,81.11374,454.12891,-8.86211,103.63031
14,0.108,464.93936,-95.5352,308.7984,376.99466,-73.45448,81.11374,454.20654,-8.95782,103.94617
15,0.117,464.64703,-96.20924,309.11844,377.02045,-73.46443,81.25762,453.83029,-9.05096,104.08505
16,0.125,464.42035,-96.59019,309.41992,377.16232,-73.55398,81.34681,453.67978,-8.72215,104.39533
17,0.133,464.53726,-96.56673,309.56381,377.16232,-73.55398,81.34681,453.55069,-8.8075,104.47531
18,0.142,464.45267,-96.7085,309.50723,377.15573,-73.74672,81.67232,453.55069,-8.8075,104.47531
19,0.15,464.56763,-97.20557,309.78207,377.06378,-73.67978,81.79568,453.55069,-8.8075,104.47531
20,0.158,464.46664,-97.45142,310.00449,377.12872,-73.88114,81.90409,453.55069,-8.8075,104.47531
21,0.167,464.48874,-97.29939,310.07758,377.18051,-73.77714,81.9378,453.64658,-9.11045,104.71159
22,0.175,464.24191,-97.45116,310.06409,377.22067,-73.94809,81.78074,453.59354,-9.08522,104.80675
23,0.183,464.1882,-97.25523,309.97598,377.23749,-73.56898,81.88023,453.64658,-9.11045,104.71159
24,0.192,464.08365,-97.5006,309.97208,377.11191,-73.7787,81.60229,453.64658,-9.11045,104.71159
25,0.2,463.89975,-97.39491,309.62354,377.21359,-73.72961,81.49823,453.15005,-8.72458,104.2391
26,0.208,464.04361,-97.49124,309.65549,377.16232,-73.55398,81.34681,453.0603,-8.88199,104.12862
27,0.217,463.95871,-97.40063,309.51892,377.16232,-73.55398,81.34681,453.28436,-8.65334,103.90353
28,0.225,463.90161,-97.36981,309.13968,377.02045,-73.46443,81.25762,454.13959,-8.11115,104.31613
29,0.233,463.90161,-97.36981,309.13968,377.02045,-73.46443,81.25762,454.1911,-8.96949,104.16409
30,0.242,463.77841,-96.98559,308.57391,377.02045,-73.46443,81.25762,454.20654,-8.95782,103.94617
31,0.25,463.9928,-96.97716,308.40366,377.05835,-73.37871,80.99943,454.20654,-8.95782,103.94617
32,0.258,464.07767,-96.8267,308.45831,377.05835,-73.37871,80.99943,454.20654,-8.95782,103.94617
33,0.267,464.15417,-96.28279,308.32916,377.13626,-73.25594,80.96609,453.52814,-9.07859,103.48107
34,0.275,464.13504,-95.83469,308.36841,377.14352,-73.11335,80.73046,453.88022,-8.60297,101.60114
35,0.283,464.40134,-95.65735,308.2984,377.11844,-73.08896,80.76952,453.88022,-8.60297,101.60114
36,0.292,464.52634,-95.75467,308.28021,377.09445,-73.24252,81.02122,453.88022,-8.60297,101.60114
37,0.3,464.87112,-95.70206,308.27475,377.14285,-72.95272,80.82884,453.93573,-7.60087,101.37984
38,0.308,464.8765,-95.61404,308.3298,377.11844,-73.08896,80.76952,454.03976,-7.56235,101.27104
39,0.317,464.7594,-95.51654,308.36765,377.30209,-72.7056,80.72849,454.32526,-8.42937,101.13813
40,0.325,464.60831,-94.92007,308.29449,377.30209,-72.7056,80.72849,454.13586,-7.56198,101.1017
41,0.333,464.66656,-94.35777,308.25867,377.37717,-72.59798,80.65879,454.04486,-7.58613,101.0722
42,0.342,464.88409,-94.22383,308.33902,377.3342,-72.44604,80.13493,453.96106,-7.23264,100.79954
43,0.35,464.73669,-94.18055,308.27786,377.3342,-72.44604,80.13493,454.58841,-8.74686,102.78767
44,0.358,464.74283,-94.28531,308.41232,377.3342,-72.44604,80.13493,454.4765,-8.49772,102.70602
45,0.367,464.49112,-94.07107,308.26517,377.3342,-72.44604,80.13493,454.07642,-7.27772,100.79188
46,0.375,464.42252,-93.87923,308.09314,377.3342,-72.44604,80.13493,453.93002,-7.38784,101.01281
47,0.383,464.36487,-93.99714,308.20242,377.10324,-72.93559,80.21284,454.19287,-7.48115,100.70985
48,0.392,464.36487,-93.99714,308.20242,377.10324,-72.93559,80.21284,454.17999,-8.32452,101.18338
49,0.4,464.36487,-93.99714,308.20242,376.98587,-72.90755,80.1109,454.04486,-7.58613,101.0722
50,0.408,464.36487,-93.99714,308.20242,377.10324,-72.93559,80.21284,453.82608,-7.52062,101.11346
51,0.417,464.36487,-93.99714,308.20242,376.98587,-72.90755,80.1109,453.95514,-8.25046,101.23089
52,0.425,464.32349,-93.97353,308.28348,376.98587,-72.90755,80.1109,453.66458,-7.60376,101.38777
53,0.433,464.29114,-93.86002,308.34708,377.07932,-73.08939,80.46463,453.66458,-7.60376,101.38777
54,0.442,464.4711,-93.69602,308.68588,377.09332,-73.10423,80.44234,453.88022,-8.60297,101.60114
55,0.45,464.36234,-93.77705,308.86877,376.91589,-73.27148,80.74245,453.7153,-8.58657,101.70392
56,0.458,464.36234,-93.77705,308.86877,376.91589,-73.27148,80.74245,453.76001,-8.589,101.70852
57,0.467,464.42572,-93.92078,309.07129,377.02045,-73.46443,81.25762,453.39819,-8.26843,101.85834
58,0.475,464.67322,-93.91243,309.13687,377.02045,-73.46443,81.25762,453.83423,-8.99883,103.89162
59,0.483,464.43716,-93.98167,309.63889,377.02045,-73.46443,81.25762,453.83423,-8.99883,103.89162
60,0.492,464.75964,-94.1091,309.78671,377.16232,-73.55398,81.34681,453.71851,-8.22396,103.8522
61,0.5,464.44589,-94.1523,309.82239,377.16232,-73.55398,81.34681,453.83029,-9.05096,104.08505
62,0.508,464.65387,-94.10753,309.80692,377.06064,-73.60308,81.45088,453.56,-8.61963,104.3931
63,0.517,464.58444,-94.23129,309.87372,377.11191,-73.7787,81.60229,453.55069,-8.8075,104.47531
64,0.525,464.51227,-94.16204,309.99603,377.04825,-73.85452,81.71656,453.55069,-8.8075,104.47531
65,0.533,464.51227,-94.16204,309.99603,377.04825,-73.85452,81.71656,453.55069,-8.8075,104.47531
66,0.542,464.49283,-93.98683,309.9371,377.11191,-73.7787,81.60229,453.55069,-8.8075,104.47531
