Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,126.99816,-131.02745,326.10999,50.31946,-150.54526,81.06374,105.12984,-71.1896,104.67148
2,0.008,127.00853,-130.43005,326.63324,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
3,0.017,126.99816,-131.02745,326.10999,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
4,0.025,126.99816,-131.02745,326.10999,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
5,0.033,127.00853,-130.43005,326.63324,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
6,0.042,126.75568,-130.12595,326.54276,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
7,0.05,126.69061,-130.25061,326.77188,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
8,0.058,126.35699,-130.03189,326.52097,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
9,0.067,126.35699,-130.03189,326.52097,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
10,0.075,126.35699,-130.03189,326.52097,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
11,0.083,126.35699,-130.03189,326.52097,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
12,0.092,127.41308,-129.87703,326.38181,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
13,0.1,126.55143,-129.73593,326.20041,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
14,0.108,126.42206,-129.90723,326.29178,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
15,0.117,126.42206,-129.90723,326.29178,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
16,0.125,126.42206,-129.90723,326.29178,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
17,0.133,126.75568,-130.12595,326.54276,50.27732,-150.6667,80.98973,104.73413,-71.21896,105.14169
18,0.142,126.75568,-130.12595,326.54276,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
19,0.15,126.75568,-130.12595,326.54276,50.38502,-149.94174,81.30031,105.12984,-71.1896,104.67148
20,0.158,126.59987,-129.47125,326.58905,50.45768,-150.70761,82.01544,105.12984,-71.1896,104.67148
21,0.167,126.59987,-129.47125,326.58905,50.38502,-149.94174,81.30031,105.12984,-71.1896,104.67148
22,0.175,126.75568,-130.12595,326.54276,50.38502,-149.94174,81.30031,104.73413,-71.21896,105.14169
23,0.183,126.59987,-129.47125,326.58905,50.38502,-149.94174,81.30031,104.73413,-71.21896,105.14169
24,0.192,126.97418,-129.86586,326.53357,50.50895,-149.71902,81.32837,104.73413,-71.21896,105.14169
25,0.2,126.59987,-129.47125,326.58905,50.38502,-149.94174,81.30031,105.12984,-71.1896,104.67148
26,0.208,126.75568,-130.12595,326.54276,50.38901,-150.62648,81.5396,105.12984,-71.1896,104.67148
27,0.217,126.75568,-130.12595,326.54276,50.38901,-150.62648,81.5396,104.73413,-71.21896,105.14169
28,0.225,126.75568,-130.12595,326.54276,50.45768,-150.70761,82.01544,104.73413,-71.21896,105.14169
29,0.233,126.75568,-130.12595,326.54276,50.38502,-149.94174,81.30031,104.73413,-71.21896,105.14169
30,0.242,126.75568,-130.12595,326.54276,50.38502,-149.94174,81.30031,104.73413,-71.21896,105.14169
31,0.25,126.75568,-130.12595,326.54276,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
32,0.258,126.75568,-130.12595,326.54276,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
33,0.267,127.59578,-129.49042,326.69284,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
34,0.275,126.75568,-130.12595,326.54276,50.45768,-150.70761,82.01544,105.12984,-71.1896,104.67148
35,0.283,127.00853,-130.43005,326.63324,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
36,0.292,128.29506,-129.36996,326.5043,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
37,0.3,127.21957,-129.26994,326.40546,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
38,0.308,128.49161,-130.12054,326.5571,50.38502,-149.94174,81.30031,105.12984,-71.1896,104.67148
39,0.317,128.29506,-129.36996,326.5043,50.31946,-150.54526,81.06374,104.73413,-71.21896,105.14169
