Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,108.43221,51.90981,1609.37598,107.5548,-152.34558,1516.8783,183.56061,268.51639,1502.74646
2,0.008,108.36629,52.05015,1609.54773,108.07512,-152.03569,1515.72278,183.54962,267.66827,1503.69446
3,0.017,108.43221,51.90981,1609.37598,107.8191,-151.9015,1515.92969,184.53888,267.95639,1504.44531
4,0.025,108.36629,52.05015,1609.54773,108.07512,-152.03569,1515.72278,184.89561,268.25491,1504.48987
5,0.033,108.15379,50.98478,1609.85864,107.87035,-151.91908,1515.07715,184.03015,267.89438,1503.80212
6,0.042,108.15379,50.98478,1609.85864,107.87035,-151.91908,1515.07715,185.27469,267.48566,1504.47583
7,0.05,108.15379,50.98478,1609.85864,107.31803,-152.04048,1515.09839,185.27469,267.48566,1504.47583
8,0.058,108.15379,50.98478,1609.85864,107.16593,-152.37218,1515.93018,186.39964,266.42896,1504.25464
9,0.067,108.10859,50.87393,1609.74512,105.08258,-151.61768,1515.38147,186.39964,266.42896,1504.25464
10,0.075,108.03487,50.84683,1609.74756,104.35157,-152.95673,1515.45496,186.39964,266.42896,1504.25464
11,0.083,108.06686,50.65721,1609.65295,103.69505,-151.13077,1515.25183,186.01965,267.19818,1504.26868
12,0.092,108.15379,50.98478,1609.85864,103.19005,-151.42657,1516.41858,185.27469,267.48566,1504.47583
13,0.1,107.99789,50.73892,1609.63379,103.14605,-151.82072,1516.80408,184.03015,267.89438,1503.80212
14,0.108,107.84159,50.98756,1610.01306,103.10374,-151.92554,1516.85291,184.03015,267.89438,1503.80212
15,0.117,107.18391,51.37225,1609.78491,103.39954,-151.66992,1517.0387,184.58167,267.897,1504.52222
16,0.125,106.8395,51.2524,1609.66443,103.65866,-151.3645,1518.79065,184.43706,268.04831,1504.93958
17,0.133,106.24303,52.7113,1609.86707,103.56069,-151.00464,1519.18933,183.52103,267.96841,1505.06372
18,0.142,105.68705,52.6628,1610.09705,104.76134,-149.8979,1520.0603,183.33839,267.96292,1504.85266
19,0.15,105.24232,51.63508,1610.29565,104.18978,-150.21408,1519.88464,182.86665,268.01315,1504.77246
20,0.158,104.75426,51.4029,1610.05603,104.76134,-149.8979,1520.0603,182.84706,268.04819,1505.02405
21,0.167,104.65897,51.18394,1610.12793,103.88128,-150.67903,1520.52319,182.33781,268.19186,1505.47839
22,0.175,103.58741,52.27697,1610.76245,103.58556,-150.93454,1520.33704,181.70238,268.49368,1506.06055
23,0.183,103.5295,53.22029,1611.04895,103.20752,-151.23019,1522.0022,181.65398,267.9769,1505.98999
24,0.192,102.40875,51.79358,1611.08801,103.72772,-150.92023,1520.84692,181.65398,267.9769,1505.98999
25,0.2,102.32504,51.8343,1611.01392,103.30816,-151.30313,1520.13635,181.65398,267.9769,1505.98999
26,0.208,101.64312,51.2354,1611.05127,102.78772,-151.61351,1521.29163,182.00533,267.57715,1505.9104
27,0.217,101.64312,51.2354,1611.05127,102.48098,-151.48508,1520.16846,182.00533,267.57715,1505.9104
28,0.225,100.92352,51.78329,1610.92371,101.63235,-152.17021,1519.7926,182.09491,267.54639,1506.22217
29,0.233,100.14735,51.37373,1610.71082,101.48919,-152.18446,1519.28333,182.72028,266.94778,1506.57263
30,0.242,100.14735,51.37373,1610.71082,100.74827,-151.17783,1519.10901,182.72028,266.94778,1506.57263
31,0.25,99.8036,51.47085,1610.85815,100.02429,-150.50948,1519.0647,182.72028,266.94778,1506.57263
32,0.258,99.5735,51.39303,1610.87585,100.02429,-150.50948,1519.0647,182.84023,266.89584,1506.93213
33,0.267,99.36008,51.31725,1610.72815,100.02429,-150.50948,1519.0647,182.72028,266.94778,1506.57263
34,0.275,98.61415,51.60862,1611.04688,100.12254,-150.86952,1518.66565,181.9595,268.08737,1507.35925
35,0.283,98.29119,51.99357,1610.89978,100.02429,-150.50948,1519.0647,181.01193,267.76175,1507.08472
36,0.292,98.01385,51.96063,1610.99609,100.02429,-150.50948,1519.0647,179.24977,268.39767,1507.41614
37,0.3,97.24022,51.97964,1610.81909,100.02429,-150.50948,1519.0647,178.98897,268.65698,1507.67358
38,0.308,97.24022,51.97964,1610.81909,100.02429,-150.50948,1519.0647,178.19749,268.60208,1508.21497
39,0.317,96.33984,51.8719,1611.14087,100.2099,-151.14075,1519.71875,177.6546,269.06192,1509.18164
40,0.325,96.05505,51.77486,1611.39954,100.13919,-151.62656,1520.16431,176.70309,269.57141,1509.53076
41,0.333,95.94083,51.76941,1611.81714,100.28247,-151.61205,1520.67346,176.25948,268.98627,1509.78015
42,0.342,95.6402,51.5761,1611.72913,100.28247,-151.61205,1520.67346,174.5385,269.22342,1510.4126
43,0.35,94.12325,51.94172,1611.92688,100.28247,-151.61205,1520.67346,173.80215,269.05042,1511.08667
44,0.358,93.54991,51.97618,1612.60205,100.28247,-151.61205,1520.67346,173.04739,269.26419,1511.60352
45,0.367,92.7735,51.74271,1612.69189,100.02676,-151.47757,1520.88098,172.93123,270.22144,1512.04663
