Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,-7.30092,102.27836,44.24345,215.12643,161.87401,43.74868,152.82254,114.10166,70.16561
2,0.008,-7.30092,102.27836,44.24345,215.12643,161.87401,43.74868,153.14978,113.98203,70.31361
3,0.017,-7.12399,102.36208,44.14054,215.14925,161.98012,43.95879,153.24825,113.84074,70.24536
4,0.025,-7.30092,102.27836,44.24345,215.39827,162.35463,43.79471,153.13242,113.93222,70.1266
5,0.033,-7.12399,102.36208,44.14054,215.39827,162.35463,43.79471,153.24825,113.84074,70.24536
6,0.042,-7.12399,102.36208,44.14054,215.12643,161.87401,43.74868,153.10713,113.85188,70.19637
7,0.05,-7.40202,102.15623,44.15861,215.14925,161.98012,43.95879,153.13242,113.93222,70.1266
8,0.058,-7.22509,102.23994,44.0557,215.14925,161.98012,43.95879,153.58636,113.79583,70.03708
9,0.067,-7.12399,102.36208,44.14054,215.14925,161.98012,43.95879,153.30663,113.74541,70.0827
10,0.075,-7.12399,102.36208,44.14054,215.14925,161.98012,43.95879,153.10713,113.85188,70.19637
11,0.083,-7.30092,102.27836,44.24345,215.42108,162.46074,44.00483,153.10713,113.85188,70.19637
12,0.092,-7.12399,102.36208,44.14054,215.14925,161.98012,43.95879,153.10713,113.85188,70.19637
13,0.1,-7.29745,101.90405,44.31794,215.14925,161.98012,43.95879,153.10713,113.85188,70.19637
14,0.108,-7.29745,101.90405,44.31794,215.14925,161.98012,43.95879,153.04843,113.96669,70.33607
15,0.117,-7.24447,102.41467,44.33556,215.42108,162.46074,44.00483,152.84781,114.18199,70.09585
16,0.125,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,152.82254,114.10166,70.16561
17,0.133,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,152.82254,114.10166,70.16561
18,0.142,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,153.04843,113.96669,70.33607
19,0.15,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,153.58563,114.17519,70.49189
20,0.158,-7.241,102.04034,44.41005,215.42108,162.46074,44.00483,152.94585,114.33782,70.19467
21,0.167,-7.06409,102.12402,44.30715,215.14925,161.98012,43.95879,152.94585,114.33782,70.19467
22,0.175,-7.06754,102.49838,44.23265,215.14925,161.98012,43.95879,153.02191,114.27283,70.24196
23,0.183,-7.23082,102.6808,44.42028,215.14925,161.98012,43.95879,151.77521,115.16375,70.17162
24,0.192,-7.23082,102.6808,44.42028,215.42108,162.46074,44.00483,151.77521,115.16375,70.17162
25,0.2,-7.24447,102.41467,44.33556,215.52557,162.54463,43.89924,151.94119,115.05917,70.30802
26,0.208,-7.241,102.04034,44.41005,215.52557,162.54463,43.89924,151.91109,114.97859,70.36766
27,0.217,-7.06409,102.12402,44.30715,215.52557,162.54463,43.89924,151.91109,114.97859,70.36766
28,0.225,-7.241,102.04034,44.41005,215.14925,161.98012,43.95879,151.7451,115.08319,70.23125
29,0.233,-7.40202,102.15623,44.15861,215.14925,161.98012,43.95879,151.6412,115.0195,70.35945
30,0.242,-7.28728,102.54447,44.32816,215.52406,162.47014,43.70651,151.77521,115.16375,70.17162
31,0.25,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,151.91109,114.97859,70.36766
32,0.258,-7.30092,102.27836,44.24345,215.52557,162.54463,43.89924,153.14644,114.12252,70.43487
33,0.267,-7.29745,101.90405,44.31794,215.52406,162.47014,43.70651,153.04843,113.96669,70.33607
34,0.275,-7.12053,101.98774,44.21505,215.52557,162.54463,43.89924,153.04843,113.96669,70.33607
35,0.283,-7.12053,101.98774,44.21505,215.52406,162.47014,43.70651,153.32178,114.02382,70.25726
36,0.292,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,152.84781,114.18199,70.09585
37,0.3,-7.30092,102.27836,44.24345,215.25221,161.98952,43.66049,153.14978,113.98203,70.31361
38,0.308,-7.12399,102.36208,44.14054,215.25221,161.98952,43.66049,153.0737,114.04704,70.26631
39,0.317,-7.12399,102.36208,44.14054,215.25221,161.98952,43.66049,153.29651,113.94347,70.32703
40,0.325,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,153.04843,113.96669,70.33607
41,0.333,-7.29745,101.90405,44.31794,215.52406,162.47014,43.70651,153.14978,113.98203,70.31361
42,0.342,-7.12053,101.98774,44.21505,215.52406,162.47014,43.70651,152.82254,114.10166,70.16561
43,0.35,-7.12399,102.36208,44.14054,215.25221,161.98952,43.66049,153.20781,114.18217,70.05666
44,0.358,-7.28728,102.54447,44.32816,215.25221,161.98952,43.66049,152.82254,114.10166,70.16561
45,0.367,-7.11034,102.6282,44.22524,215.25221,161.98952,43.66049,152.84781,114.18199,70.09585
46,0.375,-7.30092,102.27836,44.24345,215.25221,161.98952,43.66049,153.20781,114.18217,70.05666
47,0.383,-7.12399,102.36208,44.14054,215.52406,162.47014,43.70651,152.84781,114.18199,70.09585
48,0.392,-7.29745,101.90405,44.31794,215.25221,161.98952,43.66049,151.68376,115.0126,70.09858
49,0.4,-7.30092,102.27836,44.24345,215.25221,161.98952,43.66049,151.68376,115.0126,70.09858
50,0.408,-7.12399,102.36208,44.14054,215.52406,162.47014,43.70651,151.73813,114.95983,70.13692
51,0.417,-7.1161,102.8745,44.14871,215.52406,162.47014,43.70651,151.65366,114.93204,70.15822
52,0.425,-7.31146,102.51969,44.12663,215.52406,162.47014,43.70651,151.61319,114.78674,69.68386
53,0.433,-7.30092,102.27836,44.24345,215.25221,161.98952,43.66049,151.61319,114.78674,69.68386
54,0.442,-7.40202,102.15623,44.15861,215.12643,161.87401,43.74868,151.61319,114.78674,69.68386
55,0.45,-7.30092,102.27836,44.24345,215.12643,161.87401,43.74868,151.68376,115.0126,70.09858
56,0.458,-7.30092,102.27836,44.24345,215.39827,162.35463,43.79471,151.68376,115.0126,70.09858
57,0.467,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,151.69768,114.81454,69.66254
58,0.475,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,151.61319,114.78674,69.68386
59,0.483,-7.30092,102.27836,44.24345,215.25221,161.98952,43.66049,151.64331,114.86731,69.6242
60,0.492,-7.30092,102.27836,44.24345,215.52557,162.54463,43.89924,151.7778,115.04948,70.07054
61,0.5,-7.30092,102.27836,44.24345,215.42108,162.46074,44.00483,151.73735,114.90419,69.59615
62,0.508,-7.30092,102.27836,44.24345,215.42108,162.46074,44.00483,151.69768,114.81454,69.66254
63,0.517,-7.12399,102.36208,44.14054,215.42108,162.46074,44.00483,151.93724,114.91384,69.58306
64,0.525,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,151.84319,114.87695,69.61112
65,0.533,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,151.82878,115.05529,69.66915
66,0.542,-7.24447,102.41467,44.33556,215.52557,162.54463,43.89924,152.04428,115.11268,70.13197
67,0.55,-7.24447,102.41467,44.33556,215.39827,162.35463,43.79471,151.70464,114.93785,69.75687
68,0.558,-7.30092,102.27836,44.24345,215.42108,162.46074,44.00483,151.84399,114.9689,69.6743
69,0.567,-7.12399,102.36208,44.14054,215.14925,161.98012,43.95879,151.97847,115.15111,70.12066
70,0.575,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,151.97768,115.05913,70.05748
71,0.583,-7.24447,102.41467,44.33556,215.42108,162.46074,44.00483,151.7778,115.04948,70.07054
72,0.592,-7.24447,102.41467,44.33556,215.42108,162.46074,44.00483,151.7778,115.04948,70.07054
73,0.6,-7.24447,102.41467,44.33556,215.14925,161.98012,43.95879,151.7778,115.04948,70.07054
74,0.608,-7.30092,102.27836,44.24345,215.14925,161.98012,43.95879,151.7778,115.04948,70.07054
75,0.617,-7.29745,101.90405,44.31794,215.14925,161.98012,43.95879,152.04428,115.11268,70.13197
76,0.625,-7.29745,101.90405,44.31794,215.42108,162.46074,44.00483,151.68376,115.0126,70.09858
77,0.633,-7.12399,102.36208,44.14054,215.42108,162.46074,44.00483,151.77521,115.16375,70.17162
78,0.642,-7.40202,102.15623,44.15861,215.14925,161.98012,43.95879,151.77521,115.16375,70.17162
79,0.65,-7.40202,102.15623,44.15861,215.25372,162.06401,43.85321,152.22975,115.30073,70.17695
80,0.658,-7.241,102.04034,44.41005,215.42108,162.46074,44.00483,151.70958,115.11731,69.62467
81,0.667,-7.241,102.04034,44.41005,215.42108,162.46074,44.00483,151.77521,115.16375,70.17162
82,0.675,-7.241,102.04034,44.41005,215.42108,162.46074,44.00483,151.77521,115.16375,70.17162
83,0.683,-7.24447,102.41467,44.33556,215.42108,162.46074,44.00483,151.77521,115.16375,70.17162
84,0.692,-7.05389,102.76453,44.31736,215.25372,162.06401,43.85321,151.77521,115.16375,70.17162
85,0.7,-7.23082,102.6808,44.42028,215.52557,162.54463,43.89924,151.80984,115.16657,69.58746
86,0.708,-7.06409,102.12402,44.30715,215.52406,162.47014,43.70651,151.79871,115.49142,70.08222
87,0.717,-7.241,102.04034,44.41005,215.52557,162.54463,43.89924,151.79871,115.49142,70.08222
88,0.725,-7.241,102.04034,44.41005,215.52557,162.54463,43.89924,151.79871,115.49142,70.08222
89,0.733,-7.2096,102.44454,44.4702,215.52557,162.54463,43.89924,151.66423,115.30922,69.63582
90,0.742,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,151.75826,115.34608,69.60776
91,0.75,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,151.89668,115.62427,69.72113
92,0.758,-7.24447,102.41467,44.33556,215.52557,162.54463,43.89924,151.80264,115.5874,69.74919
93,0.767,-7.2096,102.44454,44.4702,215.52406,162.47014,43.70651,151.87773,115.73551,69.63945
94,0.775,-7.2096,102.44454,44.4702,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
95,0.783,-7.06409,102.12402,44.30715,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
96,0.792,-7.241,102.04034,44.41005,215.52406,162.47014,43.70651,151.99895,115.90074,69.62601
97,0.8,-7.06409,102.12402,44.30715,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
98,0.808,-7.19594,102.71069,44.55493,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
99,0.817,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
100,0.825,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,152.15883,115.89918,69.60926
101,0.833,-7.241,102.04034,44.41005,215.52406,162.47014,43.70651,151.698,115.74989,69.61312
102,0.842,-7.241,102.04034,44.41005,215.52406,162.47014,43.70651,151.99895,115.90074,69.62601
103,0.85,-7.29745,101.90405,44.31794,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
104,0.858,-7.28728,102.54447,44.32816,215.52406,162.47014,43.70651,151.89305,115.98144,69.69198
105,0.867,-7.28728,102.54447,44.32816,215.52406,162.47014,43.70651,151.79825,115.79913,69.57592
106,0.875,-7.12399,102.36208,44.14054,215.52406,162.47014,43.70651,151.73608,115.97572,69.6392
107,0.883,-7.30092,102.27836,44.24345,215.52406,162.47014,43.70651,151.99895,115.90074,69.62601
108,0.892,-7.06754,102.49838,44.23265,215.52406,162.47014,43.70651,151.73608,115.97572,69.6392
109,0.9,-7.23082,102.6808,44.42028,215.52406,162.47014,43.70651,152.14148,116.21574,69.76448
110,0.908,-7.24447,102.41467,44.33556,215.52406,162.47014,43.70651,151.83089,116.15803,69.75526
111,0.917,-7.241,102.04034,44.41005,215.52406,162.47014,43.70651,151.83089,116.15803,69.75526
