Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,107.48921,25.21757,1574.69409,183.52715,-163.03897,1514.01904,161.03267,203.23393,1530.84863
2,0.008,106.52892,26.02139,1574.65735,183.52715,-163.03897,1514.01904,161.14745,203.27531,1530.76807
3,0.017,106.52892,26.02139,1574.65735,183.52715,-163.03897,1514.01904,161.03267,203.23393,1530.84863
4,0.025,106.52892,26.02139,1574.65735,183.75334,-163.14233,1514.05981,161.03267,203.23393,1530.84863
5,0.033,106.52892,26.02139,1574.65735,183.36191,-163.49155,1514.14758,161.03267,203.23393,1530.84863
6,0.042,106.52892,26.02139,1574.65735,183.13573,-163.3882,1514.10681,161.03267,203.23393,1530.84863
7,0.05,106.52892,26.02139,1574.65735,183.13573,-163.3882,1514.10681,161.03267,203.23393,1530.84863
8,0.058,106.52892,26.02139,1574.65735,182.95044,-163.42773,1514.1261,161.03267,203.23393,1530.84863
9,0.067,106.52892,26.02139,1574.65735,182.95044,-163.42773,1514.1261,161.03267,203.23393,1530.84863
10,0.075,106.68599,25.0355,1574.75549,182.95044,-163.42773,1514.1261,161.03267,203.23393,1530.84863
11,0.083,106.52892,26.02139,1574.65735,182.72423,-163.32443,1514.08533,160.88866,203.05635,1531.30945
12,0.092,106.52892,26.02139,1574.65735,182.45399,-163.25212,1514.11609,160.88866,203.05635,1531.30945
13,0.1,106.52892,26.02139,1574.65735,182.63644,-163.45482,1514.1499,160.88866,203.05635,1531.30945
14,0.108,105.80744,25.34498,1574.36694,182.86263,-163.55812,1514.19067,160.49652,202.79726,1531.53357
15,0.117,104.99474,24.83002,1574.86133,182.36623,-163.38249,1514.18066,160.49652,202.79726,1531.53357
16,0.125,104.99474,24.83002,1574.86133,182.12,-163.58081,1514.04602,160.49652,202.79726,1531.53357
17,0.133,104.99474,24.83002,1574.86133,182.12,-163.58081,1514.04602,160.65182,203.05847,1531.31982
18,0.142,104.84706,26.1474,1574.33081,182.12,-163.58081,1514.04602,160.75888,203.02121,1531.38
19,0.15,104.19539,26.18453,1574.50305,182.12,-163.58081,1514.04602,160.65182,203.05847,1531.31982
20,0.158,104.19539,26.18453,1574.50305,182.12,-163.58081,1514.04602,160.65182,203.05847,1531.31982
21,0.167,103.6097,25.78072,1574.82751,182.12,-163.58081,1514.04602,160.38947,202.83452,1531.47339
22,0.175,103.6097,25.78072,1574.82751,181.92928,-163.59389,1514.16748,160.03668,202.34836,1531.31421
23,0.183,103.45667,26.2032,1574.64917,181.84207,-163.46788,1514.20679,160.03668,202.34836,1531.31421
24,0.192,103.6097,25.78072,1574.82751,181.99399,-163.37509,1514.03662,160.03668,202.34836,1531.31421
25,0.2,104.19539,26.18453,1574.50305,181.90678,-163.24908,1514.07593,160.38947,202.83452,1531.47339
26,0.208,104.16165,26.71961,1574.28845,181.71605,-163.26213,1514.19739,160.65182,203.05847,1531.31982
27,0.217,103.45667,26.2032,1574.64917,181.71605,-163.26213,1514.19739,160.65182,203.05847,1531.31982
28,0.225,103.45667,26.2032,1574.64917,181.71605,-163.26213,1514.19739,160.03668,202.34836,1531.31421
29,0.233,103.6097,25.78072,1574.82751,181.90678,-163.24908,1514.07593,159.94847,202.39157,1531.24243
30,0.242,103.6097,25.78072,1574.82751,181.90678,-163.24908,1514.07593,160.03668,202.34836,1531.31421
31,0.25,103.6097,25.78072,1574.82751,181.71605,-163.26213,1514.19739,160.01253,202.55556,1531.2301
32,0.258,103.45667,26.2032,1574.64917,181.35167,-163.5524,1513.99377,160.36533,203.0417,1531.38928
33,0.267,103.45667,26.2032,1574.64917,181.38121,-163.34698,1514.2312,160.27715,203.0849,1531.3175
34,0.275,103.45667,26.2032,1574.64917,181.35167,-163.5524,1513.99377,160.27715,203.0849,1531.3175
35,0.283,103.45667,26.2032,1574.64917,181.46979,-163.46001,1514.06299,160.13458,203.21606,1531.43066
36,0.292,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.92435,202.59875,1531.15833
37,0.3,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.6573,202.87093,1531.3446
38,0.308,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.6573,202.87093,1531.3446
39,0.317,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.6573,202.87093,1531.3446
40,0.325,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.6573,202.87093,1531.3446
41,0.333,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,160.01009,203.35701,1531.50378
42,0.342,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.85918,203.14525,1531.45313
43,0.35,103.45667,26.2032,1574.64917,181.13501,-163.54485,1514.0968,159.6573,202.87093,1531.3446
44,0.358,103.1305,26.38272,1574.52905,180.99391,-163.43849,1514.0542,159.6573,202.87093,1531.3446
45,0.367,103.45667,26.2032,1574.64917,180.99391,-163.43849,1514.0542,159.6573,202.87093,1531.3446
46,0.375,103.1305,26.38272,1574.52905,181.04721,-163.67494,1514.16138,159.6573,202.87093,1531.3446
47,0.383,103.45667,26.2032,1574.64917,180.90613,-163.56859,1514.1189,159.6573,202.87093,1531.3446
48,0.392,103.45667,26.2032,1574.64917,180.90613,-163.56859,1514.1189,160.01009,203.35701,1531.50378
49,0.4,103.1305,26.38272,1574.52905,180.90613,-163.56859,1514.1189,158.71222,202.9254,1531.26599
50,0.408,103.1305,26.38272,1574.52905,180.90613,-163.56859,1514.1189,158.75795,203.00894,1531.32666
51,0.417,103.1305,26.38272,1574.52905,180.90613,-163.56859,1514.1189,158.75795,203.00894,1531.32666
52,0.425,103.1305,26.38272,1574.52905,180.57666,-163.27744,1514.17639,158.75795,203.00894,1531.32666
53,0.433,103.1305,26.38272,1574.52905,180.72189,-163.4344,1514.00769,158.75795,203.00894,1531.32666
54,0.442,103.1305,26.38272,1574.52905,180.80107,-163.53215,1514.20117,158.75795,203.00894,1531.32666
55,0.45,103.1305,26.38272,1574.52905,180.86597,-163.4481,1514.2052,158.75795,203.00894,1531.32666
56,0.458,103.1305,26.38272,1574.52905,180.57666,-163.27744,1514.17639,158.59297,204.02194,1530.9292
57,0.467,103.1305,26.38272,1574.52905,180.57666,-163.27744,1514.17639,158.59297,204.02194,1530.9292
58,0.475,102.76601,26.44233,1574.70813,180.68172,-163.3139,1514.09412,158.5162,204.23184,1530.85901
59,0.483,103.1305,26.38272,1574.52905,180.57666,-163.27744,1514.17639,158.69373,203.16365,1531.27026
60,0.492,103.1305,26.38272,1574.52905,180.57666,-163.27744,1514.17639,158.69373,203.16365,1531.27026
61,0.5,103.1305,26.38272,1574.52905,180.5704,-162.93588,1514.19495,158.69373,203.16365,1531.27026
62,0.508,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.83678,204.81219,1531.01917
63,0.517,102.76601,26.44233,1574.70813,180.5704,-162.93588,1514.19495,158.39249,204.01564,1530.83789
64,0.525,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.5162,204.23184,1530.85901
65,0.533,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.39249,204.01564,1530.83789
66,0.542,102.76601,26.44233,1574.70813,180.57666,-163.27744,1514.17639,158.5162,204.23184,1530.85901
67,0.55,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.21581,204.66887,1531.20374
68,0.558,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.21581,204.66887,1531.20374
69,0.567,102.76601,26.44233,1574.70813,180.38995,-163.33127,1514.17883,158.21581,204.66887,1531.20374
70,0.575,102.28777,26.62682,1574.70776,180.3837,-162.9897,1514.19739,158.5162,204.23184,1530.85901
71,0.583,102.76601,26.44233,1574.70813,180.3837,-162.9897,1514.19739,158.5162,204.23184,1530.85901
72,0.592,102.28777,26.62682,1574.70776,180.3837,-162.9897,1514.19739,158.21581,204.66887,1531.20374
73,0.6,102.12878,26.85016,1574.34863,180.3837,-162.9897,1514.19739,158.21581,204.66887,1531.20374
74,0.608,102.12878,26.85016,1574.34863,180.3837,-162.9897,1514.19739,158.17683,204.82257,1531.09155
75,0.617,102.12878,26.85016,1574.34863,180.27257,-163.0444,1514.34143,158.21581,204.66887,1531.20374
76,0.625,102.12878,26.85016,1574.34863,180.15665,-162.90428,1514.4458,158.17683,204.82257,1531.09155
77,0.633,102.12878,26.85016,1574.34863,180.15665,-162.90428,1514.4458,158.52974,205.30855,1531.25061
78,0.642,101.65887,26.5552,1574.12476,179.84158,-162.80635,1514.46033,158.07774,204.46643,1531.13696
79,0.65,101.65887,26.5552,1574.12476,180.15665,-162.90428,1514.4458,158.17683,204.82257,1531.09155
80,0.658,101.65887,26.5552,1574.12476,180.01248,-162.89584,1514.50842,158.02637,204.60841,1531.03406
81,0.667,101.65887,26.5552,1574.12476,180.15665,-162.90428,1514.4458,158.17683,204.82257,1531.09155
82,0.675,101.65887,26.5552,1574.12476,179.84158,-162.80635,1514.46033,158.17683,204.82257,1531.09155
