Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,563.13184,224.71815,1478.82898,650.09912,268.68933,1434.31897,697.38257,180.35899,1444.93188
2,0.008,563.09167,224.59605,1478.93359,650.09912,268.68933,1434.31897,697.38257,180.35899,1444.93188
3,0.017,563.09167,224.59605,1478.93359,649.73242,268.88458,1434.51672,697.27399,178.50919,1444.9541
4,0.025,563.09167,224.59605,1478.93359,650.25531,268.15436,1434.27258,697.27399,178.50919,1444.9541
5,0.033,563.09167,224.59605,1478.93359,650.09912,268.68933,1434.31897,697.38257,180.35899,1444.93188
6,0.042,563.09167,224.59605,1478.93359,650.25531,268.15436,1434.27258,697.25012,180.19827,1445.10474
7,0.05,561.65344,223.54373,1479.30872,649.95935,267.83096,1434.50061,697.33319,180.5452,1445.45679
8,0.058,562.09186,223.44875,1479.3291,649.39716,268.40543,1434.95215,697.25012,180.19827,1445.10474
9,0.067,563.09167,224.59605,1478.93359,649.39716,268.40543,1434.95215,697.25012,180.19827,1445.10474
10,0.075,562.89655,224.6071,1478.88245,649.69885,267.79675,1434.34827,697.03766,178.44495,1445.35461
11,0.083,562.23688,224.66722,1478.81604,649.34735,267.95953,1434.49597,697.15601,180.29187,1445.36255
12,0.092,561.56036,223.73982,1479.44287,649.45483,267.88312,1434.59058,697.07294,179.94505,1445.01038
13,0.1,561.56036,223.73982,1479.44287,649.34735,267.95953,1434.49597,697.07294,179.94505,1445.01038
14,0.108,562.82172,224.6154,1478.8551,649.11627,268.04932,1435.13013,696.96521,179.74969,1445.36243
15,0.117,562.27148,224.89812,1478.99902,648.63074,267.1214,1435.1322,697.15601,180.29187,1445.36255
16,0.125,562.09027,224.86737,1479.03223,649.11627,268.04932,1435.13013,697.15601,180.29187,1445.36255
17,0.133,562.05725,225.02174,1479.11243,649.33276,267.48746,1435.22815,697.07294,179.94505,1445.01038
18,0.142,561.91125,224.83177,1479.03589,649.33276,267.48746,1435.22815,697.07294,179.94505,1445.01038
19,0.15,562.53094,224.36209,1478.6781,649.26373,267.46768,1435.27222,697.07294,179.94505,1445.01038
20,0.158,562.46143,224.54897,1478.89209,649.17206,267.5368,1435.18579,697.00476,179.48804,1445.11877
21,0.167,561.23083,223.58803,1479.26318,648.95563,268.09863,1435.08777,696.65717,180.28902,1445.0625
22,0.175,561.98077,224.64474,1478.8219,648.5437,266.62555,1435.19092,696.65717,180.28902,1445.0625
23,0.183,561.91125,224.83177,1479.03589,648.77814,266.5394,1435.27429,696.91815,180.40575,1445.07312
24,0.192,561.91125,224.83177,1479.03589,648.5437,266.62555,1435.19092,697.07294,179.94505,1445.01038
25,0.2,561.23083,223.58803,1479.26318,649.0293,267.5538,1435.18884,697.07294,179.94505,1445.01038
26,0.208,561.23083,223.58803,1479.26318,649.04382,268.02591,1434.45667,696.23828,179.76437,1445.29993
27,0.217,560.98694,223.62637,1479.32727,649.0293,267.5538,1435.18884,696.39313,179.30368,1445.23706
28,0.225,561.98077,224.64474,1478.8219,648.26923,267.25809,1434.99792,696.63171,179.46245,1444.78394
29,0.233,561.91125,224.83177,1479.03589,648.26923,267.25809,1434.99792,696.59216,179.72414,1445.02771
30,0.242,561.71899,224.65956,1478.89819,648.26923,267.25809,1434.99792,696.43738,180.18498,1445.09058
31,0.25,561.98077,224.64474,1478.8219,648.26923,267.25809,1434.99792,696.47687,179.92317,1444.8468
32,0.258,561.98077,224.64474,1478.8219,648.06274,267.27502,1435.01416,696.43738,180.18498,1445.09058
33,0.267,561.70471,224.81288,1479.06384,648.13531,267.31696,1434.93591,695.83636,179.9034,1445.50452
34,0.275,561.54767,224.70181,1478.98291,648.06274,267.27502,1435.01416,695.88501,179.72784,1445.04541
