Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,-46.68219,-267.08881,904.92401,3.9747,-254.79738,838.86566,20.54046,-203.54691,898.98145
2,0.008,-46.68219,-267.08881,904.92401,3.18456,-254.53696,838.95923,20.54046,-203.54691,898.98145
3,0.017,-46.48058,-267.20944,905.04565,2.89661,-254.52664,839.0271,20.56077,-203.64946,898.87262
4,0.025,-46.54045,-267.49643,904.92456,3.18456,-254.53696,838.95923,20.56077,-203.64946,898.87262
5,0.033,-46.48058,-267.20944,905.04565,3.18456,-254.53696,838.95923,19.68849,-203.45627,898.92212
6,0.042,-46.66948,-267.46497,905.06836,3.18456,-254.53696,838.95923,20.13518,-203.556,898.78113
7,0.05,-46.66948,-267.46497,905.06836,3.18456,-254.53696,838.95923,19.68849,-203.45627,898.92212
8,0.058,-46.66948,-267.46497,905.06836,3.18456,-254.53696,838.95923,20.13518,-203.556,898.78113
9,0.067,-47.02544,-267.29251,905.04913,3.18456,-254.53696,838.95923,19.60657,-203.36885,898.36523
10,0.075,-47.02544,-267.29251,905.04913,3.18456,-254.53696,838.95923,19.70876,-203.55882,898.81323
11,0.083,-46.93419,-266.66019,905.14612,2.4144,-254.72362,838.94891,19.60657,-203.36885,898.36523
12,0.092,-46.75864,-267.04871,904.90491,3.18456,-254.53696,838.95923,19.97866,-203.39131,898.36902
13,0.1,-47.04449,-267.22101,904.81836,2.53879,-254.27631,838.62061,19.60657,-203.36885,898.36523
14,0.108,-47.1421,-266.84427,904.93805,2.30286,-254.59917,838.6377,19.92264,-203.3757,898.1405
15,0.117,-47.10782,-267.20386,904.69098,2.84979,-254.33331,838.76453,19.55053,-203.35324,898.13672
16,0.125,-47.0159,-266.86496,904.5589,2.84979,-254.33331,838.76453,19.95209,-203.18613,898.01434
17,0.133,-47.0159,-266.86496,904.5589,2.30286,-254.59917,838.6377,20.05434,-203.09332,897.88916
