Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,243.59789,147.2574,271.60898,161.31334,200.85039,60.98713,161.94228,90.72057,62.6787
2,0.008,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,161.94228,90.72057,62.6787
3,0.017,243.34804,147.47462,271.29724,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
4,0.025,243.34804,147.47462,271.29724,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
5,0.033,243.34804,147.47462,271.29724,160.95399,200.46649,61.05418,161.94228,90.72057,62.6787
6,0.042,243.2446,147.49164,271.26852,160.95399,200.46649,61.05418,161.94228,90.72057,62.6787
7,0.05,243.34804,147.47462,271.29724,160.95399,200.46649,61.05418,161.94228,90.72057,62.6787
8,0.058,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,161.94228,90.72057,62.6787
9,0.067,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
10,0.075,243.26257,147.39,271.34113,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
11,0.083,243.2446,147.49164,271.26852,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
12,0.092,243.2446,147.49164,271.26852,161.31334,200.85039,60.98713,161.94228,90.72057,62.6787
13,0.1,243.34804,147.47462,271.29724,161.31175,200.37117,60.6381,159.57791,91.26233,62.69538
14,0.108,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,159.57791,91.26233,62.69538
15,0.117,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,159.57791,91.26233,62.69538
16,0.125,243.34804,147.47462,271.29724,161.16374,200.67155,60.57095,160.03441,90.99464,63.34305
17,0.133,243.2446,147.49164,271.26852,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
18,0.142,243.37209,147.36707,271.37494,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
19,0.15,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,159.57791,91.26233,62.69538
20,0.158,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,159.57791,91.26233,62.69538
21,0.167,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,159.57791,91.26233,62.69538
22,0.175,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,160.03441,90.99464,63.34305
23,0.183,243.34804,147.47462,271.29724,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
24,0.192,243.37209,147.36707,271.37494,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
25,0.2,243.34804,147.47462,271.29724,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
26,0.208,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,159.57791,91.26233,62.69538
27,0.217,243.37209,147.36707,271.37494,161.31334,200.85039,60.98713,159.57791,91.26233,62.69538
28,0.225,243.34804,147.47462,271.29724,161.31334,200.85039,60.98713,160.03441,90.99464,63.34305
29,0.233,243.34804,147.47462,271.29724,161.31175,200.37117,60.6381,160.03441,90.99464,63.34305
30,0.242,243.34804,147.47462,271.29724,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
31,0.25,243.2446,147.49164,271.26852,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
32,0.258,243.34804,147.47462,271.29724,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
33,0.267,243.34804,147.47462,271.29724,160.95567,200.94559,61.40306,159.57791,91.26233,62.69538
34,0.275,243.37209,147.36707,271.37494,161.31334,200.85039,60.98713,160.03441,90.99464,63.34305
35,0.283,243.2446,147.49164,271.26852,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
36,0.292,243.34804,147.47462,271.29724,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
37,0.3,243.36551,147.68016,271.29282,161.16374,200.67155,60.57095,161.94228,90.72057,62.6787
38,0.308,243.34804,147.47462,271.29724,161.20155,200.43077,60.98772,161.94228,90.72057,62.6787
39,0.317,243.33104,147.44102,271.17944,161.31175,200.37117,60.6381,161.94228,90.72057,62.6787
40,0.325,243.33104,147.44102,271.17944,161.31334,200.85039,60.98713,161.94228,90.72057,62.6787
41,0.333,243.34804,147.47462,271.29724,160.95567,200.94559,61.40306,161.94228,90.72057,62.6787
