Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,191.03358,-102.7275,271.07449,84.42855,-103.75923,71.46444,113.36192,-16.56578,89.55721
2,0.008,191.08307,-102.64208,270.90201,84.35534,-103.50923,71.43477,113.23431,-16.47958,89.4353
3,0.017,191.08307,-102.64208,270.90201,84.42855,-103.75923,71.46444,113.36192,-16.56578,89.55721
4,0.025,191.08307,-102.64208,270.90201,84.479,-103.38094,71.55245,113.36192,-16.56578,89.55721
5,0.033,191.08307,-102.64208,270.90201,84.34745,-103.52798,71.29904,113.23431,-16.47958,89.4353
6,0.042,191.08307,-102.64208,270.90201,84.43251,-103.84467,71.73602,113.36192,-16.56578,89.55721
7,0.05,191.08307,-102.64208,270.90201,84.24159,-103.70435,71.54484,113.23431,-16.47958,89.4353
8,0.058,191.08307,-102.64208,270.90201,84.42403,-103.34084,71.67332,113.36192,-16.56578,89.55721
9,0.067,191.08307,-102.64208,270.90201,84.42855,-103.75923,71.46444,113.36192,-16.56578,89.55721
10,0.075,191.08307,-102.64208,270.90201,84.42855,-103.75923,71.46444,113.36192,-16.56578,89.55721
11,0.083,191.08307,-102.64208,270.90201,84.53839,-103.66828,71.49023,113.36192,-16.56578,89.55721
12,0.092,191.08307,-102.64208,270.90201,84.53839,-103.66828,71.49023,113.36192,-16.56578,89.55721
13,0.1,191.08307,-102.64208,270.90201,84.42066,-103.77798,71.32874,113.38488,-16.68378,89.6619
14,0.108,190.98975,-102.62527,270.75775,84.43251,-103.84467,71.73602,113.23431,-16.47958,89.4353
15,0.117,191.08307,-102.64208,270.90201,84.3148,-103.95439,71.57453,113.36192,-16.56578,89.55721
16,0.125,190.90727,-102.52691,270.75748,84.35303,-103.67547,71.31074,113.38488,-16.68378,89.6619
17,0.133,191.08307,-102.64208,270.90201,84.42855,-103.75923,71.46444,113.38488,-16.68378,89.6619
18,0.142,191.08307,-102.64208,270.90201,84.44237,-103.7219,71.55634,113.38488,-16.68378,89.6619
19,0.15,191.08307,-102.64208,270.90201,84.53839,-103.66828,71.49023,113.38488,-16.68378,89.6619
20,0.158,191.08307,-102.64208,270.90201,84.43449,-103.74067,71.42062,113.38488,-16.68378,89.6619
21,0.167,191.08307,-102.64208,270.90201,84.43251,-103.84467,71.73602,113.36192,-16.56578,89.55721
22,0.175,190.90727,-102.52691,270.75748,84.44237,-103.7219,71.55634,113.38488,-16.68378,89.6619
23,0.183,191.08307,-102.64208,270.90201,84.44237,-103.7219,71.55634,113.77502,-16.5342,89.45634
24,0.192,190.09921,-102.83653,270.99179,84.55221,-103.63094,71.58212,113.58652,-16.68981,89.45074
25,0.2,191.08307,-102.64208,270.90201,84.48344,-103.6282,71.61108,113.58652,-16.68981,89.45074
