Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z
46,0.375,-830.85614,-419.66956,1402.18542
47,0.383,-822.83191,-419.73605,1404.27478
48,0.392,-814.85333,-417.60843,1404.99536
49,0.4,-808.96301,-419.22473,1405.00159
50,0.408,-800.38141,-416.56018,1405.88806
51,0.417,-794.9953,-417.84671,1407.35339
52,0.425,-787.98065,-414.7854,1407.80933
53,0.433,-780.60046,-415.16437,1409.73743
54,0.442,-773.75616,-413.03494,1410.42065
55,0.45,-766.02795,-414.7959,1411.1947
56,0.458,-760.63403,-412.49969,1413.8042
57,0.467,-755.06537,-412.81314,1414.10803
58,0.475,-745.51892,-411.25986,1414.41626
59,0.483,-738.78925,-409.64545,1415.25757
60,0.492,-732.34631,-409.42468,1416.42432
61,0.5,-724.6875,-407.9628,1416.56665
62,0.508,-719.22076,-408.36133,1417.05505
63,0.517,-711.99042,-406.35541,1417.43604
64,0.525,-704.24304,-406.64032,1417.1825
65,0.533,-697.09235,-405.3063,1418.30127
66,0.542,-691.37421,-405.76602,1417.91125
67,0.55,-683.5896,-404.15182,1417.2041
68,0.558,-676.23322,-403.81339,1418.01001
69,0.567,-669.36389,-402.91437,1417.84399
70,0.575,-662.00641,-402.2659,1416.56506
71,0.583,-655.3858,-400.97055,1416.49146
72,0.592,-648.27277,-400.71475,1415.94946
73,0.6,-642.36633,-401.03491,1415.45056
74,0.608,-632.95239,-399.74976,1414.63464
75,0.617,-626.37262,-400.04977,1413.4436
76,0.625,-619.26996,-398.39789,1412.13428
77,0.633,-612.21741,-398.2338,1411.91553
78,0.642,-604.63812,-398.55847,1412.15161
79,0.65,-597.78845,-398.26825,1410.73291
80,0.658,-590.67645,-396.55194,1409.79163
81,0.667,-581.90704,-396.73553,1408.94348
82,0.675,-575.93134,-396.26385,1408.25354
83,0.683,-567.43665,-395.75558,1407.30884
84,0.692,-561.12933,-395.96616,1406.24902
85,0.7,-552.25507,-396.1517,1405.88733
86,0.708,-544.87946,-394.60745,1404.29321
87,0.717,-538.19458,-394.68869,1401.89221
88,0.725,-530.79694,-393.72586,1400.48816
89,0.733,-522.22083,-396.43127,1399.63794
90,0.742,-514.57184,-395.11798,1398.4502
91,0.75,-507.52512,-396.36057,1398.14819
92,0.758,-500.50589,-395.0498,1395.51306
93,0.767,-490.85358,-396.09589,1395.0863
94,0.775,-483.83884,-396.4429,1393.08923
95,0.783,-476.26813,-395.61456,1391.85291
96,0.792,-467.82645,-397.49905,1390.33545
97,0.8,-461.01999,-395.96869,1388.12109
98,0.808,-451.8291,-397.13098,1387.08777
99,0.817,-443.26846,-398.45987,1386.1925
100,0.825,-436.6152,-397.52585,1385.45581
101,0.833,-427.67807,-399.40833,1384.7052
102,0.842,-420.07336,-399.10995,1383.47278
103,0.85,-411.11383,-400.99353,1383.41003
104,0.858,-402.87186,-402.37592,1382.32898
105,0.867,-394.05112,-401.4852,1382.72815
106,0.875,-385.21942,-404.36084,1382.39465
107,0.883,-376.24243,-405.0274,1382.35315
108,0.892,-367.77206,-403.98508,1381.96704
109,0.9,-358.22797,-406.60968,1382.48108
110,0.908,-349.6622,-407.10034,1383.65137
111,0.917,-341.26773,-407.51108,1383.75305
112,0.925,-331.40814,-410.03897,1384.58997
113,0.933,-322.43732,-410.56226,1386.46521
114,0.942,-314.22119,-410.81595,1387.3147
115,0.95,-304.13358,-413.11465,1389.41467
116,0.958,-295.90347,-414.10547,1389.9668
117,0.967,-287.79883,-414.43231,1392.16138
118,0.975,-278.48724,-415.17291,1392.75891
119,0.983,-269.39441,-416.59726,1393.54919
120,0.992,-261.41861,-417.03265,1394.43665
121,1,-252.47298,-417.767,1395.83948
122,1.008,-243.73267,-420.04642,1397.54272
123,1.017,-235.89534,-419.20215,1398.96606
124,1.025,-227.49388,-419.69376,1399.30542
125,1.033,-218.03487,-421.30466,1399.74658
126,1.042,-210.47809,-420.71799,1399.95068
127,1.05,-201.96458,-420.84882,1400.44849
128,1.058,-194.64319,-421.02118,1402.16113
129,1.067,-184.99208,-421.59854,1402.59314
130,1.075,-177.88689,-421.69934,1402.94055
131,1.083,-170.51447,-421.88654,1404.73706
132,1.092,-162.28123,-421.42007,1405.03503
133,1.1,-154.80983,-421.72534,1405.33618
134,1.108,-145.31654,-421.86923,1405.89282
135,1.117,-139.00621,-419.67926,1406.14001
136,1.125,-130.56749,-421.81729,1406.32935
137,1.133,-123.99205,-419.7785,1407.09717
138,1.142,-116.67513,-419.30627,1407.46826
139,1.15,-108.66126,-420.03317,1408.58936
140,1.158,-101.32497,-420.13983,1409.01514
141,1.167,-94.85248,-418.6893,1408.88831
142,1.175,-86.33185,-420.91882,1408.42834
143,1.183,-78.2363,-419.71494,1409.14819
144,1.192,-71.85276,-419.10681,1408.54614
145,1.2,-64.6778,-419.04181,1408.86938
146,1.208,-56.75349,-418.54721,1410.1261
147,1.217,-49.77781,-417.84406,1409.24304
148,1.225,-41.56783,-417.90027,1408.76599
149,1.233,-34.22345,-418.35617,1408.75989
150,1.242,-26.64495,-417.03427,1408.19421
151,1.25,-18.79838,-417.25156,1408.13647
152,1.258,-12.76074,-416.02707,1407.76465
153,1.267,-5.11586,-416.31857,1407.88135
154,1.275,2.90456,-415.76437,1406.72095
155,1.283,10.33058,-414.89084,1405.71692
156,1.292,17.79302,-413.22556,1405.56995
157,1.3,25.52878,-413.94351,1405.09766
158,1.308,32.30028,-412.59329,1404.72791
159,1.317,39.72855,-410.90555,1402.55176
160,1.325,47.82846,-411.25934,1402.56128
161,1.333,55.84864,-410.67175,1402.27991
162,1.342,63.73131,-410.50635,1402.3208
163,1.35,70.2775,-408.41959,1402.02039
164,1.358,79.37339,-408.83862,1401.6394
165,1.367,85.9912,-405.54022,1400.052
166,1.375,93.92365,-405.68863,1399.73962
167,1.383,101.69064,-404.72519,1399.97913
168,1.392,109.78506,-402.94785,1399.34851
169,1.4,116.31094,-400.75897,1398.99854
170,1.408,125.28704,-400.04697,1398.51282
171,1.417,132.42122,-398.92813,1399.91699
172,1.425,141.24294,-397.49857,1400.12244
173,1.433,148.03955,-394.01221,1399.59509
174,1.442,156.83032,-394.15613,1400.97571
175,1.45,164.28305,-391.17636,1400.64221
176,1.458,172.98323,-390.52551,1401.38452
177,1.467,180.95158,-388.73669,1403.58105
178,1.475,189.29001,-387.43066,1402.81616
179,1.483,196.45116,-385.80237,1404.1333
180,1.492,205.11929,-384.48813,1404.87646
181,1.5,212.46713,-382.87418,1405.25854
182,1.508,220.89218,-381.18979,1406.47229
183,1.517,228.13527,-378.73438,1407.31921
184,1.525,236.62158,-377.45251,1408.86841
185,1.533,243.92661,-376.76791,1409.59241
186,1.542,251.48817,-374.8988,1410.15503
187,1.55,259.99393,-374.2301,1411.10144
188,1.558,267.94189,-373.76984,1412.51013
189,1.567,275.216,-371.8544,1412.23962
190,1.575,283.74084,-372.09726,1413.76501
191,1.583,291.20782,-371.22919,1414.83557
192,1.592,298.4986,-369.60217,1415.06396
193,1.6,306.25879,-370.05441,1416.66638
194,1.608,312.69745,-368.60178,1417.24731
195,1.617,321.42429,-368.73471,1418.58069
196,1.625,329.00882,-369.49469,1419.38171
197,1.633,335.80991,-368.17636,1419.54004
198,1.642,343.48157,-369.2511,1421.38721
199,1.65,349.57297,-368.18552,1421.37866
200,1.658,358.08029,-368.7056,1422.43225
201,1.667,365.37857,-367.29413,1423.03174
202,1.675,372.49371,-368.19315,1423.12781
203,1.683,379.11319,-367.27393,1424.97559
204,1.692,386.07025,-368.48151,1425.35901
205,1.7,393.33057,-365.98544,1425.03491
206,1.708,399.80447,-365.96222,1425.78528
207,1.717,407.18332,-366.60446,1426.07751
208,1.725,414.22617,-367.29382,1425.77417
209,1.733,421.1907,-366.35913,1427.05627
210,1.742,428.86295,-366.26752,1426.76733
211,1.75,434.78397,-365.51605,1426.04309
212,1.758,442.12631,-366.77719,1425.96509
213,1.767,448.7991,-365.83081,1425.73987
214,1.775,456.51035,-366.34128,1426.11694
215,1.783,464.40356,-367.78479,1425.15967
216,1.792,470.04468,-367.1871,1424.85999
217,1.8,477.52939,-367.98734,1424.39197
218,1.808,484.94974,-368.01401,1424.60242
219,1.817,492.36102,-367.58661,1422.82153
220,1.825,499.88617,-369.02512,1423.75171
221,1.833,506.68015,-367.64008,1422.02051
222,1.842,514.06927,-369.2229,1421.35181
223,1.85,521.77863,-370.46243,1421.00159
224,1.858,528.44708,-370.48288,1419.76123
225,1.867,536.31903,-371.25381,1418.77454
226,1.875,543.22211,-370.48703,1417.35938
227,1.883,551.51013,-370.81104,1416.70752
228,1.892,558.90918,-372.18396,1415.48047
229,1.9,567.10748,-373.91943,1415.91272
230,1.908,575.1864,-374.48178,1413.48694
231,1.917,583.04224,-375.44052,1412.32849
232,1.925,590.0307,-375.12735,1410.60645
233,1.933,597.16339,-376.52164,1409.7627
234,1.942,605.23584,-377.90027,1408.00525
235,1.95,613.89148,-378.83905,1406.25623
236,1.958,622.31226,-380.43237,1405.23828
237,1.967,629.30444,-382.57376,1403.38977
238,1.975,637.68884,-384.53339,1402.29871
239,1.983,645.242,-384.21167,1400.76379
240,1.992,653.87927,-385.99652,1399.28699
241,2,661.13507,-389.69699,1398.6106
242,2.008,668.86102,-388.84253,1396.74866
243,2.017,676.60834,-389.79034,1395.45996
244,2.025,684.36151,-393.76367,1393.88977
245,2.033,692.6264,-394.26028,1393.25195
246,2.042,701.84271,-396.37653,1392.29773
247,2.05,709.86975,-400.56665,1392.87341
248,2.058,718.43298,-401.93857,1391.51685
249,2.067,726.60602,-402.58197,1391.14648
250,2.075,735.2818,-403.73721,1390.19751
251,2.083,743.69043,-407.25952,1391.63
252,2.092,751.12598,-409.72186,1392.20703
253,2.1,760.2514,-411.10342,1392.89075
254,2.108,768.70874,-413.06998,1393.57605
255,2.117,776.91479,-415.1958,1393.94116
256,2.125,784.94019,-416.63495,1394.9248
257,2.133,793.91632,-419.34924,1395.26025
258,2.142,801.70221,-419.91724,1396.4491
259,2.15,810.13654,-422.45117,1397.34033
260,2.158,817.79547,-424.61548,1397.64819
261,2.167,826.68042,-425.13672,1398.21045
262,2.175,834.5473,-427.07056,1398.83789
263,2.183,842.58551,-428.30719,1400.11499
264,2.192,850.53467,-429.56058,1399.93237
265,2.2,858.73322,-431.10147,1400.30713
266,2.208,867.24658,-432.98001,1400.92639
267,2.217,875.1792,-433.74283,1401.0072
268,2.225,883.10376,-433.862,1401.40503
269,2.233,890.48151,-435.39301,1402.68567
270,2.242,898.62982,-436.88147,1403.16943
271,2.25,907.14929,-437.9978,1403.77991
272,2.258,913.55798,-437.89908,1404.11877
273,2.267,920.97064,-438.6814,1404.4375
274,2.275,928.10986,-439.34052,1405.34839
275,2.283,936.26495,-440.12152,1405.32532
276,2.292,943.95862,-440.84808,1406.74011
277,2.3,951.06134,-441.01514,1407.39697
278,2.308,958.41656,-441.8291,1408.19617
279,2.317,965.94464,-442.09494,1407.87158
280,2.325,973.28925,-443.00748,1408.96619
281,2.333,980.0545,-442.18085,1408.87598
282,2.342,988.23187,-443.99075,1409.56323
283,2.35,995.51019,-444.43552,1409.53381
284,2.358,1003.70129,-445.95325,1410.36316
285,2.367,1009.71808,-445.60104,1410.33496
286,2.375,1017.20935,-445.62323,1410.4657
287,2.383,1024.79846,-445.72443,1411.00427
288,2.392,1032.34583,-446.96805,1410.54688
289,2.4,1038.77734,-446.72488,1409.75037
290,2.408,1046.56848,-447.45975,1410.54333
291,2.417,1053.35425,-447.58643,1410.02002
292,2.425,1060.17773,-447.76154,1409.24146
293,2.433,1068.25708,-449.14395,1409.86157
294,2.442,1076.32361,-448.7619,1409.15845
295,2.45,1083.32593,-449.74234,1408.75928
296,2.458,1090.63416,-449.5654,1407.90271
297,2.467,1098.72327,-448.70566,1407.13513
298,2.475,1105.1073,-448.61124,1406.09326
299,2.483,1113.65649,-448.5983,1406.401
300,2.492,1120.31775,-449.33517,1406.09595
301,2.5,1127.71143,-449.60251,1404.92224
302,2.508,1135.77698,-448.83286,1403.44189
303,2.517,1142.56738,-448.01523,1402.62219
304,2.525,1150.86804,-447.51791,1402.17761
305,2.533,1158.32166,-447.85635,1402.17053
306,2.542,1166.03784,-447.90741,1400.95361
307,2.55,1173.53906,-446.59561,1399.53882
308,2.558,1179.5354,-445.85248,1399.86389
309,2.567,1188.46484,-445.50827,1398.55017
310,2.575,1196.10718,-444.76031,1398.75232
311,2.583,1202.75806,-443.55008,1398.17468
312,2.592,1211.16919,-442.65433,1397.33179
313,2.6,1218.37231,-441.52713,1397.36658
314,2.608,1225.3252,-440.10223,1396.64429
315,2.617,1233.24243,-439.44293,1396.9137
316,2.625,1241.24097,-438.94733,1396.42883
317,2.633,1247.78394,-437.1051,1396.4375
318,2.642,1256.02466,-435.42743,1397.18335
319,2.65,1263.72803,-435.0553,1397.28381
320,2.658,1272.81396,-433.94009,1398.19983
321,2.667,1281.29187,-433.79221,1397.96899
322,2.675,1289.34766,-432.4826,1398.85815
323,2.683,1296.29431,-431.21097,1399.47583
324,2.692,1304.76892,-429.84991,1401.03748
325,2.7,1312.16272,-429.29456,1401.38733
326,2.708,1321.2843,-427.8559,1402.57556
327,2.717,1328.67297,-427.10907,1404.42993
328,2.725,1336.2655,-425.9241,1404.73975
329,2.733,1343.50171,-425.50409,1407.01624
330,2.742,1352.17139,-424.35767,1409.17188
331,2.75,1359.94958,-422.50385,1409.4447
332,2.758,1367.12634,-422.79214,1410.86975
333,2.767,1375.06189,-422.79242,1412.46082
334,2.775,1381.78979,-420.55106,1413.00488
335,2.783,1389.56482,-420.90936,1414.45947
336,2.792,1397.23169,-421.80557,1415.48279
337,2.8,1403.89563,-420.16568,1415.90686
338,2.808,1411.5863,-419.61362,1416.98669
339,2.817,1418.30042,-419.90683,1417.97327
340,2.825,1425.8634,-419.15533,1419.93433
341,2.833,1433.56311,-419.58902,1420.50659
342,2.842,1440.76868,-419.20929,1420.79797
343,2.85,1448.38904,-419.01331,1422.19946
344,2.858,1455.06934,-417.97244,1422.94067
345,2.867,1461.61731,-418.16318,1423.10608
346,2.875,1467.29382,-417.90543,1425.09167
347,2.883,1475.66931,-418.04178,1425.02551
348,2.892,1482.36414,-417.12939,1425.06421
349,2.9,1488.42822,-416.53851,1427.10059
350,2.908,1494.31921,-415.42545,1427.48425
351,2.917,1502.24365,-416.52655,1427.86133
352,2.925,1509.59521,-417.05432,1426.39331
353,2.933,1516.34326,-417.168,1427.02124
354,2.942,1521.3407,-416.22482,1428.46179
355,2.95,1528.2207,-415.64215,1427.28149
356,2.958,1536.10217,-415.31097,1427.38794
357,2.967,1543.46167,-416.05438,1426.38916
358,2.975,1549.31458,-415.30203,1425.84705
359,2.983,1556.44238,-414.85956,1426.77869
360,2.992,1563.23071,-415.94672,1425.82031
361,3,1570.56714,-416.2695,1425.66565
362,3.008,1578.18799,-415.85657,1424.93311
363,3.017,1584.70129,-415.44556,1423.30823
364,3.025,1592.01147,-415.72815,1422.98303
365,3.033,1598.05249,-415.27878,1421.7019
366,3.042,1605.16748,-416.17822,1422.80688
367,3.05,1612.63062,-416.51978,1421.16467
368,3.058,1620.75317,-416.55566,1420.39392
369,3.067,1626.74731,-416.54593,1420.45825
370,3.075,1633.54492,-417.09265,1419.09204
371,3.083,1641.5697,-416.95132,1419.13
372,3.092,1648.43005,-418.66739,1417.56909
373,3.1,1656.3656,-418.13513,1415.72192
374,3.108,1663.48352,-417.89093,1415.68823
375,3.117,1671.05847,-418.25302,1415.33337
376,3.125,1678.12109,-418.5593,1413.37659
377,3.133,1686.97937,-419.75308,1411.97095
378,3.142,1693.80212,-419.61713,1411.33289
379,3.15,1700.98682,-420.67645,1410.83777
380,3.158,1708.67786,-420.56635,1408.91174
381,3.167,1717.21753,-421.94571,1407.37012
382,3.175,1724.23218,-421.67786,1407.23938
383,3.183,1731.52808,-422.0809,1405.38989
384,3.192,1740.52686,-422.68115,1404.37354
385,3.2,1747.51428,-423.32819,1402.6311
386,3.208,1755.36133,-424.16199,1401.35071
387,3.217,1763.45483,-424.33401,1399.73291
388,3.225,1772.62427,-426.24084,1399.2002
389,3.233,1780.33813,-427.13892,1398.20313
390,3.242,1787.83728,-427.19525,1396.85339
391,3.25,1796.60974,-429.21945,1395.69165
392,3.258,1804.52991,-430.25378,1393.83728
393,3.267,1812.31604,-430.60681,1393.0636
394,3.275,1821.77856,-433.15906,1391.90149
395,3.283,1829.19348,-433.38318,1391.3866
396,3.292,1838.21228,-435.80777,1390.54236
397,3.3,1846.43604,-436.13684,1389.43188
398,3.308,1855.41919,-439.00848,1389.1853
399,3.317,1864.505,-439.6102,1388.62305
400,3.325,1873.39551,-442.5751,1388.49255
401,3.333,1882.15259,-442.83505,1388.3606
402,3.342,1890.78345,-445.39169,1388.44495
