Frame#,Time,Top.Head.x,Top.Head.y,Top.Head.z,Jaw.x,Jaw.y,Jaw.z
32,0.258,-999.61853,-416.45984,1679.12134,-872.08032,-361.00507,1619.21729
33,0.267,-993.35468,-414.8125,1679.42578,-863.65283,-363.57785,1619.75269
34,0.275,-986.51251,-410.95737,1680.19275,-855.53906,-359.40164,1618.71106
35,0.283,-978.16943,-409.29446,1681.0144,-849.66559,-359.37582,1622.38977
36,0.292,-970.76758,-406.62234,1681.88696,-841.8833,-356.83188,1623.73633
37,0.3,-962.83453,-405.26581,1682.42407,-834.62006,-353.34738,1623.1001
38,0.308,-954.79633,-403.02963,1682.57361,-825.58411,-349.48285,1626.09192
39,0.317,-947.57672,-400.95868,1683.58899,-818.91235,-352.26355,1624.41162
40,0.325,-940.79034,-397.7757,1685.04822,-810.85889,-348.18753,1624.34644
41,0.333,-935.62622,-395.75781,1686.48499,-805.95764,-342.34399,1628.72485
42,0.342,-927.62646,-393.13638,1687.06128,-795.09845,-348.57349,1626.052
43,0.35,-920.20258,-393.29892,1687.65405,-786.76074,-344.79306,1626.28906
44,0.358,-913.01556,-390.62848,1688.06921,-781.07275,-339.69022,1631.11255
45,0.367,-905.04327,-388.44818,1689.41187,-774.5061,-342.4245,1629.91882
46,0.375,-898.81824,-387.67926,1690.76331,-765.44409,-338.95209,1630.93677
47,0.383,-891.15796,-386.27783,1691.5863,-762.97235,-331.50851,1634.84253
48,0.392,-884.6557,-383.94611,1692.06653,-751.73383,-338.06519,1632.05859
49,0.4,-878.74091,-381.31546,1694.04236,-744.80634,-334.13263,1637.54834
50,0.408,-871.76245,-380.18689,1695.02576,-737.27728,-333.50259,1636.82104
51,0.417,-863.46332,-379.23907,1696.22388,-732.33582,-330.9472,1636.53259
52,0.425,-855.13434,-377.92349,1697.80579,-727.48969,-325.34338,1640.44165
53,0.433,-848.87518,-376.20486,1698.8905,-718.5224,-323.44308,1641.3175
54,0.442,-841.47552,-376.79239,1699.89905,-707.64648,-328.246,1640.00732
55,0.45,-834.12579,-375.27002,1700.63208,-700.95483,-324.44113,1643.61914
56,0.458,-826.59686,-374.42383,1701.93335,-694.44598,-327.12344,1642.474
57,0.467,-818.19348,-374.51645,1702.69006,-687.46588,-323.65756,1641.93054
58,0.475,-811.97003,-373.38882,1703.50562,-680.11487,-326.56619,1644.26648
59,0.483,-803.76917,-371.74707,1705.29614,-673.16083,-323.09857,1643.73218
60,0.492,-795.57617,-372.42752,1705.54565,-664.66534,-327.46661,1642.80725
61,0.5,-789.19122,-371.15247,1706.13159,-660.2179,-321.85599,1646.85327
62,0.508,-782.72955,-371.13055,1706.89746,-653.17889,-321.47375,1647.3479
63,0.517,-774.35242,-370.34851,1707.24548,-646.48267,-321.0672,1646.52991
64,0.525,-767.87756,-369.96698,1706.65552,-638.38556,-319.52756,1645.67078
65,0.533,-760.32941,-369.77957,1707.21021,-631.88367,-321.06772,1647.57556
66,0.542,-753.68884,-369.28976,1707.57166,-623.63141,-319.9079,1646.6748
67,0.55,-745.72754,-368.35834,1707.78918,-617.57251,-320.67889,1646.13721
68,0.558,-738.24176,-368.58633,1707.2019,-607.63739,-319.68939,1645.50647
69,0.567,-731.06848,-367.52707,1706.21082,-601.18451,-322.17484,1644.85474
70,0.575,-723.61151,-367.60614,1706.91235,-593.17346,-319.60327,1646.77527
71,0.583,-716.48096,-366.22794,1706.64783,-586.16235,-319.71878,1645.66125
72,0.592,-709.58551,-364.94666,1706.60425,-579.06659,-318.07581,1645.35193
73,0.6,-702.08606,-365.92068,1705.72412,-571.89111,-315.53204,1644.55481
74,0.608,-694.41522,-363.95599,1705.02161,-565.82025,-317.22382,1643.81519
75,0.617,-687.2384,-365.00296,1705.55579,-553.06989,-317.8558,1641.65393
76,0.625,-679.25385,-363.6073,1704.57751,-549.36969,-318.13519,1642.90503
77,0.633,-671.46802,-364.29578,1703.71411,-540.45123,-321.49722,1641.56055
78,0.642,-665.11566,-363.28586,1703.05896,-533.61108,-319.29422,1641.9187
79,0.65,-657.93121,-362.50446,1702.03967,-525.92566,-319.95016,1640.07166
80,0.658,-650.15247,-362.44055,1701.40662,-519.09155,-317.09207,1638.7561
81,0.667,-642.5813,-361.16071,1700.00525,-511.2944,-315.06824,1637.41638
82,0.675,-634.30096,-361.89517,1700.22766,-504.03519,-314.04453,1636.26379
83,0.683,-627.54248,-360.4223,1698.16174,-496.78143,-311.13449,1635.26208
84,0.692,-619.0719,-361.6673,1697.24109,-488.03931,-313.45615,1633.40723
85,0.7,-611.63861,-361.29266,1696.63428,-480.45941,-311.61642,1633.3894
86,0.708,-604.09442,-361.71786,1695.32727,-472.77118,-311.95416,1631.64209
87,0.717,-596.09674,-361.46521,1693.84509,-467.29538,-311.79996,1631.53186
88,0.725,-587.34894,-362.49057,1692.88574,-460.77917,-312.30469,1629.89636
89,0.733,-579.49548,-362.77844,1691.58923,-452.15439,-313.22992,1629.26636
90,0.742,-571.90753,-363.4321,1690.31201,-442.77316,-315.03214,1626.15906
91,0.75,-563.69354,-363.53894,1689.08508,-435.91833,-314.04422,1623.8158
92,0.758,-556.15399,-364.09354,1688.01575,-428.44598,-313.43567,1622.18274
93,0.767,-547.74921,-364.41785,1686.66895,-420.41623,-316.39627,1622.13147
94,0.775,-540.02118,-365.85696,1684.88293,-410.97421,-314.55246,1622.11682
95,0.783,-531.40991,-365.90387,1683.67358,-405.61298,-316.30823,1619.61328
96,0.792,-523.32166,-367.18909,1682.51831,-396.00003,-315.87262,1617.26331
97,0.8,-516.17004,-366.86383,1680.71521,-386.3179,-320.05829,1617.9353
98,0.808,-507.59763,-367.08029,1679.92883,-379.77432,-318.10049,1616.09448
99,0.817,-499.74911,-368.79776,1678.70618,-371.91351,-321.39035,1614.10583
100,0.825,-490.98984,-369.2778,1677.8324,-363.01309,-321.36151,1613.23486
101,0.833,-482.18912,-370.17215,1676.71802,-353.38855,-321.64236,1613.10486
102,0.842,-475.1257,-369.00598,1675.93359,-343.27576,-324.96555,1612.15698
103,0.85,-465.45746,-371.48965,1675.54761,-336.05438,-325.28769,1612.77515
104,0.858,-457.4505,-372.82642,1675.71204,-328.45041,-327.38553,1611.0354
105,0.867,-449.24567,-373.80139,1675.85364,-318.29892,-326.52899,1611.19495
106,0.875,-439.94897,-375.11911,1676.43127,-308.50729,-327.92725,1612.20374
107,0.883,-431.19098,-375.89368,1676.42017,-301.58762,-328.80331,1613.07336
108,0.892,-423.81314,-375.63196,1677.00928,-293.72366,-330.15256,1613.35205
109,0.9,-414.65588,-378.04266,1676.45325,-283.22049,-331.82648,1614.73022
110,0.908,-406.15463,-379.62604,1678.01819,-276.08578,-332.83359,1616.31128
111,0.917,-398.05783,-380.40051,1678.33411,-266.83679,-334.28104,1617.70581
112,0.925,-388.77145,-381.88947,1679.29651,-257.26456,-336.9256,1617.12512
113,0.933,-379.80801,-383.74722,1681.22314,-247.02119,-339.30173,1619.96301
114,0.942,-371.56717,-383.39044,1682.28796,-239.6584,-340.30438,1621.84399
115,0.95,-362.56262,-384.8118,1683.0791,-231.22017,-341.02255,1623.11584
116,0.958,-353.17532,-386.54526,1684.34546,-222.6214,-342.23306,1624.27637
117,0.967,-345.32507,-387.33401,1685.84204,-213.16258,-341.48074,1625.20398
118,0.975,-335.47821,-388.88611,1687.81067,-203.37741,-342.87857,1626.26697
119,0.983,-327.96039,-389.98776,1688.99084,-195.30721,-344.47095,1627.1123
120,0.992,-317.66321,-390.20193,1690.39331,-186.75223,-344.78082,1629.56885
121,1,-309.12726,-391.73428,1691.31641,-178.22905,-344.37463,1629.66345
122,1.008,-300.72195,-392.79343,1692.24609,-167.14706,-347.82834,1630.04346
123,1.017,-291.34351,-393.34964,1693.62036,-161.40141,-347.17667,1631.8894
124,1.025,-282.35257,-394.9949,1694.62891,-152.20554,-347.93863,1633.03955
125,1.033,-273.93521,-394.69778,1694.71631,-143.27017,-347.98914,1633.96814
126,1.042,-265.20511,-396.53854,1695.66968,-134.82039,-348.44006,1633.80005
127,1.05,-256.24072,-397.33151,1696.95093,-125.41813,-348.83771,1635.46021
128,1.058,-247.96449,-397.04385,1697.63843,-117.44057,-349.30777,1635.78784
129,1.067,-240.01588,-398.50974,1698.68726,-109.58432,-349.13785,1635.51709
130,1.075,-231.60991,-399.40552,1698.93066,-100.7932,-350.33429,1635.26843
131,1.083,-222.55545,-400.3895,1699.60779,-91.74514,-350.9101,1637.34937
132,1.092,-213.46535,-400.34177,1700.85962,-84.69524,-350.67218,1637.24744
133,1.1,-205.64159,-400.23544,1701.24854,-76.77626,-349.7262,1637.55615
134,1.108,-197.10495,-400.82687,1701.44958,-67.74875,-349.8808,1637.79321
135,1.117,-188.62535,-402.28729,1702.15149,-60.0811,-351.58469,1638.86609
136,1.125,-181.07916,-401.77814,1702.27393,-52.78396,-348.9722,1638.95862
137,1.133,-172.7093,-401.76993,1702.90063,-45.74113,-349.80798,1639.09473
138,1.142,-164.3457,-402.64539,1703.10815,-36.00652,-350.36203,1638.7428
139,1.15,-156.50746,-402.87381,1703.82202,-29.2645,-349.26709,1638.30591
140,1.158,-148.52818,-402.35037,1704.29321,-20.96935,-351.31775,1638.76807
141,1.167,-140.81403,-402.66931,1704.16125,-13.19182,-350.20389,1639.53894
142,1.175,-133.04843,-403.06436,1703.99194,-4.67277,-351.06049,1638.92261
143,1.183,-125.28928,-402.72812,1704.42786,2.37567,-352.3175,1639.56567
144,1.192,-117.58421,-401.9162,1704.35938,9.14859,-350.13419,1638.28613
145,1.2,-109.94369,-402.37396,1704.11108,16.69414,-348.59085,1638.40149
146,1.208,-102.30437,-401.09692,1704.31934,23.61129,-349.60977,1637.92065
147,1.217,-94.65865,-401.1922,1704.0697,32.06816,-350.15005,1638.41187
148,1.225,-87.46365,-400.73834,1703.2002,38.47985,-347.91339,1638.53748
149,1.233,-79.51931,-399.66248,1703.60144,47.23929,-347.30765,1637.51099
150,1.242,-72.77635,-399.83896,1703.64429,53.43493,-345.82492,1636.30017
151,1.25,-65.28681,-399.19928,1702.8822,61.3764,-347.61819,1636.61963
152,1.258,-57.3975,-399.55045,1701.70764,67.58028,-345.01721,1636.2948
153,1.267,-50.21799,-398.86145,1702.03027,75.51989,-344.12048,1636.3772
154,1.275,-42.40024,-396.87881,1700.75085,82.50982,-341.76672,1634.94275
155,1.283,-35.35928,-396.76981,1700.8031,90.37784,-343.24457,1633.53589
156,1.292,-28.71982,-396.27905,1700.71338,96.55946,-342.70621,1634.39856
157,1.3,-21.24568,-395.00308,1699.24658,105.25262,-341.81628,1633.64746
158,1.308,-14.18658,-394.95685,1698.66614,111.69511,-339.33694,1633.38867
159,1.317,-6.82216,-393.17731,1698.08472,119.00829,-338.08401,1632.38989
160,1.325,0.2769,-392.40686,1697.05261,126.40452,-337.91348,1631.06836
161,1.333,7.86444,-390.94446,1696.59473,132.27875,-337.58368,1630.84363
162,1.342,14.7438,-389.93832,1695.94189,140.77637,-335.60471,1631.40845
163,1.35,21.66558,-388.25891,1695.05835,148.09973,-335.29709,1629.96765
164,1.358,29.38936,-386.68854,1694.52905,155.731,-332.93353,1629.55774
165,1.367,37.02139,-385.31378,1694.46692,163.09969,-330.75473,1628.73962
166,1.375,43.67665,-384.75339,1693.00232,169.4048,-329.51608,1628.77563
167,1.383,51.08853,-381.91052,1692.7821,178.34065,-329.06943,1628.96289
168,1.392,57.88147,-380.74567,1692.27808,185.26794,-326.81125,1628.37842
169,1.4,64.34302,-378.21182,1691.90527,192.79257,-326.7475,1627.46191
170,1.408,72.28508,-377.56308,1691.96692,199.27625,-323.13913,1628.13257
171,1.417,79.47604,-374.72424,1691.56885,208.01956,-322.7854,1628.36816
172,1.425,87.04675,-373.12424,1691.48096,213.86769,-319.71619,1627.78943
173,1.433,94.06455,-370.31647,1691.29602,222.42996,-320.52573,1627.94873
174,1.442,101.0436,-368.48666,1691.98865,229.54419,-317.74689,1628.54346
175,1.45,108.18916,-366.9111,1692.62805,237.29546,-316.28165,1627.99951
176,1.458,115.90198,-364.34821,1693.14661,245.01242,-314.95758,1629.1377
177,1.467,123.13725,-363.21771,1693.99353,251.53618,-314.10886,1629.87341
178,1.475,130.73721,-361.04733,1693.61633,259.4776,-311.49841,1630.48621
179,1.483,138.05331,-358.19098,1694.48181,267.75943,-309.03253,1631.4397
180,1.492,146.13191,-357.27405,1695.04663,275.16708,-308.74036,1631.69629
181,1.5,153.40636,-354.51456,1695.72351,282.42874,-306.40619,1633.11035
182,1.508,160.88116,-353.2168,1696.73389,290.31622,-305.07092,1632.71472
183,1.517,168.68712,-350.55545,1697.37256,298.48312,-302.96063,1633.52649
184,1.525,176.61266,-350.13623,1698.46643,305.8519,-303.21201,1634.4082
185,1.533,184.61617,-348.63724,1698.74622,313.58267,-301.20862,1634.77661
186,1.542,191.46307,-346.93082,1699.11804,322.0831,-300.53848,1635.79944
187,1.55,199.29945,-345.31741,1699.79797,328.65555,-299.60236,1635.73608
188,1.558,206.92659,-344.46027,1701.276,335.23505,-297.3649,1637.67224
189,1.567,214.04141,-341.6098,1702.04688,344.87808,-297.10895,1637.69336
190,1.575,221.36423,-341.03452,1703.17529,352.42749,-295.47467,1639.84021
191,1.583,228.77266,-340.11096,1704.15503,359.48657,-294.92758,1640.08118
192,1.592,236.51013,-338.25763,1705.26892,368.63855,-293.57889,1641.76978
193,1.6,244.21663,-338.53409,1706.5188,374.38464,-292.60706,1642.23254
194,1.608,251.62531,-337.8161,1706.87939,381.91864,-292.48856,1644.22302
195,1.617,259.07581,-336.12668,1708.2782,389.82547,-291.2272,1644.96338
196,1.625,267.17688,-335.34634,1708.80896,397.20316,-291.95978,1646.18115
197,1.633,274.84277,-334.52295,1710.00903,405.50006,-289.61447,1646.37891
198,1.642,283.08475,-334.08136,1710.69666,413.82889,-291.16568,1648.01062
199,1.65,289.51431,-334.28,1711.39709,420.33438,-289.3486,1647.94971
200,1.658,297.6467,-332.46765,1713.25928,428.70038,-289.56641,1649.21985
201,1.667,305.29584,-332.45532,1713.84009,436.85007,-288.82254,1649.55212
202,1.675,313.52505,-332.82053,1714.21619,444.28607,-288.9295,1649.09082
203,1.683,321.18378,-330.81082,1714.82727,452.29297,-288.40955,1649.83337
204,1.692,328.73886,-331.10779,1714.94653,459.9447,-289.64008,1649.90759
205,1.7,337.10062,-331.71298,1715.60669,467.20053,-287.54001,1649.71875
206,1.708,345.57834,-332.457,1716.49036,474.90314,-289.02621,1650.52722
207,1.717,353.98734,-331.38184,1716.73083,482.88425,-288.35767,1650.22644
208,1.725,360.59106,-330.76569,1716.78284,489.4288,-287.90457,1649.95386
209,1.733,368.63049,-331.26117,1716.53711,498.46616,-287.73462,1650.56824
210,1.742,376.80353,-331.48108,1717.10596,506.21814,-287.51794,1650.07654
211,1.75,384.27945,-329.98727,1717.21252,513.61011,-287.29135,1649.66858
212,1.758,391.50204,-331.00211,1717.28003,521.63678,-288.10342,1649.83789
213,1.767,400.0401,-330.646,1716.19458,528.66431,-288.44861,1649.47729
214,1.775,408.03683,-331.0611,1716.46472,537.27338,-290.45084,1648.44336
215,1.783,415.70047,-331.9642,1716.70557,543.97003,-288.36868,1648.17224
216,1.792,423.64413,-332.46469,1716.44226,551.63318,-289.62955,1647.68018
217,1.8,431.90173,-332.48471,1716.25916,560.2865,-290.3476,1646.9491
218,1.808,439.03125,-332.76862,1715.73389,567.91071,-289.42194,1646.14246
219,1.817,447.19525,-333.25992,1714.95557,575.87732,-289.80933,1645.03418
220,1.825,455.70132,-334.05542,1714.19849,583.06824,-292.00336,1645.29956
221,1.833,462.23602,-334.58658,1713.71985,591.83655,-293.54254,1644.47119
222,1.842,469.71561,-335.17267,1713.08142,598.55511,-292.9642,1642.78516
223,1.85,478.64261,-336.01233,1712.43591,606.8963,-293.52127,1641.49829
224,1.858,486.56509,-336.49435,1711.45825,614.14569,-293.659,1640.12256
225,1.867,494.41217,-337.23859,1710.59766,621.07098,-295.15198,1639.75159
226,1.875,501.30869,-338.17877,1709.90002,630.30573,-295.53677,1638.68652
227,1.883,509.48019,-337.86572,1709.02075,637.19299,-297.66568,1637.7644
228,1.892,517.22168,-339.62927,1707.78162,644.78979,-298.7551,1636.08215
229,1.9,525.11365,-340.08292,1705.66675,653.38025,-300.23947,1635.29272
230,1.908,531.53204,-342.38181,1704.70825,661.08649,-302.16092,1633.69214
231,1.917,540.49609,-343.76135,1704.45313,669.08246,-303.69333,1633.49634
232,1.925,548.16632,-343.63058,1702.83997,676.10309,-303.91547,1632.44653
233,1.933,555.47809,-345.78094,1701.00232,684.50415,-304.22668,1630.77747
234,1.942,563.76251,-345.84854,1699.7146,692.21899,-305.02753,1628.7063
235,1.95,571.91553,-348.13596,1698.36157,699.77734,-307.8457,1627.61548
236,1.958,579.54303,-349.55566,1696.97974,707.83234,-309.34781,1626.05579
237,1.967,587.61316,-351.08707,1695.64978,716.43494,-311.01151,1624.86816
238,1.975,596.26459,-352.04489,1694.28772,724.10962,-312.67206,1623.10168
239,1.983,603.70813,-353.49835,1692.88684,732.52576,-314.30188,1622.27734
240,1.992,611.62579,-355.90598,1691.80273,741.27856,-316.27621,1621.04053
241,2,620.39856,-356.84024,1690.38721,749.65704,-318.16803,1619.79822
242,2.008,628.40057,-358.82092,1689.35229,757.65253,-319.43573,1618.42627
243,2.017,636.58325,-361.65796,1688.04529,765.96008,-321.42444,1616.44885
244,2.025,645.87427,-362.58572,1686.7688,774.04102,-323.28467,1615.17847
245,2.033,654.79236,-365.0033,1686.44373,783.09821,-326.24146,1613.94226
246,2.042,663.04559,-365.77478,1685.17957,790.91144,-326.25012,1613.11719
247,2.05,671.31659,-368.71017,1685.07678,800.15057,-330.91156,1613.41614
248,2.058,679.86731,-371.76117,1684.68457,807.73608,-334.20294,1613.04871
249,2.067,688.3045,-373.74811,1685.03552,816.32697,-335.84628,1613.0061
250,2.075,697.36615,-376.72903,1685.87915,825.60144,-337.91342,1613.43286
251,2.083,705.51422,-378.83798,1685.66504,834.79248,-339.95541,1614.42419
252,2.092,713.69946,-381.61462,1686.41455,842.724,-342.01883,1613.85046
253,2.1,723.11963,-382.84659,1686.73206,852.21185,-345.79584,1615.46143
254,2.108,730.88336,-386.45163,1687.21863,860.62854,-348.36035,1615.41711
255,2.117,740.10669,-388.46832,1687.64551,869.81244,-349.74887,1616.47778
256,2.125,748.68262,-391.20721,1687.71252,877.77051,-352.11435,1617.86084
257,2.133,757.39111,-393.59225,1689.35425,885.09552,-354.65097,1617.55029
258,2.142,765.16614,-395.79913,1690.2395,894.74384,-355.95432,1619.33093
259,2.15,774.57501,-397.43109,1691.34265,903.51025,-357.87537,1619.99072
260,2.158,782.74359,-399.8092,1692.14929,910.87122,-359.57327,1620.51501
261,2.167,791.42542,-401.48898,1692.87244,919.27686,-363.37726,1622.35547
262,2.175,799.12952,-404.33868,1693.61243,927.36639,-362.96875,1622.02942
263,2.183,808.03748,-406.21973,1694.22754,936.36597,-365.83075,1622.47522
264,2.192,816.37073,-407.58124,1695.3208,944.55762,-368.44348,1623.27576
265,2.2,824.32422,-409.52319,1695.38049,952.60382,-369.35062,1624.69824
266,2.208,832.79492,-411.14194,1695.93469,961.06934,-371.20703,1624.50854
267,2.217,840.32166,-412.99759,1696.1947,969.27863,-372.50937,1624.82324
268,2.225,848.79651,-415.07538,1697.40381,977.29926,-374.25302,1626.04211
269,2.233,856.74463,-416.31647,1697.40308,984.77686,-374.54221,1626.87769
270,2.242,865.22729,-417.38962,1698.25037,993.3894,-373.78592,1627.32605
271,2.25,873.19037,-418.79535,1698.89319,1001.17529,-374.82388,1627.24768
272,2.258,880.90924,-419.60217,1699.39868,1008.58069,-375.52878,1627.81323
273,2.267,888.92828,-421.48712,1700.60278,1016.58441,-376.50153,1628.40967
274,2.275,896.73907,-422.36624,1700.9646,1024.46912,-378.67392,1629.03784
275,2.283,904.88934,-423.63809,1701.15833,1032.65869,-379.47836,1629.10962
276,2.292,912.97162,-424.49997,1701.97876,1040.98572,-380.75888,1630.51831
277,2.3,920.50635,-425.26559,1702.64526,1048.91846,-379.96594,1631.15833
278,2.308,927.97479,-426.22525,1702.05933,1054.79138,-379.69409,1632.42188
279,2.317,935.47797,-426.45383,1703.66052,1062.11731,-380.65811,1631.60388
280,2.325,943.80212,-427.25818,1704.50024,1069.89209,-381.8309,1632.85547
281,2.333,951.79694,-427.62115,1704.8678,1077.84607,-382.62015,1632.7644
282,2.342,959.60986,-427.54172,1705.46545,1088.15796,-382.57172,1632.84692
283,2.35,966.95508,-427.7533,1705.40808,1092.93848,-380.52167,1632.90417
284,2.358,973.87988,-428.0213,1706.00452,1100.39307,-381.13773,1633.276
285,2.367,981.79565,-428.3494,1705.7616,1108.15466,-382.45505,1632.70837
286,2.375,988.83618,-429.11414,1705.81165,1115.37866,-382.69867,1633.24341
287,2.383,996.88696,-428.69357,1705.28601,1122.95459,-383.06818,1634.03442
288,2.392,1003.94751,-429.10162,1704.96558,1128.849,-381.89407,1632.67761
289,2.4,1011.86774,-428.34128,1705.58191,1135.91467,-381.94113,1632.16443
290,2.408,1018.13892,-427.8562,1705.35254,1144.04114,-382.09378,1632.34827
291,2.417,1025.9801,-428.27518,1705.57825,1149.80005,-380.62933,1631.96692
292,2.425,1033.24036,-428.90549,1704.41992,1157.69495,-380.69788,1631.26465
293,2.433,1040.74561,-428.96515,1704.67725,1165.85291,-380.61896,1631.17175
294,2.442,1048.35828,-428.79926,1704.09277,1174.16699,-380.80188,1629.95032
295,2.45,1055.12268,-429.71356,1703.58032,1180.76587,-379.54279,1630.67273
296,2.458,1063.23145,-429.19241,1703.21631,1187.63538,-379.6601,1630.63428
297,2.467,1070.03833,-430.01828,1702.52832,1194.70728,-379.60483,1628.85596
298,2.475,1076.73669,-428.38727,1702.04321,1201.85767,-378.8696,1628.51941
299,2.483,1085.24316,-428.1203,1701.6394,1208.11292,-377.77637,1629.14587
300,2.492,1090.70471,-427.91641,1700.9198,1215.80078,-378.30246,1628.53247
301,2.5,1098.57605,-427.16788,1700.06177,1223.05054,-378.35623,1628.12854
302,2.508,1105.02905,-427.38446,1698.59204,1228.61182,-374.94952,1625.89673
303,2.517,1114.1604,-426.17563,1698.36572,1236.09229,-375.73807,1626.06116
304,2.525,1120.37036,-425.79849,1697.25842,1244.12549,-376.20407,1625.24707
305,2.533,1126.19531,-423.94791,1696.34021,1253.44946,-375.80716,1624.8241
306,2.542,1134.00317,-423.7312,1695.96021,1258.38367,-372.86365,1624.37695
307,2.55,1141.03418,-424.64291,1695.01611,1266.86243,-373.64203,1622.52026
308,2.558,1150.09814,-422.81061,1693.84387,1275.42444,-373.40833,1623.31128
309,2.567,1156.40894,-421.1481,1693.51721,1281.01599,-370.35324,1622.38037
310,2.575,1163.11133,-420.64166,1693.73572,1289.22546,-370.46072,1621.43091
311,2.583,1172.07825,-419.59824,1692.61951,1296.88452,-369.23483,1620.37207
312,2.592,1177.82349,-418.11227,1691.03198,1303.73279,-368.29041,1619.58557
313,2.6,1184.80835,-416.98297,1690.08984,1310.29016,-366.05374,1619.72876
314,2.608,1194.2959,-415.39926,1690.87659,1318.45483,-367.367,1619.86157
315,2.617,1201.87708,-414.34604,1690.36084,1326.09192,-364.17526,1617.67712
316,2.625,1207.76392,-411.61914,1690.61548,1334.09424,-362.03912,1618.35889
317,2.633,1216.24524,-409.93607,1690.03296,1341.00098,-361.96112,1617.05078
318,2.642,1223.7876,-407.25296,1690.50952,1348.13416,-358.66943,1616.89307
319,2.65,1230.63977,-407.02411,1690.59338,1356.19104,-358.3999,1617.69556
320,2.658,1237.5603,-404.6214,1690.26331,1363.97253,-358.21017,1618.62781
321,2.667,1244.28418,-401.34262,1691.81555,1369.28577,-355.16589,1618.89758
322,2.675,1253.35681,-401.22638,1692.17529,1377.95996,-354.79233,1620.46472
323,2.683,1258.69702,-399.19473,1693.07935,1386.88428,-353.58505,1619.99255
324,2.692,1266.16724,-396.26141,1693.53748,1392.27637,-351.14459,1620.31091
325,2.7,1274.90601,-396.17914,1694.44482,1400.88184,-350.12668,1622.83545
326,2.708,1279.82239,-393.88861,1696.20947,1406.86084,-347.73651,1624.71521
327,2.717,1288.01501,-392.15927,1696.94067,1415.7605,-347.73425,1625.31299
328,2.725,1296.32813,-391.04816,1698.40698,1423.52734,-346.71164,1626.12256
329,2.733,1301.82971,-389.29489,1699.13464,1429.22095,-343.89203,1628.41821
330,2.742,1311.19153,-388.1882,1700.59692,1437.74451,-343.38806,1629.73975
331,2.75,1316.62988,-385.98907,1701.16028,1445.37671,-342.22894,1631.0155
332,2.758,1323.56458,-386.53952,1702.68359,1451.06519,-340.27606,1630.97949
333,2.767,1332.6405,-384.16077,1703.80176,1459.60388,-338.99936,1633.38037
334,2.775,1337.92627,-383.61749,1704.74255,1467.17578,-340.42581,1635.14026
335,2.783,1345.79846,-381.92697,1705.3717,1473.37158,-337.40994,1635.22717
336,2.792,1352.87561,-382.60724,1706.46973,1481.01733,-336.8924,1636.63135
