Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
147,1.217,-36.46038,-548.39276,1041.90271
148,1.225,-26.96733,-549.1568,1041.75195
149,1.233,-18.22493,-548.53003,1042.31909
150,1.242,-11.17587,-547.65729,1042.20837
151,1.25,-2.52662,-547.91797,1042.20374
152,1.258,5.42516,-547.53638,1042.3877
153,1.267,13.89985,-547.11261,1042.19373
154,1.275,22.6794,-546.95898,1042.62878
155,1.283,31.6128,-546.60577,1042.45752
156,1.292,40.36035,-546.66516,1042.32373
157,1.3,48.68893,-545.81702,1042.59375
158,1.308,57.7376,-544.98822,1042.17566
159,1.317,66.19848,-544.71442,1042.31958
160,1.325,73.15852,-544.40698,1041.42761
161,1.333,81.633,-543.25818,1041.7865
162,1.342,90.62518,-542.58398,1040.35962
163,1.35,98.38882,-541.76453,1040.53394
164,1.358,108.19543,-541.02496,1041.28735
165,1.367,116.01012,-540.56689,1039.95178
166,1.375,125.00053,-539.72906,1040.52588
167,1.383,131.90271,-538.479,1039.60864
168,1.392,140.67195,-537.0191,1039.67505
169,1.4,149.65031,-535.89563,1039.96765
170,1.408,157.09206,-534.41528,1039.73047
171,1.417,165.77206,-534.09448,1040.75171
172,1.425,174.30908,-533.2644,1040.94678
173,1.433,181.50481,-532.28485,1040.89539
174,1.442,188.72212,-532.245,1039.94824
175,1.45,197.98441,-530.50623,1042.26172
176,1.458,205.45831,-528.78223,1042.08044
177,1.467,213.5107,-527.93982,1042.78955
178,1.475,221.51726,-527.34033,1043.91284
179,1.483,228.92619,-525.94397,1044.2981
180,1.492,236.74773,-524.33295,1045.58362
181,1.5,245.03235,-523.35114,1045.90308
182,1.508,251.96794,-521.76331,1046.60803
183,1.517,259.86877,-520.01416,1047.47974
184,1.525,267.14523,-520.11426,1049.08545
185,1.533,273.21524,-520.30927,1049.43298
186,1.542,281.21039,-518.82581,1049.9762
187,1.55,289.17923,-517.32654,1050.70337
188,1.558,296.48663,-516.78046,1051.52698
189,1.567,302.94342,-516.40967,1053.12561
190,1.575,309.36575,-515.36078,1053.83508
191,1.583,317.01663,-515.28918,1054.42371
192,1.592,323.4845,-514.19427,1055.39294
193,1.6,329.94681,-514.03802,1056.06384
194,1.608,337.04321,-512.93958,1056.71252
195,1.617,344.46817,-512.25934,1058.55786
196,1.625,350.80362,-512.12805,1058.7323
197,1.633,356.17828,-512.8252,1058.86621
198,1.642,363.90814,-511.30518,1060.53564
199,1.65,370.66837,-510.77521,1061.89478
200,1.658,376.37219,-510.56854,1062.2373
201,1.667,382.27289,-509.55502,1063.61035
202,1.675,389.4277,-509.97937,1065.55737
203,1.683,395.05441,-508.66733,1065.18457
204,1.692,401.5083,-510.47302,1066.03552
205,1.7,407.7739,-508.62265,1066.42114
206,1.708,414.49481,-509.5463,1067.16638
207,1.717,420.26993,-508.25986,1067.9469
208,1.725,427.12646,-508.87152,1068.58398
209,1.733,432.92401,-508.59167,1068.38965
210,1.742,439.95001,-508.45792,1068.23584
211,1.75,445.37976,-510.10593,1069.04126
212,1.758,452.35568,-510.13791,1068.75977
213,1.767,458.01016,-509.28278,1068.70752
214,1.775,464.73367,-509.36011,1068.79102
215,1.783,471.31201,-509.22571,1068.07983
216,1.792,477.51743,-509.66544,1067.65503
217,1.8,484.05304,-509.43469,1067.02087
218,1.808,490.22537,-509.18323,1066.99304
219,1.817,496.95572,-509.27667,1066.79736
220,1.825,503.54465,-509.19885,1065.99792
221,1.833,509.66513,-509.83963,1065.75085
222,1.842,517.08643,-511.8233,1064.88647
223,1.85,523.66235,-510.22925,1064.16882
224,1.858,529.8302,-511.19629,1063.84106
225,1.867,537.35626,-511.74146,1062.03821
226,1.875,544.0036,-512.40637,1060.83679
227,1.883,550.89343,-512.22681,1060.45911
228,1.892,558.41724,-513.43695,1059.30664
229,1.9,565.2655,-513.24438,1058.19788
230,1.908,572.29565,-513.65546,1056.84058
231,1.917,579.05328,-514.42572,1056.48889
232,1.925,586.78522,-514.67169,1054.57568
233,1.933,594.30066,-514.85736,1054.11975
234,1.942,602.69196,-516.05096,1051.56006
235,1.95,608.70642,-518.05927,1051.17371
236,1.958,617.69421,-518.10364,1048.78052
237,1.967,625.71246,-517.83588,1047.65186
238,1.975,632.02563,-518.94244,1046.33313
239,1.983,640.24951,-520.05579,1043.32471
240,1.992,648.17395,-520.56781,1041.76611
241,2,656.86224,-520.57904,1040.93225
242,2.008,663.33514,-523.3623,1039.45251
243,2.017,673.28839,-524.11292,1038.10852
244,2.025,680.80615,-525.97552,1036.53857
245,2.033,689.57947,-524.31354,1035.1438
246,2.042,697.4649,-525.64478,1033.76343
247,2.05,706.33264,-526.5636,1033.32385
248,2.058,714.12341,-527.46338,1031.91028
249,2.067,723.07068,-527.99701,1030.80383
250,2.075,731.31677,-528.58484,1030.10669
251,2.083,740.05286,-529.83698,1029.72534
252,2.092,747.96375,-530.61517,1029.93018
253,2.1,755.48053,-532.16882,1029.60144
254,2.108,764.55695,-532.21094,1029.94495
255,2.117,772.07507,-535.30463,1030.65869
256,2.125,780.50085,-535.79626,1031.23621
257,2.133,788.409,-536.70587,1030.84534
258,2.142,797.15173,-537.74719,1032.20374
259,2.15,805.26404,-539.16681,1032.94568
260,2.158,813.3208,-539.89795,1033.36584
261,2.167,821.25043,-541.00806,1034.00391
262,2.175,829.03613,-543.33704,1035.69238
263,2.183,836.82104,-544.02649,1035.41443
264,2.192,845.31665,-545.6272,1037.03674
265,2.2,853.31189,-547.02014,1038.44861
266,2.208,861.79633,-548.09003,1038.08948
267,2.217,868.99219,-549.28754,1039.17529
268,2.225,876.9201,-550.15015,1040.1272
269,2.233,885.93958,-551.20581,1041.12097
270,2.242,893.76355,-552.4718,1041.01685
271,2.25,901.39374,-553.24652,1041.36316
272,2.258,909.7608,-554.0965,1043.03027
273,2.267,917.86829,-555.28497,1043.81433
274,2.275,925.53094,-555.72266,1043.14087
275,2.283,934.2616,-556.99432,1045.07129
276,2.292,941.61084,-556.78394,1045.71399
277,2.3,950.31403,-558.14392,1046.51868
278,2.308,957.49396,-557.87128,1046.89807
279,2.317,964.94916,-560.44775,1047.67114
280,2.325,973.13025,-560.86237,1048.10034
281,2.333,981.69464,-560.45245,1049.05566
282,2.342,988.50018,-560.91211,1050.05396
283,2.35,996.36609,-561.59985,1050.21106
284,2.358,1002.9425,-562.81445,1050.31226
285,2.367,1010.01959,-565.31348,1051.54761
286,2.375,1018.51654,-563.67981,1051.8418
287,2.383,1026.51746,-565.18323,1051.62622
288,2.392,1034.16357,-566.21936,1051.30737
289,2.4,1042.1283,-566.59631,1052.52588
290,2.408,1049.65869,-567.02441,1051.97437
291,2.417,1056.83154,-567.77179,1052.00244
292,2.425,1064.63391,-568.73785,1051.63318
293,2.433,1073.03113,-569.56763,1051.98181
294,2.442,1080.6178,-569.84784,1051.18518
295,2.45,1088.90393,-569.88464,1050.33398
296,2.458,1097.1814,-570.44666,1049.74109
297,2.467,1104.71875,-571.26477,1049.55383
298,2.475,1112.9895,-571.43372,1048.92065
299,2.483,1120.87549,-571.04047,1048.47302
300,2.492,1128.78748,-571.93964,1047.53699
301,2.5,1137.56665,-572.08344,1046.9032
302,2.508,1144.68665,-572.91663,1045.823
303,2.517,1153.78064,-572.73047,1045.50781
304,2.525,1161.49255,-572.18414,1045.02539
305,2.533,1169.60986,-572.56659,1044.30725
306,2.542,1179.00354,-573.24554,1044.16406
307,2.55,1185.9939,-573.07538,1042.98608
308,2.558,1193.29944,-572.98688,1041.94849
309,2.567,1201.80676,-572.2204,1042.18396
310,2.575,1209.60107,-572.76318,1041.67322
311,2.583,1217.73975,-572.01703,1041.46277
312,2.592,1225.76819,-572.07495,1041.14587
313,2.6,1233.48145,-571.49475,1039.80554
314,2.608,1242.02344,-570.24854,1040.66235
315,2.617,1250.27747,-571.45123,1040.78418
316,2.625,1258.7207,-570.48077,1040.17456
317,2.633,1265.02319,-572.89435,1040.28271
318,2.642,1274.30798,-570.53802,1041.16663
319,2.65,1282.10791,-572.73676,1040.06824
320,2.658,1291.01416,-570.42212,1042.74792
321,2.667,1298.01526,-569.03845,1042.80664
322,2.675,1305.55054,-569.48438,1043.2356
323,2.683,1314.87305,-569.4071,1045.43127
324,2.692,1322.5509,-569.13647,1045.57129
325,2.7,1330.23071,-569.97516,1045.53625
326,2.708,1338.01514,-569.40961,1046.68286
327,2.717,1344.81055,-568.94623,1048.84277
328,2.725,1353.1134,-568.51447,1050.25513
329,2.733,1360.16541,-567.23804,1051.05115
330,2.742,1368.02539,-566.55731,1052.95642
331,2.75,1376.15137,-566.83539,1054.59412
332,2.758,1382.72424,-565.60101,1055.90271
333,2.767,1390.88501,-565.51483,1058.30396
334,2.775,1397.73657,-566.65094,1057.91846
335,2.783,1405.6427,-565.80896,1060.09668
336,2.792,1412.5415,-566.2226,1060.54639
337,2.8,1419.90051,-565.97742,1062.51843
338,2.808,1427.25049,-566.45911,1063.19214
339,2.817,1434.12146,-565.89771,1064.66772
340,2.825,1440.38098,-565.17877,1066.55664
341,2.833,1447.68079,-565.8576,1067.2135
342,2.842,1454.52991,-565.94495,1069.23035
343,2.85,1461.80823,-565.45923,1069.76648
344,2.858,1468.33972,-566.5827,1071.21826
345,2.867,1475.08032,-566.42969,1071.77576
346,2.875,1482.33459,-566.01337,1073.12976
347,2.883,1489.33887,-566.35645,1073.76868
348,2.892,1496.21484,-566.33582,1073.17664
349,2.9,1503.04932,-564.8905,1076.09937
350,2.908,1510.96667,-566.94019,1075.98926
351,2.917,1517.33679,-565.96021,1076.30615
352,2.925,1522.88892,-564.57037,1076.82629
353,2.933,1529.81531,-564.06219,1076.13647
354,2.942,1535.51074,-564.63666,1075.66125
355,2.95,1542.63513,-563.39453,1076.72766
356,2.958,1549.71289,-564.42389,1076.34888
357,2.967,1556.37988,-565.41547,1077.1665
358,2.975,1562.8385,-564.33185,1077.13672
359,2.983,1569.45483,-564.80609,1077.41333
360,2.992,1575.98608,-564.86053,1076.49597
361,3,1582.75574,-565.19818,1076.69751
362,3.008,1588.61169,-566.88074,1076.61572
363,3.017,1595.59509,-566.87219,1075.65283
364,3.025,1602.07434,-567.23907,1075.33374
365,3.033,1608.68091,-567.40161,1074.0918
366,3.042,1616.16272,-565.93817,1074.44983
367,3.05,1622.21228,-567.53229,1073.96228
368,3.058,1628.76367,-568.04382,1073.07825
369,3.067,1636.19116,-567.58325,1071.61707
370,3.075,1642.78528,-566.18414,1071.48328
371,3.083,1649.58826,-568.61072,1070.17285
372,3.092,1656.27771,-565.45667,1069.42236
373,3.1,1662.85791,-565.15448,1068.31702
374,3.108,1669.8158,-565.37213,1067.08081
375,3.117,1676.60767,-567.35675,1065.71936
376,3.125,1683.83826,-567.3819,1064.78247
377,3.133,1690.42578,-567.07031,1063.03699
378,3.142,1698.51965,-568.03711,1061.67957
379,3.15,1706.7937,-566.31018,1061.02625
380,3.158,1714.0188,-566.24213,1059.75842
381,3.167,1720.79163,-566.30566,1058.63074
382,3.175,1727.57544,-565.85712,1056.80188
383,3.183,1736.10681,-566.38306,1055.47876
384,3.192,1743.82056,-567.117,1054.15149
385,3.2,1750.90967,-567.10999,1052.50439
386,3.208,1758.8241,-566.86163,1050.97656
387,3.217,1767.71252,-568.05963,1049.83215
388,3.225,1775.0459,-567.23499,1048.58911
389,3.233,1782.30786,-568.20496,1047.27063
390,3.242,1792.09875,-569.30212,1045.84045
391,3.25,1799.24426,-568.83038,1044.58997
392,3.258,1807.17908,-569.4845,1042.76123
393,3.267,1815.70178,-570.27075,1041.47498
394,3.275,1824.78247,-571.13666,1039.91943
395,3.283,1833.7052,-572.25391,1038.74133
396,3.292,1842.50598,-577.31671,1038.68225
397,3.3,1849.06873,-572.70197,1035.64514
398,3.308,1858.30811,-573.86426,1035.07446
399,3.317,1866.90503,-574.38739,1034.09558
400,3.325,1875.6095,-575.08203,1033.79199
401,3.333,1884.50037,-575.7301,1032.21155
402,3.342,1893.30164,-576.6543,1032.61804
