Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
153,1.267,34.48735,-576.61804,965.17957
154,1.275,43.61399,-576.52625,964.90491
155,1.283,52.42044,-575.28027,964.66602
156,1.292,61.78044,-575.64923,964.59778
157,1.3,70.38777,-575.23383,964.18066
158,1.308,79.18443,-574.19019,964.8681
159,1.317,88.40366,-572.9729,964.34558
160,1.325,97.15489,-573.18793,964.72638
161,1.333,105.87767,-572.85577,964.34644
162,1.342,113.83074,-571.40485,963.93787
163,1.35,122.76108,-571.31897,963.97357
164,1.358,130.84087,-570.2973,963.85706
165,1.367,139.99287,-569.62897,963.66333
166,1.375,148.08917,-568.80841,963.29669
167,1.383,157.36967,-567.87927,963.02924
168,1.392,165.80684,-567.12482,963.1413
169,1.4,173.58339,-566.01215,963.25946
170,1.408,181.82582,-565.25781,963.70459
171,1.417,189.76942,-564.38068,963.94965
172,1.425,198.93141,-563.28027,964.43958
173,1.433,206.3587,-562.99512,964.26147
174,1.442,214.05064,-561.47534,965.00073
175,1.45,222.21922,-561.44159,966.284
176,1.458,229.54944,-560.45288,966.90643
177,1.467,237.3568,-559.9621,966.64972
178,1.475,244.90073,-559.2442,967.92963
179,1.483,252.20454,-558.67841,968.74487
180,1.492,259.74353,-556.34534,969.42352
181,1.5,267.92477,-555.98163,970.86108
182,1.508,274.18231,-555.05371,971.04559
183,1.517,281.72229,-555.49591,972.28564
184,1.525,288.81354,-553.70001,973.3656
185,1.533,295.78879,-552.60846,974.32983
186,1.542,302.93884,-552.05841,975.31146
187,1.55,310.31052,-550.93726,976.01038
188,1.558,318.10913,-549.95154,976.40881
189,1.567,324.5271,-550.24725,977.65393
190,1.575,330.87939,-549.20764,978.30688
191,1.583,338.06989,-547.69238,978.89642
192,1.592,344.36389,-547.39453,979.21063
193,1.6,351.18997,-547.19299,980.61157
194,1.608,358.3118,-546.99268,981.5708
195,1.617,364.33997,-545.9386,982.02924
196,1.625,370.94025,-545.65662,982.53046
197,1.633,377.5596,-544.51776,984.07196
198,1.642,384.38947,-543.91174,984.72699
199,1.65,390.43597,-544.05963,986.46533
200,1.658,395.88391,-543.3894,987.14075
201,1.667,403.13498,-543.28979,988.02911
202,1.675,409.68417,-542.93573,988.71497
203,1.683,415.56522,-542.96362,989.41241
204,1.692,421.44165,-541.99298,989.82562
205,1.7,428.39838,-542.09576,991.54272
206,1.708,434.466,-541.64368,991.17474
207,1.717,440.63699,-542.46234,991.14941
208,1.725,447.32645,-540.65356,991.95746
209,1.733,453.21616,-541.09863,992.28558
210,1.742,459.67731,-540.68933,992.34906
211,1.75,465.97321,-541.35193,991.98907
212,1.758,472.89966,-540.85181,992.61682
213,1.767,478.24893,-541.23627,992.67371
214,1.775,484.69235,-542.05908,992.37354
215,1.783,491.20557,-541.47009,992.33154
216,1.792,497.74243,-542.67249,991.69324
217,1.8,504.63815,-542.02277,992.31989
218,1.808,510.01535,-542.27765,991.54266
219,1.817,517.36011,-542.29987,990.39142
220,1.825,522.87903,-542.42926,989.64661
221,1.833,530.02997,-543.31812,988.95831
222,1.842,536.15039,-542.77631,988.55048
223,1.85,543.08752,-542.8941,988.0545
224,1.858,548.30408,-544.72321,987.14056
225,1.867,555.30969,-543.96088,986.27612
226,1.875,563.33502,-544.41809,984.44763
227,1.883,570.1394,-545.3468,984.11652
228,1.892,576.65399,-544.31641,982.87561
229,1.9,584.30328,-545.35376,981.89532
230,1.908,593.09894,-545.49036,980.70953
231,1.917,600.65961,-545.99945,979.42035
232,1.925,605.36676,-546.55103,977.99353
233,1.933,613.35004,-546.72351,976.12506
234,1.942,621.71716,-547.84174,975.3642
235,1.95,629.48291,-548.25287,972.82471
236,1.958,635.9035,-548.44171,971.9613
237,1.967,643.34265,-548.88416,970.51294
238,1.975,651.13806,-549.96698,968.68555
239,1.983,658.92603,-551.16449,967.32129
240,1.992,667.84186,-552.10931,965.42999
241,2,675.65308,-552.63,964.13141
242,2.008,683.65759,-552.62677,962.11835
243,2.017,692.40192,-553.77063,961.40765
244,2.025,700.18542,-553.59943,959.40381
245,2.033,707.30939,-554.00281,958.05249
246,2.042,716.36017,-556.05615,956.96472
247,2.05,724.76257,-556.58905,955.90448
248,2.058,732.36169,-557.05945,954.75555
249,2.067,741.40088,-558.37311,953.87103
250,2.075,749.38678,-559.19598,952.80853
251,2.083,758.10718,-560.08344,952.15704
252,2.092,765.97424,-560.54053,951.9873
253,2.1,774.15216,-561.71094,952.01508
254,2.108,783.21948,-562.67865,951.61981
255,2.117,790.75348,-563.03406,951.74683
256,2.125,799.17474,-564.32538,953.09576
257,2.133,807.47894,-565.29456,953.33246
258,2.142,815.53253,-566.53156,954.36505
259,2.15,822.48407,-566.50305,954.7121
260,2.158,830.91876,-567.32062,955.49359
261,2.167,839.30933,-568.52295,956.38757
262,2.175,847.39142,-569.14117,956.57166
263,2.183,856.12311,-570.77502,958.05902
264,2.192,864.33588,-571.5835,958.69556
265,2.2,871.84717,-572.37805,959.83301
266,2.208,879.95502,-573.39697,960.35168
267,2.217,888.80219,-574.34192,960.75311
268,2.225,896.42371,-574.98297,961.24725
269,2.233,904.98102,-575.53125,961.99872
270,2.242,913.92365,-577.01532,962.93726
271,2.25,921.93756,-577.34418,963.13434
272,2.258,929.30316,-578.23822,963.51971
273,2.267,938.11328,-579.38354,965.40479
274,2.275,945.97638,-580.16498,965.63519
275,2.283,954.00317,-581.10468,965.83386
276,2.292,961.87421,-581.97101,967.72253
277,2.3,970.13477,-582.50757,968.32703
278,2.308,978.27679,-583.43671,968.98236
279,2.317,986.33966,-584.36609,969.64307
280,2.325,994.1684,-584.9566,971.02258
281,2.333,1002.25787,-585.23413,971.75177
282,2.342,1009.93683,-586.37653,971.90417
283,2.35,1018.10242,-586.75366,973.44769
284,2.358,1024.8634,-587.92303,973.5462
285,2.367,1034.0769,-589.08606,974.03424
286,2.375,1041.58154,-589.56946,973.55914
287,2.383,1048.71912,-590.03693,973.04138
288,2.392,1056.2373,-590.53735,973.46283
289,2.4,1063.96729,-591.26459,973.39172
290,2.408,1072.30176,-591.62524,974.04816
291,2.417,1080.65869,-591.89258,974.20111
292,2.425,1088.38574,-592.55554,973.56738
293,2.433,1096.04236,-593.24561,973.53522
294,2.442,1103.75928,-593.9436,972.89905
295,2.45,1111.34167,-594.36115,973.02026
296,2.458,1119.99255,-594.46674,971.6861
297,2.467,1127.9281,-595.56396,971.67639
298,2.475,1135.5979,-595.44946,971.35461
299,2.483,1143.92566,-596.2807,969.97534
300,2.492,1152.7915,-596.72668,970.10565
301,2.5,1160.4729,-596.35443,970.28497
302,2.508,1168.87146,-597.51404,968.51025
303,2.517,1176.9967,-597.53723,968.57977
304,2.525,1185.23425,-597.9278,968.27863
305,2.533,1193.53979,-598.75671,967.02692
306,2.542,1200.7688,-598.33521,966.33124
307,2.55,1209.50867,-598.17316,966.51398
308,2.558,1217.67664,-599.54834,965.23779
309,2.567,1225.62256,-598.92377,965.03302
310,2.575,1233.58276,-598.7868,964.51062
311,2.583,1241.17505,-599.54309,964.646
312,2.592,1249.80286,-598.17926,964.17822
313,2.6,1258.86548,-600.3775,963.46283
314,2.608,1266.15784,-599.2337,963.3479
315,2.617,1274.65869,-599.26648,964.1546
316,2.625,1282.99817,-599.88806,964.63818
317,2.633,1291.43933,-599.32196,964.59528
318,2.642,1298.55872,-599.32098,965.52777
319,2.65,1307.26953,-599.68121,965.62292
320,2.658,1314.46887,-599.07452,966.26941
321,2.667,1322.77209,-599.76563,966.92004
322,2.675,1330.47021,-599.45416,967.53381
323,2.683,1337.18848,-599.25775,968.03143
324,2.692,1346.09143,-599.11365,969.23431
325,2.7,1354.32654,-599.68829,971.13586
326,2.708,1360.68091,-599.6026,972.41144
327,2.717,1368.79565,-598.80945,973.32629
328,2.725,1375.85022,-599.23126,974.83661
329,2.733,1383.07678,-597.71002,976.25824
330,2.742,1391.38916,-598.30103,977.12823
331,2.75,1397.95471,-597.06421,979.45374
332,2.758,1406.04968,-597.31091,980.24847
333,2.767,1412.30762,-597.27539,981.80023
334,2.775,1420.54272,-597.53778,983.453
335,2.783,1427.92517,-597.70013,984.91614
336,2.792,1434.81262,-597.12079,985.36133
337,2.8,1441.70081,-596.96484,986.62073
338,2.808,1449.375,-597.52246,988.80414
339,2.817,1455.72949,-597.08911,989.84857
340,2.825,1464.48096,-596.09088,991.74323
341,2.833,1470.02014,-598.04272,993.23816
342,2.842,1476.67993,-598.4502,993.95026
343,2.85,1484.5636,-595.24347,993.86316
344,2.858,1490.83643,-595.7691,996.59448
345,2.867,1498.91577,-596.79742,997.69519
346,2.875,1506.07764,-596.15131,998.68488
347,2.883,1510.85645,-595.32172,998.20288
348,2.892,1518.89905,-595.9964,999.11591
349,2.9,1527.18274,-597.29504,1001.48444
350,2.908,1532.89319,-596.09686,1000.43268
351,2.917,1539.39502,-596.78998,1000.82684
352,2.925,1545.77429,-596.85498,1000.7334
353,2.933,1553.25732,-597.0022,1000.93164
354,2.942,1559.88904,-596.4162,1002.87616
355,2.95,1567.28638,-597.42889,1002.34833
356,2.958,1572.50781,-596.21851,1002.25385
357,2.967,1579.41919,-596.85144,1002.17401
358,2.975,1587.03394,-598.09344,1002.20868
359,2.983,1591.72607,-596.84875,1001.56494
360,2.992,1600.42773,-596.88727,1002.42334
361,3,1607.21594,-597.4931,1001.79913
362,3.008,1612.59534,-595.32098,1000.62024
363,3.017,1619.64844,-597.18945,1001.13733
364,3.025,1625.73035,-596.85199,1000.46185
365,3.033,1632.25549,-596.97809,1000.31622
366,3.042,1639.64539,-598.10303,998.69794
367,3.05,1644.40674,-595.47418,998.36713
368,3.058,1652.49768,-596.57166,998.0155
369,3.067,1659.56116,-596.94293,996.93353
370,3.075,1664.93127,-596.05225,995.24927
371,3.083,1672.72668,-597.43396,995.4007
372,3.092,1679.48694,-596.92761,993.59839
373,3.1,1685.82642,-596.73914,991.96576
374,3.108,1693.71936,-597.99567,991.90967
375,3.117,1699.7251,-596.73254,990.03619
376,3.125,1706.86279,-597.34338,988.52405
377,3.133,1715.16064,-597.55402,988.81616
378,3.142,1721.97424,-596.12347,986.3089
379,3.15,1729.58655,-596.79401,985.93036
380,3.158,1736.90637,-597.26526,984.18286
381,3.167,1743.31311,-596.65906,982.51288
382,3.175,1752.21802,-597.74567,980.9552
383,3.183,1759.44153,-597.17938,980.09387
384,3.192,1766.92993,-597.47058,978.38794
385,3.2,1774.61316,-597.55011,976.74536
386,3.208,1781.92078,-597.14478,974.58435
387,3.217,1790.39404,-598.74689,974.1524
388,3.225,1798.24805,-597.98413,972.06329
389,3.233,1805.84839,-598.05542,970.62665
390,3.242,1814.08655,-598.63184,969.02429
391,3.25,1822.5863,-600.35083,968.41083
392,3.258,1830.01367,-599.46411,966.61584
393,3.267,1838.68237,-599.60919,964.76215
394,3.275,1846.94019,-599.55267,963.25153
395,3.283,1856.25049,-600.80817,962.19135
396,3.292,1864.32361,-600.75195,960.83453
397,3.3,1872.07581,-600.79266,959.63177
398,3.308,1881.65442,-602.27777,958.72192
399,3.317,1889.93628,-602.99835,957.35669
400,3.325,1898.25269,-602.31738,956.41577
401,3.333,1907.84814,-604.83624,955.95837
402,3.342,1915.59656,-604.03564,955.2337
