Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
55,0.45,-886.7511,-353.28833,1467.47546
56,0.458,-879.61926,-352.18921,1469.16443
57,0.467,-872.37189,-351.18909,1469.47327
58,0.475,-866.15845,-349.82593,1471.39771
59,0.483,-859.22211,-349.4523,1472.68591
60,0.492,-852.78192,-348.73676,1472.67554
61,0.5,-844.69177,-347.27817,1472.8053
62,0.508,-838.62732,-347.78241,1474.34558
63,0.517,-831.86401,-346.16653,1474.96753
64,0.525,-825.4494,-346.0163,1476.05481
65,0.533,-817.40448,-346.0477,1475.13794
66,0.542,-808.84406,-344.66522,1474.58069
67,0.55,-801.55786,-344.18875,1474.91162
68,0.558,-795.05383,-341.78595,1475.18372
69,0.567,-788.10791,-341.15732,1475.22095
70,0.575,-781.31818,-341.70523,1474.41345
71,0.583,-774.62775,-340.94357,1474.46191
72,0.592,-766.81879,-340.32825,1473.94702
73,0.6,-758.26917,-339.97525,1473.91479
74,0.608,-752.16998,-340.1962,1473.28894
75,0.617,-745.64185,-339.44241,1472.43408
76,0.625,-738.74072,-338.80624,1473.51038
77,0.633,-729.47681,-338.31076,1471.96973
78,0.642,-722.71527,-337.82608,1471.70337
79,0.65,-715.05402,-338.09604,1470.96057
80,0.658,-709.9964,-337.66254,1470.12708
81,0.667,-700.83282,-337.15878,1469.14893
82,0.675,-693.92584,-336.04526,1467.81653
83,0.683,-687.00336,-335.5011,1467.84021
84,0.692,-678.01776,-336.46014,1466.18225
85,0.7,-670.75488,-336.27231,1465.09705
86,0.708,-663.64685,-336.5939,1463.9823
87,0.717,-655.67444,-336.02588,1463.04114
88,0.725,-648.91217,-335.32867,1462.04211
89,0.733,-640.70081,-336.69714,1460.62268
90,0.742,-632.29401,-336.84372,1459.37061
91,0.75,-624.17218,-338.01614,1457.20654
92,0.758,-617.29254,-336.94302,1457.45862
93,0.767,-610.39673,-337.05411,1455.84375
94,0.775,-601.94678,-337.23056,1453.93909
95,0.783,-595.25177,-335.84476,1453.35925
96,0.792,-585.83051,-336.763,1451.12659
97,0.8,-578.23254,-337.38788,1450.52881
98,0.808,-569.60956,-338.17767,1450.90417
99,0.817,-559.16394,-338.3757,1449.03284
100,0.825,-551.75824,-338.78329,1447.8219
101,0.833,-544.12457,-337.92578,1446.56555
102,0.842,-535.06738,-339.06403,1445.77551
103,0.85,-527.3999,-339.84866,1444.24194
104,0.858,-518.2475,-341.6698,1444.07617
105,0.867,-509.58908,-341.78992,1443.9707
106,0.875,-499.95038,-341.16751,1444.95642
107,0.883,-491.26648,-343.10657,1445.30078
108,0.892,-481.29208,-343.11282,1445.76184
109,0.9,-473.51801,-343.60519,1445.67859
110,0.908,-463.43088,-344.42551,1447.13379
111,0.917,-454.5553,-345.31247,1448.43286
112,0.925,-446.06995,-345.76599,1448.99866
113,0.933,-436.60385,-346.6492,1450.09766
114,0.942,-427.5799,-347.57925,1451.44434
115,0.95,-418.15121,-348.96567,1452.12256
116,0.958,-409.41187,-349.53061,1454.53467
117,0.967,-401.58957,-350.68155,1455.25317
118,0.975,-391.61847,-351.8089,1456.30811
119,0.983,-383.43433,-352.57077,1458.85242
120,0.992,-374.21347,-353.75052,1459.27661
121,1,-365.89529,-355.134,1461.0072
122,1.008,-357.45059,-355.5506,1461.39185
123,1.017,-348.83112,-357.31146,1463.22522
124,1.025,-340.64511,-356.44641,1465.21179
125,1.033,-332.07709,-358.03125,1465.55457
126,1.042,-323.61124,-358.13885,1466.25513
127,1.05,-315.97446,-359.0322,1467.07117
128,1.058,-307.38373,-359.23056,1469.06494
129,1.067,-299.01859,-359.04822,1468.6084
130,1.075,-291.39688,-359.22382,1469.80566
131,1.083,-284.62073,-361.65878,1471.46899
132,1.092,-276.45422,-361.02097,1472.18335
133,1.1,-268.40036,-361.29001,1472.88904
134,1.108,-261.17114,-361.86493,1473.12537
135,1.117,-254.14728,-361.40265,1473.59607
136,1.125,-246.44174,-361.065,1474.72852
137,1.133,-237.27512,-361.33328,1475.36438
138,1.142,-231.28758,-361.39999,1475.6416
139,1.15,-222.74759,-361.59113,1475.16357
140,1.158,-215.49052,-361.92847,1475.8042
141,1.167,-208.48685,-363.28577,1476.84045
142,1.175,-201.56734,-362.56271,1477.43481
143,1.183,-193.5045,-363.18832,1477.40637
144,1.192,-185.53235,-363.05875,1477.49365
145,1.2,-178.40265,-362.86859,1476.83057
146,1.208,-171.41707,-363.27802,1476.84192
147,1.217,-164.4651,-363.08765,1476.46411
148,1.225,-158.6181,-362.12564,1476.24207
149,1.233,-150.68309,-362.41257,1475.79431
150,1.242,-142.56378,-361.87784,1474.85938
151,1.25,-135.88884,-362.22144,1474.82227
152,1.258,-128.05701,-361.89713,1473.77686
153,1.267,-121.19093,-360.07269,1473.74487
154,1.275,-112.49218,-359.89307,1472.69092
155,1.283,-105.77238,-359.65369,1473.37708
156,1.292,-98.4932,-358.73193,1470.69019
157,1.3,-91.17718,-358.55368,1469.51855
158,1.308,-83.48878,-357.7641,1469.23547
159,1.317,-76.7785,-356.77414,1468.29297
160,1.325,-68.66499,-356.66052,1468.07068
161,1.333,-61.54882,-355.37659,1466.20569
162,1.342,-53.37409,-354.46423,1465.93103
163,1.35,-45.81327,-352.52863,1465.40332
164,1.358,-38.03551,-350.51117,1464.49951
165,1.367,-30.85496,-349.61777,1464.30457
166,1.375,-23.84969,-348.37845,1463.96326
167,1.383,-15.3538,-346.24884,1462.54932
168,1.392,-8.50272,-343.63837,1461.91663
169,1.4,-0.98292,-343.13855,1461.29077
170,1.408,7.43659,-341.86331,1460.39246
171,1.417,15.42334,-339.66812,1459.98975
172,1.425,22.82426,-338.64215,1459.82263
173,1.433,30.66542,-336.31839,1459.39014
174,1.442,38.74073,-334.52734,1459.77856
175,1.45,46.32704,-331.80109,1460.27832
176,1.458,54.20768,-330.9285,1460.54175
177,1.467,62.33492,-329.19073,1461.30566
178,1.475,69.37766,-326.09445,1461.99829
179,1.483,77.52055,-325.51663,1461.79541
180,1.492,84.92612,-323.87598,1462.39795
181,1.5,93.14174,-321.47577,1462.61206
182,1.508,100.96918,-320.36301,1462.71338
183,1.517,107.8493,-319.01627,1464.14856
184,1.525,115.69857,-319.31055,1464.97998
185,1.533,124.4584,-316.0611,1465.401
186,1.542,131.07304,-314.09637,1466.37805
187,1.55,140.19527,-313.61859,1467.54858
188,1.558,147.67673,-313.73383,1468.97412
189,1.567,154.99794,-312.97473,1468.47571
190,1.575,163.13007,-311.58807,1469.59485
191,1.583,170.00874,-309.92191,1470.73438
192,1.592,178.30537,-309.0965,1471.5603
193,1.6,186.42451,-308.20715,1472.57251
194,1.608,193.45447,-307.36426,1472.46533
195,1.617,201.59445,-307.66364,1474.32898
196,1.625,209.63399,-306.47998,1475.31274
197,1.633,215.94275,-305.55289,1476.32092
198,1.642,224.09294,-304.69904,1477.60449
199,1.65,231.42123,-303.90796,1479.07178
200,1.658,239.43394,-303.71237,1478.68958
201,1.667,246.67085,-304.17654,1480.28552
202,1.675,254.92519,-303.41663,1481.76843
203,1.683,261.30533,-302.95972,1482.33765
204,1.692,268.0163,-302.79056,1482.79187
205,1.7,275.79953,-302.10352,1482.99438
206,1.708,283.70346,-301.68082,1484.13989
207,1.717,290.24466,-299.61841,1484.75464
208,1.725,298.16959,-300.8345,1485.36621
209,1.733,305.70102,-300.44519,1484.76819
210,1.742,312.95612,-299.51877,1485.76038
211,1.75,318.76385,-300.06271,1486.38782
212,1.758,326.19089,-300.81598,1486.03125
213,1.767,335.33658,-299.86722,1485.77673
214,1.775,342.09207,-299.4617,1485.61475
215,1.783,348.77408,-301.38397,1485.43823
216,1.792,357.14328,-300.81348,1485.40491
217,1.8,364.14673,-299.73474,1486.51013
218,1.808,370.35959,-301.44067,1485.14539
219,1.817,379.31281,-301.72238,1484.77185
220,1.825,386.1908,-300.92679,1484.36877
221,1.833,392.95587,-302.16568,1483.35144
222,1.842,401.13211,-301.9296,1483.521
223,1.85,409.08313,-301.10339,1482.50757
224,1.858,415.68509,-303.19177,1481.53809
225,1.867,423.67545,-302.93277,1481.28918
226,1.875,432.0033,-302.10663,1480.70398
227,1.883,438.03436,-303.54636,1479.672
228,1.892,447.7467,-304.60312,1478.11389
229,1.9,454.56549,-304.89801,1477.53235
230,1.908,462.12143,-305.57077,1476.203
231,1.917,470.79117,-307.22852,1474.46338
232,1.925,478.42072,-306.58719,1472.98804
233,1.933,485.73343,-309.31525,1473.02332
234,1.942,493.98941,-308.75262,1470.52539
235,1.95,501.69464,-311.33829,1468.62659
236,1.958,510.1113,-311.83167,1468.76489
237,1.967,517.27667,-312.43015,1466.60938
238,1.975,525.99335,-314.67145,1466.27002
239,1.983,535.45465,-313.14304,1464.60645
240,1.992,542.60175,-317.21719,1462.5199
241,2,549.88428,-316.24512,1461.74805
242,2.008,557.65814,-321.51392,1461.31299
243,2.017,566.56085,-320.5018,1459.17871
244,2.025,573.92719,-323.49323,1457.8855
245,2.033,582.77997,-323.15594,1457.90601
246,2.042,591.27869,-326.96268,1456.42566
247,2.05,600.51422,-330.03235,1455.91113
248,2.058,608.28137,-329.92392,1456.4259
249,2.067,617.73309,-333.25217,1456.42725
250,2.075,625.27551,-332.50674,1456.55127
251,2.083,634.11707,-336.6398,1457.88025
252,2.092,643.73505,-337.9823,1458.46497
253,2.1,650.08813,-340.72855,1458.51819
254,2.108,659.76654,-341.32648,1458.92358
255,2.117,667.66071,-343.59961,1460.70374
256,2.125,676.60864,-344.53958,1461.31458
257,2.133,685.44312,-347.92307,1462.80859
258,2.142,693.89771,-348.72772,1462.37891
259,2.15,702.5174,-352.1395,1464.31116
260,2.158,711.36749,-352.0972,1463.69446
261,2.167,719.2113,-356.06528,1465.03699
262,2.175,727.04706,-356.98557,1466.35889
263,2.183,733.80975,-360.49857,1467.27271
264,2.192,743.72125,-360.63565,1468.13232
265,2.2,750.35138,-363.36368,1468.4176
266,2.208,759.49695,-364.53479,1471.89868
267,2.217,767.41498,-368.15479,1471.00696
268,2.225,775.70831,-365.4697,1470.89209
269,2.233,782.49133,-370.69339,1472.09229
270,2.242,791.8222,-369.86282,1473.51611
271,2.25,799.17352,-372.80994,1474.78113
272,2.258,806.84839,-371.96088,1474.93359
273,2.267,814.08362,-374.31387,1475.5564
274,2.275,821.78387,-372.80612,1476.0946
275,2.283,828.39618,-376.34421,1477.82715
276,2.292,835.69177,-373.94089,1477.45776
277,2.3,843.13715,-376.49057,1478.53931
278,2.308,851.34894,-375.53604,1479.38367
279,2.317,858.21057,-375.95605,1479.9032
280,2.325,865.74554,-377.62128,1480.12085
281,2.333,872.49878,-377.51871,1480.13708
282,2.342,879.09131,-377.89398,1481.97559
283,2.35,886.16522,-379.68701,1481.73474
284,2.358,894.70258,-380.30795,1480.474
285,2.367,901.73877,-380.3472,1481.93799
286,2.375,908.27393,-383.98538,1481.67114
287,2.383,914.91931,-385.80148,1481.61694
288,2.392,923.84143,-384.56635,1482.47742
289,2.4,929.14441,-385.40131,1481.66907
290,2.408,937.7428,-385.3107,1481.47778
291,2.417,944.81592,-387.21262,1480.95691
292,2.425,951.40356,-386.43475,1480.07092
293,2.433,959.23315,-386.05396,1480.00488
294,2.442,965.8443,-387.25626,1479.97815
295,2.45,974.03375,-386.08722,1479.34216
296,2.458,982.44757,-385.97678,1478.61951
297,2.467,989.36542,-386.53949,1476.88367
298,2.475,996.10339,-388.49597,1476.85095
299,2.483,1004.79657,-385.83817,1476.28186
300,2.492,1012.08612,-387.64978,1475.06995
301,2.5,1018.25885,-387.00259,1474.65674
302,2.508,1026.42395,-386.2128,1473.82898
303,2.517,1032.37415,-387.05942,1472.05896
304,2.525,1040.56909,-384.57852,1471.88452
305,2.533,1049.59607,-383.73126,1471.18311
306,2.542,1056.36267,-385.21677,1468.04944
307,2.55,1063.3363,-381.80276,1467.9198
308,2.558,1071.80554,-381.78647,1468.41248
309,2.567,1077.16345,-381.87921,1467.44141
310,2.575,1085.30884,-379.67398,1465.19678
311,2.583,1092.0791,-380.15967,1465.87415
312,2.592,1098.17603,-378.22449,1463.78333
313,2.6,1108.13013,-376.52274,1463.8064
314,2.608,1116.78699,-376.47678,1464.12378
315,2.617,1123.09363,-374.7551,1462.85498
316,2.625,1130.2124,-374.64438,1461.16907
317,2.633,1137.28625,-371.37915,1462.49609
318,2.642,1145.60596,-371.42239,1461.03235
319,2.65,1152.18665,-369.54169,1460.53064
320,2.658,1162.52161,-367.06302,1461.24829
321,2.667,1170.32178,-368.0065,1459.93652
322,2.675,1177.46362,-365.90112,1462.06848
323,2.683,1185.78918,-362.69537,1463.78064
324,2.692,1192.63232,-363.01962,1461.95361
325,2.7,1200.77771,-362.78391,1462.48438
326,2.708,1208.4104,-359.7048,1463.74573
327,2.717,1216.77954,-359.90729,1464.53516
328,2.725,1225.62134,-356.33719,1466.56665
329,2.733,1232.79175,-356.7948,1468.04492
330,2.742,1238.38928,-356.16626,1468.68457
331,2.75,1245.21802,-354.12341,1469.13342
332,2.758,1254.49902,-352.75717,1470.73755
333,2.767,1263.02649,-354.142,1471.26636
334,2.775,1271.35376,-353.46179,1472.82593
335,2.783,1277.98547,-351.70721,1473.74512
336,2.792,1285.51904,-352.49878,1475.20813
337,2.8,1292.32874,-349.99509,1476.59314
338,2.808,1299.04736,-352.202,1477.49951
339,2.817,1308.4209,-350.69449,1477.42908
340,2.825,1314.39331,-353.26831,1479.00671
341,2.833,1321.60596,-349.46747,1479.36084
342,2.842,1326.76086,-350.46887,1479.39148
343,2.85,1335.7356,-349.91919,1480.93896
344,2.858,1343.53809,-350.92453,1482.13879
345,2.867,1350.36145,-349.0957,1483.22253
346,2.875,1355.74451,-348.30588,1484.71777
347,2.883,1364.05566,-348.16626,1484.37622
348,2.892,1372.27002,-348.6235,1483.93835
349,2.9,1377.9104,-345.78424,1485.00525
350,2.908,1385.83276,-346.16519,1486.45386
351,2.917,1392.76282,-347.13043,1487.62195
352,2.925,1399.12305,-346.46045,1488.59973
353,2.933,1404.0509,-346.04184,1487.45935
354,2.942,1410.32288,-347.76709,1485.94202
355,2.95,1420.69934,-346.97784,1487.86572
356,2.958,1423.63062,-345.04669,1487.97351
357,2.967,1431.31116,-345.94547,1487.26685
358,2.975,1438.92358,-346.73007,1486.21277
359,2.983,1446.36072,-347.92883,1486.16687
360,2.992,1450.7179,-345.83371,1486.63379
361,3,1459.21936,-345.8812,1485.08325
362,3.008,1466.56726,-347.13474,1485.96069
363,3.017,1474.97705,-347.74127,1486.83569
364,3.025,1480.67615,-345.94498,1484.71265
365,3.033,1487.82776,-346.2861,1484.3783
366,3.042,1495.9126,-347.18594,1483.78357
367,3.05,1503.16211,-349.5126,1483.24939
368,3.058,1511.57532,-349.84726,1484.47974
369,3.067,1514.11804,-348.07388,1483.70874
370,3.075,1523.01501,-348.09641,1480.95154
371,3.083,1530.46948,-349.56467,1480.5293
372,3.092,1537.32947,-351.01306,1477.32031
373,3.1,1543.48718,-347.7417,1479.37952
374,3.108,1550.79529,-350.02585,1479.34998
375,3.117,1558.42834,-351.07217,1476.11145
376,3.125,1565.91565,-352.75696,1475.93372
377,3.133,1575.73633,-352.16998,1474.00598
378,3.142,1581.41931,-351.2915,1474.2699
379,3.15,1589.1969,-352.7244,1473.36169
380,3.158,1596.13574,-353.09448,1471.31543
381,3.167,1602.26587,-354.48224,1466.66968
382,3.175,1610.39648,-355.94406,1467.5564
383,3.183,1621.82422,-355.74149,1466.37
384,3.192,1629.79028,-358.33771,1466.7041
385,3.2,1635.22571,-357.90411,1464.24707
386,3.208,1644.57874,-355.16336,1463.70227
387,3.217,1652.26477,-357.19086,1464.30652
388,3.225,1659.69739,-359.05856,1460.93616
389,3.233,1668.99561,-359.52301,1462.06116
390,3.242,1676.92358,-360.63571,1458.9823
391,3.25,1684.31152,-362.97598,1459.6803
392,3.258,1691.80554,-364.75494,1456.38782
393,3.267,1700.91699,-366.21924,1456.672
394,3.275,1710.86353,-369.52222,1457.14832
395,3.283,1718.08252,-369.16623,1455.26611
396,3.292,1724.91345,-369.30969,1453.13916
397,3.3,1735.33508,-371.16174,1452.08069
398,3.308,1743.6814,-374.14996,1452.56848
399,3.317,1752.97852,-375.00598,1454.04321
400,3.325,1761.92395,-376.26462,1451.89124
401,3.333,1770.30005,-377.85648,1452.47131
402,3.342,1780.56763,-378.43579,1454.21045
